strategy_id,setup_episode_id,UTC_date,direction,chronological_segment,higher_timeframe_regime_time,higher_timeframe_values,setup_start_time,signal_time,signal_bar_OHLC,ATR_values,frozen_levels,raw_trigger_values,signal_accepted_pre_execution,signal_accepted,rejection_reason,entry_time,entry_bid,entry_ask,entry_price,stop,target,initial_risk_price,signal_ms,rr,target_level,max_hold_hours,stop_min_atr,stop_max_atr,m15_atr
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1649934000000,2022-04-14,LONG,DEVELOPMENT,2022-04-14T11:20:00.000Z,{},2022-04-14T11:00:00.000Z,2022-04-14T11:20:00.000Z,"{""close"":1975.172,""high"":1975.387,""low"":1974.312,""open"":1974.312}","{""M15_ATR14"":2.487051870288199}","{""impulse_high"":1975.025,""impulse_low"":1970.062}","{""body_ratio"":0.8000000000000846,""close_location"":0.8000000000000846}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1973.84329481,,,1649935200000,2,,6,0.6,1.5,2.48705187029
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1650251700000,2022-04-18,LONG,DEVELOPMENT,2022-04-18T00:00:00.000Z,"{""ADX14"":46.06736706999559,""EMA200"":1934.4802650307442,""EMA50"":1955.5186838390987,""ER20"":0.3627510117239338,""close"":1986.874}",2022-04-18T03:15:00.000Z,2022-04-18T03:15:00.000Z,"{""close"":1984.183,""high"":1984.223,""low"":1982.6599999999999,""open"":1982.7849999999999}","{""M15_ATR14"":2.436860458546536}",{},"{""body_ratio"":0.8944337811900493,""close_location"":0.9744081893794235}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1982.40931395,,,1650251700000,2,,10,0.75,2,2.43686045855
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1650290400000,2022-04-18,LONG,DEVELOPMENT,2022-04-18T12:00:00.000Z,"{""ADX14"":46.08182318943635,""EMA200"":1936.1075304555686,""EMA50"":1959.3742379551315,""ER20"":0.44268208886852956,""close"":1992.022}",2022-04-18T14:00:00.000Z,2022-04-18T14:00:00.000Z,"{""close"":1992.87,""high"":1993.58,""low"":1989.51,""open"":1990.577}","{""M15_ATR14"":2.562091415654299}",{},"{""body_ratio"":0.5633906633906458,""close_location"":0.8255528255528138}",true,true,,2022-04-18T14:00:00.022Z,1992.668,1993.062,1993.062,1988.72679086,2001.73241828,4.33520914157,1650290400000,2,,10,0.75,2,2.56209141565
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-04-19,2022-04-19,SHORT,DEVELOPMENT,2022-04-19T08:00:00.000Z,{},2022-04-19T08:00:00.000Z,2022-04-19T08:00:00.000Z,"{""close"":1978.045,""high"":1980.8380000000002,""low"":1977.86,""open"":1980.172}","{""M15_ATR14"":2.042317401698934}","{""range_high"":1979.0,""range_low"":1972.8000000000002}","{""body_ratio"":0.7142377434518951,""close_location"":0.06212222968440383}",true,true,,2022-04-19T08:00:00.001Z,1977.962,1978.237,1977.962,1981.04223174,1972.57159445,3.08023174017,1650355200000,1.75,,6,,,2.0423174017
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-04-20,2022-04-20,LONG,DEVELOPMENT,2022-04-20T07:00:00.000Z,{},2022-04-20T07:00:00.000Z,2022-04-20T07:00:00.000Z,"{""close"":1941.612,""high"":1941.874,""low"":1939.893,""open"":1940.583}","{""M15_ATR14"":2.3103812662136454}","{""range_high"":1951.63,""range_low"":1940.62}","{""body_ratio"":0.5194346289752646,""close_location"":0.8677435638566662}",true,true,,2022-04-20T07:00:00.062Z,1941.378,1941.822,1941.822,1939.66196187,1945.60206672,2.16003812662,1650438000000,1.75,,6,,,2.31038126621
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-04-22,2022-04-22,SHORT,DEVELOPMENT,2022-04-22T08:00:00.000Z,{},2022-04-22T08:00:00.000Z,2022-04-22T08:00:00.000Z,"{""close"":1951.0325,""high"":1955.1795,""low"":1951.0325,""open"":1952.9315000000001}","{""M15_ATR14"":2.143153914746415}","{""range_high"":1953.705,""range_low"":1945.9769999999999}","{""body_ratio"":0.45792138895590656,""close_location"":0.0}",true,true,,2022-04-22T08:00:00.027Z,1950.808,1951.212,1950.808,1955.39381539,1942.78282306,4.58581539147,1650614400000,1.75,,6,,,2.14315391475
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1650628800000,2022-04-22,SHORT,DEVELOPMENT,2022-04-22T13:15:00.000Z,{},2022-04-22T12:00:00.000Z,2022-04-22T13:15:00.000Z,"{""close"":1932.621,""high"":1937.2984999999999,""low"":1931.475,""open"":1937.1080000000002}","{""M15_ATR14"":3.531375112992688}","{""breakout_level"":1936.8095}","{""body_ratio"":0.7704988409032549,""close_location"":0.19678887267110706}",true,true,,2022-04-22T13:15:00.078Z,1932.478,1932.754,1932.478,1937.65163751,1922.13072498,5.1736375113,1650633300000,2,,12,0.75,2,3.53137511299
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1650883500000,2022-04-25,SHORT,DEVELOPMENT,2022-04-25T11:05:00.000Z,{},2022-04-25T10:45:00.000Z,2022-04-25T11:05:00.000Z,"{""close"":1906.6425,""high"":1909.1075,""low"":1906.59,""open"":1909.0125}","{""M15_ATR14"":3.142262353725883}","{""impulse_high"":1916.04,""impulse_low"":1910.2525}","{""body_ratio"":0.9414101290963148,""close_location"":0.02085402184707284}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1911.91672624,,,1650884700000,2,,6,0.6,1.5,3.14226235373
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1650958200000,2022-04-26,SHORT,DEVELOPMENT,2022-04-26T07:50:00.000Z,{},2022-04-26T07:30:00.000Z,2022-04-26T07:50:00.000Z,"{""close"":1896.09,""high"":1898.8925,""low"":1895.78,""open"":1898.5345}","{""M15_ATR14"":2.610573737055934}","{""impulse_high"":1903.7640000000001,""impulse_low"":1897.7525}","{""body_ratio"":0.785381526104449,""close_location"":0.09959839357428112}",true,true,,2022-04-26T07:50:00.550Z,1895.913,1896.282,1895.913,1899.25005737,1889.23888525,3.33705737371,1650959400000,2,,6,0.6,1.5,2.61057373706
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-04-26,2022-04-26,LONG,DEVELOPMENT,2022-04-26T08:15:00.000Z,{},2022-04-26T08:15:00.000Z,2022-04-26T08:15:00.000Z,"{""close"":1901.8775,""high"":1902.24,""low"":1896.2,""open"":1896.755}","{""M15_ATR14"":2.860088010317738}","{""range_high"":1907.605,""range_low"":1897.4475}","{""body_ratio"":0.8480960264900623,""close_location"":0.9399834437086164}",true,true,,2022-04-26T08:15:00.051Z,1901.693,1902.092,1902.092,1895.9139912,1912.9035154,6.17800880103,1650960900000,1.75,,6,,,2.86008801032
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1650995100000,2022-04-26,SHORT,DEVELOPMENT,2022-04-26T16:00:00.000Z,"{""ADX14"":52.23340218669739,""EMA200"":1936.7023869875104,""EMA50"":1936.6252817561935,""ER20"":0.38828047799024423,""close"":1901.79}",2022-04-26T17:45:00.000Z,2022-04-26T17:45:00.000Z,"{""close"":1902.2075,""high"":1904.0375,""low"":1902.19,""open"":1903.875}","{""M15_ATR14"":2.9690847277827688}",{},"{""body_ratio"":0.9025710419486601,""close_location"":0.009472259810516167}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1905.59690847,,,1650995100000,2,,10,0.75,2,2.96908472778
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1651046400000,2022-04-27,SHORT,DEVELOPMENT,2022-04-27T08:00:00.000Z,"{""ADX14"":51.65871471625172,""EMA200"":1935.3093108332007,""EMA50"":1931.3729987768859,""ER20"":0.5212518022555414,""close"":1897.74}",2022-04-27T08:00:00.000Z,2022-04-27T08:00:00.000Z,"{""close"":1897.74,""high"":1901.5025,""low"":1897.3404999999998,""open"":1900.6375}","{""M15_ATR14"":2.552525092587292}",{},"{""body_ratio"":0.6961797212878074,""close_location"":0.0959875060067735}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1903.85525251,,,1651046400000,2,,10,0.75,2,2.55252509259
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1651053600000,2022-04-27,SHORT,DEVELOPMENT,2022-04-27T08:00:00.000Z,"{""ADX14"":51.65871471625172,""EMA200"":1935.3093108332007,""EMA50"":1931.3729987768859,""ER20"":0.5212518022555414,""close"":1897.74}",2022-04-27T10:00:00.000Z,2022-04-27T10:00:00.000Z,"{""close"":1895.286,""high"":1898.2914999999998,""low"":1894.5925,""open"":1897.3049999999998}","{""M15_ATR14"":3.384921887692747}",{},"{""body_ratio"":0.5458231954581954,""close_location"":0.18748310354152883}",true,true,,2022-04-27T10:00:00.091Z,1895.06,1895.492,1895.06,1898.68099219,1887.81801562,3.62099218877,1651053600000,2,,10,0.75,2,3.38492188769
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1651064400000,2022-04-27,SHORT,DEVELOPMENT,2022-04-27T12:00:00.000Z,"{""ADX14"":52.200021741105004,""EMA200"":1934.9626012726715,""EMA50"":1930.1609203934786,""ER20"":0.48868111425189276,""close"":1900.4650000000001}",2022-04-27T13:00:00.000Z,2022-04-27T13:00:00.000Z,"{""close"":1896.5225,""high"":1902.8075,""low"":1895.875,""open"":1902.8075}","{""M15_ATR14"":3.6887130274606665}",{},"{""body_ratio"":0.906599350883513,""close_location"":0.09340064911648706}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1907.3798713,,,1651064400000,2,,10,0.75,2,3.68871302746
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1651064400000,2022-04-27,SHORT,DEVELOPMENT,2022-04-27T13:25:00.000Z,{},2022-04-27T13:00:00.000Z,2022-04-27T13:25:00.000Z,"{""close"":1895.1725000000001,""high"":1897.3825,""low"":1894.84,""open"":1897.225}","{""M15_ATR14"":3.6887130274606665}","{""impulse_high"":1902.8075,""impulse_low"":1895.875}","{""body_ratio"":0.8072763028514325,""close_location"":0.13077679449368998}",true,true,,2022-04-27T13:25:00.171Z,1894.993,1895.372,1894.993,1897.5238713,1889.93125739,2.53087130275,1651065900000,2,,6,0.6,1.5,3.68871302746
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1651084200000,2022-04-27,SHORT,DEVELOPMENT,2022-04-27T16:00:00.000Z,"{""ADX14"":51.637686468094095,""EMA200"":1934.4660579764259,""EMA50"":1928.3922568486364,""ER20"":0.4879660902131982,""close"":1885.06}",2022-04-27T18:30:00.000Z,2022-04-27T18:30:00.000Z,"{""close"":1887.3474999999999,""high"":1890.3875,""low"":1887.15,""open"":1889.9450000000002}","{""M15_ATR14"":3.1550470486294344}",{},"{""body_ratio"":0.8023166023167091,""close_location"":0.06100386100378882}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1891.9230047,,,1651084200000,2,,10,0.75,2,3.15504704863
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1651106700000,2022-04-28,SHORT,DEVELOPMENT,2022-04-28T00:00:00.000Z,"{""ADX14"":50.75466636397644,""EMA200"":1933.5087690137482,""EMA50"":1925.1414739306329,""ER20"":0.4926354357498041,""close"":1885.7275}",2022-04-28T00:45:00.000Z,2022-04-28T00:45:00.000Z,"{""close"":1884.4814999999999,""high"":1886.88,""low"":1884.3075,""open"":1886.29}","{""M15_ATR14"":1.919780774149435}",{},"{""body_ratio"":0.7030126336248557,""close_location"":0.06763848396500036}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1887.07197808,,,1651106700000,2,,10,0.75,2,1.91978077415
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1651213800000,2022-04-29,LONG,DEVELOPMENT,2022-04-29T06:50:00.000Z,{},2022-04-29T06:30:00.000Z,2022-04-29T06:50:00.000Z,"{""close"":1912.5500000000002,""high"":1912.6165,""low"":1910.5575,""open"":1911.1574999999998}","{""M15_ATR14"":2.1976932124994057}","{""impulse_high"":1912.41,""impulse_low"":1908.2625}","{""body_ratio"":0.6762991743566047,""close_location"":0.9677027683341918}",true,true,,2022-04-29T06:50:00.738Z,1912.353,1912.782,1912.782,1910.45273068,1917.44053864,2.32926932125,1651215000000,2,,6,0.6,1.5,2.1976932125
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1651218300000,2022-04-29,LONG,DEVELOPMENT,2022-04-29T08:05:00.000Z,{},2022-04-29T07:45:00.000Z,2022-04-29T08:05:00.000Z,"{""close"":1915.6725000000001,""high"":1917.4375,""low"":1915.4434999999999,""open"":1917.306}","{""M15_ATR14"":2.3811354438413783}","{""impulse_high"":1914.9279999999999,""impulse_low"":1910.355}","{""body_ratio"":0.8192076228685038,""close_location"":0.11484453360092925}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1913.51788646,,,1651219500000,2,,6,0.6,1.5,2.38113544384
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1651495500000,2022-05-02,SHORT,DEVELOPMENT,2022-05-02T13:05:00.000Z,{},2022-05-02T12:45:00.000Z,2022-05-02T13:05:00.000Z,"{""close"":1860.0349999999999,""high"":1862.525,""low"":1859.5,""open"":1861.6575}","{""M15_ATR14"":3.3485134954866873}","{""impulse_high"":1874.36,""impulse_low"":1864.9975}","{""body_ratio"":0.5363636363636773,""close_location"":0.176859504132178}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1866.82485135,,,1651496700000,2,,6,0.6,1.5,3.34851349549
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-05-03,2022-05-03,LONG,DEVELOPMENT,2022-05-03T07:30:00.000Z,{},2022-05-03T07:30:00.000Z,2022-05-03T07:30:00.000Z,"{""close"":1860.8049999999998,""high"":1860.9,""low"":1853.8975,""open"":1853.995}","{""M15_ATR14"":2.8314905713651903}","{""range_high"":1867.1775,""range_low"":1857.455}","{""body_ratio"":0.9725098179221553,""close_location"":0.9864334166368791}",true,true,,2022-05-03T07:30:00.069Z,1860.598,1861.002,1861.002,1853.61435094,1873.93038585,7.38764905714,1651563000000,1.75,,6,,,2.83149057137
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-05-04,2022-05-04,SHORT,DEVELOPMENT,2022-05-04T08:30:00.000Z,{},2022-05-04T08:30:00.000Z,2022-05-04T08:30:00.000Z,"{""close"":1869.41,""high"":1871.223,""low"":1868.705,""open"":1870.9479999999999}","{""M15_ATR14"":2.0612345065444804}","{""range_high"":1869.5349999999999,""range_low"":1861.7125}","{""body_ratio"":0.6108022239871985,""close_location"":0.27998411437654747}",true,true,,2022-05-04T08:30:00.914Z,1869.188,1869.592,1869.188,1871.42912345,1865.26603396,2.24112345065,1651653000000,1.75,,6,,,2.06123450654
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1651672800000,2022-05-04,SHORT,DEVELOPMENT,2022-05-04T12:00:00.000Z,"{""ADX14"":32.92363280354492,""EMA200"":1920.7963310488594,""EMA50"":1893.7421976187459,""ER20"":0.4574283848621676,""close"":1868.98}",2022-05-04T14:00:00.000Z,2022-05-04T14:00:00.000Z,"{""close"":1862.8995,""high"":1868.223,""low"":1861.73,""open"":1868.21}","{""M15_ATR14"":2.9612635827104317}",{},"{""body_ratio"":0.8178807947020018,""close_location"":0.18011704912982937}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1871.25112636,,,1651672800000,2,,10,0.75,2,2.96126358271
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1651680900000,2022-05-04,SHORT,DEVELOPMENT,2022-05-04T16:00:00.000Z,"{""ADX14"":32.51507840113605,""EMA200"":1920.2778849687713,""EMA50"":1892.759856535658,""ER20"":0.4913292009358207,""close"":1868.6925}",2022-05-04T16:15:00.000Z,2022-05-04T16:15:00.000Z,"{""close"":1866.998,""high"":1868.78,""low"":1866.59,""open"":1868.7024999999999}","{""M15_ATR14"":2.7944720228942}",{},"{""body_ratio"":0.7783105022830059,""close_location"":0.18630136986306803}",true,true,,2022-05-04T16:15:00.069Z,1866.803,1867.207,1866.803,1869.5334472,1861.3421056,2.73044720229,1651680900000,2,,10,0.75,2,2.79447202289
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1651723200000,2022-05-05,LONG,DEVELOPMENT,2022-05-05T05:00:00.000Z,{},2022-05-05T04:00:00.000Z,2022-05-05T05:00:00.000Z,"{""close"":1901.6125,""high"":1901.7649999999999,""low"":1900.0725,""open"":1900.335}","{""M15_ATR14"":2.3176552750401065}","{""breakout_level"":1900.0}","{""body_ratio"":0.7548005908419542,""close_location"":0.9098966026588309}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1899.84073447,,,1651726800000,2,,12,0.75,2,2.31765527504
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1651849200000-SHORT,2022-05-06,SHORT,DEVELOPMENT,2022-05-06T15:45:00.000Z,{},2022-05-06T15:45:00.000Z,2022-05-06T15:45:00.000Z,"{""close"":1887.1374999999998,""high"":1892.3625000000002,""low"":1887.1374999999998,""open"":1891.915}","{""M15_ATR14"":4.242604386055117}","{""midpoint"":1878.1682500000002,""range_high"":1890.16,""range_low"":1866.1765}","{""body_ratio"":0.9143540669856102,""close_location"":0.0}",true,true,,2022-05-06T15:45:00.114Z,1886.973,1887.322,1886.973,1892.78676044,1878.16825,5.81376043861,1651851900000,,1878.16825,8,,,4.24260438606
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1652072400000-LONG,2022-05-09,LONG,DEVELOPMENT,2022-05-09T05:30:00.000Z,{},2022-05-09T05:30:00.000Z,2022-05-09T05:30:00.000Z,"{""close"":1873.5225,""high"":1873.7175,""low"":1872.16,""open"":1872.505}","{""M15_ATR14"":1.97122483175751}","{""midpoint"":1882.86625,""range_high"":1892.5825,""range_low"":1873.15}","{""body_ratio"":0.6532905296950231,""close_location"":0.8747993579454575}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1871.96287752,,,1652074200000,,1882.86625,8,,,1.97122483176
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1652126400000-LONG,2022-05-09,LONG,DEVELOPMENT,2022-05-09T20:45:00.000Z,{},2022-05-09T20:45:00.000Z,2022-05-09T20:45:00.000Z,"{""close"":1854.475,""high"":1854.577,""low"":1852.2649999999999,""open"":1852.737}","{""M15_ATR14"":2.7047104424481048}","{""midpoint"":1868.1599999999999,""range_high"":1882.78,""range_low"":1853.54}","{""body_ratio"":0.7517301038061136,""close_location"":0.9558823529411403}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1851.99452896,,,1652129100000,,1868.16,8,,,2.70471044245
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1652176800000,2022-05-10,SHORT,DEVELOPMENT,2022-05-10T10:20:00.000Z,{},2022-05-10T10:00:00.000Z,2022-05-10T10:20:00.000Z,"{""close"":1857.0385,""high"":1857.2825,""low"":1856.4070000000002,""open"":1856.982}","{""M15_ATR14"":2.5430154601872266}","{""impulse_high"":1862.585,""impulse_low"":1857.6019999999999}","{""body_ratio"":0.06453455168492288,""close_location"":0.7213021130782987}",true,true,,2022-05-10T10:20:01.290Z,1856.792,1857.157,1856.792,1858.69380155,1852.98839691,1.90180154602,1652178000000,2,,6,0.6,1.5,2.54301546019
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1652241600000,2022-05-11,SHORT,DEVELOPMENT,2022-05-11T04:00:00.000Z,"{""ADX14"":23.81506943670298,""EMA200"":1907.8197240074544,""EMA50"":1874.2212105137446,""ER20"":0.3610668295802743,""close"":1836.49}",2022-05-11T04:00:00.000Z,2022-05-11T04:00:00.000Z,"{""close"":1836.49,""high"":1838.38,""low"":1836.31,""open"":1838.057}","{""M15_ATR14"":2.069259307954578}",{},"{""body_ratio"":0.757004830917818,""close_location"":0.08695652173915432}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1840.30442593,,,1652241600000,2,,10,0.75,2,2.06925930795
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1652248800000,2022-05-11,SHORT,DEVELOPMENT,2022-05-11T04:00:00.000Z,"{""ADX14"":23.81506943670298,""EMA200"":1907.8197240074544,""EMA50"":1874.2212105137446,""ER20"":0.3610668295802743,""close"":1836.49}",2022-05-11T06:00:00.000Z,2022-05-11T06:00:00.000Z,"{""close"":1837.895,""high"":1838.955,""low"":1837.59,""open"":1838.665}","{""M15_ATR14"":1.898273274319994}",{},"{""body_ratio"":0.564102564102547,""close_location"":0.22344322344326858}",true,true,,2022-05-11T06:00:00.093Z,1837.688,1838.082,1837.688,1839.75982733,1833.54434535,2.07182732743,1652248800000,2,,10,0.75,2,1.89827327432
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1652455800000,2022-05-13,SHORT,DEVELOPMENT,2022-05-13T12:00:00.000Z,"{""ADX14"":34.32965061579428,""EMA200"":1898.7986193534437,""EMA50"":1858.3524955805503,""ER20"":0.502683773645141,""close"":1814.04}",2022-05-13T15:30:00.000Z,2022-05-13T15:30:00.000Z,"{""close"":1811.8049999999998,""high"":1815.1675,""low"":1811.5005,""open"":1815.1355}","{""M15_ATR14"":4.276310531683411}",{},"{""body_ratio"":0.9082356149441867,""close_location"":0.08303790564487085}",true,true,,2022-05-13T15:30:00.018Z,1811.634,1811.982,1811.634,1818.92263105,1797.05673789,7.28863105317,1652455800000,2,,10,0.75,2,4.27631053168
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1652456700000,2022-05-13,SHORT,DEVELOPMENT,2022-05-13T12:00:00.000Z,"{""ADX14"":34.32965061579428,""EMA200"":1898.7986193534437,""EMA50"":1858.3524955805503,""ER20"":0.502683773645141,""close"":1814.04}",2022-05-13T15:45:00.000Z,2022-05-13T15:45:00.000Z,"{""close"":1808.9375,""high"":1813.4625,""low"":1808.615,""open"":1811.808}","{""M15_ATR14"":4.317109779420316}",{},"{""body_ratio"":0.5921609076843619,""close_location"":0.0665291387313018}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1818.92671098,,,1652456700000,2,,10,0.75,2,4.31710977942
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1652460300000,2022-05-13,SHORT,DEVELOPMENT,2022-05-13T16:00:00.000Z,"{""ADX14"":36.22769379851429,""EMA200"":1897.9061455290314,""EMA50"":1856.4212212440582,""ER20"":0.5033650660808282,""close"":1809.105}",2022-05-13T16:45:00.000Z,2022-05-13T16:45:00.000Z,"{""close"":1811.0275000000001,""high"":1813.13,""low"":1810.6275,""open"":1812.76}","{""M15_ATR14"":3.9069315235845226}",{},"{""body_ratio"":0.6923076923076155,""close_location"":0.1598401598401927}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1813.85319315,,,1652460300000,2,,10,0.75,2,3.90693152358
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1652457600000,2022-05-13,SHORT,DEVELOPMENT,2022-05-13T17:30:00.000Z,{},2022-05-13T16:00:00.000Z,2022-05-13T17:30:00.000Z,"{""close"":1809.365,""high"":1811.795,""low"":1809.2975000000001,""open"":1811.625}","{""M15_ATR14"":3.5192788109749165}","{""breakout_level"":1810.8429999999998}","{""body_ratio"":0.904904904904921,""close_location"":0.027027027026980278}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1812.14692788,,,1652463000000,2,,12,0.75,2,3.51927881097
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1652469300000,2022-05-13,SHORT,DEVELOPMENT,2022-05-13T16:00:00.000Z,"{""ADX14"":36.22769379851429,""EMA200"":1897.9061455290314,""EMA50"":1856.4212212440582,""ER20"":0.5033650660808282,""close"":1809.105}",2022-05-13T19:15:00.000Z,2022-05-13T19:15:00.000Z,"{""close"":1808.4,""high"":1811.1975,""low"":1807.7325,""open"":1811.0675}","{""M15_ATR14"":2.906713582959935}",{},"{""body_ratio"":0.7698412698412933,""close_location"":0.19264069264070244}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1811.59317136,,,1652469300000,2,,10,0.75,2,2.90671358296
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-05-16,2022-05-16,LONG,DEVELOPMENT,2022-05-16T07:00:00.000Z,{},2022-05-16T07:00:00.000Z,2022-05-16T07:00:00.000Z,"{""close"":1806.7649999999999,""high"":1807.0430000000001,""low"":1805.451,""open"":1805.601}","{""M15_ATR14"":2.0790644008029022}","{""range_high"":1817.68,""range_low"":1806.705}","{""body_ratio"":0.7311557788942764,""close_location"":0.8253768844219659}",true,true,,2022-05-16T07:00:00.111Z,1806.574,1806.986,1806.986,1805.24309356,1810.03608627,1.74290644008,1652684400000,1.75,,6,,,2.0790644008
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1652687100000,2022-05-16,SHORT,DEVELOPMENT,2022-05-16T08:05:00.000Z,{},2022-05-16T07:45:00.000Z,2022-05-16T08:05:00.000Z,"{""close"":1794.1655,""high"":1795.6460000000002,""low"":1792.757,""open"":1792.895}","{""M15_ATR14"":3.0900712421880425}","{""impulse_high"":1807.933,""impulse_low"":1794.3110000000001}","{""body_ratio"":0.4397715472481929,""close_location"":0.48753894080994925}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1798.94700712,,,1652688300000,2,,6,0.6,1.5,3.09007124219
