family,signal_time_utc,signal_complete_utc,entry_time_utc,state_latest_allowed_utc,prior_window_start_utc,prior_window_end_utc,prior_m5_bars,prior_open,prior_high,prior_low,prior_close,prior_range,prior_range_pips,close_location,body_fraction,side,signal_eligible
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-02 23:55:00+00:00,2019-05-03 00:00:00+00:00,2019-05-03 00:00:00+00:00,2019-05-02 23:00:00+00:00,2019-05-02 00:00:00+00:00,2019-05-03 00:00:00+00:00,288,1.1202450000000002,1.121915,1.11708,1.117305,0.004834999999999923,48.34999999999923,0.04653567735262116,0.6080661840745009,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-06 23:55:00+00:00,2019-05-07 00:00:00+00:00,2019-05-07 00:00:00+00:00,2019-05-06 23:00:00+00:00,2019-05-06 00:00:00+00:00,2019-05-07 00:00:00+00:00,288,1.118485,1.1209349999999998,1.11791,1.12012,0.0030249999999998334,30.249999999998334,0.7305785123967494,0.5404958677686423,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-07 23:55:00+00:00,2019-05-08 00:00:00+00:00,2019-05-08 00:00:00+00:00,2019-05-07 23:00:00+00:00,2019-05-07 00:00:00+00:00,2019-05-08 00:00:00+00:00,288,1.1201249999999998,1.1217899999999998,1.11667,1.11897,0.005119999999999791,51.199999999997914,0.4492187500000122,0.22558593749996916,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-08 23:55:00+00:00,2019-05-09 00:00:00+00:00,2019-05-09 00:00:00+00:00,2019-05-08 23:00:00+00:00,2019-05-08 00:00:00+00:00,2019-05-09 00:00:00+00:00,288,1.1189399999999998,1.1213799999999998,1.1182850000000002,1.1197949999999999,0.003094999999999626,30.94999999999626,0.48788368336021354,0.27625201938615623,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-09 23:55:00+00:00,2019-05-10 00:00:00+00:00,2019-05-10 00:00:00+00:00,2019-05-09 23:00:00+00:00,2019-05-09 00:00:00+00:00,2019-05-10 00:00:00+00:00,288,1.11979,1.125105,1.1173549999999999,1.121855,0.007750000000000146,77.50000000000145,0.5806451612903337,0.26645161290321867,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-13 23:55:00+00:00,2019-05-14 00:00:00+00:00,2019-05-14 00:00:00+00:00,2019-05-13 23:00:00+00:00,2019-05-13 00:00:00+00:00,2019-05-14 00:00:00+00:00,288,1.123595,1.12636,1.12196,1.1232199999999999,0.0043999999999999595,43.999999999999595,0.28636363636359735,0.08522727272727675,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-14 23:55:00+00:00,2019-05-15 00:00:00+00:00,2019-05-15 00:00:00+00:00,2019-05-14 23:00:00+00:00,2019-05-14 00:00:00+00:00,2019-05-15 00:00:00+00:00,288,1.123215,1.1244,1.12013,1.1203349999999999,0.004269999999999996,42.69999999999996,0.04800936768144939,0.674473067915742,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-15 23:55:00+00:00,2019-05-16 00:00:00+00:00,2019-05-16 00:00:00+00:00,2019-05-15 23:00:00+00:00,2019-05-15 00:00:00+00:00,2019-05-16 00:00:00+00:00,288,1.12033,1.122465,1.1178,1.120705,0.004665000000000141,46.65000000000141,0.622722400857464,0.08038585209003277,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-16 23:55:00+00:00,2019-05-17 00:00:00+00:00,2019-05-17 00:00:00+00:00,2019-05-16 23:00:00+00:00,2019-05-16 00:00:00+00:00,2019-05-17 00:00:00+00:00,288,1.1207,1.1223999999999998,1.11663,1.1173250000000001,0.005769999999999831,57.699999999998305,0.12045060658581154,0.5849220103986144,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-20 23:55:00+00:00,2019-05-21 00:00:00+00:00,2019-05-21 00:00:00+00:00,2019-05-20 23:00:00+00:00,2019-05-20 00:00:00+00:00,2019-05-21 00:00:00+00:00,288,1.1164800000000001,1.11749,1.115075,1.116735,0.002415000000000056,24.15000000000056,0.6873706004140606,0.10559006211175498,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-21 23:55:00+00:00,2019-05-22 00:00:00+00:00,2019-05-22 00:00:00+00:00,2019-05-21 23:00:00+00:00,2019-05-21 00:00:00+00:00,2019-05-22 00:00:00+00:00,288,1.11674,1.1188099999999999,1.1142050000000001,1.1164450000000001,0.004604999999999748,46.04999999999748,0.48642779587408086,0.06406080347447347,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-22 23:55:00+00:00,2019-05-23 00:00:00+00:00,2019-05-23 00:00:00+00:00,2019-05-22 23:00:00+00:00,2019-05-22 00:00:00+00:00,2019-05-23 00:00:00+00:00,288,1.1164399999999999,1.118025,1.114865,1.1155400000000002,0.0031600000000000517,31.600000000000517,0.21360759493676967,0.2848101265821722,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-23 23:55:00+00:00,2019-05-24 00:00:00+00:00,2019-05-24 00:00:00+00:00,2019-05-23 23:00:00+00:00,2019-05-23 00:00:00+00:00,2019-05-24 00:00:00+00:00,288,1.11554,1.11876,1.11071,1.11843,0.00804999999999989,80.4999999999989,0.959006211180131,0.3590062111801365,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-27 23:55:00+00:00,2019-05-28 00:00:00+00:00,2019-05-28 00:00:00+00:00,2019-05-27 23:00:00+00:00,2019-05-27 00:00:00+00:00,2019-05-28 00:00:00+00:00,288,1.120685,1.121525,1.1187,1.1193499999999998,0.0028250000000000774,28.250000000000774,0.2300884955751503,0.47256637168143345,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-28 23:55:00+00:00,2019-05-29 00:00:00+00:00,2019-05-29 00:00:00+00:00,2019-05-28 23:00:00+00:00,2019-05-28 00:00:00+00:00,2019-05-29 00:00:00+00:00,288,1.1193499999999998,1.1198450000000002,1.1159400000000002,1.116825,0.0039050000000000473,39.05000000000047,0.226632522407117,0.6466069142125116,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-29 23:55:00+00:00,2019-05-30 00:00:00+00:00,2019-05-30 00:00:00+00:00,2019-05-29 23:00:00+00:00,2019-05-29 00:00:00+00:00,2019-05-30 00:00:00+00:00,288,1.11683,1.117255,1.1124399999999999,1.1136750000000002,0.004815000000000236,48.15000000000236,0.2564901349948616,0.6552440290757305,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-05-30 23:55:00+00:00,2019-05-31 00:00:00+00:00,2019-05-31 00:00:00+00:00,2019-05-30 23:00:00+00:00,2019-05-30 00:00:00+00:00,2019-05-31 00:00:00+00:00,288,1.113675,1.1143399999999999,1.11161,1.112965,0.002729999999999899,27.29999999999899,0.4963369963370129,0.2600732600732654,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-03 23:55:00+00:00,2019-06-04 00:00:00+00:00,2019-06-04 00:00:00+00:00,2019-06-03 23:00:00+00:00,2019-06-03 00:00:00+00:00,2019-06-04 00:00:00+00:00,288,1.117375,1.1261999999999999,1.11602,1.1245850000000002,0.010179999999999856,101.79999999999855,0.8413555992141726,0.7082514734774324,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-04 23:55:00+00:00,2019-06-05 00:00:00+00:00,2019-06-05 00:00:00+00:00,2019-06-04 23:00:00+00:00,2019-06-04 00:00:00+00:00,2019-06-05 00:00:00+00:00,288,1.12459,1.12775,1.12268,1.125375,0.00507000000000013,50.700000000001296,0.5315581854043481,0.15483234714004251,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-05 23:55:00+00:00,2019-06-06 00:00:00+00:00,2019-06-06 00:00:00+00:00,2019-06-05 23:00:00+00:00,2019-06-05 00:00:00+00:00,2019-06-06 00:00:00+00:00,288,1.125375,1.13066,1.1220050000000001,1.122875,0.008654999999999857,86.54999999999856,0.10051993067590304,0.28885037550548676,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-06 23:55:00+00:00,2019-06-07 00:00:00+00:00,2019-06-07 00:00:00+00:00,2019-06-06 23:00:00+00:00,2019-06-06 00:00:00+00:00,2019-06-07 00:00:00+00:00,288,1.12287,1.13091,1.120115,1.12757,0.01079500000000011,107.9500000000011,0.6905974988420485,0.43538675312643615,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-10 23:55:00+00:00,2019-06-11 00:00:00+00:00,2019-06-11 00:00:00+00:00,2019-06-10 23:00:00+00:00,2019-06-10 00:00:00+00:00,2019-06-11 00:00:00+00:00,288,1.1319249999999998,1.132455,1.12903,1.131805,0.0034250000000000114,34.250000000000114,0.8102189781021789,0.03503649635033505,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-11 23:55:00+00:00,2019-06-12 00:00:00+00:00,2019-06-12 00:00:00+00:00,2019-06-11 23:00:00+00:00,2019-06-11 00:00:00+00:00,2019-06-12 00:00:00+00:00,288,1.13181,1.1337549999999998,1.13014,1.132965,0.003614999999999924,36.14999999999924,0.7814661134163587,0.31950207468880815,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-12 23:55:00+00:00,2019-06-13 00:00:00+00:00,2019-06-13 00:00:00+00:00,2019-06-12 23:00:00+00:00,2019-06-12 00:00:00+00:00,2019-06-13 00:00:00+00:00,288,1.132965,1.134355,1.12825,1.12926,0.006105000000000027,61.05000000000027,0.1654381654381574,0.6068796068796155,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-13 23:55:00+00:00,2019-06-14 00:00:00+00:00,2019-06-14 00:00:00+00:00,2019-06-13 23:00:00+00:00,2019-06-13 00:00:00+00:00,2019-06-14 00:00:00+00:00,288,1.1292550000000001,1.130385,1.1268500000000001,1.1279599999999999,0.003534999999999844,35.34999999999844,0.31400282885424935,0.36633663366345837,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-17 23:55:00+00:00,2019-06-18 00:00:00+00:00,2019-06-18 00:00:00+00:00,2019-06-17 23:00:00+00:00,2019-06-17 00:00:00+00:00,2019-06-18 00:00:00+00:00,288,1.121565,1.1247150000000001,1.12038,1.12243,0.0043350000000002,43.350000000002,0.47289504036909175,0.19953863898502325,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-18 23:55:00+00:00,2019-06-19 00:00:00+00:00,2019-06-19 00:00:00+00:00,2019-06-18 23:00:00+00:00,2019-06-18 00:00:00+00:00,2019-06-19 00:00:00+00:00,288,1.1224500000000002,1.12429,1.11814,1.1197949999999999,0.0061500000000001,61.500000000000995,0.2691056910569,0.43170731707321186,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-19 23:55:00+00:00,2019-06-20 00:00:00+00:00,2019-06-20 00:00:00+00:00,2019-06-19 23:00:00+00:00,2019-06-19 00:00:00+00:00,2019-06-20 00:00:00+00:00,288,1.1198000000000001,1.125435,1.118725,1.1235849999999998,0.006709999999999994,67.09999999999994,0.7242921013412621,0.5640834575260371,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-20 23:55:00+00:00,2019-06-21 00:00:00+00:00,2019-06-21 00:00:00+00:00,2019-06-20 23:00:00+00:00,2019-06-20 00:00:00+00:00,2019-06-21 00:00:00+00:00,288,1.1235849999999998,1.13174,1.1235249999999999,1.129445,0.008215000000000083,82.15000000000083,0.7206329884357988,0.7133292757151721,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-24 23:55:00+00:00,2019-06-25 00:00:00+00:00,2019-06-25 00:00:00+00:00,2019-06-24 23:00:00+00:00,2019-06-24 00:00:00+00:00,2019-06-25 00:00:00+00:00,288,1.1385200000000002,1.140405,1.13726,1.13994,0.0031449999999999534,31.449999999999534,0.8521462639109875,0.45151033386320377,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-25 23:55:00+00:00,2019-06-26 00:00:00+00:00,2019-06-26 00:00:00+00:00,2019-06-25 23:00:00+00:00,2019-06-25 00:00:00+00:00,2019-06-26 00:00:00+00:00,288,1.13995,1.1412049999999998,1.13443,1.136825,0.0067749999999997534,67.74999999999753,0.3535055350553523,0.4612546125461488,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-26 23:55:00+00:00,2019-06-27 00:00:00+00:00,2019-06-27 00:00:00+00:00,2019-06-26 23:00:00+00:00,2019-06-26 00:00:00+00:00,2019-06-27 00:00:00+00:00,288,1.1368200000000002,1.13914,1.1347550000000002,1.13737,0.004384999999999861,43.84999999999861,0.5963511972633739,0.1254275940706604,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-06-27 23:55:00+00:00,2019-06-28 00:00:00+00:00,2019-06-28 00:00:00+00:00,2019-06-27 23:00:00+00:00,2019-06-27 00:00:00+00:00,2019-06-28 00:00:00+00:00,288,1.1373600000000001,1.1381549999999998,1.134785,1.1371250000000002,0.003369999999999873,33.69999999999873,0.6943620178042489,0.06973293768545819,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-01 23:55:00+00:00,2019-07-02 00:00:00+00:00,2019-07-02 00:00:00+00:00,2019-07-01 23:00:00+00:00,2019-07-01 00:00:00+00:00,2019-07-02 00:00:00+00:00,288,1.13602,1.1364049999999999,1.1280299999999999,1.128695,0.008375000000000021,83.75000000000021,0.0794029850746431,0.8746268656716427,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-02 23:55:00+00:00,2019-07-03 00:00:00+00:00,2019-07-03 00:00:00+00:00,2019-07-02 23:00:00+00:00,2019-07-02 00:00:00+00:00,2019-07-03 00:00:00+00:00,288,1.1286999999999998,1.132155,1.1275249999999999,1.1290550000000001,0.004630000000000134,46.30000000000134,0.330453563714948,0.07667386609078121,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-03 23:55:00+00:00,2019-07-04 00:00:00+00:00,2019-07-04 00:00:00+00:00,2019-07-03 23:00:00+00:00,2019-07-03 00:00:00+00:00,2019-07-04 00:00:00+00:00,288,1.129065,1.13124,1.12687,1.12874,0.004369999999999985,43.69999999999985,0.42791762013731,0.07437070938213039,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-04 23:55:00+00:00,2019-07-05 00:00:00+00:00,2019-07-05 00:00:00+00:00,2019-07-04 23:00:00+00:00,2019-07-04 00:00:00+00:00,2019-07-05 00:00:00+00:00,288,1.12874,1.1295250000000001,1.12732,1.128545,0.0022050000000000125,22.050000000000125,0.5555555555554661,0.08843537414973522,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-08 23:55:00+00:00,2019-07-09 00:00:00+00:00,2019-07-09 00:00:00+00:00,2019-07-08 23:00:00+00:00,2019-07-08 00:00:00+00:00,2019-07-09 00:00:00+00:00,288,1.1226850000000002,1.12345,1.1207,1.121525,0.00275000000000003,27.500000000000302,0.30000000000002425,0.4218181818181953,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-09 23:55:00+00:00,2019-07-10 00:00:00+00:00,2019-07-10 00:00:00+00:00,2019-07-09 23:00:00+00:00,2019-07-09 00:00:00+00:00,2019-07-10 00:00:00+00:00,288,1.121515,1.12188,1.11934,1.12045,0.0025399999999999867,25.399999999999867,0.43700787401572844,0.4192913385827162,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-10 23:55:00+00:00,2019-07-11 00:00:00+00:00,2019-07-11 00:00:00+00:00,2019-07-10 23:00:00+00:00,2019-07-10 00:00:00+00:00,2019-07-11 00:00:00+00:00,288,1.1204399999999999,1.12644,1.1201949999999998,1.1258400000000002,0.006245000000000278,62.45000000000278,0.9039231385108235,0.8646917534027306,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-11 23:55:00+00:00,2019-07-12 00:00:00+00:00,2019-07-12 00:00:00+00:00,2019-07-11 23:00:00+00:00,2019-07-11 00:00:00+00:00,2019-07-12 00:00:00+00:00,288,1.1258650000000001,1.1285850000000002,1.124525,1.1249850000000001,0.004060000000000175,40.60000000000174,0.11330049261086383,0.2167487684728951,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-15 23:55:00+00:00,2019-07-16 00:00:00+00:00,2019-07-16 00:00:00+00:00,2019-07-15 23:00:00+00:00,2019-07-15 00:00:00+00:00,2019-07-16 00:00:00+00:00,288,1.127125,1.1283949999999998,1.12534,1.125985,0.003054999999999808,30.54999999999808,0.21112929623569468,0.37315875613747646,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-16 23:55:00+00:00,2019-07-17 00:00:00+00:00,2019-07-17 00:00:00+00:00,2019-07-16 23:00:00+00:00,2019-07-16 00:00:00+00:00,2019-07-17 00:00:00+00:00,288,1.1259899999999998,1.126355,1.1201949999999998,1.1211799999999998,0.006160000000000165,61.60000000000165,0.15990259740259533,0.7808441558441318,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-17 23:55:00+00:00,2019-07-18 00:00:00+00:00,2019-07-18 00:00:00+00:00,2019-07-17 23:00:00+00:00,2019-07-17 00:00:00+00:00,2019-07-18 00:00:00+00:00,288,1.121185,1.1233650000000002,1.119985,1.1227399999999998,0.0033800000000001607,33.8000000000016,0.8150887573963639,0.4600591715975376,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-18 23:55:00+00:00,2019-07-19 00:00:00+00:00,2019-07-19 00:00:00+00:00,2019-07-18 23:00:00+00:00,2019-07-18 00:00:00+00:00,2019-07-19 00:00:00+00:00,288,1.122745,1.1282100000000002,1.120515,1.126115,0.0076950000000002294,76.95000000000229,0.7277452891487827,0.4379467186484435,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-22 23:55:00+00:00,2019-07-23 00:00:00+00:00,2019-07-23 00:00:00+00:00,2019-07-22 23:00:00+00:00,2019-07-22 00:00:00+00:00,2019-07-23 00:00:00+00:00,288,1.1217700000000002,1.122535,1.1203850000000002,1.1204399999999999,0.0021499999999998742,21.499999999998742,0.025581395348696464,0.6186046511629549,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-23 23:55:00+00:00,2019-07-24 00:00:00+00:00,2019-07-24 00:00:00+00:00,2019-07-23 23:00:00+00:00,2019-07-23 00:00:00+00:00,2019-07-24 00:00:00+00:00,288,1.1204399999999999,1.120815,1.114585,1.1150950000000002,0.006229999999999958,62.29999999999958,0.08186195826649052,0.8579454253611152,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-24 23:55:00+00:00,2019-07-25 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019-07-24 23:00:00+00:00,2019-07-24 00:00:00+00:00,2019-07-25 00:00:00+00:00,288,1.1150950000000002,1.11559,1.1127150000000001,1.1142050000000001,0.002874999999999961,28.74999999999961,0.5182608695652214,0.30956521739132853,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-25 23:55:00+00:00,2019-07-26 00:00:00+00:00,2019-07-26 00:00:00+00:00,2019-07-25 23:00:00+00:00,2019-07-25 00:00:00+00:00,2019-07-26 00:00:00+00:00,288,1.11421,1.118785,1.1101450000000002,1.11449,0.008639999999999759,86.39999999999759,0.5028935185185118,0.032407407407415025,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-29 23:55:00+00:00,2019-07-30 00:00:00+00:00,2019-07-30 00:00:00+00:00,2019-07-29 23:00:00+00:00,2019-07-29 00:00:00+00:00,2019-07-30 00:00:00+00:00,288,1.1129600000000002,1.1151049999999998,1.11129,1.1142400000000001,0.003814999999999902,38.14999999999902,0.7732634338139728,0.3355176933158534,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-30 23:55:00+00:00,2019-07-31 00:00:00+00:00,2019-07-31 00:00:00+00:00,2019-07-30 23:00:00+00:00,2019-07-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,288,1.114245,1.11611,1.113215,1.115695,0.00289499999999987,28.9499999999987,0.8566493955095507,0.5008635578584589,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-31 23:55:00+00:00,2019-08-01 00:00:00+00:00,2019-08-01 00:00:00+00:00,2019-07-31 23:00:00+00:00,2019-07-31 00:00:00+00:00,2019-08-01 00:00:00+00:00,288,1.115695,1.116215,1.10602,1.1071650000000002,0.010194999999999954,101.94999999999953,0.11230995586073357,0.8366846493379073,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-01 23:55:00+00:00,2019-08-02 00:00:00+00:00,2019-08-02 00:00:00+00:00,2019-08-01 23:00:00+00:00,2019-08-01 00:00:00+00:00,2019-08-02 00:00:00+00:00,288,1.1071650000000002,1.1095899999999999,1.1026950000000002,1.1079050000000001,0.006894999999999651,68.9499999999965,0.7556200145032923,0.10732414793328504,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-05 23:55:00+00:00,2019-08-06 00:00:00+00:00,2019-08-06 00:00:00+00:00,2019-08-05 23:00:00+00:00,2019-08-05 00:00:00+00:00,2019-08-06 00:00:00+00:00,288,1.1108,1.124535,1.11066,1.1242,0.013875000000000082,138.75000000000082,0.9758558558558579,0.9657657657657658,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-06 23:55:00+00:00,2019-08-07 00:00:00+00:00,2019-08-07 00:00:00+00:00,2019-08-06 23:00:00+00:00,2019-08-06 00:00:00+00:00,2019-08-07 00:00:00+00:00,288,1.1241949999999998,1.124975,1.11676,1.1205500000000002,0.008215000000000083,82.15000000000083,0.4613511868533346,0.4437005477784101,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-07 23:55:00+00:00,2019-08-08 00:00:00+00:00,2019-08-08 00:00:00+00:00,2019-08-07 23:00:00+00:00,2019-08-07 00:00:00+00:00,2019-08-08 00:00:00+00:00,288,1.12054,1.12419,1.1179299999999999,1.1204100000000001,0.006260000000000154,62.60000000000154,0.39616613418533525,0.02076677316293295,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-08 23:55:00+00:00,2019-08-09 00:00:00+00:00,2019-08-09 00:00:00+00:00,2019-08-08 23:00:00+00:00,2019-08-08 00:00:00+00:00,2019-08-09 00:00:00+00:00,288,1.1204,1.12325,1.11771,1.11863,0.0055400000000001,55.400000000001,0.16606498194946123,0.3194945848375482,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-12 23:55:00+00:00,2019-08-13 00:00:00+00:00,2019-08-13 00:00:00+00:00,2019-08-12 23:00:00+00:00,2019-08-12 00:00:00+00:00,2019-08-13 00:00:00+00:00,288,1.1207500000000001,1.12307,1.116205,1.1216300000000001,0.006865000000000121,68.65000000000121,0.7902403495994377,0.12818645302257486,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-13 23:55:00+00:00,2019-08-14 00:00:00+00:00,2019-08-14 00:00:00+00:00,2019-08-13 23:00:00+00:00,2019-08-13 00:00:00+00:00,2019-08-14 00:00:00+00:00,288,1.121635,1.12286,1.1170200000000001,1.117655,0.005839999999999845,58.39999999999845,0.10873287671232157,0.6815068493150647,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-14 23:55:00+00:00,2019-08-15 00:00:00+00:00,2019-08-15 00:00:00+00:00,2019-08-14 23:00:00+00:00,2019-08-14 00:00:00+00:00,2019-08-15 00:00:00+00:00,288,1.117655,1.11909,1.1130650000000002,1.1143049999999999,0.006024999999999725,60.24999999999725,0.20580912863066264,0.5560165975104298,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-15 23:55:00+00:00,2019-08-16 00:00:00+00:00,2019-08-16 00:00:00+00:00,2019-08-15 23:00:00+00:00,2019-08-15 00:00:00+00:00,2019-08-16 00:00:00+00:00,288,1.1143049999999999,1.1158450000000002,1.1091449999999998,1.111055,0.006700000000000372,67.00000000000372,0.2850746268656675,0.48507462686564096,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-19 23:55:00+00:00,2019-08-20 00:00:00+00:00,2019-08-20 00:00:00+00:00,2019-08-19 23:00:00+00:00,2019-08-19 00:00:00+00:00,2019-08-20 00:00:00+00:00,288,1.1092,1.11139,1.107615,1.108165,0.003775000000000084,37.75000000000084,0.14569536423842072,0.27417218543043026,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-20 23:55:00+00:00,2019-08-21 00:00:00+00:00,2019-08-21 00:00:00+00:00,2019-08-20 23:00:00+00:00,2019-08-20 00:00:00+00:00,2019-08-21 00:00:00+00:00,288,1.108185,1.110675,1.1065649999999998,1.10974,0.00411000000000028,41.1000000000028,0.7725060827250446,0.37834549878342266,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-21 23:55:00+00:00,2019-08-22 00:00:00+00:00,2019-08-22 00:00:00+00:00,2019-08-21 23:00:00+00:00,2019-08-21 00:00:00+00:00,2019-08-22 00:00:00+00:00,288,1.1097299999999999,1.1107200000000002,1.1080649999999999,1.109035,0.002655000000000296,26.55000000000296,0.36534839924671536,0.26177024482102174,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-22 23:55:00+00:00,2019-08-23 00:00:00+00:00,2019-08-23 00:00:00+00:00,2019-08-22 23:00:00+00:00,2019-08-22 00:00:00+00:00,2019-08-23 00:00:00+00:00,288,1.109045,1.1113149999999998,1.1063649999999998,1.10838,0.00495000000000001,49.5000000000001,0.40707070707072646,0.13434343434346188,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-26 23:55:00+00:00,2019-08-27 00:00:00+00:00,2019-08-27 00:00:00+00:00,2019-08-26 23:00:00+00:00,2019-08-26 00:00:00+00:00,2019-08-27 00:00:00+00:00,288,1.1143399999999999,1.115305,1.1094300000000001,1.110155,0.0058749999999998526,58.74999999999852,0.12340425531912899,0.7123404255319129,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-27 23:55:00+00:00,2019-08-28 00:00:00+00:00,2019-08-28 00:00:00+00:00,2019-08-27 23:00:00+00:00,2019-08-27 00:00:00+00:00,2019-08-28 00:00:00+00:00,288,1.11014,1.111605,1.1085699999999998,1.108955,0.003035000000000121,30.35000000000121,0.12685337726526008,0.390444810543639,LONG,True
