record_type,instrument,month,logical_path,item_count,bytes,SHA256
BAR,XAUUSD,2019-03,bars/XAUUSD/mid/H1/year=2019/month=03/bars.parquet,483,15621,7647adf8d4c3d6986f7291127066a596b99feb22820cf978504b9612c5a6871b
NORMALIZED_TICKS,XAUUSD,2019-04,normalized/XAUUSD/year=2019/month=04/ticks.parquet,1948157,19835743,679600f01668b67e8de8f6a407a644fe1d5a6d002c880bae34aaf1e2c110f830
BAR,XAUUSD,2019-04,bars/XAUUSD/bid/M5/year=2019/month=04/bars.parquet,5796,117773,c557e3f5b39fda44d36e2045e58c49901b93e797e02c87f7b740e80843e1590f
BAR,XAUUSD,2019-04,bars/XAUUSD/bid/H1/year=2019/month=04/bars.parquet,483,14215,605978cce76ae8bc40535734e90968113ca6e6392645db09a68040034ec18151
BAR,XAUUSD,2019-04,bars/XAUUSD/ask/M5/year=2019/month=04/bars.parquet,5796,117410,11cedf16da78690a176ba383cd762feccff976a3b138c0d72569703934470ff7
BAR,XAUUSD,2019-04,bars/XAUUSD/ask/H1/year=2019/month=04/bars.parquet,483,14113,58bd7064f39d0ef7b451f46c64caf98f1e60a5368831eabde7acfcfde9af76a7
BAR,XAUUSD,2019-04,bars/XAUUSD/mid/M5/year=2019/month=04/bars.parquet,5796,127758,6bacb47bc2786d1e596bed104c097cfe90f77e44f91143e4c77505393113b5ef
BAR,XAUUSD,2019-04,bars/XAUUSD/mid/H1/year=2019/month=04/bars.parquet,483,15965,223286aee2a4296f435f48ddbfb5119256e93cca54d45f85b27ad7c4bdd93870
NORMALIZED_TICKS,XAUUSD,2019-05,normalized/XAUUSD/year=2019/month=05/ticks.parquet,2615221,26333534,09c919bef526bf054e0ee03c680cf73f1065ca3f9f52c222726a5614f0c7f76e
BAR,XAUUSD,2019-05,bars/XAUUSD/bid/M5/year=2019/month=05/bars.parquet,6276,127134,39751d51a045a16819f1bc24afd469e125c1d414894cba684ee72b8d6e62b64d
BAR,XAUUSD,2019-05,bars/XAUUSD/bid/H1/year=2019/month=05/bars.parquet,523,15061,f1fd8cadb70a20871964e1d87ab4cdf9c58e8583b2afb235a7c9a2750e165af8
BAR,XAUUSD,2019-05,bars/XAUUSD/ask/M5/year=2019/month=05/bars.parquet,6276,127219,f8c1b58d10e0de2767caef28ff3bc972934a60f8067a9b397d7f305de4f7978c
BAR,XAUUSD,2019-05,bars/XAUUSD/ask/H1/year=2019/month=05/bars.parquet,523,15015,ddeac4a10cc1e66e29aefc58d8c2d438c4af09fadcd4f9e95079cce1ddaa77ac
BAR,XAUUSD,2019-05,bars/XAUUSD/mid/M5/year=2019/month=05/bars.parquet,6276,138761,8919f860be986d3be001c01658b3cd4ed52e3447f9ee0f1b98edc7fe15cf1199
BAR,XAUUSD,2019-05,bars/XAUUSD/mid/H1/year=2019/month=05/bars.parquet,523,17079,80178ed78a1042857cdf88c43e16b19cde67ff25b5c0b10e292a658403bb9b6c
NORMALIZED_TICKS,XAUUSD,2019-06,normalized/XAUUSD/year=2019/month=06/ticks.parquet,3508252,36010138,6699945ceac2e7a0c771b9bd21ce951368a355a0216725e1bfacb0dd832284af
BAR,XAUUSD,2019-06,bars/XAUUSD/bid/M5/year=2019/month=06/bars.parquet,5544,116326,d4beedbef17bbf21d560b13d41506ca561ff4b7b64fb10b7cb6f9f66ceaa21d4
BAR,XAUUSD,2019-06,bars/XAUUSD/bid/H1/year=2019/month=06/bars.parquet,462,14002,40548d355427f6525bc7464d930008156d3e764476502d534d0b3a06a0719d3d
BAR,XAUUSD,2019-06,bars/XAUUSD/ask/M5/year=2019/month=06/bars.parquet,5544,116447,eb26018fb0423290ed827d8591cd6310d8d23dfefcbd48e3003e1049a689ea4e
BAR,XAUUSD,2019-06,bars/XAUUSD/ask/H1/year=2019/month=06/bars.parquet,462,13958,c7ea8987279f1aa1659a1ccb629f99bfb0e371d95669369c1f214e6e24e54725
BAR,XAUUSD,2019-06,bars/XAUUSD/mid/M5/year=2019/month=06/bars.parquet,5544,125175,cacf48f5983b15543761900a8b8b4e6bead575a9adb22315bb811137fdf54516
BAR,XAUUSD,2019-06,bars/XAUUSD/mid/H1/year=2019/month=06/bars.parquet,462,15867,19e793199722d15125310b065e907149ae7fda8e87c514f4680149afaa8cc858
NORMALIZED_TICKS,XAUUSD,2019-07,normalized/XAUUSD/year=2019/month=07/ticks.parquet,3586221,37457889,921ad4363f387bb1e004c8075fdb27b1e6073ff2d5390e2991fc63170a5544c3
BAR,XAUUSD,2019-07,bars/XAUUSD/bid/M5/year=2019/month=07/bars.parquet,6309,131552,353c20eba608ce5a0eea1516175baf7a1435964edd96fa2a8ea3aa4e63e4a034
BAR,XAUUSD,2019-07,bars/XAUUSD/bid/H1/year=2019/month=07/bars.parquet,528,15290,896428190db130cdbec19d4b2645ebfb6b5e6f7a9d98c90b27241c9ec8d2d5b4
BAR,XAUUSD,2019-07,bars/XAUUSD/ask/M5/year=2019/month=07/bars.parquet,6309,131853,2e210e5af1762c7713b2e54065fb4aedad041843797b073d3094688c8d504276
BAR,XAUUSD,2019-07,bars/XAUUSD/ask/H1/year=2019/month=07/bars.parquet,528,15273,431715af63b25eca2774097c90a827805f7bf994ac1c3837e27578c8d8929b9f
BAR,XAUUSD,2019-07,bars/XAUUSD/mid/M5/year=2019/month=07/bars.parquet,6309,141314,572a6e8915df83f1d8c3c6f29ded5251986aa396b9e5c15ea57552b9abcf5ba5
BAR,XAUUSD,2019-07,bars/XAUUSD/mid/H1/year=2019/month=07/bars.parquet,528,17300,d7b7f6075ebde8f1b01f3314fed7637a7f5bafd61a0efaaba1c15fce1e84a264
NORMALIZED_TICKS,XAUUSD,2019-08,normalized/XAUUSD/year=2019/month=08/ticks.parquet,4734995,48962142,fcbf017412170ea1f181727baa343b1ac8def0dd5050f7c5b312fd8450b0e856
BAR,XAUUSD,2019-08,bars/XAUUSD/bid/M5/year=2019/month=08/bars.parquet,6048,127962,6014fa05d5f0ce9841a5b7252ec80a0b3ba204d30225a794a03c51d919f35f4a
BAR,XAUUSD,2019-08,bars/XAUUSD/bid/H1/year=2019/month=08/bars.parquet,504,14883,d07f3be29810f2397ccf486dfc424265ffb242f03240db838780b52e4c763236
BAR,XAUUSD,2019-08,bars/XAUUSD/ask/M5/year=2019/month=08/bars.parquet,6048,128100,9a092d5e555457393a0b865ab5d3750cd67a541c5906291590caf48376f14f82
BAR,XAUUSD,2019-08,bars/XAUUSD/ask/H1/year=2019/month=08/bars.parquet,504,14861,88f2046a1d9dbe22a887ad9ea51c187a767a2edcc759d24f7d89bd1e74987e4a
BAR,XAUUSD,2019-08,bars/XAUUSD/mid/M5/year=2019/month=08/bars.parquet,6048,136912,12fa19aad81386e40eb84c5a35485fead428d55a7dce81d6e946c2caf15df995
BAR,XAUUSD,2019-08,bars/XAUUSD/mid/H1/year=2019/month=08/bars.parquet,504,16770,76a75a6627ed3d1744824b4c39c520689fa9d645a553cec7f0b17af9ec495612
NORMALIZED_TICKS,XAUUSD,2019-09,normalized/XAUUSD/year=2019/month=09/ticks.parquet,4060599,42144561,b82887f35063ae028a270352d9e7bf30a8fd1b38967e7f8962a3f72161e5ca28
BAR,XAUUSD,2019-09,bars/XAUUSD/bid/M5/year=2019/month=09/bars.parquet,5777,121779,42b458d8a639ec5b3967ea6564ef88e4dff694e6b7b55faeb251821082d325a6
BAR,XAUUSD,2019-09,bars/XAUUSD/bid/H1/year=2019/month=09/bars.parquet,483,14247,15feb2b9a09e1f0f4630dd11c93b589fe70822b1d23e6b45d9f22c2e30351cf0
BAR,XAUUSD,2019-09,bars/XAUUSD/ask/M5/year=2019/month=09/bars.parquet,5777,121740,16c0f99191318557738db04d05ecc12f0ffb56db56f2470bf1005fe2cae4e09f
BAR,XAUUSD,2019-09,bars/XAUUSD/ask/H1/year=2019/month=09/bars.parquet,483,14183,c4496974299e37c9f732a0688ff47785f7dd10005fba28b94539c021cc62fc5f
BAR,XAUUSD,2019-09,bars/XAUUSD/mid/M5/year=2019/month=09/bars.parquet,5777,130019,d8d9d989baae636a36285af7fefee8310aac2cebe2fb78d9c4e802f68ebf324e
BAR,XAUUSD,2019-09,bars/XAUUSD/mid/H1/year=2019/month=09/bars.parquet,483,16056,912c8f6bea5effa14affd128d2311bd156d550e7b229b12fc26334c30b1b436f
NORMALIZED_TICKS,XAUUSD,2019-10,normalized/XAUUSD/year=2019/month=10/ticks.parquet,4607249,46333270,87672d917db80dd6ed54a3ca3f4c8e88f1a2f229117ebf2df815240d89797fe0
BAR,XAUUSD,2019-10,bars/XAUUSD/bid/M5/year=2019/month=10/bars.parquet,6348,131095,846d80d6c7f43e776499b5a38fcdd36f8072dd3ec6a496d032cb0b108d75ba35
BAR,XAUUSD,2019-10,bars/XAUUSD/bid/H1/year=2019/month=10/bars.parquet,529,15090,1d574f05dd6324d17b1052ae6790b9d537a57cb3decc367d3248983a1de7ef60
BAR,XAUUSD,2019-10,bars/XAUUSD/ask/M5/year=2019/month=10/bars.parquet,6348,131019,92e80096469ccf7c5e16eb3bd1878310ec0f38fa9847168204cf468438b57aab
BAR,XAUUSD,2019-10,bars/XAUUSD/ask/H1/year=2019/month=10/bars.parquet,529,14971,1058308988cc94cccf891cefc2666fe88a0b9e03383f75618a195182c6b0a6d4
BAR,XAUUSD,2019-10,bars/XAUUSD/mid/M5/year=2019/month=10/bars.parquet,6348,140896,48660b562f1fa8d9a1db0c69965413b7840c02cddf3b309b0d5ce2ed2f872805
BAR,XAUUSD,2019-10,bars/XAUUSD/mid/H1/year=2019/month=10/bars.parquet,529,17011,321e7bce25e54eda1a4fc721de689892053dce8ea236a01d6ce4129d01c7d830
NORMALIZED_TICKS,XAUUSD,2019-11,normalized/XAUUSD/year=2019/month=11/ticks.parquet,2970095,30175616,11fe6a0cda2d340bff59dc7cd35115351a0a0a5b5638fd6d82767f3e610377bb
BAR,XAUUSD,2019-11,bars/XAUUSD/bid/M5/year=2019/month=11/bars.parquet,5691,117679,7a03bead2ee27bbd083f852118104862ad13f74efed6726aaf4499ab51617230
BAR,XAUUSD,2019-11,bars/XAUUSD/bid/H1/year=2019/month=11/bars.parquet,476,14131,ebcd66188ac4da45d8868c76afbe39f5ef10b97ba78df37dc6f3735ac3a3b809
BAR,XAUUSD,2019-11,bars/XAUUSD/ask/M5/year=2019/month=11/bars.parquet,5691,117526,1aa92fc771809debbb106c00d659826b298854d0b510a21a8b2389363a83d46d
BAR,XAUUSD,2019-11,bars/XAUUSD/ask/H1/year=2019/month=11/bars.parquet,476,14164,aa343ee69c4cc08f64a09eddeeb77b24397b327a153ce0e11248f09fe3e5bef2
BAR,XAUUSD,2019-11,bars/XAUUSD/mid/M5/year=2019/month=11/bars.parquet,5691,127345,4ab6d4b5e84d3286119857d6d425a379edec98c8f95f7385c59949247fe94c0d
BAR,XAUUSD,2019-11,bars/XAUUSD/mid/H1/year=2019/month=11/bars.parquet,476,16015,8fa39d0bceec9a0082eec6eb6e29cb0dc17ab9fcfe2ff5b354c26dcc70f956ce
NORMALIZED_TICKS,XAUUSD,2019-12,normalized/XAUUSD/year=2019/month=12/ticks.parquet,2569935,25798884,4856606581caacca87d88fde8f10fd0be9ea5216e4cf6d46703e6c18df14f393
BAR,XAUUSD,2019-12,bars/XAUUSD/bid/M5/year=2019/month=12/bars.parquet,5757,118018,c25eceb41ed779cead0c151f2c7d242997a6caf8a9569b21dc1c228198cc8c3e
BAR,XAUUSD,2019-12,bars/XAUUSD/bid/H1/year=2019/month=12/bars.parquet,480,14193,cb0c8c43b035c0eaac561743d9669ec3cb3edb713b08812f476c519df9154cfc
BAR,XAUUSD,2019-12,bars/XAUUSD/ask/M5/year=2019/month=12/bars.parquet,5757,117960,1ed84571537aca5b9620a13e7caf3963e391247a9c6e1fc66fac7919c4e327a7
BAR,XAUUSD,2019-12,bars/XAUUSD/ask/H1/year=2019/month=12/bars.parquet,480,14197,417f21d96e031c568a2b288fe3d25ed20b645db00cdf03554a52a46c3098b56e
BAR,XAUUSD,2019-12,bars/XAUUSD/mid/M5/year=2019/month=12/bars.parquet,5757,128340,fb0366b0c0dbe1a5f8c958fc36e59180a61b0cd5008ad2709ab59aac7fe93639
BAR,XAUUSD,2019-12,bars/XAUUSD/mid/H1/year=2019/month=12/bars.parquet,480,16089,6df03b5d6454df2d3b122e099464d4fede98c439b8dc532e5d0ab59f695ba3d4
NORMALIZED_TICKS,XAUUSD,2020-01,normalized/XAUUSD/year=2020/month=01/ticks.parquet,4020833,40312195,319a7935c183bd296f0cccf6b97de96b9c075684f33fd9bb36614500e668b145
BAR,XAUUSD,2020-01,bars/XAUUSD/bid/M5/year=2020/month=01/bars.parquet,6024,126307,75dea08878e7ae9bc0976801a874d339d327cfa9d8fc7f7c4164fb773e6a88a9
BAR,XAUUSD,2020-01,bars/XAUUSD/bid/H1/year=2020/month=01/bars.parquet,502,14551,590062a99a08b4f02510ecc80b47ffd09192fe9e0aa6c380141c3888cb751415
BAR,XAUUSD,2020-01,bars/XAUUSD/ask/M5/year=2020/month=01/bars.parquet,6024,126187,6bc21c21f24dc840c282a2c01ac58e597f61f18552ab83634c9400fd3efcc20c
BAR,XAUUSD,2020-01,bars/XAUUSD/ask/H1/year=2020/month=01/bars.parquet,502,14462,62e1d8a961459aac0f1aad7ffbb4eef9431ae742392af354da3cc4f4b27dc36c
BAR,XAUUSD,2020-01,bars/XAUUSD/mid/M5/year=2020/month=01/bars.parquet,6024,134762,0dfc9a65e7f48a92bab9b4b70cedffe7055601eff295210c23d8a69a271c790b
BAR,XAUUSD,2020-01,bars/XAUUSD/mid/H1/year=2020/month=01/bars.parquet,502,16461,793cd34960300a64eaa59c2c143b44b6b257c14e5bf9200646519dda8d62f03e
NORMALIZED_TICKS,XAUUSD,2020-02,normalized/XAUUSD/year=2020/month=02/ticks.parquet,4658254,47489284,ea3378c4cef3f71abc01eca6638fc6b6f8ccc46fa67a1d8dbb87abf4d5d44860
BAR,XAUUSD,2020-02,bars/XAUUSD/bid/M5/year=2020/month=02/bars.parquet,5472,114841,ab768f86189e14e707ad3d9ed6e14bb3573c776e6c76c8721336f03b9156c97a
BAR,XAUUSD,2020-02,bars/XAUUSD/bid/H1/year=2020/month=02/bars.parquet,456,13742,400201028f1c9e8576e2eb7bb2a65acd4a3c55399c9c23a34975d3d9db79218b
BAR,XAUUSD,2020-02,bars/XAUUSD/ask/M5/year=2020/month=02/bars.parquet,5472,114934,ab73b5df3400f0c8313ea1c674cc79faf8b64c37f39adb11e65125111f73fb5c
BAR,XAUUSD,2020-02,bars/XAUUSD/ask/H1/year=2020/month=02/bars.parquet,456,13788,23fb05ea5f35fed939c18c6b91c9ce8b2ac6dd232b00cc6e6b6b4f988504750f
BAR,XAUUSD,2020-02,bars/XAUUSD/mid/M5/year=2020/month=02/bars.parquet,5472,123103,02d34a371176944be536e32115a3c7a2bd8e303978b71332f43d474a42f89c77
BAR,XAUUSD,2020-02,bars/XAUUSD/mid/H1/year=2020/month=02/bars.parquet,456,15556,9e5238b63b6ef65869a6f06dff7114ab3ed71755c624651c7910f69dca42c67b
NORMALIZED_TICKS,XAUUSD,2020-03,normalized/XAUUSD/year=2020/month=03/ticks.parquet,6631554,70966608,117f7bbf1e30e5783ef77ef734317816dcfe801fa9a518281540bd2ca92c7765
BAR,XAUUSD,2020-03,bars/XAUUSD/bid/M5/year=2020/month=03/bars.parquet,6096,131300,1d32020efdb5d59b030f22cfafaab8ef4513cff0c4eb84052713dfdede47835d
BAR,XAUUSD,2020-03,bars/XAUUSD/bid/H1/year=2020/month=03/bars.parquet,508,15501,64cf10a674ffacf31416b2c151cbdab517661ae7983acae96d741d792bbf6e32
BAR,XAUUSD,2020-03,bars/XAUUSD/ask/M5/year=2020/month=03/bars.parquet,6096,130967,4057055b50c0e43f93680cd09ca453d1edf85e95e206f69b9181c1cd5b4189c3
BAR,XAUUSD,2020-03,bars/XAUUSD/ask/H1/year=2020/month=03/bars.parquet,508,15394,ffd29aa4081856abb0d6cee2f1419552cd6b3bfcff8ff3ca834704dc0d228f46
BAR,XAUUSD,2020-03,bars/XAUUSD/mid/M5/year=2020/month=03/bars.parquet,6096,142249,12cd619e73372021f0b0588d67e5209c7c0517a52b0311f03ed63a47dbdd87d9
BAR,XAUUSD,2020-03,bars/XAUUSD/mid/H1/year=2020/month=03/bars.parquet,508,17395,d794999fc5fb50c9da86ee3557f4259c3cbfd37e56db1a4de2b4776611dee64e
NORMALIZED_TICKS,XAUUSD,2020-04,normalized/XAUUSD/year=2020/month=04/ticks.parquet,3750430,41203432,b8f113aa1f3719c7fa01b84d7c65999c4228c2a0471c6ba5801b311cbc7b4d63
BAR,XAUUSD,2020-04,bars/XAUUSD/bid/M5/year=2020/month=04/bars.parquet,5796,124186,11e78e6cab5a73380ac46aed38b54c3e4c85946d12f61e6bcb312d6134822a9b
BAR,XAUUSD,2020-04,bars/XAUUSD/bid/H1/year=2020/month=04/bars.parquet,483,14745,9e875f144b8abd33c5010f3c917c4523291bc5bbae4817ba1943f422a0b42164
BAR,XAUUSD,2020-04,bars/XAUUSD/ask/M5/year=2020/month=04/bars.parquet,5796,123859,81997f9509c04b601dce63fbbcd9466ba785ae952fd02c79b377771596503fc5
BAR,XAUUSD,2020-04,bars/XAUUSD/ask/H1/year=2020/month=04/bars.parquet,483,14606,e2bbaf4a11325efd9acdc47b83b79d90667f651e524a47b1fe3e5a9c2190dd7c
BAR,XAUUSD,2020-04,bars/XAUUSD/mid/M5/year=2020/month=04/bars.parquet,5796,134180,cf6fddb5004ea5a5697c4afa3ac3619110298b7ef176d88d0e5c441600b53f5b
BAR,XAUUSD,2020-04,bars/XAUUSD/mid/H1/year=2020/month=04/bars.parquet,483,16448,75cd9ed0ade8636ecdb70ac845ae85856b7e45fe869fe428825b92f742b1bc1f
NORMALIZED_TICKS,XAUUSD,2020-05,normalized/XAUUSD/year=2020/month=05/ticks.parquet,4179413,43611463,648735cc9fbf7a0481cdb9d68301a4deb63469845896504b503e45d7b7aedbb6
BAR,XAUUSD,2020-05,bars/XAUUSD/bid/M5/year=2020/month=05/bars.parquet,5748,122831,cb21b97f54220df8e2b62e780b3bb8b7934f11198d8cf90022331fd6f19abbaa
BAR,XAUUSD,2020-05,bars/XAUUSD/bid/H1/year=2020/month=05/bars.parquet,479,14501,22c77ea49013d1c2cf52abb4656604e6a76632c5c602766e7cf8f4bfe6c0c508
BAR,XAUUSD,2020-05,bars/XAUUSD/ask/M5/year=2020/month=05/bars.parquet,5748,122572,7c6d779e230ac0836a1e501f5cd9a5148e8b8a25ca0165495e3b0d7ca392d6d3
BAR,XAUUSD,2020-05,bars/XAUUSD/ask/H1/year=2020/month=05/bars.parquet,479,14499,12865fd2f0fe61872edf3ae79a9739ae22fd2fabb017ed18909a05be601f3503
BAR,XAUUSD,2020-05,bars/XAUUSD/mid/M5/year=2020/month=05/bars.parquet,5748,132708,077c11371bcb08b54dd5b276c8c05a1e4366d23e8a2b9079c6cc984b4ac24cff
BAR,XAUUSD,2020-05,bars/XAUUSD/mid/H1/year=2020/month=05/bars.parquet,479,16317,f9b88af5aaedb9af75828c0db0e4d0232567d7464f9bd8e8565d045351afb105
NORMALIZED_TICKS,XAUUSD,2020-06,normalized/XAUUSD/year=2020/month=06/ticks.parquet,4552144,46852324,d3651ef0ccf7e43adc9e4c4359515577751ab74765f7806ad3c2c083b4eac865
BAR,XAUUSD,2020-06,bars/XAUUSD/bid/M5/year=2020/month=06/bars.parquet,6072,128707,b75ae2ca5f88cc0065b4d22f11c817fd4b2b622f36252cb95d0646fae204e5cd
BAR,XAUUSD,2020-06,bars/XAUUSD/bid/H1/year=2020/month=06/bars.parquet,506,15027,54accae8c0dae50de521ccc92e6f4b8ac39c164f542028581b5fe79a05986588
BAR,XAUUSD,2020-06,bars/XAUUSD/ask/M5/year=2020/month=06/bars.parquet,6072,128359,2c3d1d1e5e0ac374c4b2e0108d74f63988338c185cbdc5b404418c23a2d13f28
BAR,XAUUSD,2020-06,bars/XAUUSD/ask/H1/year=2020/month=06/bars.parquet,506,14983,96fc0da031915ab8e20d80e7ef90066b402fabbd5223bdb7371dc77ccfc34b2b
BAR,XAUUSD,2020-06,bars/XAUUSD/mid/M5/year=2020/month=06/bars.parquet,6072,138737,dcd83028336464b3184631176e99fad9d752cd13047440451587b70f02063b01
BAR,XAUUSD,2020-06,bars/XAUUSD/mid/H1/year=2020/month=06/bars.parquet,506,17041,be89fd760ebc79aca655a7b3ca7c4ae435837d36368d47e2705db43cd5daf5cb
NORMALIZED_TICKS,XAUUSD,2020-07,normalized/XAUUSD/year=2020/month=07/ticks.parquet,4726565,48483065,7b8a9a87f228fed3c844d5a8fafc22b8a3d020cfc81dd307d2158851ceef37fd
BAR,XAUUSD,2020-07,bars/XAUUSD/bid/M5/year=2020/month=07/bars.parquet,6276,132457,9e05de46a9a786a448c054fa4f6679736868d539bcf6fc7e079ceef4eb721a95
BAR,XAUUSD,2020-07,bars/XAUUSD/bid/H1/year=2020/month=07/bars.parquet,523,15640,966b3e3b7d217384069fdd6c590f0f996413aca2c552bf035cc69b7888a91c75
BAR,XAUUSD,2020-07,bars/XAUUSD/ask/M5/year=2020/month=07/bars.parquet,6276,132345,a5b3502e1cf5533da6b0449538062607622e789253fbba01f739c48d1a1b6ad4
BAR,XAUUSD,2020-07,bars/XAUUSD/ask/H1/year=2020/month=07/bars.parquet,523,15504,115992a80d7baca9771fae7f6f73bdee5b4982242e90862c8bfd634294364811
BAR,XAUUSD,2020-07,bars/XAUUSD/mid/M5/year=2020/month=07/bars.parquet,6276,143603,2e891528e9aad5c4139a8cdf2b980f766f25af1275fb323f544d0ac4878ea9e3
BAR,XAUUSD,2020-07,bars/XAUUSD/mid/H1/year=2020/month=07/bars.parquet,523,17680,5c70f365b82de306528c7526075e907b82808b0f36c8b584f59345ac50909959
NORMALIZED_TICKS,XAUUSD,2020-08,normalized/XAUUSD/year=2020/month=08/ticks.parquet,5984021,62708325,cca6b7caae0857f672fbf1073785938cdcd6b401b92640ebc163d1aa1b0623de
BAR,XAUUSD,2020-08,bars/XAUUSD/bid/M5/year=2020/month=08/bars.parquet,5820,125902,24e0166b73fc072e34a63b0f7d4de13fcbb9b6bfff50070fa06a08e820ef84f5
BAR,XAUUSD,2020-08,bars/XAUUSD/bid/H1/year=2020/month=08/bars.parquet,485,15072,894d0e1f992142ad0374fd5c2d19409d43c229dc5b5af677f3a3feaeb6056592
BAR,XAUUSD,2020-08,bars/XAUUSD/ask/M5/year=2020/month=08/bars.parquet,5820,125722,f7b4decfc8aa45143072f251d9b586cb7618b286c55be29ffb8fd11c9a89ce4c
BAR,XAUUSD,2020-08,bars/XAUUSD/ask/H1/year=2020/month=08/bars.parquet,485,15028,b5206e144971c155c1f700f5e77ca8e79dee771e2081712f5b95b70ecd2ae554
BAR,XAUUSD,2020-08,bars/XAUUSD/mid/M5/year=2020/month=08/bars.parquet,5820,136217,b136a13a744027091785008b127a7f20e549f63ec44de852f746ed5d7fc73598
BAR,XAUUSD,2020-08,bars/XAUUSD/mid/H1/year=2020/month=08/bars.parquet,485,16932,56a7f075f913de44c9655ff50db36754778b4f74dee77f00cba5cff6bcc9918b
NORMALIZED_TICKS,XAUUSD,2020-09,normalized/XAUUSD/year=2020/month=09/ticks.parquet,5147813,53812586,800ff8da414785f0662c5d953114c6efd90647d6c6d8ae0618fea4c4c56d9f14
BAR,XAUUSD,2020-09,bars/XAUUSD/bid/M5/year=2020/month=09/bars.parquet,6024,127093,502379a5fdfa10f0eee3ab1bc41422ff7808f14fdeedb99445f271780a6b9986
BAR,XAUUSD,2020-09,bars/XAUUSD/bid/H1/year=2020/month=09/bars.parquet,502,14806,e278f4267855b4ca6e5c991fdd900e6f4fb2b241716ccad11216cf8546e4333a
BAR,XAUUSD,2020-09,bars/XAUUSD/ask/M5/year=2020/month=09/bars.parquet,6024,127147,bb9dd9412e310b7728c6b927730a46fa509683d0d7706c4b86b9f9bc1158f106
BAR,XAUUSD,2020-09,bars/XAUUSD/ask/H1/year=2020/month=09/bars.parquet,502,14773,62fea22c6dc60578759afdd2aabcc1406a99b9d0e2f361ebf8b4105c561b5f4f
BAR,XAUUSD,2020-09,bars/XAUUSD/mid/M5/year=2020/month=09/bars.parquet,6024,136404,94a76b67280aaa34b7b62314abcc697aaf3af4624e0d5de902c44a1e93323a52
BAR,XAUUSD,2020-09,bars/XAUUSD/mid/H1/year=2020/month=09/bars.parquet,502,16727,a8d33ac45e0283fbe5fd8bf5f9a09aa3577c8c7712698f44ee21b4dfbf633543
NORMALIZED_TICKS,XAUUSD,2020-10,normalized/XAUUSD/year=2020/month=10/ticks.parquet,4248307,44429437,5f641f2a3fa38c0550e328d3dc0ffc1001aca0d1877b841d1a22bcc3d0a78789
BAR,XAUUSD,2020-10,bars/XAUUSD/bid/M5/year=2020/month=10/bars.parquet,6048,127438,1fa6887161edb8d19758d672602dd1ebe51803dba677738da133e8fbb81ad3b4
BAR,XAUUSD,2020-10,bars/XAUUSD/bid/H1/year=2020/month=10/bars.parquet,504,14625,d68c41230928a0dc6205a12e3cbceb3992f7d79df2a4aba06bc9a82fc7085f2c
BAR,XAUUSD,2020-10,bars/XAUUSD/ask/M5/year=2020/month=10/bars.parquet,6048,127333,7f1dbbc9fd9e580123a2d60f596749a79eac103a6cc24c281a95ec950cdeecd9
BAR,XAUUSD,2020-10,bars/XAUUSD/ask/H1/year=2020/month=10/bars.parquet,504,14629,9592eca1c53d72462d6b3d7855e10bc62984493d766d0bccbe550381b4c7f13f
BAR,XAUUSD,2020-10,bars/XAUUSD/mid/M5/year=2020/month=10/bars.parquet,6048,135852,a61cc71cb3307ea66e3311ee97622310926f4affcfb482c15d8789dfcde15997
BAR,XAUUSD,2020-10,bars/XAUUSD/mid/H1/year=2020/month=10/bars.parquet,504,16537,817fe3e09e950f5227216fc4ecaa05ca78fd3418e29b9a8edcfbff974c2850ec
NORMALIZED_TICKS,XAUUSD,2020-11,normalized/XAUUSD/year=2020/month=11/ticks.parquet,4258398,45645979,17d9511022aa9770c2156701544f76dc4efe9880c9e16ef92fd3fc9fffb8000a
BAR,XAUUSD,2020-11,bars/XAUUSD/bid/M5/year=2020/month=11/bars.parquet,5721,122616,3e6ef00d952d54c4ee69e44a8cdc040e43fa4cc313533e89ff850dec13483ca1
BAR,XAUUSD,2020-11,bars/XAUUSD/bid/H1/year=2020/month=11/bars.parquet,477,14601,7aaea85a177b30993ac9a0bdf5dd43e13e5da3e4500da52ca7ce3d00c09cef64
BAR,XAUUSD,2020-11,bars/XAUUSD/ask/M5/year=2020/month=11/bars.parquet,5721,122962,b1a58334f09b98f090f82898eb7c6d724c0554477ac436401c746ff62eeb6e33
BAR,XAUUSD,2020-11,bars/XAUUSD/ask/H1/year=2020/month=11/bars.parquet,477,14621,79fc8306a12fed6557a2b682eacf531a584f7c858207f059dcc2ab6c7a85cbe6
BAR,XAUUSD,2020-11,bars/XAUUSD/mid/M5/year=2020/month=11/bars.parquet,5721,132998,cade320c88467a766ae008f7b2aedab16661fe32a0f589931648a721a32f32ab
BAR,XAUUSD,2020-11,bars/XAUUSD/mid/H1/year=2020/month=11/bars.parquet,477,16570,f12ec3490eaaaffade92d705540a90706fc271a79369c98da5e05587732af457
NORMALIZED_TICKS,XAUUSD,2020-12,normalized/XAUUSD/year=2020/month=12/ticks.parquet,3669438,39979163,499cd18e88d45784448becdacc8d5f1ea9380ddf60bfa427ff4a4f62ec624576
BAR,XAUUSD,2020-12,bars/XAUUSD/bid/M5/year=2020/month=12/bars.parquet,6021,130091,dc787a424813ae407d2211fc16340225bb83d8e72eee378f3fd6cceb13f7ff33
