source,assigned_regime,entry_time,exit_time,direction,volume,entry_price,exit_price,profit_usd,stress_profit_usd,exit_comment
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.28 04:00:00,2021.09.28 12:45:04,SHORT,0.01,1749.82,1729.14,19.92,19.62,tp 1729.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.28 06:00:00,2021.09.29 02:34:32,SHORT,0.01,1748.66,1739.75,-6.43,-6.7299999999999995,sl 1739.75
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.28 07:00:00,2021.09.29 07:03:30,SHORT,0.01,1740.88,1741.85,-6.83,-7.13,sl 1741.85
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.28 18:00:00,2021.09.29 17:35:59,SHORT,0.01,1735.02,1722.15,26.32,26.02,tp 1722.17
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.28 20:00:00,2021.09.30 12:55:29,SHORT,0.01,1733.32,1734.4,-5.54,-5.84,sl 1734.39
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.29 15:00:00,2021.09.30 12:55:37,SHORT,0.01,1728.49,1734.86,-5.49,-5.79,sl 1734.86
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.29 17:00:00,2021.09.30 12:55:37,SHORT,0.01,1724.63,1734.86,-10.64,-10.940000000000001,sl 1734.84
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.30 07:00:00,2021.09.30 13:20:39,SHORT,0.01,1728.86,1739.05,-14.42,-14.72,sl 1739.03
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.30 10:00:00,2021.09.30 14:00:41,SHORT,0.01,1729.37,1744.81,-16.32,-16.62,sl 1744.80
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.30 11:00:00,2021.09.30 14:27:40,SHORT,0.01,1724.22,1752.59,-11.71,-12.010000000000002,sl 1752.59
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.10.12 01:00:00,2021.10.12 01:14:20,SHORT,0.01,1752.0,1755.53,-3.53,-3.8299999999999996,sl 1755.50
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.11.08 04:00:00,2021.11.10 13:31:16,LONG,0.01,1820.07,1860.39,31.92,31.62,tp 1860.39
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.11.08 16:00:00,2021.11.16 07:56:43,LONG,0.01,1824.11,1872.04,39.69,39.39,tp 1872.03
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.11.09 16:00:00,2021.11.22 13:33:30,LONG,0.01,1828.47,1812.55,-42.48,-42.779999999999994,sl 1812.56
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.11.09 20:00:00,2021.11.23 12:38:39,LONG,0.01,1832.35,1785.16,-34.91,-35.209999999999994,sl 1785.16
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.11.10 16:00:00,2021.11.23 12:38:39,LONG,0.01,1855.03,1785.14,-38.97,-39.269999999999996,sl 1785.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.12.09 12:00:00,2021.12.10 12:33:39,SHORT,0.01,1776.39,1780.63,-3.52,-3.82,sl 1780.61
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.12.09 16:00:00,2021.12.10 12:57:41,SHORT,0.01,1776.28,1784.19,-7.91,-8.21,sl 1784.16
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.12.10 05:00:00,2021.12.10 12:58:04,SHORT,0.01,1777.11,1784.94,-8.55,-8.850000000000001,sl 1784.93
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.12.15 15:00:00,2021.12.15 18:00:35,SHORT,0.01,1766.17,1754.77,10.9,10.6,tp 1754.77
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.12.15 17:00:00,2021.12.15 19:09:29,SHORT,0.01,1765.67,1774.47,-8.3,-8.600000000000001,sl 1774.47
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.12.31 16:00:00,2022.01.06 12:04:40,LONG,0.01,1825.38,1789.54,-35.84,-36.14,sl 1789.55
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.01.19 16:00:00,2022.01.26 16:12:37,LONG,0.01,1840.24,1829.76,-19.69,-19.990000000000002,sl 1829.77
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.01.19 20:00:00,2022.01.27 12:00:30,LONG,0.01,1842.66,1805.91,-36.75,-37.05,sl 1805.92
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.01.25 16:00:00,2022.01.27 12:00:31,LONG,0.01,1849.45,1805.86,-34.38,-34.68,sl 1805.86
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.02.10 16:00:00,2022.02.15 10:45:40,LONG,0.01,1841.64,1850.86,-26.61,-26.91,sl 1850.87
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.02.11 20:00:00,2022.02.17 12:32:29,LONG,0.01,1861.18,1893.91,52.27,51.970000000000006,tp 1893.90
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.02.15 04:00:00,2022.02.24 03:12:21,LONG,0.01,1877.47,1939.97,78.79,78.49000000000001,tp 1939.96
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.04.18 08:00:00,2022.04.19 13:04:01,LONG,0.01,1991.65,1960.43,-31.22,-31.52,sl 1960.43
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.04 02:00:00,2022.05.04 07:31:05,SHORT,0.01,1862.77,1870.76,-7.99,-8.290000000000001,sl 1870.76
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.04 18:00:00,2022.05.04 18:00:54,SHORT,0.01,1866.92,1870.9,-3.98,-4.28,sl 1870.88
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.09 15:00:00,2022.05.10 17:23:30,SHORT,0.01,1860.57,1840.7,16.93,16.63,tp 1840.71
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.09 18:00:00,2022.05.10 19:40:39,SHORT,0.01,1856.18,1839.68,17.45,17.15,tp 1839.71
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.09 19:00:00,2022.05.10 19:59:14,SHORT,0.01,1853.79,1835.66,24.91,24.61,tp 1835.66
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.10 10:00:00,2022.05.10 23:54:36,SHORT,0.01,1857.63,1833.22,22.96,22.66,tp 1833.26
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.10 14:00:00,2022.05.12 16:52:28,SHORT,0.01,1857.13,1831.13,16.13,15.829999999999998,tp 1831.13
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.10 15:00:00,2022.05.12 16:56:34,SHORT,0.01,1849.9,1825.9,27.89,27.59,tp 1825.90
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.10 16:00:00,2022.05.12 22:27:17,SHORT,0.01,1844.34,1820.67,21.8,21.5,tp 1820.73
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.12 09:00:00,2022.05.12 22:32:17,SHORT,0.01,1847.26,1817.64,32.26,31.959999999999997,tp 1817.66
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.12 12:00:00,2022.05.12 22:32:20,SHORT,0.01,1842.47,1816.14,23.08,22.779999999999998,tp 1816.18
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.12 14:00:00,2022.05.13 13:04:23,SHORT,0.01,1839.22,1807.82,14.61,14.309999999999999,tp 1807.82
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.12 16:00:00,2022.05.13 13:08:29,SHORT,0.01,1835.68,1805.41,30.27,29.97,tp 1805.43
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.12 17:00:00,2022.05.13 13:20:20,SHORT,0.01,1825.61,1800.79,43.55,43.25,tp 1800.79
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.13 07:00:00,2022.05.16 01:01:30,SHORT,0.01,1822.43,1816.41,-5.33,-5.63,sl 1816.40
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.13 12:00:00,2022.05.16 07:52:41,SHORT,0.01,1813.99,1791.65,16.11,15.809999999999999,tp 1791.69
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.15 23:00:00,2022.05.16 07:53:29,SHORT,0.01,1811.08,1790.23,23.76,23.46,tp 1790.30
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.16 05:00:00,2022.05.16 12:54:25,SHORT,0.01,1807.76,1808.97,-8.44,-8.74,sl 1808.97
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.16 12:00:00,2022.05.18 09:32:40,SHORT,0.01,1800.53,1818.44,-9.85,-10.15,sl 1818.40
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.18 04:00:00,2022.05.18 15:41:12,SHORT,0.01,1808.59,1821.54,-12.62,-12.92,sl 1821.53
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.18 12:00:00,2022.05.19 08:45:26,SHORT,0.01,1808.92,1818.64,-4.8,-5.1,sl 1818.61
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.05.19 06:00:00,2022.05.19 14:11:13,SHORT,0.01,1813.84,1845.17,-19.56,-19.86,sl 1845.16
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.07 06:00:00,2022.06.07 07:25:36,SHORT,0.01,1838.83,1845.25,-6.42,-6.72,sl 1845.22
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.21 16:00:00,2022.06.22 10:48:26,SHORT,0.01,1835.32,1831.23,-7.16,-7.46,sl 1831.23
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.21 18:00:00,2022.06.22 11:09:41,SHORT,0.01,1833.47,1838.4,-7.31,-7.609999999999999,sl 1838.37
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.21 19:00:00,2022.06.22 11:10:36,SHORT,0.01,1831.09,1842.13,-8.66,-8.96,sl 1842.13
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.22 09:00:00,2022.06.22 12:46:21,SHORT,0.01,1824.07,1844.8,-9.48,-9.780000000000001,sl 1844.80
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.24 09:00:00,2022.06.24 15:24:04,SHORT,0.01,1826.24,1830.12,-8.09,-8.39,sl 1830.11
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.24 11:00:00,2022.06.24 15:31:44,SHORT,0.01,1825.26,1831.07,-5.81,-6.109999999999999,sl 1831.05
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.24 13:00:00,2022.06.26 22:05:00,SHORT,0.01,1822.03,1835.96,-9.72,-10.020000000000001,sl 1832.60
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.24 17:00:00,2022.06.26 22:05:00,SHORT,0.01,1826.39,1835.96,-9.57,-9.870000000000001,sl 1832.54
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.28 05:00:00,2022.06.28 06:40:37,SHORT,0.01,1825.38,1828.88,-3.5,-3.8,sl 1828.88
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.28 10:00:00,2022.06.29 09:32:26,SHORT,0.01,1824.75,1814.18,10.57,10.27,tp 1814.21
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.28 11:00:00,2022.06.29 09:32:26,SHORT,0.01,1823.42,1814.18,7.03,6.73,tp 1814.21
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.28 13:00:00,2022.06.29 09:32:39,SHORT,0.01,1822.59,1812.73,9.86,9.559999999999999,tp 1812.75
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.29 03:00:00,2022.06.29 10:38:25,SHORT,0.01,1821.21,1823.01,-5.36,-5.66,sl 1823.01
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.29 07:00:00,2022.06.29 12:30:39,SHORT,0.01,1817.65,1830.09,-6.67,-6.97,sl 1830.09
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.29 17:00:00,2022.06.30 02:29:43,SHORT,0.01,1816.89,1821.74,-4.85,-5.1499999999999995,sl 1821.74
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.30 04:00:00,2022.06.30 11:38:31,SHORT,0.01,1817.35,1806.36,10.99,10.69,tp 1806.39
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.30 06:00:00,2022.06.30 11:40:59,SHORT,0.01,1815.44,1804.47,10.97,10.67,tp 1804.52
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.30 11:00:00,2022.06.30 12:42:00,SHORT,0.01,1810.43,1821.64,-11.21,-11.510000000000002,sl 1817.82
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.30 12:00:00,2022.06.30 12:42:00,SHORT,0.01,1805.39,1821.64,-16.25,-16.55,sl 1817.06
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.30 15:00:00,2022.07.01 10:41:37,SHORT,0.01,1809.12,1790.09,19.87,19.57,tp 1790.09
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.30 17:00:00,2022.07.01 11:38:29,SHORT,0.01,1809.96,1787.03,19.74,19.439999999999998,tp 1787.03
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.06.30 19:00:00,2022.07.03 22:02:00,SHORT,0.01,1806.77,1811.53,-12.15,-12.450000000000001,sl 1810.35
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.01 17:00:00,2022.07.05 14:03:41,SHORT,0.01,1799.38,1778.11,22.97,22.669999999999998,tp 1778.12
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.05 09:00:00,2022.07.05 14:05:36,SHORT,0.01,1801.08,1774.0,35.12,34.82,tp 1774.01
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.06 10:00:00,2022.07.06 14:57:31,SHORT,0.01,1764.01,1746.33,17.68,17.38,tp 1746.34
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.06 11:00:00,2022.07.06 15:09:39,SHORT,0.01,1761.23,1738.07,23.16,22.86,tp 1738.09
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.07 05:00:00,2022.07.07 13:49:14,SHORT,0.01,1744.41,1747.02,-7.43,-7.7299999999999995,sl 1747.02
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.07 07:00:00,2022.07.07 13:51:38,SHORT,0.01,1743.52,1748.45,-4.04,-4.34,sl 1748.45
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.07 13:00:00,2022.07.07 13:51:42,SHORT,0.01,1739.59,1748.8,-5.28,-5.58,sl 1748.79
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.07 15:00:00,2022.07.08 00:53:40,SHORT,0.01,1741.81,1744.23,-3.78,-4.08,sl 1744.22
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.07 16:00:00,2022.07.08 14:45:16,SHORT,0.01,1739.83,1750.39,-10.56,-10.860000000000001,sl 1750.38
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.07 18:00:00,2022.07.08 14:45:17,SHORT,0.01,1740.45,1750.42,-8.61,-8.91,sl 1750.41
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.11 06:00:00,2022.07.11 13:52:30,SHORT,0.01,1740.44,1741.53,-6.34,-6.64,sl 1741.51
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.11 07:00:00,2022.07.11 17:29:26,SHORT,0.01,1739.53,1733.44,7.0,6.7,tp 1733.44
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.11 08:00:00,2022.07.11 19:44:36,SHORT,0.01,1736.78,1731.48,8.05,7.750000000000001,tp 1731.56
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.11 10:00:00,2022.07.12 01:01:39,SHORT,0.01,1735.19,1726.99,11.12,10.819999999999999,tp 1726.99
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.11 16:00:00,2022.07.12 01:16:35,SHORT,0.01,1738.11,1723.94,12.84,12.54,tp 1723.95
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.11 17:00:00,2022.07.12 01:30:29,SHORT,0.01,1735.05,1737.77,-5.57,-5.87,sl 1737.77
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.11 20:00:00,2022.07.12 01:30:40,SHORT,0.01,1732.2,1742.6,-7.55,-7.85,sl 1742.54
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.12 04:00:00,2022.07.12 08:38:29,SHORT,0.01,1733.41,1738.44,-9.5,-9.8,sl 1738.41
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.12 05:00:00,2022.07.13 12:33:13,SHORT,0.01,1728.94,1718.3,11.18,10.879999999999999,tp 1718.30
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.12 13:00:00,2022.07.13 12:33:29,SHORT,0.01,1732.13,1714.82,17.31,17.009999999999998,tp 1714.82
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.12 17:00:00,2022.07.13 12:41:38,SHORT,0.01,1729.48,1709.42,23.99,23.689999999999998,tp 1709.43
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.14 05:00:00,2022.07.14 09:32:16,SHORT,0.01,1728.01,1714.09,13.92,13.62,tp 1714.09
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.14 07:00:00,2022.07.15 12:37:37,SHORT,0.01,1721.15,1709.1,-4.58,-4.88,sl 1709.05
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.15 04:00:00,2022.07.18 03:14:13,SHORT,0.01,1708.51,1715.48,-12.93,-13.23,sl 1715.47
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.15 12:00:00,2022.07.18 05:48:24,SHORT,0.01,1704.52,1718.02,-9.51,-9.81,sl 1718.00
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.15 14:00:00,2022.07.19 09:42:05,SHORT,0.01,1702.55,1714.22,-6.48,-6.78,sl 1714.21
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.18 18:00:00,2022.07.19 10:50:02,SHORT,0.01,1709.89,1716.41,-6.52,-6.819999999999999,sl 1716.40
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.18 19:00:00,2022.07.20 03:31:12,SHORT,0.01,1707.74,1713.42,-3.51,-3.8099999999999996,sl 1713.41
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.20 00:00:00,2022.07.20 09:37:27,SHORT,0.01,1709.91,1713.62,-3.71,-4.01,sl 1713.61
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.20 02:00:00,2022.07.20 09:37:36,SHORT,0.01,1709.91,1714.07,-5.55,-5.85,sl 1714.02
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.20 06:00:00,2022.07.20 19:54:26,SHORT,0.01,1708.52,1696.76,24.39,24.09,tp 1696.79
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.20 11:00:00,2022.07.20 19:54:27,SHORT,0.01,1708.73,1696.63,12.1,11.799999999999999,tp 1696.63
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.20 17:00:00,2022.07.21 07:13:04,SHORT,0.01,1703.03,1685.86,17.17,16.87,tp 1685.88
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.20 18:00:00,2022.07.21 14:56:40,SHORT,0.01,1700.13,1710.91,-10.78,-11.08,sl 1710.91
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.27 02:00:00,2022.07.27 07:06:33,SHORT,0.01,1717.14,1720.98,-5.03,-5.33,sl 1720.96
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.07.27 03:00:00,2022.07.27 07:06:34,SHORT,0.01,1715.95,1721.01,-3.87,-4.17,sl 1720.99
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.22 04:00:00,2022.08.22 07:12:05,SHORT,0.01,1746.51,1739.51,7.0,6.7,tp 1739.51
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.22 05:00:00,2022.08.22 08:17:01,SHORT,0.01,1744.75,1734.74,10.01,9.709999999999999,tp 1734.75
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.22 06:00:00,2022.08.22 11:42:38,SHORT,0.01,1743.59,1731.48,12.11,11.809999999999999,tp 1731.50
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.22 17:00:00,2022.08.23 00:38:38,SHORT,0.01,1735.14,1738.93,-3.98,-4.28,sl 1738.92
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.22 20:00:00,2022.08.23 08:16:38,SHORT,0.01,1734.95,1741.19,-6.05,-6.35,sl 1741.18
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.30 07:00:00,2022.08.30 08:31:29,SHORT,0.01,1732.5,1737.66,-5.16,-5.46,sl 1737.65
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.30 15:00:00,2022.08.31 09:26:20,SHORT,0.01,1724.02,1712.35,9.78,9.479999999999999,tp 1712.36
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.30 17:00:00,2022.08.31 22:21:25,SHORT,0.01,1724.17,1706.83,11.91,11.61,tp 1706.88
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.31 07:00:00,2022.09.01 01:10:38,SHORT,0.01,1722.13,1705.35,18.82,18.52,tp 1705.36
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.31 09:00:00,2022.09.01 02:02:26,SHORT,0.01,1714.11,1702.9,21.12,20.82,tp 1702.91
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.31 10:00:00,2022.09.01 12:41:19,SHORT,0.01,1711.03,1698.98,17.17,16.87,tp 1699.01
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.31 16:00:00,2022.09.01 14:16:29,SHORT,0.01,1718.74,1692.26,20.53,20.23,tp 1692.27
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.31 17:00:00,2022.09.01 14:16:30,SHORT,0.01,1716.15,1692.09,18.88,18.58,tp 1692.09
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.31 18:00:00,2022.09.01 14:44:38,SHORT,0.01,1712.79,1690.62,23.49,23.189999999999998,tp 1690.62
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.08.31 19:00:00,2022.09.02 09:25:18,SHORT,0.01,1710.97,1705.31,-13.14,-13.440000000000001,sl 1705.29
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.01 15:00:00,2022.09.06 00:48:40,SHORT,0.01,1692.17,1723.79,-12.76,-13.06,sl 1723.79
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.07 03:00:00,2022.09.07 08:05:16,SHORT,0.01,1695.15,1704.97,-9.82,-10.120000000000001,sl 1704.97
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.14 11:00:00,2022.09.14 12:52:39,SHORT,0.01,1703.61,1706.94,-5.29,-5.59,sl 1706.91
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.14 12:00:00,2022.09.14 12:52:41,SHORT,0.01,1701.65,1707.14,-3.53,-3.8299999999999996,sl 1707.11
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.14 14:00:00,2022.09.14 19:00:04,SHORT,0.01,1703.59,1694.9,8.77,8.469999999999999,tp 1694.90
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.14 16:00:00,2022.09.14 19:03:34,SHORT,0.01,1703.67,1694.53,9.06,8.76,tp 1694.54
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.14 17:00:00,2022.09.15 04:55:26,SHORT,0.01,1701.27,1688.22,13.05,12.75,tp 1688.25
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.14 18:00:00,2022.09.15 14:49:37,SHORT,0.01,1697.63,1677.27,20.36,20.06,tp 1677.29
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.14 19:00:00,2022.09.15 14:50:23,SHORT,0.01,1695.1,1675.64,19.46,19.16,tp 1675.64
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.16 13:00:00,2022.09.16 14:08:27,SHORT,0.01,1660.35,1669.01,-8.66,-8.96,sl 1669.00
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.19 06:00:00,2022.09.19 14:54:37,SHORT,0.01,1667.64,1672.46,-4.82,-5.12,sl 1672.46
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.20 09:00:00,2022.09.21 06:03:42,SHORT,0.01,1668.92,1667.11,-5.13,-5.43,sl 1667.10
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.21 01:00:00,2022.09.21 06:04:19,SHORT,0.01,1664.01,1667.28,-3.51,-3.8099999999999996,sl 1667.27
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.21 04:00:00,2022.09.21 06:04:31,SHORT,0.01,1663.77,1668.4,-4.39,-4.6899999999999995,sl 1668.38
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.21 05:00:00,2022.09.21 11:51:16,SHORT,0.01,1661.98,1676.66,-7.74,-8.040000000000001,sl 1676.65
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.21 17:00:00,2022.09.21 18:33:42,SHORT,0.01,1665.3,1674.05,-8.75,-9.05,sl 1674.02
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.26 04:00:00,2022.09.26 07:27:35,SHORT,0.01,1638.51,1647.84,-9.33,-9.63,sl 1647.84
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.26 10:00:00,2022.09.26 17:35:29,SHORT,0.01,1641.92,1622.78,19.14,18.84,tp 1622.78
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.09.26 16:00:00,2022.09.28 13:48:31,SHORT,0.01,1634.4,1649.8,-15.4,-15.700000000000001,sl 1649.79
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.17 03:00:00,2022.10.17 05:55:37,SHORT,0.01,1650.44,1654.08,-3.64,-3.94,sl 1654.06
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.17 07:00:00,2022.10.17 07:51:24,SHORT,0.01,1649.79,1655.1,-5.31,-5.609999999999999,sl 1655.10
