candidate_id,campaign_id,family_id,direction,decision_time_utc,entry_time_utc,model_score,stress_net_r
CFTC_POSITIONING_V1:1584378000000:COT_TREND_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,LONG,2020-03-16T17:00:00.000Z,2020-03-16T17:00:00.000Z,-1.3745613952724303,-1.1
MACRO_REPRICING_V1:1584428400000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-03-17T07:00:00.000Z,2020-03-17T07:00:00.000Z,-0.7863291745277525,-1.1
MACRO_REPRICING_V1:1584428400000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-03-17T07:00:00.000Z,2020-03-17T07:00:00.000Z,-0.7863291745277525,-1.1
CFTC_POSITIONING_V1:1584450000000:COT_TREND_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,LONG,2020-03-17T13:00:00.000Z,2020-03-17T13:00:00.000Z,-0.8341638123620738,1.3999999999999821
MACRO_REPRICING_V1:1584450000000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-03-17T13:00:00.000Z,2020-03-17T13:00:00.000Z,-0.8339573687196832,-1.1
MACRO_REPRICING_V1:1584450000000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-03-17T13:00:00.000Z,2020-03-17T13:00:00.000Z,-0.8339573687196832,-1.1
MACRO_REPRICING_V1:1584514800000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-03-18T07:00:00.000Z,2020-03-18T07:00:00.000Z,-0.08760754264390472,-1.1
MACRO_REPRICING_V1:1584514800000:REAL_YIELD_SHOCK:SHORT,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,SHORT,2020-03-18T07:00:00.000Z,2020-03-18T07:00:00.000Z,-0.08760754264390472,-1.1
MACRO_REPRICING_V1:1584514800000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-03-18T07:00:00.000Z,2020-03-18T07:00:00.000Z,-0.08760754264390472,-1.1
MACRO_REPRICING_V1:1584536400000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-03-18T13:00:00.000Z,2020-03-18T13:00:00.000Z,-1.031489881272459,-1.1
MACRO_REPRICING_V1:1584536400000:REAL_YIELD_SHOCK:SHORT,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,SHORT,2020-03-18T13:00:00.000Z,2020-03-18T13:00:00.000Z,-1.031489881272459,-1.1
MACRO_REPRICING_V1:1584536400000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-03-18T13:00:00.000Z,2020-03-18T13:00:00.000Z,-1.031489881272459,-1.1
MACRO_REPRICING_V1:1584601200000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-03-19T07:00:00.000Z,2020-03-19T07:00:00.000Z,-0.6720876062492788,1.4000000000000146
MACRO_REPRICING_V1:1584601200000:REAL_YIELD_SHOCK:SHORT,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,SHORT,2020-03-19T07:00:00.000Z,2020-03-19T07:00:00.000Z,-0.6720876062492788,1.4000000000000146
MACRO_REPRICING_V1:1584601200000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-03-19T07:00:00.000Z,2020-03-19T07:00:00.000Z,-0.6720876062492788,1.4000000000000146
MACRO_REPRICING_V1:1584622800000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-03-19T13:00:00.000Z,2020-03-19T13:00:00.000Z,-1.1399502712516252,-1.1
MACRO_REPRICING_V1:1584622800000:REAL_YIELD_SHOCK:SHORT,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,SHORT,2020-03-19T13:00:00.000Z,2020-03-19T13:00:00.000Z,-1.1399502712516252,-1.1
MACRO_REPRICING_V1:1584622800000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-03-19T13:00:00.000Z,2020-03-19T13:00:00.000Z,-1.1399502712516252,-1.1
MACRO_REPRICING_V1:1584687600000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-03-20T07:00:00.000Z,2020-03-20T07:00:00.000Z,-0.2222586681421378,-1.1
MACRO_REPRICING_V1:1584687600000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-03-20T07:00:00.000Z,2020-03-20T07:00:00.000Z,-0.2222586681421378,-1.1
MACRO_REPRICING_V1:1584709200000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-03-20T13:00:00.000Z,2020-03-20T13:00:00.000Z,-0.5808758532010038,-1.1
MACRO_REPRICING_V1:1584709200000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-03-20T13:00:00.000Z,2020-03-20T13:00:00.000Z,-0.5808758532010038,-1.1
CFTC_POSITIONING_V1:1584946800000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-03-23T07:00:00.000Z,2020-03-23T07:00:00.000Z,-0.9131345097577592,-1.1
MACRO_REPRICING_V1:1584946800000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-03-23T07:00:00.000Z,2020-03-23T07:00:00.000Z,-0.890335013856002,-1.1
MACRO_REPRICING_V1:1584968400000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-03-23T13:00:00.000Z,2020-03-23T13:00:00.000Z,-0.6590402017358832,-1.1
MACRO_REPRICING_V1:1585069200000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,LONG,2020-03-24T17:00:00.000Z,2020-03-24T17:00:00.000Z,-1.0055204067222527,0.6138888102247945
MACRO_REPRICING_V1:1585155600000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,LONG,2020-03-25T17:00:00.000Z,2020-03-25T17:00:00.000Z,-1.1129393636979457,-1.1
CFTC_POSITIONING_V1:1585638000000:COT_TREND_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,LONG,2020-03-31T07:00:00.000Z,2020-03-31T07:00:00.000Z,0.4181529168716883,-1.1
CFTC_POSITIONING_V1:1585659600000:COT_TREND_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,LONG,2020-03-31T13:00:00.000Z,2020-03-31T13:00:00.000Z,-0.19894855905072267,1.4
MACRO_REPRICING_V1:1585760400000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-04-01T17:00:00.000Z,2020-04-01T17:00:00.000Z,-0.0005318605270383855,-1.1
MACRO_REPRICING_V1:1585810800000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,LONG,2020-04-02T07:00:00.000Z,2020-04-02T07:00:00.000Z,-0.09713532660447163,1.4
MACRO_REPRICING_V1:1585832400000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,LONG,2020-04-02T13:00:00.000Z,2020-04-02T13:00:00.000Z,0.35819116973247467,1.4000000000000277
MACRO_REPRICING_V1:1585918800000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,LONG,2020-04-03T13:00:00.000Z,2020-04-03T13:00:00.000Z,0.050984533116599944,1.4000000000000206
MACRO_REPRICING_V1:1585918800000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-04-03T13:00:00.000Z,2020-04-03T13:00:00.000Z,0.050984533116599944,1.4000000000000206
CFTC_POSITIONING_V1:1586156400000:COT_PRODUCER_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_PRODUCER_CONFIRM,LONG,2020-04-06T07:00:00.000Z,2020-04-06T07:00:00.000Z,-0.5096403843204917,1.399999999999963
CFTC_POSITIONING_V1:1586156400000:COT_TREND_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,LONG,2020-04-06T07:00:00.000Z,2020-04-06T07:00:00.000Z,-0.5096403843204917,1.399999999999963
MACRO_REPRICING_V1:1586156400000:INFLATION_REPRICING:LONG,MACRO_REPRICING_V1,INFLATION_REPRICING,LONG,2020-04-06T07:00:00.000Z,2020-04-06T07:00:00.000Z,-0.5096403843204917,1.399999999999963
MACRO_REPRICING_V1:1586156400000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-04-06T07:00:00.000Z,2020-04-06T07:00:00.000Z,-0.5096403843204917,1.399999999999963
CFTC_POSITIONING_V1:1586242800000:COT_PRODUCER_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_PRODUCER_CONFIRM,LONG,2020-04-07T07:00:00.000Z,2020-04-07T07:00:00.000Z,0.23423209636301,-1.1
CFTC_POSITIONING_V1:1586242800000:COT_TREND_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,LONG,2020-04-07T07:00:00.000Z,2020-04-07T07:00:00.000Z,0.21143260046125287,-1.1
MACRO_REPRICING_V1:1586242800000:INFLATION_REPRICING:LONG,MACRO_REPRICING_V1,INFLATION_REPRICING,LONG,2020-04-07T07:00:00.000Z,2020-04-07T07:00:00.000Z,0.23423209636301,-1.1
MACRO_REPRICING_V1:1586242800000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-04-07T07:00:00.000Z,2020-04-07T07:00:00.000Z,0.23423209636301,-1.1
CFTC_POSITIONING_V1:1586264400000:COT_PRODUCER_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_PRODUCER_CONFIRM,LONG,2020-04-07T13:00:00.000Z,2020-04-07T13:00:00.000Z,-0.3496722646516667,-1.1
CFTC_POSITIONING_V1:1586264400000:COT_TREND_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,LONG,2020-04-07T13:00:00.000Z,2020-04-07T13:00:00.000Z,-0.3496722646516667,-1.1
MACRO_REPRICING_V1:1586264400000:INFLATION_REPRICING:LONG,MACRO_REPRICING_V1,INFLATION_REPRICING,LONG,2020-04-07T13:00:00.000Z,2020-04-07T13:00:00.000Z,-0.3496722646516667,-1.1
MACRO_REPRICING_V1:1586264400000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-04-07T13:00:00.000Z,2020-04-07T13:00:00.000Z,-0.3496722646516667,-1.1
MACRO_REPRICING_V1:1586955600000:INFLATION_REPRICING:LONG,MACRO_REPRICING_V1,INFLATION_REPRICING,LONG,2020-04-15T13:00:00.000Z,2020-04-15T13:00:00.000Z,-1.2956919651104697,1.4000000000000208
MACRO_REPRICING_V1:1586955600000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-04-15T13:00:00.000Z,2020-04-15T13:00:00.000Z,-1.2956919651104697,1.4000000000000208
MACRO_REPRICING_V1:1587042000000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-04-16T13:00:00.000Z,2020-04-16T13:00:00.000Z,-0.41808356356740306,-1.1
MACRO_REPRICING_V1:1587106800000:REAL_YIELD_SHOCK:SHORT,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,SHORT,2020-04-17T07:00:00.000Z,2020-04-17T07:00:00.000Z,0.2167880752026004,1.3999999999999764
MACRO_REPRICING_V1:1587128400000:REAL_YIELD_SHOCK:SHORT,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,SHORT,2020-04-17T13:00:00.000Z,2020-04-17T13:00:00.000Z,-0.5932864538387219,-1.1
MACRO_REPRICING_V1:1587538800000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-04-22T07:00:00.000Z,2020-04-22T07:00:00.000Z,0.12264094552521136,-1.1
MACRO_REPRICING_V1:1587538800000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-04-22T07:00:00.000Z,2020-04-22T07:00:00.000Z,0.12264094552521136,-1.1
MACRO_REPRICING_V1:1587560400000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-04-22T13:00:00.000Z,2020-04-22T13:00:00.000Z,-0.6315187687620579,-1.1
MACRO_REPRICING_V1:1587560400000:YIELD_USD_AGREEMENT:SHORT,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,SHORT,2020-04-22T13:00:00.000Z,2020-04-22T13:00:00.000Z,-0.6315187687620579,-1.1
CFTC_POSITIONING_V1:1587970800000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-04-27T07:00:00.000Z,2020-04-27T07:00:00.000Z,0.6317947221910104,-1.1
MACRO_REPRICING_V1:1588316400000:REAL_YIELD_SHOCK:SHORT,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,SHORT,2020-05-01T07:00:00.000Z,2020-05-01T07:00:00.000Z,-1.1122220112584627,1.4
MACRO_REPRICING_V1:1588338000000:REAL_YIELD_SHOCK:SHORT,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,SHORT,2020-05-01T13:00:00.000Z,2020-05-01T13:00:00.000Z,-0.11407861859246042,-1.1
MACRO_REPRICING_V1:1588597200000:INFLATION_REPRICING:SHORT,MACRO_REPRICING_V1,INFLATION_REPRICING,SHORT,2020-05-04T13:00:00.000Z,2020-05-04T13:00:00.000Z,-0.5744825469186191,-1.1
CFTC_POSITIONING_V1:1589288400000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-05-12T13:00:00.000Z,2020-05-12T13:00:00.000Z,-0.10886666982899641,-1.1
CFTC_POSITIONING_V1:1589785200000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-05-18T07:00:00.000Z,2020-05-18T07:00:00.000Z,-0.3580552700270928,1.4
CFTC_POSITIONING_V1:1589806800000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-05-18T13:00:00.000Z,2020-05-18T13:00:00.000Z,0.04328485224166321,1.4
CFTC_POSITIONING_V1:1589871600000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-05-19T07:00:00.000Z,2020-05-19T07:00:00.000Z,0.25417898885464185,-1.1
CFTC_POSITIONING_V1:1590994800000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-06-01T07:00:00.000Z,2020-06-01T07:00:00.000Z,-0.608116818725203,1.3999999999999388
CFTC_POSITIONING_V1:1591016400000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-06-01T13:00:00.000Z,2020-06-01T13:00:00.000Z,-0.4056106004913077,-1.1
CFTC_POSITIONING_V1:1591081200000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-06-02T07:00:00.000Z,2020-06-02T07:00:00.000Z,-0.2701893945180431,-1.1
CFTC_POSITIONING_V1:1591102800000:COT_CROWDED_REVERSAL:LONG,CFTC_POSITIONING_V1,COT_CROWDED_REVERSAL,LONG,2020-06-02T13:00:00.000Z,2020-06-02T13:00:00.000Z,-0.38107508753585745,-1.1
CFTC_POSITIONING_V1:1591102800000:COT_PRODUCER_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_PRODUCER_CONFIRM,LONG,2020-06-02T13:00:00.000Z,2020-06-02T13:00:00.000Z,-0.38107508753585745,-1.1
CFTC_POSITIONING_V1:1591117200000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-06-02T17:00:00.000Z,2020-06-02T17:00:00.000Z,-0.46116157947690567,-1.1
CFTC_POSITIONING_V1:1591599600000:COT_CROWDED_REVERSAL:LONG,CFTC_POSITIONING_V1,COT_CROWDED_REVERSAL,LONG,2020-06-08T07:00:00.000Z,2020-06-08T07:00:00.000Z,0.20944675299577753,1.4
CFTC_POSITIONING_V1:1591635600000:COT_CROWDED_REVERSAL:LONG,CFTC_POSITIONING_V1,COT_CROWDED_REVERSAL,LONG,2020-06-08T17:00:00.000Z,2020-06-08T17:00:00.000Z,0.13301558430063298,0.0006969039064212146
CFTC_POSITIONING_V1:1591707600000:COT_CROWDED_REVERSAL:LONG,CFTC_POSITIONING_V1,COT_CROWDED_REVERSAL,LONG,2020-06-09T13:00:00.000Z,2020-06-09T13:00:00.000Z,0.46226364012126436,-1.1
MACRO_REPRICING_V1:1591858800000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,LONG,2020-06-11T07:00:00.000Z,2020-06-11T07:00:00.000Z,1.2231221394947445,-0.5485345457806468
MACRO_REPRICING_V1:1591858800000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-06-11T07:00:00.000Z,2020-06-11T07:00:00.000Z,1.2231221394947445,-0.5485345457806468
MACRO_REPRICING_V1:1591880400000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,LONG,2020-06-11T13:00:00.000Z,2020-06-11T13:00:00.000Z,0.9820599381934805,1.4
MACRO_REPRICING_V1:1591880400000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-06-11T13:00:00.000Z,2020-06-11T13:00:00.000Z,0.9820599381934805,1.4
MACRO_REPRICING_V1:1591945200000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-06-12T07:00:00.000Z,2020-06-12T07:00:00.000Z,0.7827078662399721,1.4
MACRO_REPRICING_V1:1591966800000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-06-12T13:00:00.000Z,2020-06-12T13:00:00.000Z,0.41051410389409954,1.3999999999999542
CFTC_POSITIONING_V1:1592204400000:COT_CROWDED_REVERSAL:LONG,CFTC_POSITIONING_V1,COT_CROWDED_REVERSAL,LONG,2020-06-15T07:00:00.000Z,2020-06-15T07:00:00.000Z,-0.1892615953482461,-1.1
CFTC_POSITIONING_V1:1592226000000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-06-15T13:00:00.000Z,2020-06-15T13:00:00.000Z,-0.19192999276776151,-1.1
MACRO_REPRICING_V1:1592290800000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-06-16T07:00:00.000Z,2020-06-16T07:00:00.000Z,0.25093533980336125,-1.1
CFTC_POSITIONING_V1:1592312400000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,SHORT,2020-06-16T13:00:00.000Z,2020-06-16T13:00:00.000Z,-0.58712627168826,1.4
MACRO_REPRICING_V1:1592312400000:YIELD_USD_AGREEMENT:LONG,MACRO_REPRICING_V1,YIELD_USD_AGREEMENT,LONG,2020-06-16T13:00:00.000Z,2020-06-16T13:00:00.000Z,-0.9109382199659415,-1.1
CFTC_POSITIONING_V1:1592326800000:COT_CROWDED_REVERSAL:LONG,CFTC_POSITIONING_V1,COT_CROWDED_REVERSAL,LONG,2020-06-16T17:00:00.000Z,2020-06-16T17:00:00.000Z,-0.5927331670833903,-1.1
CFTC_POSITIONING_V1:1592830800000:COT_CROWDED_REVERSAL:LONG,CFTC_POSITIONING_V1,COT_CROWDED_REVERSAL,LONG,2020-06-22T13:00:00.000Z,2020-06-22T13:00:00.000Z,0.0948793648089355,-1.1
CFTC_POSITIONING_V1:1592830800000:COT_TREND_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,LONG,2020-06-22T13:00:00.000Z,2020-06-22T13:00:00.000Z,0.07207986890717827,-1.1
CFTC_POSITIONING_V1:1592917200000:COT_CROWDED_REVERSAL:LONG,CFTC_POSITIONING_V1,COT_CROWDED_REVERSAL,LONG,2020-06-23T13:00:00.000Z,2020-06-23T13:00:00.000Z,0.062078093824807605,1.4
CFTC_POSITIONING_V1:1592917200000:COT_TREND_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,LONG,2020-06-23T13:00:00.000Z,2020-06-23T13:00:00.000Z,0.0392785979230504,1.4
CFTC_POSITIONING_V1:1593500400000:COT_TREND_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,LONG,2020-06-30T07:00:00.000Z,2020-06-30T07:00:00.000Z,1.1395600587012031,-1.1
CFTC_POSITIONING_V1:1593522000000:COT_TREND_CONFIRM:LONG,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,LONG,2020-06-30T13:00:00.000Z,2020-06-30T13:00:00.000Z,0.15468575677658922,-1.1
