dedup_key,entry_minute,entry_date,entry_time,time_bucket,account,account_role,lane,symbol,direction,volume,selected_candidate,selected_family,selected_status,selected_position_ticket,selected_profit_aed,selected_outcome,group_size,duplicate_count,group_raw_profit_aed,candidate_members,family_members,has_round_family,has_breakout_core,has_p2weakness,actual_join_status,entry_price,sl,tp,magic,entry_comment,exit_comment,cost_join_status,cost_r,spread_points,stop_distance_points,result_r,is_breakout_core,is_round_family,is_evening_night,is_morning_afternoon,is_protected_breakout_cluster,is_mixed_family_group
2026-06-10 17:45|XAUUSD|BUY|0.01,2026-06-10 17:45,2026-06-10,2026-06-10 17:45:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3933879,-105.32,LOSS,2,1,-211.40,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4179.86,4151.33,4222.52,920301,P2DEMO_sn_round_XAUUSD,[sl 4151.33],COST_KNOWN,0.0176,50.00000,2847.54000,-1.0065,false,true,true,false,false,false
2026-06-10 17:35|XAUUSD|SELL|0.01,2026-06-10 17:35,2026-06-10,2026-06-10 17:35:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3933329,-35.01,LOSS,3,2,-103.78,round_number_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family,true,false,false,MATCHED,4142.53,4151.58,4129.08,920301,P2DEMO_sn_round_XAUUSD,[sl 4151.58],COST_KNOWN,0.0833,75.00000,900.15000,-1.0587,false,true,true,false,false,true
2026-06-10 17:30|XAUUSD|BUY|0.01,2026-06-10 17:30,2026-06-10,2026-06-10 17:30:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3933143,81.64,WIN,2,1,166.26,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4148.49,4133.73,4170.73,920301,P2DEMO_sn_round_XAUUSD,[tp 4170.73],COST_KNOWN,0.0338,50.00000,1479.94000,1.5028,false,true,true,false,false,false
2026-06-10 17:20|XAUUSD|SELL|0.01,2026-06-10 17:20,2026-06-10,2026-06-10 17:20:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3932939,-36.45,LOSS,2,1,-74.73,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4135.50,4145.41,4120.53,920101,P2DEMO_br_XAUUSD,[sl 4145.41],COST_KNOWN,0.0503,50.00000,995.01000,-0.9970,true,false,true,false,true,false
2026-06-10 17:10|XAUUSD|BUY|0.01,2026-06-10 17:10,2026-06-10,2026-06-10 17:10:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3932651,-47.62,LOSS,2,1,-92.77,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4154.57,4142.06,4173.81,920301,P2DEMO_sn_round_XAUUSD,[sl 4142.06],COST_KNOWN,0.0394,50.00000,1269.96000,-1.0205,false,true,true,false,false,false
2026-06-10 17:00|XAUUSD|SELL|0.01,2026-06-10 17:00,2026-06-10,2026-06-10 17:00:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3932308,-45.01,LOSS,2,1,-83.73,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4145.53,4157.07,4130.20,920101,P2DEMO_br_XAUUSD,[sl 4157.07],COST_KNOWN,0.0465,50.00000,1074.68000,-1.1399,true,false,true,false,true,false
2026-06-10 16:55|XAUUSD|SELL|0.01,2026-06-10 16:55,2026-06-10,2026-06-10 16:55:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3931747,-56.70,LOSS,3,2,-162.15,round_number_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family,true,false,false,MATCHED,4151.45,4166.16,4130.08,920301,P2DEMO_sn_round_XAUUSD,[sl 4166.16],COST_KNOWN,0.0346,50.00000,1443.02000,-1.0693,false,true,true,false,false,true
2026-06-10 16:45|XAUUSD|SELL|0.01,2026-06-10 16:45,2026-06-10,2026-06-10 16:45:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3931040,99.52,WIN,5,4,493.99,round_number_retest_v0;session_extreme_retest_v0;session_extreme_retest_v0_repair_v1;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family;session_extreme,true,false,false,MATCHED,4160.51,4178.57,4133.40,920301,P2DEMO_sn_round_XAUUSD,[tp 4133.40],COST_KNOWN,0.0277,50.00000,1806.99000,1.5003,false,true,true,false,false,true
2026-06-10 16:40|XAUUSD|SELL|0.01,2026-06-10 16:40,2026-06-10,2026-06-10 16:40:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3930867,0.00,FLAT,5,4,0.00,round_number_retest_v0;session_extreme_retest_v0;session_extreme_retest_v0_repair_v1;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family;session_extreme,true,false,false,MATCHED,4160.88,4196.59,4108.74,920301,P2DEMO_sn_round_XAUUSD,,COST_KNOWN,0.0213,75.00000,3513.92000,1.0641,false,true,true,false,false,true
2026-06-10 16:35|XAUUSD|BUY|0.01,2026-06-10 16:35,2026-06-10,2026-06-10 16:35:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3930539,-46.07,LOSS,2,1,-87.33,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4164.17,4151.65,4182.32,920301,P2DEMO_sn_round_XAUUSD,[sl 4151.65],COST_KNOWN,0.0408,50.00000,1226.74000,-1.0222,false,true,true,false,false,false
2026-06-10 16:25|XAUUSD|SELL|0.01,2026-06-10 16:25,2026-06-10,2026-06-10 16:25:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3929518,-21.79,LOSS,3,2,-77.78,round_number_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family,true,false,false,MATCHED,4134.29,4142.56,4122.06,920301,P2DEMO_sn_round_XAUUSD,[sl 4142.56],COST_KNOWN,0.0914,75.00000,820.16000,-0.7230,false,true,true,false,false,true
2026-06-10 16:15|XAUUSD|SELL|0.01,2026-06-10 16:15,2026-06-10,2026-06-10 16:15:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3929286,-24.69,LOSS,3,2,-75.46,round_number_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family,true,false,false,MATCHED,4136.09,4142.90,4124.90,920301,P2DEMO_sn_round_XAUUSD,[sl 4142.90],COST_KNOWN,0.1042,75.00000,720.07000,-0.9332,false,true,true,false,false,true
2026-06-10 16:10|XAUUSD|SELL|0.01,2026-06-10 16:10,2026-06-10,2026-06-10 16:10:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3929121,43.03,WIN,3,2,128.65,round_number_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family,true,false,false,MATCHED,4144.71,4152.57,4132.99,920301,P2DEMO_sn_round_XAUUSD,[tp 4132.99],COST_KNOWN,0.0638,50.00000,783.49000,1.4959,false,true,true,false,false,true
2026-06-10 16:00|XAUUSD|SELL|0.01,2026-06-10 16:00,2026-06-10,2026-06-10 16:00:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3928941,57.20,WIN,2,1,114.88,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4147.33,4158.35,4131.75,920301,P2DEMO_sn_round_XAUUSD,[tp 4131.75],COST_KNOWN,0.0470,50.00000,1063.90000,1.4644,false,true,true,false,false,false
2026-06-10 15:25|XAUUSD|SELL|0.01,2026-06-10 15:25,2026-06-10,2026-06-10 15:25:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3927812,44.54,WIN,2,1,89.30,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4163.12,4171.27,4150.99,920301,P2DEMO_sn_round_XAUUSD,[tp 4150.99],COST_KNOWN,0.0616,50.00000,811.07000,1.4956,false,true,false,true,false,false
2026-06-10 15:15|XAUUSD|BUY|0.01,2026-06-10 15:15,2026-06-10,2026-06-10 15:15:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3927564,-44.05,LOSS,2,1,-87.99,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4168.98,4156.91,4186.96,920301,P2DEMO_sn_round_XAUUSD,[sl 4156.91],COST_KNOWN,0.0624,75.00000,1201.76000,-0.9977,false,true,false,true,false,false
2026-06-10 15:10|XAUUSD|SELL|0.01,2026-06-10 15:10,2026-06-10,2026-06-10 15:10:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3927458,92.74,WIN,4,3,375.45,round_number_retest_v0;session_extreme_retest_v0;session_extreme_retest_v0_repair_v1;symbol_normalized_round_retest_v0,repair;round_family;session_extreme,true,false,false,MATCHED,4160.92,4178.08,4135.66,920301,P2DEMO_sn_round_XAUUSD,[tp 4135.66],COST_KNOWN,0.0295,50.00000,1696.56000,1.4889,false,true,false,true,false,true
2026-06-10 15:05|XAUUSD|SELL|0.01,2026-06-10 15:05,2026-06-10,2026-06-10 15:05:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3927248,-27.00,LOSS,2,1,-56.13,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4161.78,4169.34,4150.39,920301,P2DEMO_sn_round_XAUUSD,[sl 4169.34],COST_KNOWN,0.0660,50.00000,758.10000,-0.9695,false,true,false,true,false,false
2026-06-10 14:50|XAUUSD|BUY|0.01,2026-06-10 14:50,2026-06-10,2026-06-10 14:50:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3926946,-30.98,LOSS,2,1,-64.20,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4176.71,4168.73,4188.85,920301,P2DEMO_sn_round_XAUUSD,[sl 4168.73],COST_KNOWN,0.0932,75.00000,804.94000,-1.0473,false,true,false,true,false,false
2026-06-10 14:25|XAUUSD|BUY|0.01,2026-06-10 14:25,2026-06-10,2026-06-10 14:25:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3926489,32.02,WIN,2,1,64.22,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4167.28,4161.35,4176.00,920301,P2DEMO_sn_round_XAUUSD,[tp 4176.00],COST_KNOWN,0.0853,50.00000,585.96000,1.4882,false,true,false,true,false,false
2026-06-10 14:20|XAUUSD|BUY|0.01,2026-06-10 14:20,2026-06-10,2026-06-10 14:20:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3926337,42.22,WIN,2,1,82.64,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4164.33,4157.58,4175.83,920301,P2DEMO_sn_round_XAUUSD,[tp 4175.83],COST_KNOWN,0.1027,75.00000,730.07000,1.5752,false,true,false,true,false,false
2026-06-10 14:10|XAUUSD|SELL|0.01,2026-06-10 14:10,2026-06-10,2026-06-10 14:10:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3926041,-13.56,LOSS,2,1,-27.74,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4159.41,4164.05,4152.70,920301,P2DEMO_sn_round_XAUUSD,[sl 4164.05],COST_KNOWN,0.1101,50.00000,454.26000,-0.8123,false,true,false,true,false,false
2026-06-10 13:50|XAUUSD|SELL|0.01,2026-06-10 13:50,2026-06-10,2026-06-10 13:50:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3925218,30.55,WIN,2,1,61.10,session_extreme_retest_v0;session_extreme_retest_v0_repair_v1,repair;session_extreme,false,false,false,MATCHED,4167.48,4173.63,4159.16,920501,P2DEMO_sess_ext_XAUUSD,[tp 4159.16],COST_KNOWN,0.1296,75.00000,578.88000,1.4373,false,false,false,true,false,true
2026-06-10 13:30|XAUUSD|SELL|0.01,2026-06-10 13:30,2026-06-10,2026-06-10 13:30:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,round_number_retest_v0,round_family,PROVISIONAL,3923706,-19.55,LOSS,1,0,-19.55,round_number_retest_v0,round_family,true,false,false,MATCHED,4166.47,4171.63,4156.99,920401,P2DEMO_round_XAUUSD,[sl 4171.63],COST_KNOWN,0.0854,50.00000,585.59000,-0.9085,false,true,false,true,false,false
2026-06-10 13:05|XAUUSD|SELL|0.01,2026-06-10 13:05,2026-06-10,2026-06-10 13:05:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,round_number_retest_v0,round_family,PROVISIONAL,3922741,-22.74,LOSS,2,1,-45.48,round_number_retest_v0;session_extreme_retest_v0,round_family;session_extreme,true,false,false,MATCHED,4166.98,4173.08,4157.95,920401,P2DEMO_round_XAUUSD,[sl 4173.08],COST_KNOWN,0.1239,75.00000,605.11000,-1.0230,false,true,false,true,false,true
2026-06-10 13:00|XAUUSD|SELL|0.01,2026-06-10 13:00,2026-06-10,2026-06-10 13:00:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3922641,-21.86,LOSS,4,3,-89.54,round_number_retest_v0;session_extreme_retest_v0;session_extreme_retest_v0_repair_v1;symbol_normalized_round_retest_v0,repair;round_family;session_extreme,true,false,false,MATCHED,4169.33,4175.24,4159.56,920301,P2DEMO_sn_round_XAUUSD,[sl 4175.24],COST_KNOWN,0.0797,50.00000,627.13000,-0.9488,false,true,false,true,false,true
2026-06-10 12:50|XAUUSD|BUY|0.01,2026-06-10 12:50,2026-06-10,2026-06-10 12:50:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3922413,-37.81,LOSS,2,1,-73.59,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4174.25,4164.15,4189.40,920301,P2DEMO_sn_round_XAUUSD,[sl 4164.15],COST_KNOWN,0.0495,50.00000,1010.24000,-1.0186,false,true,false,true,false,false
2026-06-10 12:45|XAUUSD|SELL|0.01,2026-06-10 12:45,2026-06-10,2026-06-10 12:45:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3922236,-30.71,LOSS,2,1,-62.93,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4170.44,4178.69,4157.50,920301,P2DEMO_sn_round_XAUUSD,[sl 4178.69],COST_KNOWN,0.0590,50.00000,847.60000,-0.9863,false,true,false,true,false,false
2026-06-10 12:35|XAUUSD|SELL|0.01,2026-06-10 12:35,2026-06-10,2026-06-10 12:35:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3921875,-18.96,LOSS,2,1,-37.92,session_extreme_retest_v0;session_extreme_retest_v0_repair_v1,repair;session_extreme,false,false,false,MATCHED,4168.61,4173.76,4160.71,920501,P2DEMO_sess_ext_XAUUSD,[sl 4173.76],COST_KNOWN,0.0958,50.00000,522.09000,-0.9883,false,false,false,true,false,true
2026-06-10 12:30|XAUUSD|BUY|0.01,2026-06-10 12:30,2026-06-10,2026-06-10 12:30:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3921811,-26.27,LOSS,2,1,-53.64,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4172.43,4165.02,4183.54,920301,P2DEMO_sn_round_XAUUSD,[sl 4165.02],COST_KNOWN,0.0675,50.00000,740.61000,-0.9654,false,true,false,true,false,false
2026-06-10 12:25|XAUUSD|SELL|0.01,2026-06-10 12:25,2026-06-10,2026-06-10 12:25:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3921697,76.54,WIN,2,1,152.03,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4171.36,4184.80,4150.51,920301,P2DEMO_sn_round_XAUUSD,[tp 4150.51],COST_KNOWN,0.0365,50.00000,1371.60000,1.5201,false,true,false,true,false,false
2026-06-10 12:15|XAUUSD|SELL|0.01,2026-06-10 12:15,2026-06-10,2026-06-10 12:15:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3921077,-36.37,LOSS,2,1,-74.91,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4167.12,4176.92,4151.82,920301,P2DEMO_sn_round_XAUUSD,[sl 4176.92],COST_KNOWN,0.0498,50.00000,1004.12000,-0.9859,false,true,false,true,false,false
2026-06-10 11:30|XAUUSD|SELL|0.01,2026-06-10 11:30,2026-06-10,2026-06-10 11:30:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3918438,35.50,WIN,2,1,72.36,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4194.91,4201.21,4185.24,920301,P2DEMO_sn_round_XAUUSD,[tp 4185.24],COST_KNOWN,0.0783,50.00000,638.97000,1.5134,false,true,false,true,false,false
2026-06-10 10:45|XAUUSD|SELL|0.01,2026-06-10 10:45,2026-06-10,2026-06-10 10:45:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3917872,29.63,WIN,3,2,87.09,breakout_retest;round_number_retest_v0;symbol_normalized_round_retest_v0,breakout_core;round_family,true,true,false,MATCHED,4207.54,4212.29,4199.47,920101,P2DEMO_br_XAUUSD,[tp 4199.47],COST_KNOWN,0.1462,75.00000,512.86000,1.5735,true,false,false,true,false,true
2026-06-10 10:40|XAUUSD|SELL|0.01,2026-06-10 10:40,2026-06-10,2026-06-10 10:40:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3917823,33.34,WIN,1,0,33.34,breakout_retest,breakout_core,false,true,false,MATCHED,4208.71,4215.13,4199.63,920101,P2DEMO_br_XAUUSD,[tp 4199.63],COST_KNOWN,0.1210,75.00000,620.09000,1.4643,true,false,false,true,false,false
2026-06-10 10:20|XAUUSD|BUY|0.01,2026-06-10 10:20,2026-06-10,2026-06-10 10:20:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3917480,-28.58,LOSS,2,1,-56.98,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4215.07,4207.32,4226.24,920301,P2DEMO_sn_round_XAUUSD,[sl 4207.32],COST_KNOWN,0.0661,50.00000,756.60000,-1.0283,false,true,false,true,false,false
2026-06-10 10:15|XAUUSD|SELL|0.01,2026-06-10 10:15,2026-06-10,2026-06-10 10:15:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3917429,73.86,WIN,2,1,148.68,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4212.70,4226.28,4192.58,920301,P2DEMO_sn_round_XAUUSD,[tp 4192.58],COST_KNOWN,0.0371,50.00000,1348.19000,1.4924,false,true,false,true,false,false
2026-06-10 09:35|XAUUSD|BUY|0.01,2026-06-10 09:35,2026-06-10,2026-06-10 09:35:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3916697,44.76,WIN,2,1,89.26,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4190.55,4182.79,4202.74,920301,P2DEMO_sn_round_XAUUSD,[tp 4202.74],COST_KNOWN,0.0940,75.00000,798.06000,1.5275,false,true,false,true,false,false
2026-06-10 09:30|XAUUSD|BUY|0.01,2026-06-10 09:30,2026-06-10,2026-06-10 09:30:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3916564,50.20,WIN,2,1,94.44,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4186.38,4180.47,4200.05,920301,P2DEMO_sn_round_XAUUSD,[tp 4200.05],COST_KNOWN,0.0638,50.00000,783.31000,1.7452,false,true,false,true,false,false
2026-06-10 09:05|XAUUSD|SELL|0.01,2026-06-10 09:05,2026-06-10,2026-06-10 09:05:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,round_number_retest_v0,round_family,PROVISIONAL,3916134,-11.28,LOSS,1,0,-11.28,round_number_retest_v0,round_family,true,false,false,MATCHED,4174.27,4177.41,4169.91,920401,P2DEMO_round_XAUUSD,[sl 4177.41],COST_KNOWN,0.2500,75.00000,300.00000,-1.0233,false,true,false,true,false,false
2026-06-10 09:00|XAUUSD|SELL|0.01,2026-06-10 09:00,2026-06-10,2026-06-10 09:00:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3916041,-11.57,LOSS,2,1,-24.25,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4174.53,4177.51,4170.01,920301,P2DEMO_sn_round_XAUUSD,[sl 4177.51],COST_KNOWN,0.1667,50.00000,300.00000,-1.0500,false,true,false,true,false,false
2026-06-10 08:30|XAUUSD|SELL|0.01,2026-06-10 08:30,2026-06-10,2026-06-10 08:30:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3915713,-26.56,LOSS,2,1,-53.38,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4173.96,4181.15,4163.28,920301,P2DEMO_sn_round_XAUUSD,[sl 4181.15],COST_KNOWN,0.1049,75.00000,714.71000,-1.0116,false,true,false,true,false,false
2026-06-10 08:10|XAUUSD|SELL|0.01,2026-06-10 08:10,2026-06-10,2026-06-10 08:10:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3915489,32.39,WIN,2,1,64.15,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4184.18,4189.81,4175.36,920101,P2DEMO_br_XAUUSD,[tp 4175.36],COST_KNOWN,0.0865,50.00000,578.15000,1.5256,true,false,false,true,false,false
2026-06-10 07:35|XAUUSD|BUY|0.01,2026-06-10 07:35,2026-06-10,2026-06-10 07:35:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3915178,-22.97,LOSS,2,1,-45.90,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4180.36,4174.13,4189.71,920301,P2DEMO_sn_round_XAUUSD,[sl 4174.13],COST_KNOWN,0.0802,50.00000,623.09000,-1.0031,false,true,false,true,false,false
2026-06-10 07:25|XAUUSD|SELL|0.01,2026-06-10 07:25,2026-06-10,2026-06-10 07:25:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3915141,-26.56,LOSS,2,1,-52.61,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4174.98,4181.65,4165.00,920301,P2DEMO_sn_round_XAUUSD,[sl 4181.65],COST_KNOWN,0.0751,50.00000,665.77000,-1.0860,false,true,false,true,false,false
2026-06-10 07:15|XAUUSD|BUY|0.01,2026-06-10 07:15,2026-06-10,2026-06-10 07:15:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3915072,42.52,WIN,2,1,85.22,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4178.79,4170.99,4190.37,920301,P2DEMO_sn_round_XAUUSD,[tp 4190.37],COST_KNOWN,0.0967,75.00000,775.31000,1.4936,false,true,false,true,false,false
