signal_time_utc,completion_time_utc,matched_state_time_utc,vote_eurusd,vote_eurgbp,vote_eurjpy,dxy_source_time_utc,vote_dxy,dxy_age_minutes,four_valid_nonzero_votes,vote_sum,trade_candidate,side,candidate_id,year
2024-04-23 23:55:00+00:00,2024-04-24 00:00:00+00:00,2024-04-23 20:00:00+00:00,-1.0,-1.0,-1.0,2024-04-23 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20240424T000000Z_SHORT,2024
2024-04-25 23:55:00+00:00,2024-04-26 00:00:00+00:00,2024-04-25 20:00:00+00:00,-1.0,1.0,1.0,2024-04-25 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20240426T000000Z_CASH,2024
2024-04-30 23:55:00+00:00,2024-05-01 00:00:00+00:00,2024-04-30 20:00:00+00:00,-1.0,1.0,1.0,2024-04-30 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20240501T000000Z_CASH,2024
2024-05-09 23:55:00+00:00,2024-05-10 00:00:00+00:00,2024-05-09 20:00:00+00:00,-1.0,-1.0,-1.0,2024-05-09 20:55:00+00:00,,180.0,False,,False,CASH,20240510T000000Z_CASH,2024
2024-05-21 23:55:00+00:00,2024-05-22 00:00:00+00:00,2024-05-21 20:00:00+00:00,-1.0,-1.0,1.0,2024-05-21 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20240522T000000Z_SHORT,2024
2024-05-28 23:55:00+00:00,2024-05-29 00:00:00+00:00,2024-05-28 20:00:00+00:00,-1.0,-1.0,-1.0,2024-05-28 20:55:00+00:00,,180.0,False,,False,CASH,20240529T000000Z_CASH,2024
2024-06-02 23:55:00+00:00,2024-06-03 00:00:00+00:00,2024-05-31 20:00:00+00:00,1.0,1.0,-1.0,,,,False,,False,CASH,20240603T000000Z_CASH,2024
2024-06-09 23:55:00+00:00,2024-06-10 00:00:00+00:00,2024-06-07 20:00:00+00:00,1.0,-1.0,-1.0,,,,False,,False,CASH,20240610T000000Z_CASH,2024
2024-06-12 23:55:00+00:00,2024-06-13 00:00:00+00:00,2024-06-12 20:00:00+00:00,1.0,1.0,1.0,2024-06-12 20:55:00+00:00,1.0,180.0,True,4.0,True,LONG,20240613T000000Z_LONG,2024
2024-06-13 23:55:00+00:00,2024-06-14 00:00:00+00:00,2024-06-13 20:00:00+00:00,-1.0,1.0,1.0,2024-06-13 20:35:00+00:00,-1.0,200.0,True,0.0,False,CASH,20240614T000000Z_CASH,2024
2024-06-17 23:55:00+00:00,2024-06-18 00:00:00+00:00,2024-06-17 20:00:00+00:00,1.0,-1.0,1.0,2024-06-17 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20240618T000000Z_LONG,2024
2024-06-18 23:55:00+00:00,2024-06-19 00:00:00+00:00,2024-06-18 20:00:00+00:00,-1.0,1.0,-1.0,2024-06-18 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20240619T000000Z_SHORT,2024
2024-06-24 23:55:00+00:00,2024-06-25 00:00:00+00:00,2024-06-24 20:00:00+00:00,-1.0,-1.0,1.0,2024-06-24 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20240625T000000Z_SHORT,2024
2024-06-25 23:55:00+00:00,2024-06-26 00:00:00+00:00,2024-06-25 20:00:00+00:00,-1.0,-1.0,-1.0,2024-06-25 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20240626T000000Z_SHORT,2024
2024-07-02 23:55:00+00:00,2024-07-03 00:00:00+00:00,2024-07-02 20:00:00+00:00,-1.0,1.0,1.0,2024-07-02 20:55:00+00:00,,180.0,False,,False,CASH,20240703T000000Z_CASH,2024
2024-07-03 23:55:00+00:00,2024-07-04 00:00:00+00:00,2024-07-03 19:00:00+00:00,1.0,1.0,1.0,2024-07-03 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20240704T000000Z_LONG,2024
2024-07-04 23:55:00+00:00,2024-07-05 00:00:00+00:00,2024-07-04 16:00:00+00:00,-1.0,1.0,1.0,2024-07-04 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20240705T000000Z_CASH,2024
2024-07-25 23:55:00+00:00,2024-07-26 00:00:00+00:00,2024-07-25 20:00:00+00:00,1.0,1.0,-1.0,2024-07-25 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20240726T000000Z_CASH,2024
2024-07-29 23:55:00+00:00,2024-07-30 00:00:00+00:00,2024-07-29 20:00:00+00:00,-1.0,1.0,-1.0,2024-07-29 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20240730T000000Z_SHORT,2024
2024-07-30 23:55:00+00:00,2024-07-31 00:00:00+00:00,2024-07-30 20:00:00+00:00,1.0,-1.0,-1.0,2024-07-30 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20240731T000000Z_CASH,2024
2024-08-08 23:55:00+00:00,2024-08-09 00:00:00+00:00,2024-08-08 20:00:00+00:00,-1.0,-1.0,1.0,2024-08-08 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20240809T000000Z_SHORT,2024
2024-08-27 23:55:00+00:00,2024-08-28 00:00:00+00:00,2024-08-27 20:00:00+00:00,-1.0,-1.0,1.0,2024-08-27 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20240828T000000Z_SHORT,2024
2024-08-29 23:55:00+00:00,2024-08-30 00:00:00+00:00,2024-08-29 20:00:00+00:00,-1.0,1.0,-1.0,2024-08-29 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20240830T000000Z_CASH,2024
2024-09-04 23:55:00+00:00,2024-09-05 00:00:00+00:00,2024-09-04 20:00:00+00:00,-1.0,-1.0,-1.0,2024-09-04 20:55:00+00:00,1.0,180.0,True,-2.0,True,SHORT,20240905T000000Z_SHORT,2024
2024-09-11 23:55:00+00:00,2024-09-12 00:00:00+00:00,2024-09-11 20:00:00+00:00,-1.0,1.0,1.0,2024-09-11 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20240912T000000Z_CASH,2024
2024-09-12 23:55:00+00:00,2024-09-13 00:00:00+00:00,2024-09-12 20:00:00+00:00,1.0,1.0,-1.0,2024-09-12 20:35:00+00:00,1.0,200.0,True,2.0,True,LONG,20240913T000000Z_LONG,2024
2024-09-18 23:55:00+00:00,2024-09-19 00:00:00+00:00,2024-09-18 20:00:00+00:00,-1.0,1.0,1.0,2024-09-18 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20240919T000000Z_LONG,2024
2024-09-19 23:55:00+00:00,2024-09-20 00:00:00+00:00,2024-09-19 20:00:00+00:00,-1.0,-1.0,1.0,2024-09-19 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20240920T000000Z_SHORT,2024
2024-09-22 23:55:00+00:00,2024-09-23 00:00:00+00:00,2024-09-20 20:00:00+00:00,-1.0,1.0,1.0,,,,False,,False,CASH,20240923T000000Z_CASH,2024
2024-09-23 23:55:00+00:00,2024-09-24 00:00:00+00:00,2024-09-23 20:00:00+00:00,-1.0,-1.0,1.0,2024-09-23 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20240924T000000Z_SHORT,2024
2024-09-24 23:55:00+00:00,2024-09-25 00:00:00+00:00,2024-09-24 20:00:00+00:00,1.0,-1.0,-1.0,2024-09-24 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20240925T000000Z_CASH,2024
2024-09-25 23:55:00+00:00,2024-09-26 00:00:00+00:00,2024-09-25 20:00:00+00:00,-1.0,1.0,1.0,2024-09-25 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20240926T000000Z_LONG,2024
2024-09-26 23:55:00+00:00,2024-09-27 00:00:00+00:00,2024-09-26 20:00:00+00:00,1.0,1.0,1.0,2024-09-26 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20240927T000000Z_LONG,2024
2024-09-29 23:55:00+00:00,2024-09-30 00:00:00+00:00,2024-09-27 20:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20240930T000000Z_CASH,2024
2024-09-30 23:55:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 20:00:00+00:00,-1.0,-1.0,1.0,2024-09-30 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20241001T000000Z_CASH,2024
2024-10-01 23:55:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 20:00:00+00:00,-1.0,1.0,1.0,2024-10-01 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20241002T000000Z_CASH,2024
2024-10-16 23:55:00+00:00,2024-10-17 00:00:00+00:00,2024-10-16 20:00:00+00:00,1.0,-1.0,-1.0,2024-10-16 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20241017T000000Z_CASH,2024
2024-10-30 23:55:00+00:00,2024-10-31 00:00:00+00:00,2024-10-30 20:00:00+00:00,-1.0,-1.0,-1.0,2024-10-30 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20241031T000000Z_SHORT,2024
2024-11-05 23:55:00+00:00,2024-11-06 00:00:00+00:00,2024-11-05 21:00:00+00:00,1.0,1.0,-1.0,2024-11-05 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20241106T000000Z_LONG,2024
2024-11-10 23:55:00+00:00,2024-11-11 00:00:00+00:00,2024-11-08 21:00:00+00:00,1.0,-1.0,1.0,,,,False,,False,CASH,20241111T000000Z_CASH,2024
2024-11-11 23:55:00+00:00,2024-11-12 00:00:00+00:00,2024-11-11 21:00:00+00:00,1.0,1.0,-1.0,2024-11-11 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20241112T000000Z_LONG,2024
2024-11-20 23:55:00+00:00,2024-11-21 00:00:00+00:00,2024-11-20 21:00:00+00:00,1.0,1.0,-1.0,2024-11-20 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20241121T000000Z_LONG,2024
2024-11-21 23:55:00+00:00,2024-11-22 00:00:00+00:00,2024-11-21 21:00:00+00:00,-1.0,-1.0,-1.0,2024-11-21 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20241122T000000Z_SHORT,2024
2024-12-04 23:55:00+00:00,2024-12-05 00:00:00+00:00,2024-12-04 21:00:00+00:00,1.0,1.0,1.0,2024-12-04 21:55:00+00:00,-1.0,120.0,True,2.0,True,LONG,20241205T000000Z_LONG,2024
2025-01-01 23:55:00+00:00,2025-01-02 00:00:00+00:00,2024-12-31 21:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20250102T000000Z_CASH,2025
2025-01-02 23:55:00+00:00,2025-01-03 00:00:00+00:00,2025-01-02 21:00:00+00:00,1.0,1.0,-1.0,2025-01-02 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20250103T000000Z_LONG,2025
2025-01-06 23:55:00+00:00,2025-01-07 00:00:00+00:00,2025-01-06 21:00:00+00:00,-1.0,1.0,1.0,2025-01-06 21:55:00+00:00,-1.0,120.0,True,0.0,False,CASH,20250107T000000Z_CASH,2025
2025-01-07 23:55:00+00:00,2025-01-08 00:00:00+00:00,2025-01-07 21:00:00+00:00,-1.0,-1.0,1.0,2025-01-07 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20250108T000000Z_SHORT,2025
2025-01-19 23:55:00+00:00,2025-01-20 00:00:00+00:00,2025-01-17 21:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20250120T000000Z_CASH,2025
2025-01-23 23:55:00+00:00,2025-01-24 00:00:00+00:00,2025-01-23 21:00:00+00:00,-1.0,-1.0,1.0,2025-01-23 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20250124T000000Z_SHORT,2025
2025-01-30 23:55:00+00:00,2025-01-31 00:00:00+00:00,2025-01-30 21:00:00+00:00,1.0,1.0,-1.0,2025-01-30 21:55:00+00:00,-1.0,120.0,True,0.0,False,CASH,20250131T000000Z_CASH,2025
2025-02-02 23:55:00+00:00,2025-02-03 00:00:00+00:00,2025-01-31 21:00:00+00:00,-1.0,1.0,1.0,,,,False,,False,CASH,20250203T000000Z_CASH,2025
2025-02-04 23:55:00+00:00,2025-02-05 00:00:00+00:00,2025-02-04 21:00:00+00:00,-1.0,-1.0,-1.0,2025-02-04 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20250205T000000Z_SHORT,2025
2025-02-09 23:55:00+00:00,2025-02-10 00:00:00+00:00,2025-02-07 21:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20250210T000000Z_CASH,2025
2025-02-12 23:55:00+00:00,2025-02-13 00:00:00+00:00,2025-02-12 21:00:00+00:00,1.0,1.0,-1.0,2025-02-12 21:55:00+00:00,-1.0,120.0,True,0.0,False,CASH,20250213T000000Z_CASH,2025
2025-02-13 23:55:00+00:00,2025-02-14 00:00:00+00:00,2025-02-13 21:00:00+00:00,-1.0,-1.0,1.0,2025-02-13 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20250214T000000Z_SHORT,2025
2025-02-19 23:55:00+00:00,2025-02-20 00:00:00+00:00,2025-02-19 21:00:00+00:00,-1.0,-1.0,-1.0,2025-02-19 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20250220T000000Z_SHORT,2025
2025-02-27 23:55:00+00:00,2025-02-28 00:00:00+00:00,2025-02-27 21:00:00+00:00,-1.0,1.0,1.0,2025-02-27 21:55:00+00:00,-1.0,120.0,True,0.0,False,CASH,20250228T000000Z_CASH,2025
2025-03-02 23:55:00+00:00,2025-03-03 00:00:00+00:00,2025-02-28 21:00:00+00:00,1.0,-1.0,1.0,,,,False,,False,CASH,20250303T000000Z_CASH,2025
2025-03-03 23:55:00+00:00,2025-03-04 00:00:00+00:00,2025-03-03 21:00:00+00:00,-1.0,-1.0,-1.0,2025-03-03 21:55:00+00:00,1.0,120.0,True,-2.0,True,SHORT,20250304T000000Z_SHORT,2025
2025-03-05 23:55:00+00:00,2025-03-06 00:00:00+00:00,2025-03-05 21:00:00+00:00,1.0,1.0,1.0,2025-03-05 21:55:00+00:00,-1.0,120.0,True,2.0,True,LONG,20250306T000000Z_LONG,2025
2025-03-16 23:55:00+00:00,2025-03-17 00:00:00+00:00,2025-03-14 20:00:00+00:00,-1.0,1.0,1.0,,,,False,,False,CASH,20250317T000000Z_CASH,2025
2025-03-17 23:55:00+00:00,2025-03-18 00:00:00+00:00,2025-03-17 20:00:00+00:00,-1.0,1.0,1.0,2025-03-17 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20250318T000000Z_CASH,2025
2025-03-18 23:55:00+00:00,2025-03-19 00:00:00+00:00,2025-03-18 20:00:00+00:00,-1.0,-1.0,1.0,2025-03-18 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20250319T000000Z_SHORT,2025
2025-03-23 23:55:00+00:00,2025-03-24 00:00:00+00:00,2025-03-21 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20250324T000000Z_CASH,2025
2025-03-30 23:55:00+00:00,2025-03-31 00:00:00+00:00,2025-03-28 20:00:00+00:00,1.0,-1.0,1.0,,,,False,,False,CASH,20250331T000000Z_CASH,2025
2025-04-01 23:55:00+00:00,2025-04-02 00:00:00+00:00,2025-04-01 20:00:00+00:00,-1.0,1.0,-1.0,2025-04-01 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20250402T000000Z_CASH,2025
2025-04-09 23:55:00+00:00,2025-04-10 00:00:00+00:00,2025-04-09 20:00:00+00:00,-1.0,-1.0,-1.0,2025-04-09 20:55:00+00:00,1.0,180.0,True,-2.0,True,SHORT,20250410T000000Z_SHORT,2025
2025-04-10 23:55:00+00:00,2025-04-11 00:00:00+00:00,2025-04-10 20:00:00+00:00,1.0,1.0,-1.0,2025-04-10 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20250411T000000Z_CASH,2025
2025-04-15 23:55:00+00:00,2025-04-16 00:00:00+00:00,2025-04-15 20:00:00+00:00,-1.0,1.0,1.0,2025-04-15 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20250416T000000Z_LONG,2025
2025-04-22 23:55:00+00:00,2025-04-23 00:00:00+00:00,2025-04-22 20:00:00+00:00,1.0,-1.0,-1.0,2025-04-22 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20250423T000000Z_CASH,2025
2025-04-23 23:55:00+00:00,2025-04-24 00:00:00+00:00,2025-04-23 20:00:00+00:00,-1.0,-1.0,1.0,2025-04-23 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20250424T000000Z_SHORT,2025
2025-04-30 23:55:00+00:00,2025-05-01 00:00:00+00:00,2025-04-30 20:00:00+00:00,-1.0,-1.0,-1.0,2025-04-30 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20250501T000000Z_SHORT,2025
2025-05-01 23:55:00+00:00,2025-05-02 00:00:00+00:00,2025-05-01 20:00:00+00:00,1.0,-1.0,1.0,2025-05-01 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20250502T000000Z_LONG,2025
2025-05-06 23:55:00+00:00,2025-05-07 00:00:00+00:00,2025-05-06 20:00:00+00:00,-1.0,-1.0,-1.0,2025-05-06 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20250507T000000Z_SHORT,2025
2025-05-07 23:55:00+00:00,2025-05-08 00:00:00+00:00,2025-05-07 20:00:00+00:00,1.0,-1.0,1.0,2025-05-07 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20250508T000000Z_CASH,2025
2025-05-20 23:55:00+00:00,2025-05-21 00:00:00+00:00,2025-05-20 20:00:00+00:00,1.0,1.0,-1.0,2025-05-20 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20250521T000000Z_LONG,2025
2025-05-29 23:55:00+00:00,2025-05-30 00:00:00+00:00,2025-05-29 20:00:00+00:00,1.0,1.0,-1.0,2025-05-29 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20250530T000000Z_LONG,2025
2025-06-08 23:55:00+00:00,2025-06-09 00:00:00+00:00,2025-06-06 20:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20250609T000000Z_CASH,2025
2025-06-09 23:55:00+00:00,2025-06-10 00:00:00+00:00,2025-06-09 20:00:00+00:00,1.0,1.0,1.0,2025-06-09 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20250610T000000Z_LONG,2025
2025-06-11 23:55:00+00:00,2025-06-12 00:00:00+00:00,2025-06-11 20:00:00+00:00,1.0,1.0,-1.0,2025-06-11 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20250612T000000Z_LONG,2025
2025-06-16 23:55:00+00:00,2025-06-17 00:00:00+00:00,2025-06-16 20:00:00+00:00,-1.0,1.0,1.0,2025-06-16 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20250617T000000Z_LONG,2025
2025-06-17 23:55:00+00:00,2025-06-18 00:00:00+00:00,2025-06-17 20:00:00+00:00,1.0,1.0,1.0,2025-06-17 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20250618T000000Z_LONG,2025
2025-06-18 23:55:00+00:00,2025-06-19 00:00:00+00:00,2025-06-18 20:00:00+00:00,-1.0,1.0,-1.0,2025-06-18 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20250619T000000Z_CASH,2025
2025-06-23 23:55:00+00:00,2025-06-24 00:00:00+00:00,2025-06-23 20:00:00+00:00,1.0,-1.0,1.0,2025-06-23 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20250624T000000Z_LONG,2025
2025-07-02 23:55:00+00:00,2025-07-03 00:00:00+00:00,2025-07-02 20:00:00+00:00,1.0,1.0,-1.0,2025-07-02 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20250703T000000Z_CASH,2025
2025-07-03 23:55:00+00:00,2025-07-04 00:00:00+00:00,2025-07-03 20:00:00+00:00,1.0,-1.0,-1.0,2025-07-03 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20250704T000000Z_CASH,2025
2025-07-10 23:55:00+00:00,2025-07-11 00:00:00+00:00,2025-07-10 20:00:00+00:00,-1.0,-1.0,1.0,2025-07-10 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20250711T000000Z_CASH,2025
2025-07-28 23:55:00+00:00,2025-07-29 00:00:00+00:00,2025-07-28 20:00:00+00:00,1.0,1.0,-1.0,2025-07-28 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20250729T000000Z_CASH,2025
2025-07-30 23:55:00+00:00,2025-07-31 00:00:00+00:00,2025-07-30 20:00:00+00:00,1.0,1.0,-1.0,2025-07-30 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20250731T000000Z_CASH,2025
2025-08-03 23:55:00+00:00,2025-08-04 00:00:00+00:00,2025-08-01 20:00:00+00:00,1.0,-1.0,1.0,,,,False,,False,CASH,20250804T000000Z_CASH,2025
2025-08-11 23:55:00+00:00,2025-08-12 00:00:00+00:00,2025-08-11 20:00:00+00:00,1.0,1.0,-1.0,2025-08-11 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20250812T000000Z_LONG,2025
2025-08-12 23:55:00+00:00,2025-08-13 00:00:00+00:00,2025-08-12 20:00:00+00:00,1.0,-1.0,-1.0,2025-08-12 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20250813T000000Z_SHORT,2025
2025-08-14 23:55:00+00:00,2025-08-15 00:00:00+00:00,2025-08-14 20:00:00+00:00,1.0,-1.0,-1.0,2025-08-14 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20250815T000000Z_SHORT,2025
2025-08-17 23:55:00+00:00,2025-08-18 00:00:00+00:00,2025-08-15 20:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20250818T000000Z_CASH,2025
2025-08-24 23:55:00+00:00,2025-08-25 00:00:00+00:00,2025-08-22 20:00:00+00:00,-1.0,1.0,1.0,,,,False,,False,CASH,20250825T000000Z_CASH,2025
2025-08-27 23:55:00+00:00,2025-08-28 00:00:00+00:00,2025-08-27 20:00:00+00:00,1.0,1.0,1.0,2025-08-27 20:55:00+00:00,1.0,180.0,True,4.0,True,LONG,20250828T000000Z_LONG,2025
2025-08-31 23:55:00+00:00,2025-09-01 00:00:00+00:00,2025-08-29 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20250901T000000Z_CASH,2025
2025-09-18 23:55:00+00:00,2025-09-19 00:00:00+00:00,2025-09-18 20:00:00+00:00,1.0,-1.0,1.0,2025-09-18 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20250919T000000Z_LONG,2025
2025-09-29 23:55:00+00:00,2025-09-30 00:00:00+00:00,2025-09-29 20:00:00+00:00,1.0,1.0,1.0,2025-09-29 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20250930T000000Z_LONG,2025
2025-10-02 23:55:00+00:00,2025-10-03 00:00:00+00:00,2025-10-02 20:00:00+00:00,1.0,1.0,1.0,2025-10-02 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20251003T000000Z_LONG,2025
2025-10-09 23:55:00+00:00,2025-10-10 00:00:00+00:00,2025-10-09 20:00:00+00:00,1.0,-1.0,1.0,2025-10-09 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20251010T000000Z_LONG,2025
2025-10-14 23:55:00+00:00,2025-10-15 00:00:00+00:00,2025-10-14 20:00:00+00:00,-1.0,-1.0,-1.0,2025-10-14 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20251015T000000Z_SHORT,2025
2025-10-22 23:55:00+00:00,2025-10-23 00:00:00+00:00,2025-10-22 20:00:00+00:00,-1.0,-1.0,1.0,2025-10-22 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20251023T000000Z_CASH,2025
2025-10-23 23:55:00+00:00,2025-10-24 00:00:00+00:00,2025-10-23 20:00:00+00:00,-1.0,-1.0,1.0,2025-10-23 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20251024T000000Z_CASH,2025
2025-11-09 23:55:00+00:00,2025-11-10 00:00:00+00:00,2025-11-07 21:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20251110T000000Z_CASH,2025
2025-11-12 23:55:00+00:00,2025-11-13 00:00:00+00:00,2025-11-12 21:00:00+00:00,1.0,1.0,1.0,2025-11-12 21:55:00+00:00,1.0,120.0,True,4.0,True,LONG,20251113T000000Z_LONG,2025
2025-11-16 23:55:00+00:00,2025-11-17 00:00:00+00:00,2025-11-14 21:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20251117T000000Z_CASH,2025
2025-11-24 23:55:00+00:00,2025-11-25 00:00:00+00:00,2025-11-24 21:00:00+00:00,-1.0,-1.0,-1.0,2025-11-24 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20251125T000000Z_SHORT,2025
2025-11-25 23:55:00+00:00,2025-11-26 00:00:00+00:00,2025-11-25 21:00:00+00:00,-1.0,1.0,1.0,2025-11-25 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20251126T000000Z_LONG,2025
2025-11-30 23:55:00+00:00,2025-12-01 00:00:00+00:00,2025-11-28 18:00:00+00:00,1.0,-1.0,-1.0,,,,False,,False,CASH,20251201T000000Z_CASH,2025
2025-12-01 23:55:00+00:00,2025-12-02 00:00:00+00:00,2025-12-01 21:00:00+00:00,-1.0,1.0,1.0,2025-12-01 21:55:00+00:00,-1.0,120.0,True,0.0,False,CASH,20251202T000000Z_CASH,2025
2025-12-02 23:55:00+00:00,2025-12-03 00:00:00+00:00,2025-12-02 21:00:00+00:00,1.0,-1.0,-1.0,2025-12-02 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20251203T000000Z_SHORT,2025
2025-12-03 23:55:00+00:00,2025-12-04 00:00:00+00:00,2025-12-03 21:00:00+00:00,-1.0,-1.0,-1.0,2025-12-03 21:55:00+00:00,1.0,120.0,True,-2.0,True,SHORT,20251204T000000Z_SHORT,2025
2025-12-04 23:55:00+00:00,2025-12-05 00:00:00+00:00,2025-12-04 21:00:00+00:00,-1.0,1.0,1.0,2025-12-04 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20251205T000000Z_LONG,2025
2025-12-08 23:55:00+00:00,2025-12-09 00:00:00+00:00,2025-12-08 21:00:00+00:00,1.0,-1.0,-1.0,2025-12-08 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20251209T000000Z_CASH,2025
2025-12-09 23:55:00+00:00,2025-12-10 00:00:00+00:00,2025-12-09 21:00:00+00:00,1.0,-1.0,-1.0,2025-12-09 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20251210T000000Z_CASH,2025
2025-12-10 23:55:00+00:00,2025-12-11 00:00:00+00:00,2025-12-10 21:00:00+00:00,1.0,-1.0,-1.0,2025-12-10 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20251211T000000Z_CASH,2025
2025-12-11 23:55:00+00:00,2025-12-12 00:00:00+00:00,2025-12-11 21:00:00+00:00,1.0,-1.0,-1.0,2025-12-11 21:35:00+00:00,-1.0,140.0,True,-2.0,True,SHORT,20251212T000000Z_SHORT,2025
2025-12-16 23:55:00+00:00,2025-12-17 00:00:00+00:00,2025-12-16 21:00:00+00:00,1.0,-1.0,1.0,2025-12-16 21:55:00+00:00,-1.0,120.0,True,0.0,False,CASH,20251217T000000Z_CASH,2025
2025-12-17 23:55:00+00:00,2025-12-18 00:00:00+00:00,2025-12-17 21:00:00+00:00,1.0,1.0,-1.0,2025-12-17 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20251218T000000Z_LONG,2025
