trade_id,candidate_id,month,family_id,decision_time_utc,entry_time_utc,exit_time_utc,direction,xau_feature_status,model_score,threshold,ml_action,ml_retained,raw_pnl_usd,ml_pnl_usd
V9_BREAK_20260325T053000Z_SHORT,e44b9d9fcde3a76718acc806cd54e429d6f88998bddfaf1f09f4a8136b146ff8,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-25 05:30:00+00:00,2026-03-25 05:30:00+00:00,2026-03-25 05:45:00+00:00,SHORT,PASS,-0.097879942683371,0.059173643554119026,VETO,False,-14.014179410782113,0.0
V9_BREAK_20260326T001500Z_LONG,0dc73e433de9178dbbf2c53a395198889e7d6ecab2b8e71581f172a974c2bd5d,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-26 00:15:00+00:00,2026-03-26 00:15:00+00:00,2026-03-26 03:05:00+00:00,LONG,PASS,0.06351096854646321,0.059173643554119026,RETAIN,True,-26.13635432279502,-26.13635432279502
V9_BREAK_20260326T051500Z_SHORT,17d4ca6612bf6a2863f9b78b71922b5426eb42086c1bb3eac10c9cb9b257a499,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-26 05:15:00+00:00,2026-03-26 05:15:00+00:00,2026-03-26 05:35:00+00:00,SHORT,PASS,0.09729577425516922,0.059173643554119026,RETAIN,True,21.87761248600049,21.87761248600049
V9_BREAK_20260327T012500Z_LONG,b574791b130e6133890f59731bcefea64a731466fb08f2ddc815d11ea73d8f52,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-27 01:25:00+00:00,2026-03-27 01:25:00+00:00,2026-03-27 03:40:00+00:00,LONG,PASS,-0.15322847456854355,0.059173643554119026,VETO,False,36.703725720329885,0.0
V9_BREAK_20260327T034000Z_LONG,506428d7721f2eea06384f7901aa496a4448ee339d7dab18086bcac0df2c61c4,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-27 03:40:00+00:00,2026-03-27 03:40:00+00:00,2026-03-27 08:55:00+00:00,LONG,PASS,-0.15434508077482245,0.059173643554119026,VETO,False,-19.10639848802211,0.0
V9_BREAK_20260330T000500Z_SHORT,d393b9907177a56432460302de8456672b791e9fef9f175180b2a19d3d87e7e4,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-30 00:05:00+00:00,2026-03-30 00:05:00+00:00,2026-03-30 00:25:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-28.616730548279115,-28.616730548279115
V9_BREAK_20260330T024500Z_LONG,e688dd7ce178d6b2b680c384413c2cd3b92b7b23618f679e71995207becd2aaa,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-30 02:45:00+00:00,2026-03-30 02:45:00+00:00,2026-03-30 06:50:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,52.80702705368607,52.80702705368607
V7_20260331T105500Z_LONG,833383b14bfa156ccf506b91b555cc60ae2cdd050474ef8db7687b156ba26a18,2026-03,V7_SWING_HEALTH,2026-03-31 10:55:00+00:00,2026-03-31 10:55:00+00:00,2026-03-31 11:30:00+00:00,LONG,PASS,0.3797842010209602,0.07779505977910199,RETAIN,True,30.520706182044343,30.520706182044343
V8_20260408T151000Z_SHORT,20e720911d3cfb929333ea2e3687b69c6d57dc57e062b6ed3098cf0c7483fb98,2026-04,V8_RETEST_HEALTH,2026-04-08 15:10:00+00:00,2026-04-08 15:10:00+00:00,2026-04-08 15:40:00+00:00,SHORT,PASS,0.3307902528159318,0.09655066187150227,RETAIN,True,-19.679886268332986,-19.679886268332986
V7_20260409T093000Z_SHORT,8849eacf5bd97e47877b1622adc1f2314a962366b6fbfb85e0fe3aeab692454f,2026-04,V7_SWING_HEALTH,2026-04-09 09:30:00+00:00,2026-04-09 09:30:00+00:00,2026-04-09 10:50:00+00:00,SHORT,PASS,0.07675651723635207,0.07779505977910199,VETO,False,-13.588165357524847,0.0
V7_20260414T125000Z_LONG,4ebe744525759352a371059228428b41a6a343a3d1cef38fe9188a7b296f193d,2026-04,V7_SWING_HEALTH,2026-04-14 12:50:00+00:00,2026-04-14 12:50:00+00:00,2026-04-14 13:40:00+00:00,LONG,PASS,0.3968745411197619,0.07779505977910199,RETAIN,True,26.759567801213542,26.759567801213542
4e949b6bc07d180f201cc608,636a582562dc25884722fbc657602a3e5204b138a5925a7f679c534ce66cd4ee,2026-04,R3_COMPRESSION,2026-04-14 14:00:00+00:00,2026-04-14 14:00:00.022000+00:00,2026-04-14 20:00:00.043000+00:00,LONG,PASS,0.348282462230595,0.11799484150232556,RETAIN,True,48.267956378824074,48.267956378824074
V7_20260415T090500Z_SHORT,36af4ab0f7e2963f2b89c003cec022ccea58ab92d2a6942b3c1d5168022cafb7,2026-04,V7_SWING_HEALTH,2026-04-15 09:05:00+00:00,2026-04-15 09:05:00+00:00,2026-04-15 09:50:00+00:00,SHORT,PASS,0.2707340273375546,0.07779505977910199,RETAIN,True,22.984848134071704,22.984848134071704
V7_20260417T091500Z_SHORT,fc7d5e39b93fc0e94be873cac53d1695b4e67f0eecb6045b59abcec5dfda4884,2026-04,V7_SWING_HEALTH,2026-04-17 09:15:00+00:00,2026-04-17 09:15:00+00:00,2026-04-17 11:50:00+00:00,SHORT,PASS,-0.0625127415017703,0.07779505977910199,VETO,False,-11.341621791440803,0.0
V7_20260420T094000Z_LONG,64aaffb91eb8d372574b6c56f76f5a0771cc31b8532343799483b14bec83728a,2026-04,V7_SWING_HEALTH,2026-04-20 09:40:00+00:00,2026-04-20 09:40:00+00:00,2026-04-20 12:00:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,19.272650381594925,19.272650381594925
9697fd829d301579d5da4ad0,3f0d18760358527e431682cf6bbed727fa92cd2242a02100d18d4ef6cc06b112,2026-04,R3_COMPRESSION,2026-04-21 15:00:00+00:00,2026-04-21 15:00:00.104000+00:00,2026-04-22 03:32:31.463000+00:00,SHORT,PASS,0.29324224790692655,0.11799484150232556,RETAIN,True,-28.051968789083613,-28.051968789083613
V8_20260421T164500Z_SHORT,935e5f81ddf9909e291ff1df7963d9288803c31afc0f2b16576c830166d478b8,2026-04,V8_RETEST_HEALTH,2026-04-21 16:45:00+00:00,2026-04-21 16:45:00+00:00,2026-04-21 17:15:00+00:00,SHORT,PASS,0.29574169975110076,0.09655066187150227,RETAIN,True,16.501203578651168,16.501203578651168
V8_20260421T172000Z_SHORT,007b98cb0a87982ffb6ff022ac9a0504b02edaa14d45e74e713b48ae61fe0847,2026-04,V8_RETEST_HEALTH,2026-04-21 17:20:00+00:00,2026-04-21 17:20:00+00:00,2026-04-21 17:45:00+00:00,SHORT,PASS,0.23314930252347182,0.09655066187150227,RETAIN,True,-12.618901637852023,-12.618901637852023
V8_20260423T025500Z_SHORT,ab3b74d0d11b550bc3b016a49b373f8ccb644f8da2cda784c1a947a370bc7e05,2026-04,V8_RETEST_HEALTH,2026-04-23 02:55:00+00:00,2026-04-23 02:55:00+00:00,2026-04-23 05:55:00+00:00,SHORT,PASS,-0.007491119406003527,0.09655066187150227,VETO,False,-11.533217932234322,0.0
V9_BREAK_20260427T232000Z_LONG,cbc59f380c4a41767db7182f578319b92707718d3a5958a9317904575ab5bd6c,2026-04,V57_BREAK_SWING_H4ADX_HIGH,2026-04-27 23:20:00+00:00,2026-04-27 23:20:00+00:00,2026-04-28 01:05:00+00:00,LONG,PASS,0.23316136496212658,0.059173643554119026,RETAIN,True,-5.438371279042576,-5.438371279042576
V9_BREAK_20260428T015500Z_SHORT,12f8d714c7feb5b264ff2ca30da3e3e3a43ecfa49a720a2f283afd67ecc68723,2026-04,V57_BREAK_SWING_H4ADX_HIGH,2026-04-28 01:55:00+00:00,2026-04-28 01:55:00+00:00,2026-04-28 05:05:00+00:00,SHORT,PASS,0.06146613888442523,0.059173643554119026,RETAIN,True,15.44674088464451,15.44674088464451
V9_BREAK_20260428T050500Z_SHORT,28f8942668cbe41e55b3ce4216d9d9bed61c00fae9f605ee6dd7f90a37e81863,2026-04,V57_BREAK_SWING_H4ADX_HIGH,2026-04-28 05:05:00+00:00,2026-04-28 05:05:00+00:00,2026-04-28 05:10:00+00:00,SHORT,PASS,0.26991682971631903,0.059173643554119026,RETAIN,True,11.967269461378622,11.967269461378622
V9_BREAK_20260429T000000Z_LONG,52ac1de57cf7a5949d0f30cb6833ea7dd914320f3b41bbab2dbcb699cc2122eb,2026-04,V57_BREAK_SWING_H4ADX_HIGH,2026-04-29 00:00:00+00:00,2026-04-29 00:00:00+00:00,2026-04-29 00:15:00+00:00,LONG,PASS,0.17878905493539246,0.059173643554119026,RETAIN,True,11.774455506032599,11.774455506032599
V9_BREAK_20260429T010500Z_SHORT,b6c34ac54bd6aebf3db4642b09e1b64cd85cc0c16c755186eb7771e20605a4ae,2026-04,V57_BREAK_SWING_H4ADX_HIGH,2026-04-29 01:05:00+00:00,2026-04-29 01:05:00+00:00,2026-04-29 02:05:00+00:00,SHORT,PASS,0.08180178375594332,0.059173643554119026,RETAIN,True,-11.978355022995743,-11.978355022995743
V9_BREAK_20260430T000000Z_LONG,28c630900ac07621389779b47e58f1e954722bd11cf38245e4f02fad78ace620,2026-04,V57_BREAK_SWING_H4ADX_HIGH,2026-04-30 00:00:00+00:00,2026-04-30 00:00:00+00:00,2026-04-30 01:30:00+00:00,LONG,PASS,0.0017236123261019365,0.059173643554119026,VETO,False,14.159532182084705,0.0
V9_BREAK_20260430T013000Z_LONG,753afb5ed0aa461f662eecf0c739afd3e3d12f864c020a1410dd6ff8ccddbd21,2026-04,V57_BREAK_SWING_H4ADX_HIGH,2026-04-30 01:30:00+00:00,2026-04-30 01:30:00+00:00,2026-04-30 02:35:00+00:00,LONG,PASS,0.005619208518965385,0.059173643554119026,VETO,False,-11.809433850786409,0.0
V9_BREAK_20260501T000000Z_SHORT,12350f2eb9664e3c580c8f5aa49108d61698ef616b4bc79b58bed2a5210c6e13,2026-05,V57_BREAK_SWING_H4ADX_HIGH,2026-05-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,2026-05-01 02:15:00+00:00,SHORT,PASS,-0.2699122183254344,0.059173643554119026,VETO,False,-7.439822104849896,0.0
V9_BREAK_20260501T043000Z_SHORT,247562b6bce5f707b0c9f6fbccfb9403decb91f063d4c77bbb527cdddf903eb2,2026-05,V57_BREAK_SWING_H4ADX_HIGH,2026-05-01 04:30:00+00:00,2026-05-01 04:30:00+00:00,2026-05-01 06:20:00+00:00,SHORT,PASS,-0.1756681426970288,0.059173643554119026,VETO,False,15.14366088524289,0.0
V8_20260504T155000Z_SHORT,3c7aba9baf4914b2ea849a1555106a40c04b86c6cbf7f4c27135ec9a5e667327,2026-05,V8_RETEST_HEALTH,2026-05-04 15:50:00+00:00,2026-05-04 15:50:00+00:00,2026-05-05 01:15:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-17.87202463331002,-17.87202463331002
V7_20260505T090500Z_SHORT,7050e075b8ac545a4db3147eac194086c09923b1b53fd4818420044ebf47e7bf,2026-05,V7_SWING_HEALTH,2026-05-05 09:05:00+00:00,2026-05-05 09:05:00+00:00,2026-05-05 11:50:00+00:00,SHORT,PASS,0.3230146159695368,0.07779505977910199,RETAIN,True,-10.832156968367611,-10.832156968367611
V8_20260512T015500Z_SHORT,317bdbff0028455372466d5e46772af1a9a1450adb767a1138d43529245b6461,2026-05,V8_RETEST_HEALTH,2026-05-12 01:55:00+00:00,2026-05-12 01:55:00+00:00,2026-05-12 05:10:00+00:00,SHORT,PASS,0.28517273200566784,0.09655066187150227,RETAIN,True,15.25849437225231,15.25849437225231
V7_20260512T081000Z_SHORT,707dc2cba06ec0c806f0b726ba314c65e00a4a637eef4059c85fdd03cb6b4c59,2026-05,V7_SWING_HEALTH,2026-05-12 08:10:00+00:00,2026-05-12 08:10:00+00:00,2026-05-12 13:20:00+00:00,SHORT,PASS,0.26985701670712015,0.07779505977910199,RETAIN,True,21.985122934030855,21.985122934030855
V9_BREAK_20260518T224000Z_LONG,53d28a87d744854eb0bd0b5fdacb47eafea146758e65ac59c388874ed45e617e,2026-05,V57_BREAK_SWING_H4ADX_HIGH,2026-05-18 22:40:00+00:00,2026-05-18 22:40:00+00:00,2026-05-19 00:30:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-8.626012914367138,-8.626012914367138
V9_BREAK_20260519T030000Z_SHORT,d019dbe82f229eb3716f7204eecc97dc50c039ecab07c4857adbec231fa2de96,2026-05,V57_BREAK_SWING_H4ADX_HIGH,2026-05-19 03:00:00+00:00,2026-05-19 03:00:00+00:00,2026-05-19 13:10:00+00:00,SHORT,PASS,0.18220459450588128,0.059173643554119026,RETAIN,True,25.67270522237343,25.67270522237343
V9_BREAK_20260519T132500Z_SHORT,6fedfd8e2715877c8ddc220a6d96beead8ce49f27eb2f07da19884348b4f3bde,2026-05,V57_BREAK_SWING_H4ADX_HIGH,2026-05-19 13:25:00+00:00,2026-05-19 13:25:00+00:00,2026-05-19 13:35:00+00:00,SHORT,PASS,0.20271496994594748,0.059173643554119026,RETAIN,True,32.59571588177828,32.59571588177828
V9_BREAK_20260520T003000Z_LONG,f8f1790daacdb48ecd430279e89e6c9472758c754684eea6d9e050f11d000403,2026-05,V57_BREAK_SWING_H4ADX_HIGH,2026-05-20 00:30:00+00:00,2026-05-20 00:30:00+00:00,2026-05-20 01:10:00+00:00,LONG,PASS,0.08111356651324636,0.059173643554119026,RETAIN,True,-14.55379000694329,-14.55379000694329
V9_BREAK_20260520T013000Z_SHORT,68bf66e526bfec1a2de8cb48d0d7a162d507197e756d78b4568f28eb34ef4c94,2026-05,V57_BREAK_SWING_H4ADX_HIGH,2026-05-20 01:30:00+00:00,2026-05-20 01:30:00+00:00,2026-05-20 09:00:00+00:00,SHORT,PASS,-0.004840916620764579,0.059173643554119026,VETO,False,-18.449152256916143,0.0
V9_BREAK_20260521T011500Z_LONG,dddfc1b88edea36aa69b2f12f2987d8cf8b2b3b8d97767919905f4f96b062879,2026-05,V57_BREAK_SWING_H4ADX_HIGH,2026-05-21 01:15:00+00:00,2026-05-21 01:15:00+00:00,2026-05-21 02:20:00+00:00,LONG,PASS,-0.0119617942831457,0.059173643554119026,VETO,False,-13.518752034793803,0.0
V9_BREAK_20260521T023000Z_SHORT,861464d87b6c6521bf02693f37b42cb42e661a76d8771eb83130bc14642e42d7,2026-05,V57_BREAK_SWING_H4ADX_HIGH,2026-05-21 02:30:00+00:00,2026-05-21 02:30:00+00:00,2026-05-21 07:30:00+00:00,SHORT,PASS,-0.11567130312235446,0.059173643554119026,VETO,False,24.62296663066533,0.0
V7_20260526T085500Z_LONG,3d28173be2927858485c584367d428a154076c4cf78dbb02acc031327e9a3315,2026-05,V7_SWING_HEALTH,2026-05-26 08:55:00+00:00,2026-05-26 08:55:00+00:00,2026-05-26 09:45:00+00:00,LONG,PASS,0.40026001180116905,0.07779505977910199,RETAIN,True,-11.394473289477846,-11.394473289477846
V7_20260526T105500Z_SHORT,fd97069b7edbe79bfab3be980e51328094659aab63f18d48790b483e3c753384,2026-05,V7_SWING_HEALTH,2026-05-26 10:55:00+00:00,2026-05-26 10:55:00+00:00,2026-05-26 11:40:00+00:00,SHORT,PASS,0.3885878625516018,0.07779505977910199,RETAIN,True,21.11328675536101,21.11328675536101
V7_20260528T110500Z_LONG,9b62755bdd47f17988e7d4eb8397d1c75dca7ea7991fe18d77c8bd04e2b2804b,2026-05,V7_SWING_HEALTH,2026-05-28 11:05:00+00:00,2026-05-28 11:05:00+00:00,2026-05-28 12:55:00+00:00,LONG,PASS,0.11086077439146327,0.07779505977910199,RETAIN,True,24.706575094470935,24.706575094470935
V7_20260601T105500Z_SHORT,821ab466f86d2d2020efdbd1334df9d7564b22b8fb42fd834e10c1fc124aad88,2026-06,V7_SWING_HEALTH,2026-06-01 10:55:00+00:00,2026-06-01 10:55:00+00:00,2026-06-01 13:15:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,19.132450352860467,19.132450352860467
V7_20260602T115000Z_LONG,bf9039ad7f5ea978f613298c15185807b291f644dad1311289304199671bbfd1,2026-06,V7_SWING_HEALTH,2026-06-02 11:50:00+00:00,2026-06-02 11:50:00+00:00,2026-06-02 12:35:00+00:00,LONG,PASS,0.3124711904954982,0.07779505977910199,RETAIN,True,-7.599526332672989,-7.599526332672989
V7_20260604T083000Z_LONG,1c4668d322c9b3c9ac79a65381ece871d29d5a2da9beed4f214a5676eb52f3be,2026-06,V7_SWING_HEALTH,2026-06-04 08:30:00+00:00,2026-06-04 08:30:00+00:00,2026-06-04 11:30:00+00:00,LONG,PASS,-0.05185468653175149,0.07779505977910199,VETO,False,20.100003093063247,0.0
V8_20260604T142500Z_SHORT,d545dcb295097cb9eb810119bcf82fbf6098fc31e9b4e5c573d05c7603c48a59,2026-06,V8_RETEST_HEALTH,2026-06-04 14:25:00+00:00,2026-06-04 14:25:00+00:00,2026-06-04 14:50:00+00:00,SHORT,PASS,0.09989509307677069,0.09655066187150227,RETAIN,True,15.406103673511964,15.406103673511964
V25_83cae13e3a3e29396436b5fb,cacedba7444e8b2032d2c67fac8039232498358e1bc2f5ac1469dbe7fdf978af,2026-06,V25_CHOP,2026-06-05 00:30:00+00:00,2026-06-05 00:30:00.047000+00:00,2026-06-05 11:51:39.802000+00:00,SHORT,PASS,0.009626974114569475,0.11799484150232556,VETO,False,-17.443832628058804,0.0
V7_20260605T092500Z_SHORT,788e705b5c0c8f6bedf0eae5013fe5d247374318083736f476a7b6b3f6a07dc9,2026-06,V7_SWING_HEALTH,2026-06-05 09:25:00+00:00,2026-06-05 09:25:00+00:00,2026-06-05 11:55:00+00:00,SHORT,PASS,-0.023412704193151557,0.07779505977910199,VETO,False,-9.93255368205199,0.0
V7_20260609T081000Z_LONG,face0427f5121c2887aa2059876bc00ea8f3d5fee8037c49b375672bf1cb4f2f,2026-06,V7_SWING_HEALTH,2026-06-09 08:10:00+00:00,2026-06-09 08:10:00+00:00,2026-06-09 13:50:00+00:00,LONG,PASS,0.3348204095009656,0.07779505977910199,RETAIN,True,20.907322499267618,20.907322499267618
V9_BREAK_20260609T141500Z_SHORT,5ececd0bd3facbff221c12548453f494d8381455573fc1120a536a8292b9a5b2,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-09 14:15:00+00:00,2026-06-09 14:15:00+00:00,2026-06-09 14:50:00+00:00,SHORT,PASS,0.4035350999970905,0.059173643554119026,RETAIN,True,35.123175151421684,35.123175151421684
1091257f5a7ce41b370ab4af,617f3921eb1b59be635d562f42fb0becfdf9fc2c7274a6b186c59d8a1ee587fa,2026-06,R2_DOWNTREND,2026-06-09 16:00:00+00:00,2026-06-09 16:00:00.030000+00:00,2026-06-11 04:00:00.169000+00:00,SHORT,PASS,0.1713560792211132,0.11799484150232556,RETAIN,True,196.28524078582393,196.28524078582393
V9_BREAK_20260610T003500Z_SHORT,de8bda13938bf38a10e411b4256afab1ecbf44d7385d41e1520dc3d5cc96f5ac,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-10 00:35:00+00:00,2026-06-10 00:35:00+00:00,2026-06-10 04:50:00+00:00,SHORT,PASS,0.028575905533928025,0.059173643554119026,VETO,False,31.95773506976895,0.0
V9_BREAK_20260610T053000Z_LONG,31c28a32b243901f66f67d2be2b5d17d5d19e37a46f3e68cfcc79410f63f1579,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-10 05:30:00+00:00,2026-06-10 05:30:00+00:00,2026-06-10 06:05:00+00:00,LONG,PASS,0.015142796822874671,0.059173643554119026,VETO,False,22.994919435260847,0.0
V9_BREAK_20260611T012500Z_LONG,05c8774ed411bf073a41c09f71c021f4d3f37f50e917fd63a690d7ec89e082f7,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-11 01:25:00+00:00,2026-06-11 01:25:00+00:00,2026-06-11 02:35:00+00:00,LONG,PASS,0.07169571088196587,0.059173643554119026,RETAIN,True,-28.50295917640586,-28.50295917640586
V9_BREAK_20260611T023500Z_SHORT,52936374050e022f49bfabf7c581320e9f8cfa08d9de7e0ab74533237af5fb57,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-11 02:35:00+00:00,2026-06-11 02:35:00+00:00,2026-06-11 05:35:00+00:00,SHORT,PASS,-0.0028263089533044905,0.059173643554119026,VETO,False,-23.222112307539955,0.0
30e21441c916704ddecb88fe,5b0c654c596504dceba7576b884821420c83f3785e22453812aa64594bb12c65,2026-06,R2_DOWNTREND,2026-06-11 09:00:00+00:00,2026-06-11 09:00:00.068000+00:00,2026-06-11 17:32:14.864000+00:00,SHORT,PASS,0.08838497356217256,0.11799484150232556,VETO,False,-46.99403654817205,0.0
V9_BREAK_20260612T004500Z_SHORT,a71c617d3a3566a4ea233244e491d49ecd1029680d84a9f1dd748e06647ec7fe,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-12 00:45:00+00:00,2026-06-12 00:45:00+00:00,2026-06-12 08:40:00+00:00,SHORT,PASS,-0.1039768382812391,0.059173643554119026,VETO,False,-20.578760236800846,0.0
V9_BREAK_20260612T145500Z_LONG,04405f8719bf31d3f2b3780fd2e89ae589bb692dc77443d4c4c6672d71cb8275,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-12 14:55:00+00:00,2026-06-12 14:55:00+00:00,2026-06-14 22:00:00+00:00,LONG,PASS,0.02570512450527701,0.059173643554119026,VETO,False,63.248866050815955,0.0
V9_BREAK_20260615T001500Z_LONG,5e8d6fb1d51da25d7f676a5ad4cfdee6abef48f79aacb7f0bd52e7a7f0a82155,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-15 00:15:00+00:00,2026-06-15 00:15:00+00:00,2026-06-15 01:05:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-12.744480835993402,-12.744480835993402
V9_BREAK_20260615T013500Z_LONG,2d90b27c86bd14899563ce2a8465b7b0d8e77ef6086297100c273c3aaca215ea,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-15 01:35:00+00:00,2026-06-15 01:35:00+00:00,2026-06-15 11:45:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,32.81883931885868,32.81883931885868
V9_BREAK_20260616T002500Z_SHORT,9b3fb71b91add7fd7e6692e83261100ffde285f22942ee58756b7afe14e69254,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-16 00:25:00+00:00,2026-06-16 00:25:00+00:00,2026-06-16 01:00:00+00:00,SHORT,PASS,0.13758005191154832,0.059173643554119026,RETAIN,True,-9.140452131044734,-9.140452131044734
V9_BREAK_20260616T020500Z_SHORT,5bd2f6bb255cbcf80a6861a2edc32c30c4eb4a816b8eee96f98abf89d3f40ca7,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-16 02:05:00+00:00,2026-06-16 02:05:00+00:00,2026-06-16 03:00:00+00:00,SHORT,PASS,0.06332362767775994,0.059173643554119026,RETAIN,True,-10.946661415996852,-10.946661415996852
V9_BREAK_20260619T165000Z_LONG,a966d8074ed515d0435eda1c758458a5d9b9fd9819506b0a2caf55f546cc2fba,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-19 16:50:00+00:00,2026-06-19 16:50:00+00:00,2026-06-21 22:00:00+00:00,LONG,PASS,-0.04924972218940843,0.059173643554119026,VETO,False,-19.35772226175153,0.0
V9_BREAK_20260622T004500Z_LONG,4f67cba0216dd89fc9ce4bc4ba31b4f9e79d4d244b428e9f209517bb18f4d169,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-22 00:45:00+00:00,2026-06-22 00:45:00+00:00,2026-06-22 01:05:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,27.06079690360925,27.06079690360925
V9_BREAK_20260622T021500Z_SHORT,54d101cfe0c556a381a07fb17e6c0a4fa22a001ec894bfe5c96c90b5609d86c9,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-22 02:15:00+00:00,2026-06-22 02:15:00+00:00,2026-06-22 06:25:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-18.28427747298503,-18.28427747298503
V8_20260623T051000Z_SHORT,29f6342adc2642071bc4d72928853e73bd5976a0d9881567e12e1037d17806a6,2026-06,V8_RETEST_HEALTH,2026-06-23 05:10:00+00:00,2026-06-23 05:10:00+00:00,2026-06-23 06:15:00+00:00,SHORT,PASS,0.25665186628560593,0.09655066187150227,RETAIN,True,14.487354569666893,14.487354569666893
V9_BREAK_20260623T080500Z_SHORT,6600c90d6553162bb75994670e7fe27bd0175bfdef9632ca043846b572a8b689,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-23 08:05:00+00:00,2026-06-23 08:05:00+00:00,2026-06-23 08:45:00+00:00,SHORT,PASS,0.2486757739150206,0.059173643554119026,RETAIN,True,-16.204760108458522,-16.204760108458522
V9_BREAK_20260624T001000Z_LONG,ee73e4712cfb0322f5de09518a505f45c3a7018f4dc1e10dd7fb7c9928c1500d,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-24 00:10:00+00:00,2026-06-24 00:10:00+00:00,2026-06-24 00:25:00+00:00,LONG,PASS,0.32631932809888936,0.059173643554119026,RETAIN,True,-14.721266028673842,-14.721266028673842
V9_BREAK_20260624T010500Z_SHORT,ae5a2b9003f747ae85bd55db3ff1d2995a4469c51a2294d8c1936ccbf332cf28,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-24 01:05:00+00:00,2026-06-24 01:05:00+00:00,2026-06-24 01:15:00+00:00,SHORT,PASS,0.1504651452291928,0.059173643554119026,RETAIN,True,-17.750410724770084,-17.750410724770084
V9_BREAK_20260625T003500Z_SHORT,e50b47f45c394b79f85a40ae3febd9fbeeea1ad7d70977475054449f61d2a46d,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-25 00:35:00+00:00,2026-06-25 00:35:00+00:00,2026-06-25 00:55:00+00:00,SHORT,PASS,-0.159028191625951,0.059173643554119026,VETO,False,-14.46829008458168,0.0
V9_BREAK_20260625T021000Z_SHORT,1340f209867ffaeafccc9cfe834da9581da0700d3841008d7e66c7c2e17c210d,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-25 02:10:00+00:00,2026-06-25 02:10:00+00:00,2026-06-25 02:25:00+00:00,SHORT,PASS,-0.023488004429562226,0.059173643554119026,VETO,False,-22.3660241896739,0.0
V9_BREAK_20260626T022000Z_SHORT,3b8551b1ad27ec15b9979ff9569e6b188ce45431c3ad99dfd948b5938de2a6c0,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-26 02:20:00+00:00,2026-06-26 02:20:00+00:00,2026-06-26 03:00:00+00:00,SHORT,PASS,-0.3778225566872056,0.059173643554119026,VETO,False,24.138641862336264,0.0
V9_BREAK_20260626T041500Z_LONG,fba2476e2d542503160abfa168ece37d01226e10a02e40d8b2e9d363a8f120ea,2026-06,V57_BREAK_SWING_H4ADX_HIGH,2026-06-26 04:15:00+00:00,2026-06-26 04:15:00+00:00,2026-06-26 07:30:00+00:00,LONG,PASS,-0.052897051564856995,0.059173643554119026,VETO,False,24.50110420136692,0.0
