strategy_id,direction,signal_time,setup_key,regime,regime_episode_id,h1_structure_time,atr15,h1_box_high,h1_box_low,h1_box_mid,signal_accepted,rejection_reason,stop_atr,entry_time,entry_price,sizing_rejection_category,reward_r,risk_budget_usd,minimum_volume_stop_loss_usd,requested_volume,normalized_volume,required_margin_usd,risk_expressible
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2020-10-05 08:00:00+00:00,590:LONG,BALANCED_RANGE,590,2020-10-05 08:00:00+00:00,2.324653750781617,1912.03,1891.05,1901.54,True,,,2020-10-05 08:00:00+00:00,1892.405,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2020-10-06 16:00:00+00:00,2020-10-06 16:00:00+00:00:SHORT,COMPRESSION,591,2020-10-06 16:00:00+00:00,3.787531397992975,1921.09,1906.62,1913.855,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,1.9679713133861052,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2020-10-07 01:45:00+00:00,592:LONG,BALANCED_RANGE,592,2020-10-07 01:00:00+00:00,3.352525429468735,1921.09,1874.74,1897.915,True,,,2020-10-07 01:45:00+00:00,1875.765,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2020-10-08 07:45:00+00:00,592:SHORT,BALANCED_RANGE,592,2020-10-08 07:00:00+00:00,1.9954338847851718,1891.83,1879.13,1885.48,True,,,2020-10-08 07:45:00+00:00,1891.455,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2020-10-14 01:45:00+00:00,594:LONG,BALANCED_RANGE,594,2020-10-14 01:00:00+00:00,2.7058739054960097,1925.14,1886.37,1905.755,True,,,2020-10-14 01:45:00+00:00,1888.245,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2020-10-20 17:45:00+00:00,2020-10-20 17:00:00+00:00:LONG,COMPRESSION,599,2020-10-20 17:00:00+00:00,2.7205219808852243,1912.42,1894.81,1903.615,True,,,2020-10-20 17:45:00+00:00,1912.93,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2020-10-21 02:15:00+00:00,2020-10-21 02:00:00+00:00:LONG,COMPRESSION,599,2020-10-21 02:00:00+00:00,2.2525386836726624,1915.65,1897.45,1906.5500000000002,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,1.9601234377774917,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2020-10-21 08:15:00+00:00,2020-10-21 08:00:00+00:00:LONG,COMPRESSION,599,2020-10-21 08:00:00+00:00,2.09633937092814,1920.37,1897.45,1908.9099999999999,True,,,2020-10-21 08:15:00+00:00,1922.275,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2020-10-21 13:45:00+00:00,2020-10-21 13:00:00+00:00:LONG,COMPRESSION,599,2020-10-21 13:00:00+00:00,2.6386728323403528,1922.73,1905.61,1914.17,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2020-10-23 12:45:00+00:00,601:SHORT,BALANCED_RANGE,601,2020-10-23 12:00:00+00:00,1.9560197585721648,1912.14,1894.5,1903.3200000000002,True,,,2020-10-23 12:45:00+00:00,1911.395,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2020-10-25 22:15:00+00:00,601:LONG,BALANCED_RANGE,601,2020-10-25 22:00:00+00:00,2.542796208128359,1914.19,1894.29,1904.24,True,,,2020-10-25 22:15:00+00:00,1896.68,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2020-11-06 14:30:00+00:00,603:LONG:2020-11-06 14:30:00+00:00,TREND_UP,603,2020-11-06 14:00:00+00:00,5.189157588047756,1960.29,1935.59,1947.94,False,CONTRACT_GRANULARITY_OR_MARGIN_REJECT,1.1435219798435763,,,CONTRACT_GRANULARITY_REJECT,2.0,5.0,5.933915758804687,0.008426139168863407,0.0,3.897471636309496,False
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2020-11-18 10:15:00+00:00,611:LONG,BALANCED_RANGE,611,2020-11-18 10:00:00+00:00,2.450254339210197,1893.43,1875.66,1884.545,True,,,2020-11-18 10:15:00+00:00,1875.935,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2020-11-27 00:15:00+00:00,613:SHORT:2020-11-27 00:15:00+00:00,TREND_DOWN,613,2020-11-27 00:00:00+00:00,1.8310192952118796,1818.22,1805.7,1811.96,True,,,2020-11-27 00:15:00+00:00,1811.015,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2020-12-04 05:15:00+00:00,615:LONG:2020-12-04 05:15:00+00:00,TREND_UP,615,2020-12-04 05:00:00+00:00,1.7954381863239002,1844.76,1823.64,1834.2,True,,,2020-12-04 05:15:00+00:00,1840.9,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2020-12-04 07:15:00+00:00,615:LONG:2020-12-04 07:15:00+00:00,TREND_UP,615,2020-12-04 07:00:00+00:00,2.089795685834754,1844.76,1823.64,1834.2,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2020-12-04 10:45:00+00:00,615:LONG:2020-12-04 10:45:00+00:00,TREND_UP,615,2020-12-04 10:00:00+00:00,2.100450214371183,1844.76,1823.64,1834.2,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2020-12-04 13:15:00+00:00,615:LONG:2020-12-04 13:15:00+00:00,TREND_UP,615,2020-12-04 13:00:00+00:00,3.377456281309218,1844.76,1823.64,1834.2,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2020-12-11 11:00:00+00:00,617:LONG,BALANCED_RANGE,617,2020-12-11 11:00:00+00:00,3.05701549004308,1849.98,1830.21,1840.095,True,,,2020-12-11 11:00:00+00:00,1832.995,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2020-12-16 01:45:00+00:00,2020-12-16 01:00:00+00:00:LONG,COMPRESSION,619,2020-12-16 01:00:00+00:00,1.7421508831838914,1855.32,1833.94,1844.63,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.0343904322689426,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2020-12-16 07:45:00+00:00,2020-12-16 07:00:00+00:00:LONG,COMPRESSION,619,2020-12-16 07:00:00+00:00,2.2860729692018023,1858.53,1842.41,1850.47,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.7792670586270263,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2020-12-18 08:00:00+00:00,621:LONG:2020-12-18 08:00:00+00:00,TREND_UP,621,2020-12-18 08:00:00+00:00,2.1144827441122827,1896.19,1873.91,1885.0500000000002,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.1288649845666923,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2020-12-18 15:00:00+00:00,621:LONG:2020-12-18 15:00:00+00:00,TREND_UP,621,2020-12-18 15:00:00+00:00,3.622285546752715,1889.58,1877.38,1883.48,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.4162171760648,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2020-12-24 02:00:00+00:00,623:SHORT,BALANCED_RANGE,623,2020-12-24 02:00:00+00:00,1.6964680298493822,1878.56,1857.06,1867.81,True,,,2020-12-24 02:00:00+00:00,1876.905,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2020-12-30 20:00:00+00:00,2020-12-30 20:00:00+00:00:LONG,COMPRESSION,624,2020-12-30 20:00:00+00:00,1.775888794256837,1891.94,1876.08,1884.01,True,,,2020-12-30 20:00:00+00:00,1893.205,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2020-12-31 00:00:00+00:00,2020-12-31 00:00:00+00:00:LONG,COMPRESSION,624,2020-12-31 00:00:00+00:00,1.5637053679863402,1895.39,1876.08,1885.7350000000001,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2021-01-05 14:30:00+00:00,626:LONG:2021-01-05 14:30:00+00:00,TREND_UP,626,2021-01-05 14:00:00+00:00,4.041784592774761,1951.9,1932.68,1942.29,False,CONTRACT_GRANULARITY_OR_MARGIN_REJECT,1.9741721202909865,,,CONTRACT_GRANULARITY_REJECT,2.0,5.0,7.979178459277591,0.006266309276723062,0.0,3.8975517251144236,False
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-01-11 07:30:00+00:00,628:SHORT:2021-01-11 07:30:00+00:00,TREND_DOWN,628,2021-01-11 07:00:00+00:00,4.889203788293483,1894.53,1817.0,1855.7649999999999,False,CONTRACT_GRANULARITY_OR_MARGIN_REJECT,1.0623243791280248,,,CONTRACT_GRANULARITY_REJECT,2.0,5.0,5.193920378829262,0.009626639677381862,0.0,3.705358615488877,False
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-01-11 17:45:00+00:00,628:SHORT:2021-01-11 17:45:00+00:00,TREND_DOWN,628,2021-01-11 17:00:00+00:00,3.729797556859353,1855.59,1817.0,1836.295,True,,,2021-01-11 17:45:00+00:00,1848.485,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-01-11 19:00:00+00:00,628:SHORT:2021-01-11 19:00:00+00:00,TREND_DOWN,628,2021-01-11 19:00:00+00:00,3.2293145978591205,1855.59,1817.0,1836.295,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-01-11 23:15:00+00:00,628:SHORT:2021-01-11 23:15:00+00:00,TREND_DOWN,628,2021-01-11 23:00:00+00:00,2.5408898408834437,1855.33,1826.45,1840.8899999999999,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-01-12 01:45:00+00:00,628:SHORT:2021-01-12 01:45:00+00:00,TREND_DOWN,628,2021-01-12 01:00:00+00:00,2.721235370810009,1855.33,1827.14,1841.2350000000001,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2021-01-27 13:45:00+00:00,2021-01-27 13:00:00+00:00:SHORT,COMPRESSION,635,2021-01-27 13:00:00+00:00,3.804461729376731,1855.14,1837.46,1846.3000000000002,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.323846334238019,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-02-03 15:00:00+00:00,639:LONG,BALANCED_RANGE,639,2021-02-03 15:00:00+00:00,3.209247782012226,1844.98,1831.69,1838.335,False,MINIMUM_EXPECTED_REWARD_FAILED,1.3136800473405168,,,,1.0982169378210551,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-02-09 04:00:00+00:00,643:SHORT,BALANCED_RANGE,643,2021-02-09 04:00:00+00:00,1.7723402024042016,1842.52,1807.77,1825.145,True,,,2021-02-09 04:00:00+00:00,1841.195,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-02-12 02:45:00+00:00,645:LONG,BALANCED_RANGE,645,2021-02-12 02:00:00+00:00,1.647523684004092,1847.54,1821.2,1834.37,True,,,2021-02-12 02:45:00+00:00,1821.585,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-02-18 00:30:00+00:00,647:SHORT:2021-02-18 00:30:00+00:00,TREND_DOWN,647,2021-02-18 00:00:00+00:00,2.377113974843446,1795.15,1769.47,1782.31,True,,,2021-02-18 00:30:00+00:00,1779.5549999999998,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-02-19 05:30:00+00:00,649:SHORT:2021-02-19 05:30:00+00:00,TREND_DOWN,649,2021-02-19 05:00:00+00:00,3.0156581461599714,1789.62,1760.64,1775.13,False,CONTRACT_GRANULARITY_OR_MARGIN_REJECT,1.7961471599535361,,,CONTRACT_GRANULARITY_REJECT,2.0,5.0,5.4165658146159785,0.009230941100185797,0.0,3.548965201666068,False
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-02-19 09:00:00+00:00,649:SHORT:2021-02-19 09:00:00+00:00,TREND_DOWN,649,2021-02-19 09:00:00+00:00,2.754837153304316,1789.62,1760.64,1775.13,True,,,2021-02-19 09:00:00+00:00,1771.0549999999998,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-03-01 11:30:00+00:00,652:SHORT:2021-03-01 11:30:00+00:00,TREND_DOWN,652,2021-03-01 11:00:00+00:00,2.5687667073071108,1763.5,1717.18,1740.3400000000001,True,,,2021-03-01 11:30:00+00:00,1743.715,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-03-05 12:15:00+00:00,654:SHORT:2021-03-05 12:15:00+00:00,TREND_DOWN,654,2021-03-05 12:00:00+00:00,2.8151484717337865,1722.32,1687.34,1704.83,True,,,2021-03-05 12:15:00+00:00,1696.005,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-03-05 13:00:00+00:00,654:SHORT:2021-03-05 13:00:00+00:00,TREND_DOWN,654,2021-03-05 13:00:00+00:00,3.7475951867343893,1722.32,1687.34,1704.83,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-03-05 13:45:00+00:00,654:SHORT:2021-03-05 13:45:00+00:00,TREND_DOWN,654,2021-03-05 13:00:00+00:00,4.480734921740314,1722.32,1687.34,1704.83,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-03-05 15:00:00+00:00,654:SHORT:2021-03-05 15:00:00+00:00,TREND_DOWN,654,2021-03-05 15:00:00+00:00,4.800784143693365,1707.62,1687.28,1697.4499999999998,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-03-09 03:45:00+00:00,656:SHORT:2021-03-09 03:45:00+00:00,TREND_DOWN,656,2021-03-09 03:00:00+00:00,2.073194911008284,1709.22,1676.82,1693.02,True,,,2021-03-09 03:45:00+00:00,1687.885,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-03-19 07:00:00+00:00,664:SHORT,BALANCED_RANGE,664,2021-03-19 07:00:00+00:00,2.481934274283121,1743.48,1719.25,1731.365,True,,,2021-03-19 07:00:00+00:00,1741.705,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-03-23 10:30:00+00:00,668:SHORT,BALANCED_RANGE,668,2021-03-23 10:00:00+00:00,2.0689964175558133,1741.09,1730.56,1735.8249999999998,False,MINIMUM_EXPECTED_REWARD_FAILED,1.3348982232740791,,,,1.2962092995256023,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2021-03-25 11:45:00+00:00,2021-03-25 11:00:00+00:00:SHORT,COMPRESSION,670,2021-03-25 11:00:00+00:00,2.193044979835863,1739.2,1728.38,1733.79,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.464292592114646,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-03-25 12:30:00+00:00,2021-03-25 12:00:00+00:00:LONG,COMPRESSION,670,2021-03-25 12:00:00+00:00,2.94073973057559,1739.2,1727.66,1733.43,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.941121882746363,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-03-26 14:15:00+00:00,2021-03-26 14:00:00+00:00:LONG,COMPRESSION,670,2021-03-26 14:00:00+00:00,2.5334318182732694,1732.0,1721.63,1726.815,True,,,2021-03-26 14:15:00+00:00,1735.115,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-03-26 15:00:00+00:00,2021-03-26 15:00:00+00:00:LONG,COMPRESSION,670,2021-03-26 15:00:00+00:00,2.619533420097057,1732.38,1721.63,1727.005,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2021-03-29 13:30:00+00:00,2021-03-29 13:00:00+00:00:SHORT,COMPRESSION,670,2021-03-29 13:00:00+00:00,2.0415285105248238,1736.65,1723.79,1730.22,True,,,2021-03-29 13:30:00+00:00,1723.215,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-03-31 07:00:00+00:00,672:SHORT:2021-03-31 07:00:00+00:00,TREND_DOWN,672,2021-03-31 07:00:00+00:00,2.0610873234786493,1700.95,1677.86,1689.405,True,,,2021-03-31 07:00:00+00:00,1686.395,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-03-31 10:00:00+00:00,672:SHORT:2021-03-31 10:00:00+00:00,TREND_DOWN,672,2021-03-31 10:00:00+00:00,1.9794821103215083,1690.46,1677.86,1684.1599999999999,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-03-31 11:45:00+00:00,672:SHORT:2021-03-31 11:45:00+00:00,TREND_DOWN,672,2021-03-31 11:00:00+00:00,1.9938724832703463,1688.81,1677.86,1683.335,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-04-15 12:15:00+00:00,2021-04-15 12:00:00+00:00:LONG,COMPRESSION,678,2021-04-15 12:00:00+00:00,1.865707807121951,1749.19,1732.58,1740.885,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.163180621415783,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-04-15 13:30:00+00:00,2021-04-15 13:00:00+00:00:LONG,COMPRESSION,678,2021-04-15 13:00:00+00:00,2.668041104208313,1749.19,1733.83,1741.51,True,,,2021-04-15 13:30:00+00:00,1751.4550000000002,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-04-26 12:45:00+00:00,684:LONG,BALANCED_RANGE,684,2021-04-26 12:00:00+00:00,2.558058964021075,1783.5,1770.01,1776.755,False,MINIMUM_EXPECTED_REWARD_FAILED,1.8571917079401736,,,,0.5830589715521891,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-04-27 12:45:00+00:00,686:SHORT,BALANCED_RANGE,686,2021-04-27 12:00:00+00:00,2.2389388118937825,1784.05,1772.7,1778.375,False,MINIMUM_EXPECTED_REWARD_FAILED,1.4868177118130255,,,,1.0604122948908294,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-05-05 12:45:00+00:00,692:LONG,BALANCED_RANGE,692,2021-05-05 12:00:00+00:00,2.326844364165126,1799.09,1771.01,1785.05,False,MINIMUM_EXPECTED_REWARD_FAILED,2.8591015965107793,,,,1.2235662277082804,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2021-05-10 18:15:00+00:00,694:LONG:2021-05-10 18:15:00+00:00,TREND_UP,694,2021-05-10 18:00:00+00:00,2.4269146350416197,1845.49,1829.9,1837.6950000000002,True,,,2021-05-10 18:15:00+00:00,1837.635,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2021-05-11 04:45:00+00:00,694:LONG:2021-05-11 04:45:00+00:00,TREND_UP,694,2021-05-11 04:00:00+00:00,1.5161640293926655,1845.49,1831.32,1838.405,True,,,2021-05-11 04:45:00+00:00,1836.545,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-05-17 06:00:00+00:00,696:SHORT,BALANCED_RANGE,696,2021-05-17 06:00:00+00:00,1.7214864945727195,1853.27,1831.74,1842.505,True,,,2021-05-17 06:00:00+00:00,1852.49,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2021-05-19 03:45:00+00:00,698:LONG:2021-05-19 03:45:00+00:00,TREND_UP,698,2021-05-19 03:00:00+00:00,1.5207444951184255,1875.03,1863.2,1869.115,True,,,2021-05-19 03:45:00+00:00,1868.82,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2021-05-19 05:00:00+00:00,698:LONG:2021-05-19 05:00:00+00:00,TREND_UP,698,2021-05-19 05:00:00+00:00,1.4080549507385454,1875.03,1863.2,1869.115,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-05-28 18:15:00+00:00,700:SHORT,BALANCED_RANGE,700,2021-05-28 18:00:00+00:00,2.5139722951629744,1900.58,1882.27,1891.425,True,,,2021-05-28 18:15:00+00:00,1900.25,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-06-01 07:15:00+00:00,702:SHORT,BALANCED_RANGE,702,2021-06-01 07:00:00+00:00,1.5844076272546233,1914.44,1902.14,1908.29,True,,,2021-06-01 07:15:00+00:00,1913.01,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-06-09 14:00:00+00:00,706:SHORT,BALANCED_RANGE,706,2021-06-09 14:00:00+00:00,2.5795707317163483,1896.3,1887.33,1891.815,False,MINIMUM_EXPECTED_REWARD_FAILED,1.611879458100827,,,,0.6625850030477491,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-06-11 03:45:00+00:00,708:SHORT,BALANCED_RANGE,708,2021-06-11 03:00:00+00:00,1.3934155222368179,1900.07,1869.84,1884.955,True,,,2021-06-11 03:45:00+00:00,1899.34,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-06-11 15:00:00+00:00,708:LONG,BALANCED_RANGE,708,2021-06-11 15:00:00+00:00,3.016872809624215,1903.03,1881.03,1892.03,True,,,2021-06-11 15:00:00+00:00,1883.68,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-06-21 03:45:00+00:00,712:SHORT:2021-06-21 03:45:00+00:00,TREND_DOWN,712,2021-06-21 03:00:00+00:00,2.2214204304167877,1797.14,1760.91,1779.025,True,,,2021-06-21 03:45:00+00:00,1774.81,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-06-22 12:00:00+00:00,712:SHORT:2021-06-22 12:00:00+00:00,TREND_DOWN,712,2021-06-22 12:00:00+00:00,2.2612007433663974,1790.09,1773.42,1781.755,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.1337863721852637,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-06-22 15:30:00+00:00,712:SHORT:2021-06-22 15:30:00+00:00,TREND_DOWN,712,2021-06-22 15:00:00+00:00,3.0264048420190908,1790.09,1772.44,1781.2649999999999,True,,,2021-06-22 15:30:00+00:00,1777.28,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2021-06-28 01:30:00+00:00,2021-06-28 01:00:00+00:00:SHORT,COMPRESSION,715,2021-06-28 01:00:00+00:00,1.5606889743719454,1790.34,1775.95,1783.145,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.6304920394003846,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2021-06-29 12:45:00+00:00,2021-06-29 12:00:00+00:00:SHORT,COMPRESSION,715,2021-06-29 12:00:00+00:00,3.550686317581063,1782.59,1767.46,1775.025,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.891009712947921,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-07-01 12:30:00+00:00,717:SHORT,BALANCED_RANGE,717,2021-07-01 12:00:00+00:00,2.1027228213765397,1779.02,1760.24,1769.63,True,,,2021-07-01 12:30:00+00:00,1776.8,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-07-09 18:30:00+00:00,721:SHORT,BALANCED_RANGE,721,2021-07-09 18:00:00+00:00,1.8836446003070233,1811.52,1796.38,1803.95,True,,,2021-07-09 18:30:00+00:00,1810.345,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2021-07-12 14:00:00+00:00,2021-07-12 14:00:00+00:00:SHORT,COMPRESSION,723,2021-07-12 14:00:00+00:00,2.7848810607689445,1812.33,1798.25,1805.29,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.559710073976608,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-07-13 00:15:00+00:00,2021-07-13 00:00:00+00:00:LONG,COMPRESSION,723,2021-07-13 00:00:00+00:00,1.19045142736558,1807.57,1791.65,1799.6100000000001,True,,,2021-07-13 00:15:00+00:00,1808.53,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-07-13 01:30:00+00:00,2021-07-13 01:00:00+00:00:LONG,COMPRESSION,723,2021-07-13 01:00:00+00:00,1.1746030147796735,1807.58,1791.65,1799.615,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2021-07-13 13:00:00+00:00,2021-07-13 13:00:00+00:00:SHORT,COMPRESSION,723,2021-07-13 13:00:00+00:00,3.683208542959682,1812.7,1803.37,1808.0349999999999,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,4.073437786457797,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-07-14 11:15:00+00:00,2021-07-14 11:00:00+00:00:LONG,COMPRESSION,723,2021-07-14 11:00:00+00:00,1.7188550115021461,1815.36,1798.99,1807.175,True,,,2021-07-14 11:15:00+00:00,1816.845,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-07-14 12:15:00+00:00,2021-07-14 12:00:00+00:00:LONG,COMPRESSION,723,2021-07-14 12:00:00+00:00,2.247300551424215,1817.48,1804.55,1811.0149999999999,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-07-19 08:45:00+00:00,725:LONG,BALANCED_RANGE,725,2021-07-19 08:00:00+00:00,1.9693362178715368,1826.68,1803.38,1815.0300000000002,True,,,2021-07-19 08:45:00+00:00,1805.215,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-07-20 14:15:00+00:00,725:SHORT,BALANCED_RANGE,725,2021-07-20 14:00:00+00:00,2.574080051505672,1823.98,1805.67,1814.825,True,,,2021-07-20 14:15:00+00:00,1821.61,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-07-28 23:30:00+00:00,2021-07-28 23:00:00+00:00:LONG,COMPRESSION,729,2021-07-28 23:00:00+00:00,1.9522462124183224,1809.82,1792.36,1801.09,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,0.46880594026512723,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-07-29 01:15:00+00:00,2021-07-29 01:00:00+00:00:LONG,COMPRESSION,729,2021-07-29 01:00:00+00:00,2.0552371880942015,1810.18,1792.36,1801.27,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.537559441278588,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-07-29 05:45:00+00:00,2021-07-29 05:00:00+00:00:LONG,COMPRESSION,729,2021-07-29 05:00:00+00:00,1.398630067515884,1817.5,1792.36,1804.9299999999998,True,,,2021-07-29 05:45:00+00:00,1817.975,,,,,,,,
