attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json
30860,b615ab7c88b4f92d,29860,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,116,21,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30861,478e35e12056fe83,29861,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,500,111,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
30862,a1f5c940152e7dac,29862,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,527,112,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":2,""reversal_momentum_atr"":0.75}"
30863,b9718163e9d590da,29863,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,180,32,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
30864,a5cad18a9253a600,29864,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,681,138,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30865,e044f8f55877c649,29865,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,393,81,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30866,41af9d06a0f1125a,29866,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,107,17,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
30867,eb8114dd0923f2bc,29867,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,925,203,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
30868,ae2098d3eafbd5b9,29868,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,114,15,"{""age_max"":8,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30869,dd82c43dd52ed744,29869,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,151,22,"{""age_max"":32,""ancestry_max_bars"":128,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30870,9b366013393b94b9,29870,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,587,120,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30871,2d8fe3d4d38a020c,29871,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,282,63,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30872,03c4d19e75cec78d,29872,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,416,91,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":1.0}"
30873,f8c1835468c392f6,29873,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,360,74,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
30874,d51f973c9cf5595b,29874,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,581,129,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30875,96ebb5c0e6485ac9,29875,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,752,150,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
30876,93b81a0537753ab4,29876,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,180,26,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
30877,b756be121205ef11,29877,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,772,167,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
30878,475d703898714999,29878,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,407,78,"{""age_max"":16,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":2,""reversal_momentum_atr"":0.75}"
30879,519babcc98531d93,29879,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,888,197,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
30880,4f05af36fa8caa85,29880,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,170,28,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
30881,4209573fb5f52ce3,29881,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,112,17,"{""age_max"":8,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
30882,16b110e85f2171cb,29882,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,203,33,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
30883,15adbdc1ddacadfe,29883,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,1912,455,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
30884,b116ea99286550d7,29884,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,228,39,"{""age_max"":16,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30885,a2db5c23e67008fb,29885,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,145,22,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
30886,723da3ed208637ea,29886,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,127,20,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.75}"
30887,5e6596c57287e62e,29887,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,215,37,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30888,40393ef79cfd90c5,29888,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,114,22,"{""age_max"":8,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30889,ea2cf42b3d33a598,29889,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,481,106,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30890,547d38238402b1ac,29890,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,127,17,"{""age_max"":16,""ancestry_max_bars"":128,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
30891,063bc07ba04db7a6,29891,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,168,26,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.25}"
30892,0ece8becb3322037,29892,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,225,40,"{""age_max"":32,""ancestry_max_bars"":128,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.25}"
30893,62f6754286509ddb,29893,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,498,100,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30894,5e83ea5dc8a5e877,29894,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,869,206,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
30895,65adf7d0c3629bb6,29895,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,1649,387,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.5}"
30896,be82198f9e1ac31e,29896,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,268,55,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":2,""reversal_momentum_atr"":0.75}"
30897,cbde54d9671f324a,29897,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,153,33,"{""age_max"":8,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":4,""reversal_momentum_atr"":0.25}"
30898,d0bac4b4d6ef0a8f,29898,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,129,16,"{""age_max"":16,""ancestry_max_bars"":128,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
30899,5137bc7383ed8609,29899,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,261,51,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
30900,2e8bcefe0d975cad,29900,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,175,35,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":2,""reversal_momentum_atr"":1.0}"
30901,6ef95a752e860538,29901,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,380,56,"{""age_max"":16,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30902,d5c502d89d908596,29902,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,143,23,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30903,b01567d57026a97e,29903,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,258,54,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30904,5663cf2729b10089,29904,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,189,34,"{""age_max"":8,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
30905,5538bab418d3e29f,29905,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,587,129,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30906,d1388dc87735d172,29906,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,211,42,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":2,""reversal_momentum_atr"":0.5}"
30907,72cebb698dc9be34,29907,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,1534,357,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30908,3bcdb04bcc10ec73,29908,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,1224,283,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
30909,338cfb3a3a79e1ee,29909,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,420,89,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30910,e8d88ec89e828bae,29910,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,749,176,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30911,07b9adb1d1d75116,29911,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,177,33,"{""age_max"":16,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30912,437635f9a72012a9,29912,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,367,80,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
30913,fedb8a31d341cbb8,29913,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,341,69,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30914,6f71d7334a4da16e,29914,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,216,42,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
30915,2fbff76933220f02,29915,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,177,40,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30916,6f26cde687039d3f,29916,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,584,123,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
30917,947e10249e02f543,29917,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,157,23,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":1.0}"
30918,9381f251903eec98,29918,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,445,102,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30919,75ace6288f55fec4,29919,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,155,31,"{""age_max"":32,""ancestry_max_bars"":128,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
30920,56cc05258ea38b6e,29920,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,167,26,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":0.75}"
30921,2a670ab8ec1a047b,29921,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,245,50,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
30922,759853862090efdd,29922,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,570,109,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":0.5}"
30923,d33c7e16cbdfab50,29923,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,993,237,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.25}"
30924,2733a9d3535adbe6,29924,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,517,102,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
30925,ee7843f6dee9430d,29925,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,223,40,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":2,""reversal_momentum_atr"":0.75}"
30926,2d965362f3c965da,29926,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,136,18,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30927,af0aa1be80e452e9,29927,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,209,35,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.75}"
30928,a5705b703b62c61c,29928,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,331,79,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
30929,1c0b5d32c4f4264b,29929,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,584,121,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30930,81d9858a28a9b87e,29930,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,263,58,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30931,d36e41e9d85bc930,29931,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,216,34,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30932,d855b0f6d7e17e50,29932,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,477,100,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30933,16740d5270783630,29933,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,210,33,"{""age_max"":8,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
30934,b7cca6bb0b5a4df1,29934,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,159,26,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30935,1cca83f28132ec4a,29935,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,313,63,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30936,fba9de686a1a22ae,29936,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,141,33,"{""age_max"":16,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30937,9618494088a9e4bd,29937,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,574,130,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":2,""reversal_momentum_atr"":0.75}"
