attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
30263,c8e1941f78a8be45,29263,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,496,105,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}",155,-61.87213461258305,0.5387420895346356,-0.3991750620166648,63.16917801279401,14,-8.719194639004357,0.37121850270728196,-0.6227996170717398,9.608034851160534,25,0.7299253134888861,1.041378232314542,0.029197012539555443,9.320743045656316,55,-47.14463446561704,0.18670911654409816,-0.857175172102128,47.144634465617045,61,-6.738230821450541,0.8491315518781476,-0.11046280035164821,15.701414217305109,-71.41090485819788,1.0,14,0.18670911654409816,-0.857175172102128,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30264,dda3690c8966cacd,29264,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,567,112,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}",339,-141.42473208826135,0.5042041477092026,-0.4171821005553432,143.7313497013995,60,-20.482952818212045,0.5899324490506603,-0.34138254697020076,21.965724929334772,70,-29.023895624754356,0.5074114794931489,-0.41462708035363366,32.52530849374787,99,-36.68708609171732,0.544823601382413,-0.3705766271890638,36.687086091717305,110,-55.2307975535776,0.4233386518756143,-0.5020981595779782,57.84275735973619,-151.02194855773,1.0,60,0.4233386518756143,-0.5020981595779782,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30265,2410d02d867bed0a,29265,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,895,193,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}",431,-149.9567467419888,0.5736232270726037,-0.3479274866403453,154.81843754470148,63,-28.26138114989437,0.48116014563712495,-0.4485933515856249,34.61981610980079,86,-16.473195128200736,0.7426207801987531,-0.19154878056047367,21.568068523916388,142,-68.53939145606904,0.44841660469080136,-0.4826717708173876,69.17632889125129,140,-36.682779007824664,0.6633582328390382,-0.26201985005589046,41.5249003000074,-159.54492205668853,1.0,63,0.44841660469080136,-0.4826717708173876,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30266,dafa33713d7be182,29266,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,767,171,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}",385,-134.53015141503298,0.5716066073895053,-0.34942896471437135,139.39184221774562,59,-23.31990930907824,0.529165270635283,-0.3952527001538685,30.90795987005707,73,-21.03080138859116,0.6324948818117585,-0.2880931697067282,23.386808869059045,128,-64.18785645858729,0.4305859705953366,-0.5014676285827132,66.01571806490729,125,-25.99158425877629,0.7251116638533579,-0.20793267407021032,31.3222678213939,-144.10603297923865,1.0,59,0.4305859705953366,-0.5014676285827132,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30267,11a5ae175428ee8e,29267,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,294,66,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}",106,-47.4046310637955,0.4536628558180916,-0.44721350060184434,50.13735946945009,7,1.4774586602337054,1.398104051452365,0.21106552289052935,2.455967693242793,22,-17.96768717586601,0.20100434524179583,-0.816713053448455,17.96768717586601,30,-16.232869583251382,0.3626147686658587,-0.5410956527750461,17.56091411198869,47,-14.68153296491181,0.5817358498469859,-0.3123730418066343,18.56943354377832,-54.444365846763155,1.0,7,0.20100434524179583,-0.816713053448455,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30268,8ada56fd6282f29e,29268,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,127,18,"{""age_min"":64,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}",39,-4.772746567890474,0.7762829732475367,-0.12237811712539677,7.524144987826222,3,0.14528733805037386,1.114831608093309,0.04842911268345795,1.2652207912329987,7,-0.1799956469438334,0.9486299611505504,-0.025713663849119058,1.4679220738790506,14,-1.6699219443609632,0.7737838038391939,-0.11928013888292595,2.6808592994366482,15,-3.0681163146360526,0.6658828934966247,-0.2045410876424035,5.538980155385346,-9.225598525669733,1.0,3,0.6658828934966247,-0.2045410876424035,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30269,cfa8057ea8a6ed8e,29269,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,522,104,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":3.0}",296,-140.69517604797096,0.42187526418675236,-0.4753215407026046,140.8280804507322,36,-21.919475659519033,0.3442079749981514,-0.6088743238755288,22.05238006228025,65,-22.1476392139566,0.5588170504188998,-0.3407329109839477,24.289306191495392,88,-39.1987889710486,0.43211131783416856,-0.4454407837619159,39.19878897104861,107,-57.42927220344673,0.36692115949827203,-0.5367221701256704,57.42927220344672,-147.79640569247044,1.0,36,0.3442079749981514,-0.6088743238755288,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30270,d07aa1f6cac6b08d,29270,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,109,15,"{""age_min"":64,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}",56,-11.047249683491941,0.7154131260312862,-0.1972723157766418,21.51786449264349,8,5.087834306257429,3.030452647594815,0.6359792882821786,1.253609997762837,10,0.9397025284937512,1.1623689470719478,0.09397025284937513,4.443077974400369,19,-7.972603489813552,0.4561617689050564,-0.41961070999018696,9.500523200888388,19,-9.102183028429573,0.4262891272183409,-0.47906226465418805,9.634045917796945,-17.933020544293086,1.0,8,0.4262891272183409,-0.47906226465418805,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30271,08cf8d66b418b799,29271,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,479,90,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":2.0}",76,-22.58189459219462,0.6089642475628969,-0.2971301920025608,24.31077819929464,4,-2.7194336449347,0.31544112264400537,-0.679858411233675,2.7194336449347,9,-3.2063257253679858,0.5478025196874002,-0.3562584139297762,4.666763351545244,16,-11.497053251559443,0.2546749186371024,-0.7185658282224652,12.79650177424904,47,-5.159081970332493,0.8349637354940839,-0.10976770149643603,11.693975880046704,-29.628100117078468,1.0,4,0.2546749186371024,-0.7185658282224652,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30272,e3a9acd0d11a6253,29272,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,230,43,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}",36,-11.027141338542792,0.5984812704028236,-0.30630948162618865,14.00912563615943,1,1.2531006905166229,inf,1.2531006905166229,0.0,3,-3.52830268374925,0.0,-1.1761008945830833,3.52830268374925,8,-6.948398326342636,0.1635860478987619,-0.8685497907928295,6.948398326342636,24,-1.8035410189675265,0.8845948567255122,-0.07514754245698027,5.997896713367936,-18.064994546937356,1.0,1,0.0,-1.1761008945830833,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30273,57dabeb51ccf6387,29273,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,178,34,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}",55,-23.47787831224427,0.5133726840328018,-0.4268705147680776,28.67146178554898,6,-7.534123955287965,0.0,-1.2556873258813275,7.534123955287965,9,1.428093589115809,1.2396362721017415,0.1586770654573121,4.7781076725347456,19,-22.565431419376818,0.0,-1.1876542852303589,22.56543141937682,21,5.193583473304702,1.4261527791889004,0.24731349872879535,7.021704633726551,-32.924034701108795,1.0,6,0.0,-1.2556873258813275,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30274,d4ec06c24c153927,29274,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,794,163,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}",285,-133.18304507919373,0.4326314882836812,-0.46730893010243413,134.91192868629378,32,-13.282082786917192,0.49480235226352365,-0.41506508709116224,13.28208278691719,44,-21.110781648992283,0.43197545647486385,-0.4797904920225519,22.628535919754125,77,-41.214899163883246,0.3639500938035439,-0.5352584306997824,41.21489916388325,132,-57.57528147940101,0.4593049073258866,-0.43617637484394706,59.30416508650102,-140.29856607614363,1.0,32,0.3639500938035439,-0.5352584306997824,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30275,a4595bdcb955b5bf,29275,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,598,130,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":3.0}",228,-112.12130629600101,0.41067424232660693,-0.49176011533333774,112.56821402346856,29,-13.353334158471482,0.46288311853343833,-0.46045979856798214,13.486238561232698,39,-18.735933125522976,0.4267690301842312,-0.4804085416800763,21.41885517697238,61,-35.66833267694268,0.31540165799172315,-0.5847267651957817,35.66833267694268,99,-44.363706335063874,0.4496261966330624,-0.448118245808726,44.67770965977014,-119.2184542316348,1.0,29,0.31540165799172315,-0.5847267651957817,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30276,61056d2003d52293,29276,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,989,202,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}",498,-162.01954831023423,0.5961857570386233,-0.3253404584542856,166.0512138232102,69,-27.80870967968259,0.5242014720131084,-0.40302477796641434,34.16614855539989,101,-34.34374856583127,0.5787019267744745,-0.34003711451318086,36.515552485550714,162,-59.660978432306024,0.556129475409128,-0.36827764464386437,62.88272403688828,166,-40.20611163241435,0.6830343798847814,-0.24220549176153222,42.04580480836398,-171.62909993712964,1.0,69,0.5242014720131084,-0.40302477796641434,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30277,8925386abcced485,29277,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,299,59,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}",169,-73.00492034724567,0.4588596616936903,-0.43198177720263714,75.72953713377832,20,-3.045482448635928,0.7758656304702002,-0.15227412243179642,5.770099235168542,27,-1.3534926222573997,0.922091716466704,-0.05012935637990369,6.5435900043429935,50,-27.702109574321554,0.33262380212953524,-0.5540421914864311,27.702109574321565,72,-40.90383570203078,0.3449072948476383,-0.5681088291948719,41.07350366679952,-80.0939130406237,1.0,20,0.33262380212953524,-0.5681088291948719,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30278,967b4bfed8aa9f86,29278,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,1120,242,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}",217,-81.82131070769012,0.46266793835746767,-0.37705673137184387,84.75032383620268,12,-7.347147958949607,0.28391091583399325,-0.6122623299124673,9.572635689468711,38,-13.84572694447403,0.4745274031515321,-0.36436123538089554,17.14392731051958,57,-22.9870773032018,0.43097257372147735,-0.40328205795090877,23.10515282248108,110,-37.64135850106467,0.49989518947601835,-0.342194168191497,39.12820528561215,-86.41498832186325,1.0,12,0.28391091583399325,-0.6122623299124673,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30279,326cb2d080c842be,29279,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,443,93,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}",236,-92.8706568873129,0.5297461752374623,-0.39351973257335976,94.08729652650337,34,-8.777794636461287,0.6616264860385922,-0.2581704304841555,12.874858686121634,38,-13.380573921236328,0.5749625715470901,-0.35212036634832444,18.011522152173335,82,-29.453929625855054,0.5665704757718442,-0.3591942637299397,29.453929625855046,82,-41.25835870376024,0.4278643345003752,-0.5031507158995151,42.93788218393006,-102.42852740891334,1.0,34,0.4278643345003752,-0.5031507158995151,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30280,8bc09e87f0b3189c,29280,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,839,168,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}",432,-185.77084047470555,0.4629146889598249,-0.43002509369144803,187.63017653043616,50,-24.785451780851552,0.41578715235627944,-0.49570903561703106,25.231150786720185,91,-31.148130519718393,0.5577853067265138,-0.342287148568334,34.09309175820512,134,-54.069007479670944,0.48073614568059503,-0.4035000558184399,54.06900747967094,157,-75.76825069446468,0.41218765893326553,-0.4826003228946795,77.18188774432679,-192.9084911630363,1.0,50,0.41218765893326553,-0.49570903561703106,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30281,0ea25546f46857ac,29281,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,579,111,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}",98,-23.20442752236263,0.6760510644774932,-0.23677987267716968,26.143528228147797,3,-1.4359457675869767,0.46600187465721543,-0.4786485891956589,1.4359457675869767,12,-4.311533247799155,0.5444135487515216,-0.35929443731659627,7.02102004319269,22,-13.796304074309619,0.32054615164193695,-0.6271047306504373,15.095752596999214,61,-3.6606444326668743,0.9065498356662858,-0.06001056446994876,13.707344702927681,-30.30111002753793,1.0,3,0.32054615164193695,-0.6271047306504373,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30282,7860680373641207,29282,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,213,32,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}",74,-26.975606157942586,0.46779083670674143,-0.3645352183505755,28.835294906149123,3,0.1985889785436059,1.1569599392609369,0.06619632618120197,1.2652207912329987,9,0.8356358441153232,1.238487132911562,0.0928484271239248,1.4679220738790506,21,-9.878045874449434,0.36638972415162663,-0.4703831368785445,10.70350979999704,41,-18.131785106152076,0.40212159172972267,-0.4422386611256604,18.13178510615208,-31.490983716750588,1.0,3,0.36638972415162663,-0.4703831368785445,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
