attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,side,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
30528,6c31e30f370fa605,29528,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,2063,394,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}",SHORT,248,-60.65237845888383,0.6620887441980117,-0.24456604217291866,62.6638937992587,25,-3.404055238114153,0.7927966538336122,-0.13616220952456612,5.898873640304424,50,-18.518165532988508,0.5343896593583864,-0.3703633106597702,21.65722813372208,87,-14.799827798048778,0.7513265836546301,-0.17011296319596297,20.845636535680296,86,-23.9303298897324,0.6247784479225584,-0.2782596498806093,28.898085384656333,-67.70317973716348,1.0,25,0.5343896593583864,-0.3703633106597702,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30529,05e89a18ce8f1ed1,29529,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,748,169,"{""age_min"":8,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}",LONG,80,-31.561417952244803,0.4467324434820816,-0.39451772440306004,31.561417952244803,7,-5.019107780296951,0.21788452130446614,-0.7170153971852786,5.019107780296951,11,-6.028210019007121,0.2929785193662081,-0.548019092637011,6.8219734205012745,17,-9.973047249195115,0.2948033554625248,-0.5866498381879479,11.637964838245862,45,-10.541052903745614,0.6229913776416969,-0.23424562008323588,11.285338753884833,-36.09514528384831,1.0,7,0.21788452130446614,-0.7170153971852786,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30529,05e89a18ce8f1ed1,29529,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,748,169,"{""age_min"":8,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}",SHORT,75,-18.636797530661823,0.599318026280539,-0.24849063374215766,23.539648792824263,2,1.4734145845888604,inf,0.7367072922944302,0.0,9,-0.58958179669836,0.8756529500603448,-0.06550908852204,4.741421666090833,16,0.3638439937337523,1.051748109987757,0.02274024960835952,3.455335034948062,48,-19.884474312286077,0.42762369901884767,-0.41425988150595994,20.788004548113815,-23.16354431040191,1.0,2,0.42762369901884767,-0.41425988150595994,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30530,4be83c566a82679e,29530,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,488,94,"{""age_min"":16,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}",LONG,65,-18.64589971180613,0.6509111545473636,-0.28685999556624814,19.47989722275352,5,-6.3049737762255935,0.0,-1.2609947552451186,6.3049737762255935,9,-1.7473884625038574,0.7553734323316563,-0.1941542736115397,2.4116829342219517,23,-3.179821496332199,0.8203067372184691,-0.13825310853618256,6.447883218094459,28,-7.413715976744479,0.6670859585070704,-0.2647755705980171,15.513100310701017,-28.07876211745553,1.0,5,0.0,-1.2609947552451186,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30530,4be83c566a82679e,29530,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,488,94,"{""age_min"":16,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}",SHORT,71,-19.939245619275855,0.6606454197742192,-0.28083444534191343,39.250965180453925,4,-2.1054070136754985,0.45343715969456516,-0.5263517534188746,3.8520859056187158,14,-4.367149253729455,0.6269853416579576,-0.31193923240924676,5.236481908079633,34,-31.031730021105762,0.15010445320997284,-0.9126979417972283,31.031730021105762,19,17.56504066923486,3.6278560299666958,0.9244758246965716,2.275151299959397,-29.404415336249947,1.0,4,0.15010445320997284,-0.9126979417972283,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30531,90551a8c582c5564,29531,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,736,163,"{""age_min"":8,""confirmation"":""WICK"",""edge_fraction"":0.3,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}",LONG,139,-56.79416514280209,0.49817563060290504,-0.4085911161352669,59.21652759071439,22,-13.015453297899771,0.3591407016188964,-0.5916115135408987,15.43781574581207,38,-17.94604616848719,0.4251277523757308,-0.47226437285492606,17.94604616848719,40,-20.55978936170426,0.40130317215646666,-0.5139947340426065,20.559789361704258,39,-5.272876314710877,0.8069084710828919,-0.1352019567874584,9.066195103174596,-66.33105739732211,1.0,22,0.3591407016188964,-0.5916115135408987,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30531,90551a8c582c5564,29531,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,736,163,"{""age_min"":8,""confirmation"":""WICK"",""edge_fraction"":0.3,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}",SHORT,161,-67.09575217967357,0.497236061227509,-0.4167438023582209,73.81343499160936,32,-22.989276410543283,0.2817510657379551,-0.7184148878294776,30.037506029930224,38,-17.353497890751047,0.45773756511990316,-0.45667099712502757,19.78413849601995,41,-14.246514127245314,0.5537619823708365,-0.34747595432305645,16.947554089633094,50,-12.506463751133932,0.6666591667507714,-0.2501292750226786,13.947899133588741,-76.67703909931858,1.0,32,0.2817510657379551,-0.7184148878294776,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30532,ff631b1d766e9e45,29532,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,2549,561,"{""age_min"":8,""confirmation"":""WICK"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}",LONG,434,-164.64074015425132,0.5426535858656214,-0.37935654413421965,164.6407401542512,76,-34.99020534745181,0.4833206185339473,-0.4603974387822607,39.02399753284173,89,-30.376437797953297,0.5737058765274864,-0.3413082898646438,35.720478002310074,140,-53.36587230788399,0.5444466089705866,-0.38118480219917134,57.65505050104987,129,-45.90822470096222,0.5580131925455757,-0.3558777108601723,47.162114642419056,-174.224406614458,1.0,76,0.4833206185339473,-0.4603974387822607,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30532,ff631b1d766e9e45,29532,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,2549,561,"{""age_min"":8,""confirmation"":""WICK"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}",SHORT,454,-142.00554553940563,0.6121252908961179,-0.31278754524098157,146.03721105238162,81,-33.900775208095915,0.5225974747020474,-0.4185280889888385,37.9324407210719,100,-31.72869378347032,0.6086583822919478,-0.3172869378347032,33.19270194796379,148,-56.93155527049534,0.5361194213713668,-0.3846726707465901,62.198911901001765,125,-19.444521277344066,0.7870153024802796,-0.15555617021875254,23.902100608185428,-151.59576550703474,1.0,81,0.5225974747020474,-0.4185280889888385,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30533,58b77dd2a03ea031,29533,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,356,59,"{""age_min"":16,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":1.0}",LONG,24,-5.083814832340636,0.7052539526073374,-0.21182561801419317,5.492634427178924,1,-1.3610714881730843,0.0,-1.3610714881730843,1.3610714881730843,1,-1.1939040507395589,0.0,-1.1939040507395589,1.1939040507395589,5,-0.9232324997010606,0.737316986701019,-0.18464649994021212,2.3555329751781304,17,-1.6056067937269318,0.856366749364054,-0.0944474584545254,4.6052917226101115,-12.065860120403928,1.0,1,0.0,-1.3610714881730843,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30533,58b77dd2a03ea031,29533,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,356,59,"{""age_min"":16,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":1.0}",SHORT,23,-9.089084695399718,0.5040292446332355,-0.39517759545216163,12.182768301317491,2,2.4666948937765483,inf,1.2333474468882741,0.0,0,0.0,0.0,0.0,0.0,9,-8.237551206821959,0.13438138756010962,-0.915283467424662,8.237551206821959,12,-3.3182283823543113,0.6233340727020206,-0.27651903186285925,6.63469086737088,-15.864357577945919,1.0,0,0.0,-0.915283467424662,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30534,3d8505615f708b88,29534,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,2878,607,"{""age_min"":16,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}",LONG,340,-115.30857576273041,0.5816604648597024,-0.33914286989038356,115.30857576273041,54,-7.2823194569828145,0.8218039657253294,-0.13485776772190397,8.890707721440444,76,-30.505193569812423,0.51404377120746,-0.4013841259185845,32.08599170298075,101,-39.48724212504164,0.5310121494242099,-0.39096279331724393,39.678148065347244,109,-38.03382061089355,0.5667970643820589,-0.34893413404489493,41.80189638785369,-124.91903913496955,1.0,54,0.51404377120746,-0.4013841259185845,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30534,3d8505615f708b88,29534,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,2878,607,"{""age_min"":16,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}",SHORT,390,-93.74535087088981,0.6933013826028533,-0.2403726945407431,98.70638425222155,63,-20.767735363813152,0.6077968778977206,-0.32964659307639926,22.250348121390896,76,-21.516552064684028,0.6414320098139171,-0.2831125271668951,25.987078522617644,144,-50.21834010814128,0.5798836930686878,-0.3487384729732033,56.035482474270545,107,-1.2427233342513355,0.9830151938981438,-0.011614236768704071,16.518565671373963,-103.32029563158267,1.0,63,0.5798836930686878,-0.3487384729732033,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30535,81e6f5c2a86c372d,29535,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,154,23,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}",LONG,23,-15.163739205366646,0.2762994255343713,-0.6592930089289846,16.435694857647032,6,0.06505470019020265,1.01752237497705,0.010842450031700443,1.253609997762837,4,-2.885504784473122,0.18135147885246758,-0.7213761961182805,2.885504784473122,5,-5.793610465297569,0.0,-1.1587220930595137,5.793610465297569,8,-6.549678655786155,0.173235855097105,-0.8187098319732694,6.549678655786154,-20.95305674803886,1.0,4,0.0,-1.1587220930595137,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30535,81e6f5c2a86c372d,29535,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,154,23,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}",SHORT,44,-16.326398086982174,0.5155497887529458,-0.37105450197686757,19.516806258398773,2,0.05871596762254083,1.0491600122616,0.029357983811270416,1.194384722894082,12,-1.3254612222551492,0.8363667385570888,-0.11045510185459577,4.4571534260492065,14,0.23327065402201086,1.0301731139151988,0.016662189573000776,2.426650551949761,16,-15.292923486371574,0.08289544827509435,-0.9558077178982234,15.292923486371574,-23.166924121383094,1.0,2,0.08289544827509435,-0.9558077178982234,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30536,675f0bd813026552,29536,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,488,94,"{""age_min"":16,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}",LONG,13,-0.49190141635747153,0.927524714826285,-0.03783857048903627,3.483529361557049,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,-1.2485943798930124,0.0,-1.2485943798930124,1.2485943798930124,12,0.7566929635355406,1.1366225305679651,0.06305774696129506,2.3995862993288792,-5.014405881111335,1.0,0,0.0,-1.2485943798930124,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30536,675f0bd813026552,29536,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,488,94,"{""age_min"":16,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}",SHORT,11,-4.651306121653572,0.4202490812469231,-0.4228460110594156,4.651306121653572,0,0.0,0.0,0.0,0.0,2,-2.3524204146816876,0.0,-1.1762102073408438,2.3524204146816876,1,0.8286259540143448,inf,0.8286259540143448,0.0,8,-3.1275116609862286,0.4484610636449645,-0.39093895762327857,3.910833047540184,-6.918815449399808,1.0,0,0.0,-1.1762102073408438,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30537,c526c4436b655d9d,29537,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1880,389,"{""age_min"":8,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}",LONG,119,-25.24413078289702,0.7064070752073599,-0.21213555279745394,27.687975882413244,6,-7.676300163811369,0.0,-1.2793833606352283,7.676300163811369,16,-4.22941021831771,0.6487905510909834,-0.2643381386448569,5.8570665164811455,22,-6.288176318646629,0.623314120856997,-0.28582619630211953,7.587624841336224,75,-7.050244082121311,0.8577757043387473,-0.09400325442828414,11.121417676579126,-32.33156497771772,1.0,6,0.0,-1.2793833606352283,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30537,c526c4436b655d9d,29537,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1880,389,"{""age_min"":8,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}",SHORT,113,-47.23312662588743,0.4895312714851876,-0.4179922710255525,47.23312662588741,9,-4.174923127432378,0.4711751894045804,-0.46388034749248647,4.174923127432378,21,-14.949720597713753,0.2583566679285143,-0.7118914570339883,15.113204089513806,32,-18.258220959756663,0.3634907412744457,-0.5705694049923957,20.835815383208317,51,-9.850261940984634,0.7247894215004197,-0.1931423909996987,15.4208236722924,-54.29271636828354,1.0,9,0.2583566679285143,-0.7118914570339883,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
