trade_id,runtime_source_id,runtime_entry_time_utc,runtime_exit_time_utc,capital_runtime_pnl_usd,candidate_source_id,direction,candidate_entry_time_ms,candidate_exit_time_ms,runtime_entry_time_ms,runtime_exit_time_ms,v2_veto,degraded_ranked_eligible,dukascopy_entry_covered,dukascopy_exit_covered,dukascopy_covered,dukascopy_entry_time_utc,dukascopy_entry_lag_ms,dukascopy_entry_bid,dukascopy_entry_ask,dukascopy_entry_source_file,dukascopy_entry_source_row_index,dukascopy_exit_time_utc,dukascopy_exit_lag_ms,dukascopy_exit_bid,dukascopy_exit_ask,dukascopy_exit_source_file,dukascopy_exit_source_row_index,dukascopy_spread_only_pnl_usd,entry_year,v6_veto,causal_rank,prior_month_closed_trades,prior_month_closed_pnl_usd,monthly_quality_veto,v14_retained
V7_20210217T085500Z_LONG,V7_SWING_HEALTH,2021-02-17 08:55:00+00:00,2021-02-17 13:25:00+00:00,-4.706622506470136,V7_SWING_HEALTH,LONG,1613552100000,1613568300000,1613552100000,1613568300000,False,False,True,True,True,2021-02-17T08:55:00.261Z,261.0,1786.665,1787.095,year=2021/month=02/2021021708.json,11147.0,2021-02-17T13:25:00.268Z,268.0,1779.515,1779.935,year=2021/month=02/2021021713.json,7553.0,-7.579999999999927,2021,False,0.7212276214833759,12,44.149999999999636,False,True
V7_20210218T091500Z_SHORT,V7_SWING_HEALTH,2021-02-18 09:15:00+00:00,2021-02-18 12:25:00+00:00,7.121151089214068,V7_SWING_HEALTH,SHORT,1613639700000,1613651100000,1613639700000,1613651100000,False,False,True,True,True,2021-02-18T09:15:00.117Z,117.0,1787.135,1787.545,year=2021/month=02/2021021809.json,2733.0,2021-02-18T12:25:01.072Z,1072.0,1780.205,1780.64,year=2021/month=02/2021021812.json,4545.0,6.494999999999891,2021,False,0.40664961636828645,13,36.56999999999971,False,True
V7_20210218T131000Z_SHORT,V7_SWING_HEALTH,2021-02-18 13:10:00+00:00,2021-02-18 14:35:00+00:00,7.757015438673302,V7_SWING_HEALTH,SHORT,1613653800000,1613658900000,1613653800000,1613658900000,False,False,True,True,True,2021-02-18T13:10:00.098Z,98.0,1787.255,1787.745,year=2021/month=02/2021021813.json,3388.0,2021-02-18T14:35:00.211Z,211.0,1783.135,1783.542,year=2021/month=02/2021021814.json,10984.0,3.713000000000193,2021,False,0.0741687979539642,14,43.0649999999996,False,True
V9_BREAK_20210219T001500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-02-19 00:15:00+00:00,2021-02-19 01:10:00+00:00,6.511631944444444,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1613693700000,1613697000000,1613693700000,1613697000000,False,False,True,True,True,2021-02-19T00:15:00.105Z,105.0,1770.335,1770.785,year=2021/month=02/2021021900.json,2889.0,2021-02-19T01:10:00.115Z,115.0,1764.425,1764.935,year=2021/month=02/2021021901.json,3745.0,5.400000000000091,2021,False,0.2608695652173913,15,46.77799999999979,False,True
V9_BREAK_20210219T014500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-02-19 01:45:00+00:00,2021-02-19 06:15:00+00:00,10.143072018166048,V57_BREAK_SWING_H4ADX_HIGH,LONG,1613699100000,1613715300000,1613699100000,1613715300000,False,False,True,True,True,2021-02-19T01:45:00.563Z,563.0,1764.865,1765.355,year=2021/month=02/2021021901.json,14032.0,2021-02-19T06:15:00.086Z,86.0,1777.115,1777.428,year=2021/month=02/2021021906.json,3196.0,11.759999999999993,2021,False,0.04859335038363171,16,52.177999999999884,False,True
V9_BREAK_20210222T002000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-02-22 00:20:00+00:00,2021-02-22 03:45:00+00:00,-4.135179963758868,V57_BREAK_SWING_H4ADX_HIGH,LONG,1613953200000,1613965500000,1613953200000,1613965500000,False,False,True,True,True,2021-02-22T00:20:01.327Z,1327.0,1785.475,1785.935,year=2021/month=02/2021022200.json,2231.0,2021-02-22T03:45:00.079Z,79.0,1781.785,1782.194,year=2021/month=02/2021022203.json,11170.0,-4.149999999999864,2021,False,0.1329923273657289,17,63.937999999999874,False,True
V7_20210222T011000Z_SHORT,V7_SWING_HEALTH,2021-02-22 01:10:00+00:00,2021-02-22 05:00:25+00:00,1.7346795977456653,V7_SWING_HEALTH,SHORT,1613956200000,1613974200000,1613956200000,1613970025000,False,False,True,True,True,2021-02-22T01:10:00.087Z,87.0,1788.035,1788.465,year=2021/month=02/2021022201.json,3385.0,2021-02-22T05:00:25.058Z,58.0,1785.355,1785.765,year=2021/month=02/2021022205.json,49.0,2.269999999999982,2021,False,0.16879795396419436,17,63.937999999999874,False,True
V25_83e66e8456fc578ebec946d3,V25_CHOP,2021-02-24 00:05:05+00:00,2021-02-24 12:05:05+00:00,2.696865761048965,V25_CHOP,LONG,1614125101973,1614168300239,1614125105000,1614168305000,False,False,True,True,True,2021-02-24T00:05:07.091Z,2091.0,1805.645,1806.142,year=2021/month=02/2021022400.json,372.0,2021-02-24T12:05:05.274Z,274.0,1809.405,1809.84,year=2021/month=02/2021022412.json,1177.0,3.26299999999992,2021,False,0.3375959079283887,19,62.05799999999999,False,True
V7_20210224T022000Z_SHORT,V7_SWING_HEALTH,2021-02-24 02:20:00+00:00,2021-02-24 02:35:00+00:00,-3.9786458333333337,V7_SWING_HEALTH,SHORT,1614133200000,1614134100000,1614133200000,1614134100000,False,False,True,True,True,2021-02-24T02:20:00.052Z,52.0,1810.448,1810.855,year=2021/month=02/2021022402.json,2512.0,2021-02-24T02:35:00.173Z,173.0,1812.315,1812.775,year=2021/month=02/2021022402.json,4769.0,-2.326999999999998,2021,False,0.5191815856777494,19,62.05799999999999,False,True
V7_20210225T083000Z_LONG,V7_SWING_HEALTH,2021-02-25 08:30:00+00:00,2021-02-25 11:45:00+00:00,-4.778843587032727,V7_SWING_HEALTH,LONG,1614241800000,1614253500000,1614241800000,1614253500000,False,False,True,True,True,2021-02-25T08:30:00.169Z,169.0,1789.265,1789.685,year=2021/month=02/2021022508.json,7225.0,2021-02-25T11:45:00.028Z,28.0,1785.315,1785.775,year=2021/month=02/2021022511.json,10775.0,-4.369999999999891,2021,False,0.7442455242966752,21,62.993999999999915,False,True
V7_20210225T133500Z_LONG,V7_SWING_HEALTH,2021-02-25 13:35:00+00:00,2021-02-25 15:10:00+00:00,-6.4071151497924985,V7_SWING_HEALTH,LONG,1614260100000,1614265800000,1614260100000,1614265800000,False,False,True,True,True,2021-02-25T13:35:00.042Z,42.0,1781.055,1781.485,year=2021/month=02/2021022513.json,12889.0,2021-02-25T15:10:00.074Z,74.0,1775.405,1775.762,year=2021/month=02/2021022515.json,5854.0,-6.079999999999927,2021,False,0.5345268542199488,22,58.624000000000024,False,True
V9_BREAK_20210226T135000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-02-26 13:50:00+00:00,2021-02-26 14:50:00+00:00,10.994562660543078,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1614347400000,1614351000000,1614347400000,1614351000000,False,False,True,True,True,2021-02-26T13:50:00.011Z,11.0,1763.785,1764.175,year=2021/month=02/2021022613.json,20871.0,2021-02-26T14:50:00.100Z,100.0,1750.125,1750.4,year=2021/month=02/2021022614.json,23313.0,13.384999999999993,2021,False,0.2020460358056266,23,52.544000000000096,False,True
V9_BREAK_20210226T152500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-02-26 15:25:00+00:00,2021-02-28 23:00:00+00:00,-3.850456686330185,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1614353100000,1614553200000,1614353100000,1614553200000,False,False,True,True,True,2021-02-26T15:25:00.088Z,88.0,1731.335,1731.725,year=2021/month=02/2021022615.json,17297.0,2021-02-28T23:00:00.374Z,374.0,1732.746,1733.625,year=2021/month=02/2021022823.json,0.0,-2.289999999999964,2021,False,0.6445012787723785,24,65.92900000000009,False,True
V9_BREAK_20210301T002500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-03-01 00:25:00+00:00,2021-03-01 02:45:00+00:00,6.784436258408565,V57_BREAK_SWING_H4ADX_HIGH,LONG,1614558300000,1614566700000,1614558300000,1614566700000,False,False,True,True,True,2021-03-01T00:25:00.080Z,80.0,1740.325,1740.745,year=2021/month=03/2021030100.json,4459.0,2021-03-01T02:45:00.683Z,683.0,1747.925,1748.228,year=2021/month=03/2021030102.json,8126.0,7.180000000000064,2021,False,0.05370843989769821,0,0.0,False,True
V9_BREAK_20210301T080500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-03-01 08:05:00+00:00,2021-03-01 09:40:00+00:00,6.501909722222222,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1614585900000,1614591600000,1614585900000,1614591600000,False,False,True,True,True,2021-03-01T08:05:00.113Z,113.0,1753.735,1754.125,year=2021/month=03/2021030108.json,1802.0,2021-03-01T09:40:00.136Z,136.0,1745.725,1746.005,year=2021/month=03/2021030109.json,10252.0,7.729999999999791,2021,False,0.710997442455243,1,7.180000000000064,False,True
2da7492623773c7fdfc620bb,R2_DOWNTREND,2021-03-01 12:00:05+00:00,2021-03-01 13:52:00+00:00,3.2296862375036355,R2_DOWNTREND,SHORT,1614600000113,1614643200061,1614600005000,1614606720000,False,False,True,True,True,2021-03-01T12:00:05.066Z,66.0,1743.825,1744.125,year=2021/month=03/2021030112.json,48.0,2021-03-01T13:52:00.058Z,58.0,1739.395,1739.615,year=2021/month=03/2021030113.json,19719.0,4.210000000000036,2021,False,0.5115089514066496,2,14.909999999999854,False,True
V9_BREAK_20210303T071500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-03-03 07:15:00+00:00,2021-03-03 07:45:00+00:00,-3.982291666666667,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1614755700000,1614757500000,1614755700000,1614757500000,False,False,True,True,True,2021-03-03T07:15:00.130Z,130.0,1732.205,1732.555,year=2021/month=03/2021030307.json,2345.0,2021-03-03T07:45:00.072Z,72.0,1734.545,1734.955,year=2021/month=03/2021030307.json,7231.0,-2.75,2021,False,0.5626598465473146,3,19.11999999999989,False,True
V9_BREAK_20210303T120500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-03-03 12:05:00+00:00,2021-03-03 13:10:00+00:00,6.509201388888889,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1614773100000,1614777000000,1614773100000,1614777000000,False,False,True,True,True,2021-03-03T12:05:00.400Z,400.0,1724.305,1724.715,year=2021/month=03/2021030312.json,1001.0,2021-03-03T13:10:00.039Z,39.0,1714.955,1715.305,year=2021/month=03/2021030313.json,5583.0,9.0,2021,False,0.2659846547314578,4,16.36999999999989,False,True
V9_BREAK_20210304T061500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-03-04 06:15:00+00:00,2021-03-04 08:50:00+00:00,-4.012673611111111,V57_BREAK_SWING_H4ADX_HIGH,LONG,1614838500000,1614847800000,1614838500000,1614847800000,False,False,True,True,True,2021-03-04T06:15:00.118Z,118.0,1716.934,1717.345,year=2021/month=03/2021030406.json,3258.0,2021-03-04T08:50:00.144Z,144.0,1713.984,1714.295,year=2021/month=03/2021030408.json,11892.0,-3.361000000000104,2021,False,0.3836317135549872,5,25.36999999999989,False,True
V9_BREAK_20210304T142000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-03-04 14:20:00+00:00,2021-03-04 16:00:00+00:00,-6.374416803989606,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1614867600000,1614873600000,1614867600000,1614873600000,False,False,True,True,True,2021-03-04T14:20:00.014Z,14.0,1715.075,1715.486,year=2021/month=03/2021030414.json,8013.0,2021-03-04T16:00:00.043Z,43.0,1718.625,1719.022,year=2021/month=03/2021030416.json,0.0,-3.946999999999889,2021,False,0.8184143222506394,6,22.008999999999787,False,True
V7_20210305T012500Z_LONG,V7_SWING_HEALTH,2021-03-05 01:25:00+00:00,2021-03-05 07:30:00+00:00,8.674715096767917,V7_SWING_HEALTH,LONG,1614907500000,1614929400000,1614907500000,1614929400000,False,False,True,True,True,2021-03-05T01:25:00.492Z,492.0,1690.219,1690.606,year=2021/month=03/2021030501.json,8918.0,2021-03-05T07:30:00.121Z,121.0,1699.468,1699.895,year=2021/month=03/2021030507.json,6496.0,8.86200000000008,2021,False,0.030690537084398978,7,18.061999999999898,False,True
V9_BREAK_20210305T120000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-03-05 12:00:00+00:00,2021-03-05 13:35:00+00:00,-3.998090277777778,V57_BREAK_SWING_H4ADX_HIGH,LONG,1614945600000,1614951300000,1614945600000,1614951300000,False,False,True,True,True,2021-03-05T12:00:00.121Z,121.0,1694.748,1695.145,year=2021/month=03/2021030512.json,0.0,2021-03-05T13:35:00.025Z,25.0,1689.818,1690.346,year=2021/month=03/2021030513.json,12683.0,-5.326999999999998,2021,False,0.31202046035805625,8,26.923999999999978,False,True
V7_20210308T022500Z_SHORT,V7_SWING_HEALTH,2021-03-08 02:25:00+00:00,2021-03-08 04:00:00+00:00,6.607929135781208,V7_SWING_HEALTH,SHORT,1615170300000,1615176000000,1615170300000,1615176000000,False,False,True,True,True,2021-03-08T02:25:00.049Z,49.0,1712.754,1713.185,year=2021/month=03/2021030802.json,4674.0,2021-03-08T04:00:00.073Z,73.0,1705.598,1705.904,year=2021/month=03/2021030804.json,0.0,6.849999999999909,2021,False,0.2915601023017903,9,21.59699999999998,False,True
V9_BREAK_20210308T073000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-03-08 07:30:00+00:00,2021-03-08 08:55:00+00:00,6.504340277777778,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1615188600000,1615193700000,1615188600000,1615193700000,False,False,True,True,True,2021-03-08T07:30:00.632Z,632.0,1699.698,1700.109,year=2021/month=03/2021030807.json,7469.0,2021-03-08T08:55:00.007Z,7.0,1694.428,1694.805,year=2021/month=03/2021030808.json,15255.0,4.893000000000029,2021,False,0.7953964194373402,10,28.44699999999989,False,True
V9_BREAK_20210309T012000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-03-09 01:20:00+00:00,2021-03-09 01:30:00+00:00,-3.977430555555556,V57_BREAK_SWING_H4ADX_HIGH,LONG,1615252800000,1615253400000,1615252800000,1615253400000,False,False,True,True,True,2021-03-09T01:20:00.060Z,60.0,1684.708,1685.107,year=2021/month=03/2021030901.json,4433.0,2021-03-09T01:30:00.020Z,20.0,1681.795,1682.206,year=2021/month=03/2021030901.json,7161.0,-3.311999999999898,2021,False,0.710997442455243,11,33.33999999999992,False,True
V9_BREAK_20210309T054500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-03-09 05:45:00+00:00,2021-03-09 07:40:00+00:00,6.497048611111111,V57_BREAK_SWING_H4ADX_HIGH,LONG,1615268700000,1615275600000,1615268700000,1615275600000,False,False,True,True,True,2021-03-09T05:45:01.218Z,1218.0,1689.108,1689.456,year=2021/month=03/2021030905.json,6502.0,2021-03-09T07:40:00.099Z,99.0,1696.158,1696.542,year=2021/month=03/2021030907.json,8412.0,6.701999999999998,2021,False,0.46547314578005117,12,30.02800000000002,False,True
V9_BREAK_20210310T000500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-03-10 00:05:00+00:00,2021-03-10 01:00:00+00:00,-3.988368055555556,V57_BREAK_SWING_H4ADX_HIGH,LONG,1615334700000,1615338000000,1615334700000,1615338000000,False,False,True,True,True,2021-03-10T00:05:01.279Z,1279.0,1715.978,1716.396,year=2021/month=03/2021031000.json,665.0,2021-03-10T01:00:00.019Z,19.0,1715.318,1715.706,year=2021/month=03/2021031001.json,0.0,-1.0779999999999743,2021,False,0.5115089514066496,13,36.73000000000002,False,True
V9_BREAK_20210310T011000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-03-10 01:10:00+00:00,2021-03-10 02:10:00+00:00,6.510416666666667,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1615338600000,1615342200000,1615338600000,1615342200000,False,False,True,True,True,2021-03-10T01:10:02.266Z,2266.0,1718.324,1718.735,year=2021/month=03/2021031001.json,2155.0,2021-03-10T02:10:00.163Z,163.0,1711.034,1711.407,year=2021/month=03/2021031002.json,2154.0,6.917000000000144,2021,False,0.37084398976982097,14,35.652000000000044,False,True
V7_20210312T012500Z_SHORT,V7_SWING_HEALTH,2021-03-12 01:25:00+00:00,2021-03-12 03:05:00+00:00,6.500694444444445,V7_SWING_HEALTH,SHORT,1615512300000,1615518300000,1615512300000,1615518300000,False,False,True,True,True,2021-03-12T01:25:00.046Z,46.0,1724.985,1725.312,year=2021/month=03/2021031201.json,3827.0,2021-03-12T03:05:00.085Z,85.0,1718.115,1718.325,year=2021/month=03/2021031203.json,1536.0,6.659999999999855,2021,False,0.41687979539641945,15,42.56900000000019,False,True
V7_20210312T081000Z_LONG,V7_SWING_HEALTH,2021-03-12 08:10:00+00:00,2021-03-12 09:20:00+00:00,-5.176203788727848,V7_SWING_HEALTH,LONG,1615536600000,1615540800000,1615536600000,1615540800000,False,False,True,True,True,2021-03-12T08:10:00.059Z,59.0,1708.305,1708.612,year=2021/month=03/2021031208.json,3767.0,2021-03-12T09:20:00.111Z,111.0,1703.545,1703.936,year=2021/month=03/2021031209.json,4951.0,-5.067000000000007,2021,False,0.42455242966751916,16,49.22900000000004,False,True
V7_20210315T013000Z_SHORT,V7_SWING_HEALTH,2021-03-15 01:30:00+00:00,2021-03-15 02:30:00+00:00,6.510416666666667,V7_SWING_HEALTH,SHORT,1615771800000,1615775400000,1615771800000,1615775400000,False,False,True,True,True,2021-03-15T01:30:00.042Z,42.0,1733.668,1734.016,year=2021/month=03/2021031501.json,7583.0,2021-03-15T02:30:00.060Z,60.0,1726.014,1726.425,year=2021/month=03/2021031502.json,5336.0,7.242999999999938,2021,False,0.4859335038363171,17,44.162000000000035,False,True
V7_20210315T042000Z_SHORT,V7_SWING_HEALTH,2021-03-15 04:20:00+00:00,2021-03-15 09:20:00+00:00,-4.047916666666668,V7_SWING_HEALTH,SHORT,1615782000000,1615800000000,1615782000000,1615800000000,False,False,True,True,True,2021-03-15T04:20:02.203Z,2203.0,1727.018,1727.346,year=2021/month=03/2021031504.json,1517.0,2021-03-15T09:20:00.430Z,430.0,1730.148,1730.505,year=2021/month=03/2021031509.json,5286.0,-3.48700000000008,2021,False,0.5524296675191815,18,51.40499999999997,False,True
V7_20210316T105500Z_SHORT,V7_SWING_HEALTH,2021-03-16 10:55:00+00:00,2021-03-16 14:30:00+00:00,-4.027256944444445,V7_SWING_HEALTH,SHORT,1615892100000,1615905000000,1615892100000,1615905000000,False,False,True,True,True,2021-03-16T10:55:03.314Z,3314.0,1733.798,1734.105,year=2021/month=03/2021031610.json,7743.0,2021-03-16T14:30:00.113Z,113.0,1739.617,1739.942,year=2021/month=03/2021031614.json,11379.0,-6.1440000000000055,2021,False,0.08439897698209718,19,47.91799999999989,False,True
V7_20210316T143500Z_SHORT,V7_SWING_HEALTH,2021-03-16 14:35:00+00:00,2021-03-16 15:35:00+00:00,9.083403927510115,V7_SWING_HEALTH,SHORT,1615905300000,1615908900000,1615905300000,1615908900000,False,False,True,True,True,2021-03-16T14:35:00.079Z,79.0,1740.348,1740.612,year=2021/month=03/2021031614.json,13753.0,2021-03-16T15:35:00.063Z,63.0,1728.077,1728.435,year=2021/month=03/2021031615.json,11867.0,11.913000000000013,2021,False,0.3375959079283887,20,41.77399999999989,False,True
V7_20210317T095000Z_SHORT,V7_SWING_HEALTH,2021-03-17 09:50:00+00:00,2021-03-17 11:30:00+00:00,6.500694444444445,V7_SWING_HEALTH,SHORT,1615974600000,1615980600000,1615974600000,1615980600000,False,False,True,True,True,2021-03-17T09:50:00.312Z,312.0,1735.574,1735.909,year=2021/month=03/2021031709.json,7837.0,2021-03-17T11:30:00.248Z,248.0,1727.874,1728.255,year=2021/month=03/2021031711.json,7681.0,7.31899999999996,2021,False,0.15089514066496162,21,53.6869999999999,False,True
V7_20210317T143500Z_SHORT,V7_SWING_HEALTH,2021-03-17 14:35:00+00:00,2021-03-17 18:05:00+00:00,-5.440574241924256,V7_SWING_HEALTH,SHORT,1615991700000,1616004300000,1615991700000,1616004300000,False,False,True,True,True,2021-03-17T14:35:00.017Z,17.0,1733.825,1734.192,year=2021/month=03/2021031714.json,15700.0,2021-03-17T18:05:00.009Z,9.0,1732.715,1733.112,year=2021/month=03/2021031718.json,4044.0,0.7129999999999654,2021,False,0.2659846547314578,22,61.00599999999986,False,True
V7_20210319T103000Z_LONG,V7_SWING_HEALTH,2021-03-19 10:30:00+00:00,2021-03-19 12:38:55+00:00,1.3933263888888376,V7_SWING_HEALTH,LONG,1616149800000,1616159100000,1616149800000,1616157535000,False,False,True,True,True,2021-03-19T10:30:00.109Z,109.0,1737.305,1737.632,year=2021/month=03/2021031910.json,5027.0,2021-03-19T12:38:55.114Z,114.0,1739.538,1739.902,year=2021/month=03/2021031912.json,9932.0,1.905999999999949,2021,False,0.4680306905370844,23,61.718999999999824,False,True
1b0c595a37cd8926f9078e4f,R3_COMPRESSION,2021-03-25 12:00:05+00:00,2021-03-25 13:01:10+00:00,-3.666981316566224,R3_COMPRESSION,SHORT,1616673600041,1616677266129,1616673605000,1616677270000,False,False,True,True,True,2021-03-25T12:00:05.020Z,20.0,1728.108,1728.482,year=2021/month=03/2021032512.json,56.0,2021-03-25T13:01:10.082Z,82.0,1731.178,1731.532,year=2021/month=03/2021032513.json,568.0,-3.423999999999978,2021,False,0.2864450127877238,24,63.62499999999977,False,True
b37b60963b37028811207f17,R3_COMPRESSION,2021-03-29 13:00:05+00:00,2021-03-29 19:00:05+00:00,12.2370034437479,R3_COMPRESSION,SHORT,1617022800173,1617044400094,1617022805000,1617044405000,False,False,True,True,True,2021-03-29T13:00:05.017Z,17.0,1723.935,1724.272,year=2021/month=03/2021032913.json,56.0,2021-03-29T19:00:05.000Z,0.0,1710.718,1710.992,year=2021/month=03/2021032919.json,20.0,12.942999999999984,2021,False,0.4859335038363171,25,60.200999999999794,False,True
d3d947de1456dd95d993743b,R3_COMPRESSION,2021-03-30 03:00:05+00:00,2021-03-30 22:00:05+00:00,19.008009814821506,R3_COMPRESSION,SHORT,1617073200710,1617141600070,1617073205000,1617141605000,False,False,True,True,True,2021-03-30T03:00:05.818Z,818.0,1706.008,1706.365,year=2021/month=03/2021033003.json,28.0,2021-03-30T22:00:05.352Z,352.0,1685.148,1685.832,year=2021/month=03/2021033022.json,36.0,20.17599999999993,2021,False,0.9360613810741688,26,73.14399999999978,False,True
V9_BREAK_20210331T124000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-03-31 12:40:00+00:00,2021-03-31 13:55:00+00:00,6.886212528041736,V57_BREAK_SWING_H4ADX_HIGH,LONG,1617194400000,1617198900000,1617194400000,1617198900000,False,False,True,True,True,2021-03-31T12:40:00.082Z,82.0,1687.895,1688.222,year=2021/month=03/2021033112.json,11760.0,2021-03-31T13:55:00.023Z,23.0,1696.135,1696.512,year=2021/month=03/2021033113.json,18054.0,7.913000000000011,2021,False,0.31202046035805625,27,93.31999999999971,False,True
V9_BREAK_20210331T135500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-03-31 13:55:00+00:00,2021-03-31 15:00:00+00:00,8.735981621445786,V57_BREAK_SWING_H4ADX_HIGH,LONG,1617198900000,1617202800000,1617198900000,1617202800000,False,False,True,True,True,2021-03-31T13:55:00.023Z,23.0,1696.135,1696.512,year=2021/month=03/2021033113.json,18054.0,2021-03-31T15:00:00.068Z,68.0,1703.818,1704.152,year=2021/month=03/2021033115.json,0.0,7.30600000000004,2021,False,0.7621483375959079,28,101.23299999999972,False,True
V7_20210405T082000Z_SHORT,V7_SWING_HEALTH,2021-04-05 08:20:00+00:00,2021-04-05 15:20:00+00:00,-4.077083333333333,V7_SWING_HEALTH,SHORT,1617610800000,1617636000000,1617610800000,1617636000000,False,False,True,True,True,2021-04-05T08:20:00.015Z,15.0,1727.558,1727.915,year=2021/month=04/2021040508.json,2257.0,2021-04-05T15:20:00.075Z,75.0,1732.188,1732.582,year=2021/month=04/2021040515.json,4528.0,-5.024000000000115,2021,False,0.7851662404092071,0,0.0,False,True
