regime_owner,geometry_id,schema_id,history_mode,state_count,block_number,block_start,block_end,history_start,purge_cutoff,training_action_rows,test_action_rows,populated_state_actions,short_global_rows,long_global_rows
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,EXPANDING,72,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,8584,720,82,4292,4292
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,EXPANDING,72,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,9301,940,82,4650,4651
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,EXPANDING,72,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,10233,778,82,5116,5117
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,EXPANDING,72,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,11022,672,82,5511,5511
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,EXPANDING,72,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,11694,1228,82,5847,5847
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2008-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,790,402,78,395,395
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2008-07-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,1192,214,80,596,596
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,3,2013-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2009-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,1402,428,80,701,701
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,4,2013-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2009-07-01 00:00:00+00:00,2013-06-30 00:00:00+00:00,1834,324,82,917,917
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,5,2014-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,2148,242,82,1074,1074
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,6,2014-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2010-07-01 00:00:00+00:00,2014-06-30 00:00:00+00:00,2378,194,82,1189,1189
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,7,2015-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,2014-12-31 00:00:00+00:00,2522,282,82,1261,1261
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,8,2015-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2011-07-01 00:00:00+00:00,2015-06-30 00:00:00+00:00,2654,156,82,1327,1327
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,9,2016-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2012-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,2242,384,80,1121,1121
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,10,2016-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2016-06-30 00:00:00+00:00,2224,72,80,1112,1112
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,11,2017-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,2082,152,80,1041,1041
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,12,2017-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2017-06-30 00:00:00+00:00,1806,150,80,903,903
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,13,2018-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,1632,328,80,816,816
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,14,2018-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2018-06-30 00:00:00+00:00,1718,180,80,859,859
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,15,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,1704,16,80,852,852
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,16,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2019-06-30 00:00:00+00:00,1438,486,80,719,719
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,17,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,1768,312,80,884,884
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,18,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2020-06-30 00:00:00+00:00,1692,672,80,846,846
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,19,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,2296,526,80,1148,1148
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,20,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,2670,466,80,1335,1335
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,21,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,2986,500,80,1493,1493
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,22,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,3148,394,80,1574,1574
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,23,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,3372,698,80,1686,1686
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,24,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,4054,216,80,2027,2027
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,3784,720,80,1892,1892
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,4189,940,80,2094,2095
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,4449,778,80,2224,2225
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,4712,672,80,2356,2356
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_4Y,72,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,4918,1228,80,2459,2459
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2004-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,790,402,78,395,395
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2004-07-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,1192,214,80,596,596
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,3,2013-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2005-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,1402,428,80,701,701
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,4,2013-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2005-07-01 00:00:00+00:00,2013-06-30 00:00:00+00:00,1834,324,82,917,917
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,5,2014-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2006-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,2148,242,82,1074,1074
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,6,2014-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2006-07-01 00:00:00+00:00,2014-06-30 00:00:00+00:00,2400,194,82,1200,1200
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,7,2015-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2007-01-01 00:00:00+00:00,2014-12-31 00:00:00+00:00,2590,282,82,1295,1295
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,8,2015-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2007-07-01 00:00:00+00:00,2015-06-30 00:00:00+00:00,2866,156,82,1433,1433
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,9,2016-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2008-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,3032,384,82,1516,1516
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,10,2016-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2008-07-01 00:00:00+00:00,2016-06-30 00:00:00+00:00,3416,72,82,1708,1708
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,11,2017-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2009-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,3488,152,82,1744,1744
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,12,2017-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2009-07-01 00:00:00+00:00,2017-06-30 00:00:00+00:00,3640,150,82,1820,1820
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,13,2018-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,3790,328,82,1895,1895
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,14,2018-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2010-07-01 00:00:00+00:00,2018-06-30 00:00:00+00:00,4096,180,82,2048,2048
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,15,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,4230,16,82,2115,2115
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,16,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2011-07-01 00:00:00+00:00,2019-06-30 00:00:00+00:00,4102,486,82,2051,2051
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,17,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2012-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,4010,312,82,2005,2005
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,18,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2020-06-30 00:00:00+00:00,3916,672,82,1958,1958
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,19,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,4378,526,82,2189,2189
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,20,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,4476,466,80,2238,2238
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,21,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,4618,500,80,2309,2309
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,22,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,4866,394,80,2433,2433
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,23,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,5076,698,80,2538,2538
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,24,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,5492,216,80,2746,2746
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,5552,720,80,2776,2776
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,5885,940,80,2942,2943
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,6745,778,80,3372,3373
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,7382,672,80,3691,3691
CHOP,C_G1_BALANCED,C02_SESSION_LOCATION_CANDLE,ROLLING_8Y,72,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,7904,1228,80,3952,3952
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,790,402,62,395,395
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,1192,214,64,596,596
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,3,2013-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,1402,428,68,701,701
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,4,2013-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2013-06-30 00:00:00+00:00,1834,324,72,917,917
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,5,2014-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,2148,242,72,1074,1074
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,6,2014-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2014-06-30 00:00:00+00:00,2400,194,72,1200,1200
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,7,2015-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2014-12-31 00:00:00+00:00,2590,282,72,1295,1295
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,8,2015-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2015-06-30 00:00:00+00:00,2866,156,72,1433,1433
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,9,2016-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,3032,384,74,1516,1516
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,10,2016-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2016-06-30 00:00:00+00:00,3416,72,74,1708,1708
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,11,2017-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,3488,152,74,1744,1744
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,12,2017-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2017-06-30 00:00:00+00:00,3640,150,78,1820,1820
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,13,2018-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,3790,328,78,1895,1895
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,14,2018-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2018-06-30 00:00:00+00:00,4118,180,78,2059,2059
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,15,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,4298,16,80,2149,2149
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,16,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2019-06-30 00:00:00+00:00,4314,486,80,2157,2157
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,17,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,4800,312,80,2400,2400
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,18,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2020-06-30 00:00:00+00:00,5108,672,80,2554,2554
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,19,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,5784,526,80,2892,2892
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,20,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,6310,466,80,3155,3155
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,21,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,6776,500,80,3388,3388
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,22,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,7266,394,80,3633,3633
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,23,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,7670,698,80,3835,3835
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,24,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,8368,216,80,4184,4184
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,8584,720,80,4292,4292
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,9301,940,80,4650,4651
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,10233,778,80,5116,5117
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,11022,672,80,5511,5511
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,EXPANDING,42,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,11694,1228,80,5847,5847
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2008-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,790,402,62,395,395
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2008-07-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,1192,214,64,596,596
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,3,2013-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2009-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,1402,428,68,701,701
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,4,2013-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2009-07-01 00:00:00+00:00,2013-06-30 00:00:00+00:00,1834,324,72,917,917
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,5,2014-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,2148,242,72,1074,1074
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,6,2014-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2010-07-01 00:00:00+00:00,2014-06-30 00:00:00+00:00,2378,194,72,1189,1189
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,7,2015-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,2014-12-31 00:00:00+00:00,2522,282,72,1261,1261
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,8,2015-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2011-07-01 00:00:00+00:00,2015-06-30 00:00:00+00:00,2654,156,72,1327,1327
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,9,2016-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2012-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,2242,384,72,1121,1121
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,10,2016-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2016-06-30 00:00:00+00:00,2224,72,74,1112,1112
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,11,2017-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,2082,152,72,1041,1041
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,12,2017-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2017-06-30 00:00:00+00:00,1806,150,76,903,903
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,13,2018-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,1632,328,76,816,816
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,14,2018-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2018-06-30 00:00:00+00:00,1718,180,76,859,859
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,15,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,1704,16,78,852,852
CHOP,C_G1_BALANCED,C03_MOMENTUM_VWAP,ROLLING_4Y,42,16,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2019-06-30 00:00:00+00:00,1438,486,78,719,719
