Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,report_date_utc,dealer_net_pct_oi,dealer_flow_change,vote_dealer,asset_net_pct_oi,asset_flow_change,vote_asset,leveraged_net_pct_oi,leveraged_flow_change,vote_leveraged,three_valid_nonzero_votes,vote_sum,side,availability_utc
705409,56898,288928,385081,175889,59415,109863,2021-11-30 00:00:00+00:00,-0.3289297414691335,-0.004260821933102843,1.0,0.29655419763569785,-0.0032764858829937293,-1.0,-0.07151595740910592,-0.0013037146331587035,-1.0,True,-1.0,SHORT,2021-12-08 00:00:00+00:00
716213,49367,297138,390842,159731,54321,102069,2021-12-07 00:00:00+00:00,-0.34594596858755705,-0.017016227118423544,1.0,0.3226847320559666,0.026130534420268747,1.0,-0.06666731824191965,0.004848639167186267,1.0,True,3.0,LONG,2021-12-15 00:00:00+00:00
661711,30793,272703,398080,165996,51027,104672,2021-12-14 00:00:00+00:00,-0.3655825579444803,-0.01963658935692325,1.0,0.3507331750567846,0.02804844300081799,1.0,-0.08107013484738806,-0.01440281660546841,-1.0,True,1.0,LONG,2021-12-22 00:00:00+00:00
672239,30687,274735,402253,169087,56120,107792,2021-12-21 00:00:00+00:00,-0.3630375506330338,0.0025450073114465233,-1.0,0.3468498554829458,-0.003883319573838806,-1.0,-0.0768655195548012,0.004204615292586866,1.0,True,-1.0,SHORT,2021-12-29 00:00:00+00:00
673273,31727,281161,403923,167507,57637,108038,2021-12-28 00:00:00+00:00,-0.3704797311046188,-0.007442180471585014,1.0,0.3511443352102342,0.004294479727288414,1.0,-0.07485967802065432,0.002005841534146874,1.0,True,3.0,LONG,2022-01-05 00:00:00+00:00
678218,40946,288602,399303,172641,53226,103086,2022-01-04 00:00:00+00:00,-0.36515692594416543,0.005322805160453359,-1.0,0.3342022771439272,-0.016942058066306998,-1.0,-0.07351618506144042,0.0013434929592139044,1.0,True,-1.0,SHORT,2022-01-12 00:00:00+00:00
682293,41212,296028,400495,166713,58385,106059,2022-01-11 00:00:00+00:00,-0.37347004879135504,-0.008313122847189602,1.0,0.3426416510208957,0.008439373876968526,1.0,-0.06987320696533601,0.0036429780961044073,1.0,True,3.0,LONG,2022-01-19 00:00:00+00:00
691882,45281,320280,406819,155118,59745,103523,2022-01-18 00:00:00+00:00,-0.3974651746974195,-0.02399512590606445,1.0,0.3637918026484285,0.021150151627532754,1.0,-0.06327379524254136,0.006599411722794657,1.0,True,3.0,LONG,2022-01-26 00:00:00+00:00
682952,43234,324134,400657,141770,60810,104453,2022-01-25 00:00:00+00:00,-0.4113026977005705,-0.013837523003150998,1.0,0.379070564256346,0.015278761607917524,1.0,-0.06390346612939123,-0.0006296708868498702,-1.0,True,1.0,LONG,2022-02-02 00:00:00+00:00
685431,41270,318116,395461,149088,60108,103297,2022-02-01 00:00:00+00:00,-0.4039006114401012,0.007402086260469287,-1.0,0.3594424529967276,-0.019628111259618386,-1.0,-0.06300998933517743,0.0008934767942137961,1.0,True,-1.0,SHORT,2022-02-09 00:00:00+00:00
700098,40688,355853,407945,130416,63922,97767,2022-02-08 00:00:00+00:00,-0.450172690109099,-0.046272078668997796,1.0,0.3964145019697242,0.03697204897299661,1.0,-0.04834323194752735,0.014666757387650081,1.0,True,3.0,LONG,2022-02-16 00:00:00+00:00
702047,41787,373838,417318,125531,52391,91413,2022-02-15 00:00:00+00:00,-0.4729754560592097,-0.022802765950110715,1.0,0.41562317052846887,0.019208668558744646,1.0,-0.05558317320635228,-0.0072399412588249334,-1.0,True,1.0,LONG,2022-02-23 00:00:00+00:00
696682,41363,383445,411663,119281,50013,80598,2022-02-22 00:00:00+00:00,-0.49101598720793704,-0.018040531148727335,1.0,0.41967784441107997,0.004054673882611104,1.0,-0.04390094763464536,0.011682225571706922,1.0,True,3.0,LONG,2022-03-02 00:00:00+00:00
719975,45213,378090,411611,136712,65510,83665,2022-03-01 00:00:00+00:00,-0.46234522032015,0.028670766887787025,-1.0,0.38181742421611864,-0.03786042019496133,-1.0,-0.025216153338657593,0.018684794295987767,1.0,True,-1.0,SHORT,2022-03-09 00:00:00+00:00
738990,46429,336761,398633,158114,83687,90574,2022-03-08 00:00:00+00:00,-0.392876764232263,0.06946845608788704,-1.0,0.3254698981041692,-0.05634752611194943,-1.0,-0.009319476582903692,0.015896676755753902,1.0,True,-1.0,SHORT,2022-03-16 00:00:00+00:00
666010,41240,295463,392453,159254,60296,86916,2022-03-15 00:00:00+00:00,-0.38171048482755515,0.011166279404707824,-1.0,0.35014339124037175,0.02467349313620254,1.0,-0.03996936982928184,-0.03064989324637815,-1.0,True,-1.0,SHORT,2022-03-23 00:00:00+00:00
658817,37793,297599,381083,152619,67389,82786,2022-03-22 00:00:00+00:00,-0.39435230117012765,-0.012641816342572498,1.0,0.34677915111480123,-0.0033642401255705168,-1.0,-0.023370678048684233,0.01659869178059761,1.0,True,1.0,LONG,2022-03-30 00:00:00+00:00
662415,35965,309821,383102,148267,68790,78753,2022-03-29 00:00:00+00:00,-0.41342058981152296,-0.019068288641395315,1.0,0.35451340926760416,0.007734258152802931,1.0,-0.015040420280337854,0.008330257768346378,1.0,True,3.0,LONG,2022-04-06 00:00:00+00:00
663589,33739,296835,388228,164907,69051,74903,2022-04-05 00:00:00+00:00,-0.3964743237154323,0.01694626609609068,-1.0,0.3365351143554218,-0.017978294912182335,-1.0,-0.008818711582018388,0.006221708698319466,1.0,True,-1.0,SHORT,2022-04-13 00:00:00+00:00
678607,40466,299812,387713,175806,79273,71866,2022-04-12 00:00:00+00:00,-0.3821740712960521,0.01430025241938021,-1.0,0.31226763060210105,-0.024267483753320773,-1.0,0.010915006771223992,0.01973371835324238,1.0,True,-1.0,SHORT,2022-04-20 00:00:00+00:00
675939,39464,288777,393537,180014,70868,75909,2022-04-19 00:00:00+00:00,-0.3688394958716689,0.013334575424383155,-1.0,0.315890930986376,0.003623300384274941,1.0,-0.0074577735564895645,-0.018372780327713556,-1.0,True,-1.0,SHORT,2022-04-27 00:00:00+00:00
688449,39397,286236,393949,185865,76345,87058,2022-04-26 00:00:00+00:00,-0.3585436248727211,0.010295870998947798,-1.0,0.30225042087358683,-0.013640510112789161,-1.0,-0.015561065525550912,-0.008103291969061347,-1.0,True,-3.0,SHORT,2022-05-04 00:00:00+00:00
694926,52040,281672,380941,190813,76413,96578,2022-05-03 00:00:00+00:00,-0.3304409390352354,0.028102685837485708,-1.0,0.2735945985615735,-0.028655822312013357,-1.0,-0.029017478119972486,-0.013456412594421574,-1.0,True,-3.0,SHORT,2022-05-11 00:00:00+00:00
705046,42305,292660,396166,184759,80967,99030,2022-05-10 00:00:00+00:00,-0.3550903061644205,-0.024649367129185085,1.0,0.29984852052206523,0.026253921960491755,1.0,-0.025619604961945746,0.00339787315802674,1.0,True,3.0,LONG,2022-05-18 00:00:00+00:00
706712,41032,305941,392337,176340,84236,99212,2022-05-17 00:00:00+00:00,-0.3748471796148926,-0.019756873450472112,1.0,0.3056365252040435,0.005788004681978265,1.0,-0.021191093401555373,0.0044285115603903726,1.0,True,3.0,LONG,2022-05-25 00:00:00+00:00
708938,40662,321857,397748,169586,80090,91273,2022-05-24 00:00:00+00:00,-0.3966425836956123,-0.02179540408071967,1.0,0.32183632419196034,0.016199798987916847,1.0,-0.01577429902191729,0.005416794379638084,1.0,True,3.0,LONG,2022-06-01 00:00:00+00:00
706317,35000,335539,402783,161868,81461,84256,2022-05-31 00:00:00+00:00,-0.4255015807349958,-0.028858997039383494,1.0,0.3410862261562443,0.019249901964283944,1.0,-0.003957146720240346,0.011817152301676945,1.0,True,3.0,LONG,2022-06-08 00:00:00+00:00
730667,28061,340286,404081,156715,79551,77302,2022-06-07 00:00:00+00:00,-0.42731504228328365,-0.0018134615482878758,1.0,0.3385482032170606,-0.002538022939183704,-1.0,0.003078009544703675,0.007035156264944021,1.0,True,1.0,LONG,2022-06-15 00:00:00+00:00
668164,31837,308700,390016,167020,67595,78227,2022-06-14 00:00:00+00:00,-0.41436383881801475,0.012951203465268901,-1.0,0.3337444100550164,-0.0048037931620441565,-1.0,-0.01591226106165552,-0.018990270606359196,-1.0,True,-3.0,SHORT,2022-06-22 00:00:00+00:00
671718,36272,312443,380395,164806,73266,75862,2022-06-21 00:00:00+00:00,-0.4111412825024787,0.0032225563155360293,-1.0,0.3209516493528534,-0.012792760702163009,-1.0,-0.003864717038995531,0.01204754402265999,1.0,True,-1.0,SHORT,2022-06-29 00:00:00+00:00
671472,37179,324812,385596,153367,70552,72913,2022-06-28 00:00:00+00:00,-0.4283618676579217,-0.017220585155443002,1.0,0.3458506088116854,0.02489895945883197,1.0,-0.0035161555507899063,0.00034856148820562463,1.0,True,3.0,LONG,2022-07-06 00:00:00+00:00
673772,31377,303539,385010,154984,78194,87788,2022-07-05 00:00:00+00:00,-0.4039378306014497,0.024424037056472003,-1.0,0.34140035501623694,-0.0044502537954484445,-1.0,-0.014239238199272157,-0.01072308264848225,-1.0,True,-3.0,SHORT,2022-07-13 00:00:00+00:00
682031,43994,291498,374628,166915,77104,84726,2022-07-12 00:00:00+00:00,-0.3628925957911004,0.04104523481034933,-1.0,0.30455067291662696,-0.03684968209960998,-1.0,-0.011175445104401412,0.0030637930948707454,1.0,True,-1.0,SHORT,2022-07-20 00:00:00+00:00
694106,63479,292560,368811,171675,70143,93138,2022-07-19 00:00:00+00:00,-0.33003748706969827,0.032855108721402126,-1.0,0.28401425718838336,-0.020536415728243607,-1.0,-0.03312894572298756,-0.02195350061858615,-1.0,True,-3.0,SHORT,2022-07-27 00:00:00+00:00
694099,57558,290127,373668,165022,73744,104779,2022-07-26 00:00:00+00:00,-0.33506603524857403,-0.005028548178875769,1.0,0.30059977034976276,0.016585513161379406,1.0,-0.04471264185656513,-0.01158369613357757,-1.0,True,1.0,LONG,2022-08-03 00:00:00+00:00
683883,48526,296921,381487,162742,69879,92579,2022-08-02 00:00:00+00:00,-0.3632127132857521,-0.028146678037178074,1.0,0.3198573440193717,0.01925757366960895,1.0,-0.03319281222080385,0.01151982963576128,1.0,True,3.0,LONG,2022-08-10 00:00:00+00:00
692398,54964,301203,381233,169844,72779,89387,2022-08-09 00:00:00+00:00,-0.35563216531532443,0.007580547970427676,-1.0,0.3052998419983882,-0.014557502020983493,-1.0,-0.023986204466217406,0.009206607754586444,1.0,True,-1.0,SHORT,2022-08-17 00:00:00+00:00
698570,59450,297836,384008,177485,70967,93137,2022-08-16 00:00:00+00:00,-0.34124855061053294,0.014383614704791492,-1.0,0.29563680089325334,-0.009663041105134884,-1.0,-0.0317362612193481,-0.0077500567531306915,-1.0,True,-3.0,SHORT,2022-08-24 00:00:00+00:00
717921,66610,288729,382815,192609,82015,100897,2022-08-23 00:00:00+00:00,-0.309391980454674,0.031856570155858965,-1.0,0.264940014291266,-0.030696786601987325,-1.0,-0.02630094397572992,0.005435317243618176,1.0,True,-1.0,SHORT,2022-08-31 00:00:00+00:00
720081,70672,277352,379784,198846,76078,101436,2022-08-30 00:00:00+00:00,-0.2870232654381938,0.02236871501648019,-1.0,0.2512745093954708,-0.01366550489579521,-1.0,-0.0352154827026404,-0.008914538726910476,-1.0,True,-3.0,SHORT,2022-09-07 00:00:00+00:00
721678,65842,281751,384864,195063,74344,97788,2022-09-06 00:00:00+00:00,-0.2991763639739607,-0.012153098535766904,1.0,0.2629995649029068,0.011725055507436022,1.0,-0.03248540207682651,0.0027300806258138896,1.0,True,3.0,LONG,2022-09-14 00:00:00+00:00
742244,47324,301593,394065,166918,68149,96774,2022-09-13 00:00:00+00:00,-0.34256794261725254,-0.04339157864329185,1.0,0.3060273979985018,0.04302783309559499,1.0,-0.03856548520432634,-0.00608008312749983,-1.0,True,1.0,LONG,2022-09-21 00:00:00+00:00
657952,26727,277641,389710,161836,69575,97378,2022-09-20 00:00:00+00:00,-0.38135608676620786,-0.03878814414895532,1.0,0.34633833471134673,0.040310936712844914,1.0,-0.042256881960994114,-0.0036913967566677766,-1.0,True,1.0,LONG,2022-09-28 00:00:00+00:00
654142,25831,273975,377486,161306,75359,102250,2022-09-27 00:00:00+00:00,-0.3793427115213516,0.0020133752448562303,-1.0,0.33047870340079066,-0.015859631310556066,-1.0,-0.04110881123670396,0.0011480707242901567,1.0,True,-1.0,SHORT,2022-10-05 00:00:00+00:00
640458,30698,269016,375722,161605,68913,87224,2022-10-04 00:00:00+00:00,-0.37210558693934653,0.0072371245820050945,-1.0,0.33431856577636626,0.003839862375575598,1.0,-0.028590477439582297,0.01251833379712166,1.0,True,1.0,LONG,2022-10-12 00:00:00+00:00
639348,30929,273318,377407,167700,64598,83788,2022-10-11 00:00:00+00:00,-0.37911904002202246,-0.0070134530826759245,1.0,0.32800133886396765,-0.00631722691239861,-1.0,-0.03001495273309684,-0.001424475293514544,-1.0,True,-1.0,SHORT,2022-10-19 00:00:00+00:00
640469,29421,287972,378799,160805,69229,80045,2022-10-18 00:00:00+00:00,-0.40369010834248026,-0.0245710683204578,1.0,0.3403662003937739,0.01236486152980626,1.0,-0.016887624537643506,0.013127328195453335,1.0,True,3.0,LONG,2022-10-26 00:00:00+00:00
666719,28695,310389,386505,147094,83693,88897,2022-10-25 00:00:00+00:00,-0.4225078331350989,-0.018817724792618618,1.0,0.35908831156754195,0.01872211117376804,1.0,-0.007805387277098748,0.00908223726054476,1.0,True,3.0,LONG,2022-11-02 00:00:00+00:00
671729,27000,341879,388553,131227,88366,84155,2022-11-01 00:00:00+00:00,-0.4687589786952774,-0.04625114556017851,1.0,0.3830800814018749,0.023991769834332932,1.0,0.0062688971296460325,0.01407428440674478,1.0,True,3.0,LONG,2022-11-09 00:00:00+00:00
667902,28388,351100,385994,123303,81850,75031,2022-11-08 00:00:00+00:00,-0.4831726810220661,-0.014413702326788735,1.0,0.3933077008303613,0.010227619428486434,1.0,0.010209581645211423,0.003940684515565391,1.0,True,3.0,LONG,2022-11-16 00:00:00+00:00
682575,29953,382541,396749,108180,80563,80590,2022-11-15 00:00:00+00:00,-0.5165556898509321,-0.03338300882886602,1.0,0.42276526389041497,0.02945756306005365,1.0,-3.9556092737061864e-05,-0.010249137737948485,-1.0,True,1.0,LONG,2022-11-23 00:00:00+00:00
680873,28591,396124,398863,100032,83419,76878,2022-11-22 00:00:00+00:00,-0.5397967021750018,-0.02324101232406961,1.0,0.43889389063746104,0.01612862674704607,1.0,0.009606784231420544,0.009646340324157607,1.0,True,3.0,LONG,2022-11-30 00:00:00+00:00
695776,32015,401343,411019,96730,76460,79804,2022-11-29 00:00:00+00:00,-0.5308145150163271,0.008982187158674604,-1.0,0.4517100331141057,0.012816142476644643,1.0,-0.0048061445062778825,-0.014412928737698427,-1.0,True,-1.0,SHORT,2022-12-07 00:00:00+00:00
711537,41631,412261,414337,98301,76694,81601,2022-12-06 00:00:00+00:00,-0.5208864753343818,0.009928039681945333,-1.0,0.4441596150305606,-0.007550418083545063,-1.0,-0.006896338489776358,-0.002090193983498475,-1.0,True,-3.0,SHORT,2022-12-14 00:00:00+00:00
772800,40388,439262,445288,94765,68146,79103,2022-12-13 00:00:00+00:00,-0.5161413043478261,0.004745170986555691,-1.0,0.4535753105590062,0.009415695528445567,1.0,-0.014178312629399586,-0.007281974139623229,-1.0,True,-1.0,SHORT,2022-12-21 00:00:00+00:00
725968,33389,448199,450549,89882,78454,95148,2022-12-20 00:00:00+00:00,-0.5713888215458532,-0.05524751719802712,1.0,0.4968083992682873,0.04323308870928111,1.0,-0.0229955039340577,-0.008817191304658113,-1.0,True,1.0,LONG,2022-12-28 00:00:00+00:00
728387,32479,455413,451326,85682,81740,92874,2022-12-27 00:00:00+00:00,-0.5806446298464965,-0.009255808300643209,1.0,0.5019913864470398,0.005182987178752485,1.0,-0.015285830197408794,0.007709673736648905,1.0,True,3.0,LONG,2023-01-04 00:00:00+00:00
712030,45250,459862,432022,82479,71489,77178,2023-01-03 00:00:00+00:00,-0.5822956897883517,-0.0016510599418552152,1.0,0.4909104953442973,-0.011080891102742463,-1.0,-0.007989831889105795,0.007295998308302999,1.0,True,1.0,LONG,2023-01-11 00:00:00+00:00
746163,47533,480753,438725,77117,82961,89335,2023-01-10 00:00:00+00:00,-0.5805970009233907,0.00169868886496094,-1.0,0.4846233329714821,-0.006287162372815236,-1.0,-0.00854236942866371,-0.0005525375395579145,-1.0,True,-3.0,SHORT,2023-01-18 00:00:00+00:00
753915,43087,494265,459449,76813,71486,85373,2023-01-17 00:00:00+00:00,-0.598446774503757,-0.017849773580366324,1.0,0.5075320162087238,0.02290868323724171,1.0,-0.018419848391396907,-0.009877478962733197,-1.0,True,1.0,LONG,2023-01-25 00:00:00+00:00
777569,41118,514783,476921,74844,77468,88332,2023-01-24 00:00:00+00:00,-0.6091613734601045,-0.01071459895634741,1.0,0.5170949459147677,0.009562929706043888,1.0,-0.013971750417004793,0.004448097974392114,1.0,True,3.0,LONG,2023-02-01 00:00:00+00:00
737437,24377,508761,479791,81594,61547,48206,2023-03-21 00:00:00+00:00,-0.6568479748100515,-0.047686601349947066,1.0,0.5399742622081615,0.022879316293393792,1.0,0.01809103692925633,0.032062787346261126,1.0,True,3.0,LONG,2023-03-29 00:00:00+00:00
732506,23428,500750,483631,80327,58664,55651,2023-03-28 00:00:00+00:00,-0.651628792119109,0.00521918269094257,-1.0,0.550581155649237,0.010606893441075571,1.0,0.004113276887834366,-0.013977760041421964,-1.0,True,-1.0,SHORT,2023-04-05 00:00:00+00:00
747095,19742,511316,485717,74529,66748,63263,2023-04-04 00:00:00+00:00,-0.6579805781058634,-0.006351785986754455,1.0,0.5503824814782591,-0.0001986741709779638,-1.0,0.004664734739223258,0.0005514578513888925,1.0,True,1.0,LONG,2023-04-12 00:00:00+00:00
759439,19719,526373,496317,74572,69139,61513,2023-04-11 00:00:00+00:00,-0.6671424564711583,-0.009161878365294918,1.0,0.5553375583819109,0.004955076903651823,1.0,0.010041622829483343,0.005376888090260085,1.0,True,3.0,LONG,2023-04-19 00:00:00+00:00
766374,19870,536511,505959,73677,65844,57520,2023-04-18 00:00:00+00:00,-0.674136909655077,-0.00699445318391867,1.0,0.5640614112691714,0.00872385288726052,1.0,0.010861537578258135,0.0008199147487747919,1.0,True,3.0,LONG,2023-04-26 00:00:00+00:00
772882,19153,545719,510675,74655,69260,55884,2023-04-25 00:00:00+00:00,-0.6813019322483898,-0.007165022593312753,1.0,0.5641482140870145,8.680281784312349e-05,1.0,0.017306652244456464,0.006445114666198329,1.0,True,3.0,LONG,2023-05-03 00:00:00+00:00
779458,18184,539147,511857,76172,70548,55759,2023-05-02 00:00:00+00:00,-0.6683657105321903,0.012936221716199459,-1.0,0.5589589176068499,-0.00518929648016464,-1.0,0.01897344051892469,0.0016667882744682248,1.0,True,-1.0,SHORT,2023-05-10 00:00:00+00:00
794721,18458,550230,517803,76477,78046,64643,2023-05-09 00:00:00+00:00,-0.6691304243879298,-0.0007647138557395072,1.0,0.5553219305894773,-0.003636987017372584,-1.0,0.016865038170628434,-0.0021084023482962552,-1.0,True,-1.0,SHORT,2023-05-17 00:00:00+00:00
789930,17780,549939,521175,79390,69220,53952,2023-05-16 00:00:00+00:00,-0.6736786803894016,-0.004548256001471795,1.0,0.5592710746521844,0.003949144062707077,1.0,0.01932829491220741,0.002463256741578976,1.0,True,3.0,LONG,2023-05-24 00:00:00+00:00
781123,18770,538642,508404,79601,72480,58233,2023-05-23 00:00:00+00:00,-0.6655443508896807,0.008134329499720927,-1.0,0.5489570784626749,-0.010313996189509456,-1.0,0.01823912495215222,-0.001089169960055189,-1.0,True,-3.0,SHORT,2023-05-31 00:00:00+00:00
775142,20717,530125,499251,82677,72423,53127,2023-05-30 00:00:00+00:00,-0.6571802327831545,0.008364118106526153,-1.0,0.5374163701618542,-0.011540708300820768,-1.0,0.024893503383896114,0.006654378431743893,1.0,True,-1.0,SHORT,2023-06-07 00:00:00+00:00
781967,22692,516983,487937,87370,77781,54388,2023-06-06 00:00:00+00:00,-0.6321123525673078,0.025067880215846716,-1.0,0.5122556322709271,-0.0251607378909271,-1.0,0.029915584673010497,0.005022081289114383,1.0,True,-1.0,SHORT,2023-06-14 00:00:00+00:00
818294,21468,500110,467413,79173,70136,49937,2023-06-13 00:00:00+00:00,-0.5849266889406497,0.0471856636266581,-1.0,0.47445050311990555,-0.03780512915102152,-1.0,0.024684282177310356,-0.005231302495700141,-1.0,True,-3.0,SHORT,2023-06-21 00:00:00+00:00
732979,19145,496116,476293,82284,66452,60120,2023-06-20 00:00:00+00:00,-0.6507294206246018,-0.06580273168395212,1.0,0.5375447318408849,0.06309422872097936,1.0,0.008638719526753155,-0.0160455626505572,-1.0,True,1.0,LONG,2023-06-28 00:00:00+00:00
732123,18698,501350,474306,78536,70527,56288,2023-06-27 00:00:00+00:00,-0.6592498801430907,-0.008520459518488899,1.0,0.5405785639844671,0.0030338321435822158,1.0,0.01944891773650056,0.010810198209747407,1.0,True,3.0,LONG,2023-07-05 00:00:00+00:00
725927,16355,498196,474861,79095,69829,52356,2023-07-03 00:00:00+00:00,-0.663759579131235,-0.0045096989881442395,1.0,0.5451870504885478,0.004608486504080633,1.0,0.02406991336594451,0.004620995629443948,1.0,True,3.0,LONG,2023-07-11 00:00:00+00:00
736056,18306,501066,477886,78005,70220,60623,2023-07-11 00:00:00+00:00,-0.6558740095862271,0.007885569545007853,-1.0,0.5432752399273968,-0.0019118105611509728,-1.0,0.013038410120969056,-0.011031503244975453,-1.0,True,-3.0,SHORT,2023-07-19 00:00:00+00:00
783132,20303,538591,501669,77482,86196,64705,2023-07-18 00:00:00+00:00,-0.6618143556897177,-0.00594034610349059,1.0,0.5416545358892243,-0.0016207040381724935,-1.0,0.027442372422529025,0.014403962301559969,1.0,True,1.0,LONG,2023-07-26 00:00:00+00:00
772408,18141,536742,491850,76934,80093,54039,2023-07-25 00:00:00+00:00,-0.6714081159180122,-0.009593760228294501,1.0,0.5371720645047695,-0.004482471384454789,-1.0,0.03373087798158486,0.006288505559055836,1.0,True,1.0,LONG,2023-08-02 00:00:00+00:00
755156,18786,521753,492126,79699,70631,51919,2023-08-01 00:00:00+00:00,-0.6660438372998427,0.00536427861816946,-1.0,0.5461480806614792,0.008976016156709732,1.0,0.024778986063806685,-0.008951891917778176,-1.0,True,-1.0,SHORT,2023-08-09 00:00:00+00:00
760968,23480,520021,496666,79804,71402,60392,2023-08-08 00:00:00+00:00,-0.6525123264053153,0.013531510894527421,-1.0,0.5478049011259344,0.0016568204644551443,1.0,0.01446841391490838,-0.010310572148898306,-1.0,True,-1.0,SHORT,2023-08-16 00:00:00+00:00
760233,21538,525111,492339,80087,76755,53700,2023-08-15 00:00:00+00:00,-0.6623929768899798,-0.009880650484664466,1.0,0.5422705933575628,-0.005534307768371605,-1.0,0.03032622893244571,0.01585781501753733,1.0,True,1.0,LONG,2023-08-23 00:00:00+00:00
750486,27512,503905,467608,85738,91721,60015,2023-08-22 00:00:00+00:00,-0.6347793296610463,0.027613647228933447,-1.0,0.508830277979869,-0.03344031537769376,-1.0,0.042247290422472904,0.011921061490027193,1.0,True,-1.0,SHORT,2023-08-30 00:00:00+00:00
748127,26259,483727,464262,98767,87774,59359,2023-08-29 00:00:00+00:00,-0.6114844137425864,0.02329491591845989,-1.0,0.48854673070214016,-0.020283547277728853,-1.0,0.037981519180566935,-0.004265771241905969,-1.0,True,-3.0,SHORT,2023-09-06 00:00:00+00:00
754263,29754,470397,461039,107353,89527,65457,2023-09-05 00:00:00+00:00,-0.5842033879429324,0.02728102579965408,-1.0,0.4689160147057459,-0.019630715996394266,-1.0,0.031911945833217326,-0.006069573347349609,-1.0,True,-3.0,SHORT,2023-09-13 00:00:00+00:00
743759,25933,442298,450698,107951,72898,59469,2023-09-12 00:00:00+00:00,-0.5598117132027982,0.02439167474013415,-1.0,0.4608307260819701,-0.008085288623775777,-1.0,0.018055579831639013,-0.013856366001578312,-1.0,True,-3.0,SHORT,2023-09-20 00:00:00+00:00
695343,18757,410033,449293,114429,65602,60740,2023-09-19 00:00:00+00:00,-0.5627093391319105,-0.0028976259291122464,1.0,0.48158103267020735,0.020750306588237233,1.0,0.0069922326103807764,-0.011063347221258237,-1.0,True,1.0,LONG,2023-09-27 00:00:00+00:00
699271,16961,397230,441783,123649,76453,64578,2023-09-26 00:00:00+00:00,-0.5438077655158015,0.018901573616109002,-1.0,0.4549509417664968,-0.026630090903710546,-1.0,0.016981971224317896,0.00998973861393712,1.0,True,-1.0,SHORT,2023-10-04 00:00:00+00:00
702433,16667,384966,439608,132872,82368,69165,2023-10-03 00:00:00+00:00,-0.5243190453751461,0.01948872014065539,-1.0,0.43667652288545666,-0.018274418881040144,-1.0,0.01879609870265207,0.001814127478334173,1.0,True,-1.0,SHORT,2023-10-11 00:00:00+00:00
687382,16796,380272,444415,125782,68001,68963,2023-10-10 00:00:00+00:00,-0.5287831220485844,-0.004464076673438289,1.0,0.4635457431239107,0.02686922023845406,1.0,-0.0013995129345836812,-0.02019561163723575,-1.0,True,1.0,LONG,2023-10-18 00:00:00+00:00
695676,19212,384515,447860,130472,75357,71058,2023-10-17 00:00:00+00:00,-0.5251050776510905,0.0036780443974938626,-1.0,0.4562296241353734,-0.007316118988537346,-1.0,0.006179600848670933,0.007579113783254614,1.0,True,-1.0,SHORT,2023-10-25 00:00:00+00:00
702668,18287,400227,448774,122822,81600,72575,2023-10-24 00:00:00+00:00,-0.5435568433456484,-0.018451765694557865,1.0,0.46387767765146554,0.007648053516092157,1.0,0.012843903522004702,0.0066643026733337685,1.0,True,3.0,LONG,2023-11-01 00:00:00+00:00
694962,19049,393879,443345,121935,77740,72267,2023-10-31 00:00:00+00:00,-0.5393532308241314,0.0042036125215169085,-1.0,0.46248571864360927,-0.0013919590078562694,-1.0,0.00787525073313361,-0.004968652788871092,-1.0,True,-3.0,SHORT,2023-11-08 00:00:00+00:00
697624,19829,400621,443192,118769,77240,71870,2023-11-07 00:00:00+00:00,-0.5458413127988716,-0.006488081974740156,1.0,0.4650399068839375,0.0025541882403282146,1.0,0.007697556276733598,-0.00017769445640001148,-1.0,True,1.0,LONG,2023-11-15 00:00:00+00:00
702463,19768,411285,441077,113079,77152,70027,2023-11-14 00:00:00+00:00,-0.5573489279862427,-0.01150761518737109,1.0,0.4669256601415306,0.0018857532575931035,1.0,0.010142882970348616,0.002445326693615018,1.0,True,3.0,LONG,2023-11-22 00:00:00+00:00
712364,19317,442358,453409,99427,73652,65589,2023-11-21 00:00:00+00:00,-0.5938551077819766,-0.036506179795733895,1.0,0.4969116912140423,0.029986031072511687,1.0,0.01131865170053512,0.001175768730186504,1.0,True,3.0,LONG,2023-11-29 00:00:00+00:00
727138,19358,459111,465952,93795,73233,63049,2023-11-28 00:00:00+00:00,-0.6047724090887837,-0.010917301306807126,1.0,0.511810687929939,0.014898996715896728,1.0,0.014005594536387866,0.002686942835852746,1.0,True,3.0,LONG,2023-12-06 00:00:00+00:00
756615,19995,479853,478523,92860,76280,64172,2023-12-05 00:00:00+00:00,-0.6077833508455424,-0.003010941756758645,1.0,0.5097215889190672,-0.002089099010871842,-1.0,0.016002854820483338,0.001997260284095472,1.0,True,1.0,LONG,2023-12-13 00:00:00+00:00
792149,21100,459903,462262,99438,83174,66533,2023-12-12 00:00:00+00:00,-0.5539399784636476,0.05384337238189474,-1.0,0.4580249422772736,-0.051696646641793575,-1.0,0.021007411484455576,0.005004556663972239,1.0,True,-1.0,SHORT,2023-12-20 00:00:00+00:00
