attempt_no,policy_id,mechanic,parameters_json,raw_discovery_signal_count
131370,V100_1bd1ee758f71291d73ce,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131371,V100_a22a21539c23b39f7302,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131372,V100_efca4fabe1660f9da588,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131373,V100_577ef9e3f427575ef19c,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131374,V100_91a25e834299942db854,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131375,V100_407d8341cdf1a768adda,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131376,V100_9e4379a836758dc77f35,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131377,V100_b18a1df970c5faa25bda,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131378,V100_1f91cacb13651dd16bac,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131379,V100_4726a427ec2eaf285f19,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131380,V100_c8d8300594862aa0a8d3,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131381,V100_a2ceff3de94b0a3c0bb6,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131382,V100_46ae4a4452c90c175e11,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131383,V100_9f1598f8bc6179263384,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131384,V100_e5359e07c8671b71f058,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131385,V100_f788554e3703f78f286c,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131386,V100_984413309f87f90c7891,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131387,V100_615a96b27562de99bd3a,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131388,V100_4e42b045eb87b8d87568,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131389,V100_d01f1f29a058f973149a,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131390,V100_715fc6bcebba534f311a,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131391,V100_8a447c729675c3ba91a6,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131392,V100_295b8655c7040b757f2f,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131393,V100_82d33b2a94f26c05ce02,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131394,V100_006120324e5559584ab7,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131395,V100_b293b29836f1186a0334,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131396,V100_0e947c6560df3fe418ae,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131397,V100_a7401c78c3329bc69073,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131398,V100_1010ef5e07334b70df52,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131399,V100_d1fddbf062ad3e33e141,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131400,V100_1df48a8c5793266c7de4,BREAK_180,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""BREAK_180"",""window_hours"":8}",2059
131401,V100_df05df494bc427cd86b6,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131402,V100_24fc94d329cc5fb212d8,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131403,V100_d334df2ab6e2d0865483,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131404,V100_f3f3f76a9862930e12d7,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131405,V100_901009e325810e664cb1,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131406,V100_0b013099564e67be7a34,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131407,V100_96285de8e8d37c8a07b4,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131408,V100_1d661c35b94b158414c6,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131409,V100_1491853506dcff79a29d,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131410,V100_375c562f95ea94188343,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131411,V100_78c7a2ffb2f5071761b2,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131412,V100_3a62292dfb688cd00560,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131413,V100_3e18ef547f971a42e801,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131414,V100_10051223b4d9cd11ad57,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131415,V100_b2c9855346a417e8755f,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131416,V100_e68499be31f4807b293f,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131417,V100_648eea6253ac815ed322,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131418,V100_58c418605913cd9b2471,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131419,V100_705007648fcb98480cad,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131420,V100_37c208be0d62c5d592fa,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131421,V100_48cf67be0d5ca0db3ce1,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131422,V100_c7186f3d6e7fd27c1728,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131423,V100_6469dd51df343982bfb6,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131424,V100_cddfe8fbaf8fe59c5ace,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131425,V100_0fbf2de12de9aa4126d8,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131426,V100_81dd440bc6e5fe6fc250,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131427,V100_c4b065fa4362511dbfc0,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131428,V100_9a04df9acdec6422fea2,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131429,V100_e5b4dd75ad982a0153d9,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131430,V100_93a28d1d897d63564ebf,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131431,V100_7508d2d042c752ba7052,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131432,V100_76ac77afe98fe634fc91,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131433,V100_31c009abd12c2f1fffff,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131434,V100_2e80f2b1be52650ec095,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131435,V100_1249e6936c3cd4dd3da8,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131436,V100_b7a704573ca30a49c395,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131437,V100_bd511b943c1cabed08f1,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131438,V100_211fb41197f6297ad1d5,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131439,V100_3ab8445d7051ca9f44b3,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131440,V100_5e646a718d013fe9adec,RETEST_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131441,V100_428f623dc02f2a97f83f,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131442,V100_363cb52a12e7894b7bb8,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131443,V100_733b0b98b85a5d6400d6,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131444,V100_e24a4e2c2f9bdd3dcccc,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131445,V100_34ba70a2316533955588,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131446,V100_285c89de66b8474d4a42,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131447,V100_338dca945d173ad1e8fb,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131448,V100_859ee3e776ae9caf7d4d,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131449,V100_e20b9cc9c76419685cd0,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131450,V100_d3bef509844baccb8da9,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131451,V100_abba57ae73ca6dab248b,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131452,V100_680ed0004f883c568a29,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131453,V100_b791d65d22530beaa509,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131454,V100_15cb906f010f83a98e82,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131455,V100_e0a23003bae576b5c22d,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131456,V100_eb510b317a69d59d6f72,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131457,V100_22a8314dc083440b63a2,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131458,V100_d02dc05aa8d06774e460,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131459,V100_7b1be7d4e9ae2f7e2ff0,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131460,V100_7c26b0d8e478f1aeb179,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131461,V100_483714548f5b49caa467,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131462,V100_31f917078fff5f80c2ee,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131463,V100_cd306e36bd1c1d706a91,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131464,V100_c8f25706fb0c0b6748cf,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131465,V100_b4a6391dd451bcbbfbcb,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131466,V100_8505ee1c74a1f6bd2ca2,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131467,V100_b7087098fba64e79c628,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131468,V100_0da3417b13c849d28ffc,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131469,V100_80ac8ce61c71a7a54b43,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131470,V100_28c56c8c9404bf3de6e9,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131471,V100_e4ccf37c49b5d1e6a572,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
131472,V100_4fd18bcbad86cb30ad10,RETEST_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""RETEST_60"",""window_hours"":8}",1521
