vote_eurgbp,vote_eurjpy,vote_gbpusd,vote_usdjpy,vote_score,direction_code,signal_time,entry_time,utc_date,direction
-1,-1,-1,1,-2,-1,2022-03-31 07:55:00+00:00,2022-03-31 08:00:00+00:00,2022-03-31,SHORT
-1,-1,-1,-1,-4,-1,2022-04-01 05:55:00+00:00,2022-04-01 06:00:00+00:00,2022-04-01,SHORT
-1,-1,-1,1,-2,-1,2022-04-04 06:55:00+00:00,2022-04-04 07:00:00+00:00,2022-04-04,SHORT
1,-1,-1,-1,-2,-1,2022-04-05 07:55:00+00:00,2022-04-05 08:00:00+00:00,2022-04-05,SHORT
-1,-1,-1,-1,-4,-1,2022-04-06 05:55:00+00:00,2022-04-06 06:00:00+00:00,2022-04-06,SHORT
-1,1,1,1,2,1,2022-04-07 05:55:00+00:00,2022-04-07 06:00:00+00:00,2022-04-07,LONG
1,1,1,1,4,1,2022-04-08 05:55:00+00:00,2022-04-08 06:00:00+00:00,2022-04-08,LONG
1,1,1,1,4,1,2022-04-11 05:55:00+00:00,2022-04-11 06:00:00+00:00,2022-04-11,LONG
-1,-1,-1,-1,-4,-1,2022-04-12 05:55:00+00:00,2022-04-12 06:00:00+00:00,2022-04-12,SHORT
1,1,1,-1,2,1,2022-04-13 05:55:00+00:00,2022-04-13 06:00:00+00:00,2022-04-13,LONG
-1,1,-1,-1,-2,-1,2022-04-14 05:55:00+00:00,2022-04-14 06:00:00+00:00,2022-04-14,SHORT
-1,-1,-1,1,-2,-1,2022-04-15 06:55:00+00:00,2022-04-15 07:00:00+00:00,2022-04-15,SHORT
-1,-1,-1,1,-2,-1,2022-04-18 06:55:00+00:00,2022-04-18 07:00:00+00:00,2022-04-18,SHORT
1,1,1,-1,2,1,2022-04-19 07:55:00+00:00,2022-04-19 08:00:00+00:00,2022-04-19,LONG
1,-1,1,1,2,1,2022-04-20 08:55:00+00:00,2022-04-20 09:00:00+00:00,2022-04-20,LONG
1,1,1,-1,2,1,2022-04-21 06:55:00+00:00,2022-04-21 07:00:00+00:00,2022-04-21,LONG
-1,-1,-1,-1,-4,-1,2022-04-22 06:55:00+00:00,2022-04-22 07:00:00+00:00,2022-04-22,SHORT
1,1,1,-1,2,1,2022-04-25 07:55:00+00:00,2022-04-25 08:00:00+00:00,2022-04-25,LONG
1,-1,-1,-1,-2,-1,2022-04-26 09:55:00+00:00,2022-04-26 10:00:00+00:00,2022-04-26,SHORT
-1,1,-1,-1,-2,-1,2022-04-27 05:55:00+00:00,2022-04-27 06:00:00+00:00,2022-04-27,SHORT
1,1,1,1,4,1,2022-04-28 05:55:00+00:00,2022-04-28 06:00:00+00:00,2022-04-28,LONG
-1,-1,-1,1,-2,-1,2022-04-29 07:55:00+00:00,2022-04-29 08:00:00+00:00,2022-04-29,SHORT
-1,-1,-1,-1,-4,-1,2022-05-02 05:55:00+00:00,2022-05-02 06:00:00+00:00,2022-05-02,SHORT
1,1,1,-1,2,1,2022-05-03 05:55:00+00:00,2022-05-03 06:00:00+00:00,2022-05-03,LONG
-1,-1,1,-1,-2,-1,2022-05-04 05:55:00+00:00,2022-05-04 06:00:00+00:00,2022-05-04,SHORT
1,1,1,-1,2,1,2022-05-05 07:55:00+00:00,2022-05-05 08:00:00+00:00,2022-05-05,LONG
1,-1,-1,-1,-2,-1,2022-05-06 05:55:00+00:00,2022-05-06 06:00:00+00:00,2022-05-06,SHORT
-1,-1,-1,-1,-4,-1,2022-05-09 07:55:00+00:00,2022-05-09 08:00:00+00:00,2022-05-09,SHORT
-1,-1,-1,1,-2,-1,2022-05-10 05:55:00+00:00,2022-05-10 06:00:00+00:00,2022-05-10,SHORT
1,-1,-1,-1,-2,-1,2022-05-11 06:55:00+00:00,2022-05-11 07:00:00+00:00,2022-05-11,SHORT
-1,-1,-1,1,-2,-1,2022-05-12 05:55:00+00:00,2022-05-12 06:00:00+00:00,2022-05-12,SHORT
-1,-1,1,-1,-2,-1,2022-05-13 05:55:00+00:00,2022-05-13 06:00:00+00:00,2022-05-13,SHORT
-1,-1,-1,-1,-4,-1,2022-05-16 05:55:00+00:00,2022-05-16 06:00:00+00:00,2022-05-16,SHORT
-1,1,1,1,2,1,2022-05-17 05:55:00+00:00,2022-05-17 06:00:00+00:00,2022-05-17,LONG
1,1,1,1,4,1,2022-05-18 05:55:00+00:00,2022-05-18 06:00:00+00:00,2022-05-18,LONG
-1,1,-1,-1,-2,-1,2022-05-19 06:55:00+00:00,2022-05-19 07:00:00+00:00,2022-05-19,SHORT
1,1,1,1,4,1,2022-05-20 05:55:00+00:00,2022-05-20 06:00:00+00:00,2022-05-20,LONG
-1,1,1,1,2,1,2022-05-23 06:55:00+00:00,2022-05-23 07:00:00+00:00,2022-05-23,LONG
-1,1,1,1,2,1,2022-05-24 05:55:00+00:00,2022-05-24 06:00:00+00:00,2022-05-24,LONG
1,1,1,1,4,1,2022-05-25 05:55:00+00:00,2022-05-25 06:00:00+00:00,2022-05-25,LONG
-1,-1,-1,1,-2,-1,2022-05-26 05:55:00+00:00,2022-05-26 06:00:00+00:00,2022-05-26,SHORT
-1,-1,-1,-1,-4,-1,2022-05-27 06:55:00+00:00,2022-05-27 07:00:00+00:00,2022-05-27,SHORT
-1,-1,-1,-1,-4,-1,2022-05-30 06:55:00+00:00,2022-05-30 07:00:00+00:00,2022-05-30,SHORT
1,-1,-1,-1,-2,-1,2022-05-31 05:55:00+00:00,2022-05-31 06:00:00+00:00,2022-05-31,SHORT
1,1,1,-1,2,1,2022-06-01 06:55:00+00:00,2022-06-01 07:00:00+00:00,2022-06-01,LONG
-1,1,1,1,2,1,2022-06-02 06:55:00+00:00,2022-06-02 07:00:00+00:00,2022-06-02,LONG
-1,-1,-1,-1,-4,-1,2022-06-03 08:55:00+00:00,2022-06-03 09:00:00+00:00,2022-06-03,SHORT
-1,-1,-1,1,-2,-1,2022-06-06 05:55:00+00:00,2022-06-06 06:00:00+00:00,2022-06-06,SHORT
-1,-1,1,-1,-2,-1,2022-06-07 06:55:00+00:00,2022-06-07 07:00:00+00:00,2022-06-07,SHORT
-1,-1,-1,-1,-4,-1,2022-06-08 13:55:00+00:00,2022-06-08 14:00:00+00:00,2022-06-08,SHORT
-1,-1,-1,-1,-4,-1,2022-06-09 05:55:00+00:00,2022-06-09 06:00:00+00:00,2022-06-09,SHORT
-1,-1,-1,1,-2,-1,2022-06-10 05:55:00+00:00,2022-06-10 06:00:00+00:00,2022-06-10,SHORT
-1,-1,-1,1,-2,-1,2022-06-13 13:55:00+00:00,2022-06-13 14:00:00+00:00,2022-06-13,SHORT
1,1,1,1,4,1,2022-06-14 05:55:00+00:00,2022-06-14 06:00:00+00:00,2022-06-14,LONG
-1,-1,1,-1,-2,-1,2022-06-15 06:55:00+00:00,2022-06-15 07:00:00+00:00,2022-06-15,SHORT
-1,1,1,1,2,1,2022-06-16 07:55:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16,LONG
-1,1,-1,-1,-2,-1,2022-06-17 06:55:00+00:00,2022-06-17 07:00:00+00:00,2022-06-17,SHORT
1,1,1,-1,2,1,2022-06-20 05:55:00+00:00,2022-06-20 06:00:00+00:00,2022-06-20,LONG
1,1,1,1,4,1,2022-06-21 07:55:00+00:00,2022-06-21 08:00:00+00:00,2022-06-21,LONG
-1,1,-1,-1,-2,-1,2022-06-22 05:55:00+00:00,2022-06-22 06:00:00+00:00,2022-06-22,SHORT
1,1,1,1,4,1,2022-06-23 06:55:00+00:00,2022-06-23 07:00:00+00:00,2022-06-23,LONG
-1,-1,1,-1,-2,-1,2022-06-24 10:55:00+00:00,2022-06-24 11:00:00+00:00,2022-06-24,SHORT
-1,1,-1,-1,-2,-1,2022-06-27 05:55:00+00:00,2022-06-27 06:00:00+00:00,2022-06-27,SHORT
-1,-1,-1,-1,-4,-1,2022-06-28 05:55:00+00:00,2022-06-28 06:00:00+00:00,2022-06-28,SHORT
-1,-1,-1,-1,-4,-1,2022-06-29 05:55:00+00:00,2022-06-29 06:00:00+00:00,2022-06-29,SHORT
-1,1,1,1,2,1,2022-06-30 05:55:00+00:00,2022-06-30 06:00:00+00:00,2022-06-30,LONG
1,1,-1,1,2,1,2022-07-01 06:55:00+00:00,2022-07-01 07:00:00+00:00,2022-07-01,LONG
-1,-1,-1,1,-2,-1,2022-07-04 06:55:00+00:00,2022-07-04 07:00:00+00:00,2022-07-04,SHORT
-1,-1,-1,-1,-4,-1,2022-07-05 08:55:00+00:00,2022-07-05 09:00:00+00:00,2022-07-05,SHORT
1,1,1,1,4,1,2022-07-06 05:55:00+00:00,2022-07-06 06:00:00+00:00,2022-07-06,LONG
1,1,1,-1,2,1,2022-07-07 08:55:00+00:00,2022-07-07 09:00:00+00:00,2022-07-07,LONG
1,1,1,-1,2,1,2022-07-08 05:55:00+00:00,2022-07-08 06:00:00+00:00,2022-07-08,LONG
-1,-1,-1,1,-2,-1,2022-07-11 05:55:00+00:00,2022-07-11 06:00:00+00:00,2022-07-11,SHORT
-1,-1,-1,1,-2,-1,2022-07-12 06:55:00+00:00,2022-07-12 07:00:00+00:00,2022-07-12,SHORT
-1,-1,-1,-1,-4,-1,2022-07-13 06:55:00+00:00,2022-07-13 07:00:00+00:00,2022-07-13,SHORT
-1,-1,-1,-1,-4,-1,2022-07-14 06:55:00+00:00,2022-07-14 07:00:00+00:00,2022-07-14,SHORT
1,-1,-1,-1,-2,-1,2022-07-15 05:55:00+00:00,2022-07-15 06:00:00+00:00,2022-07-15,SHORT
-1,-1,-1,-1,-4,-1,2022-07-18 05:55:00+00:00,2022-07-18 06:00:00+00:00,2022-07-18,SHORT
-1,-1,-1,-1,-4,-1,2022-07-19 05:55:00+00:00,2022-07-19 06:00:00+00:00,2022-07-19,SHORT
1,1,1,1,4,1,2022-07-20 06:55:00+00:00,2022-07-20 07:00:00+00:00,2022-07-20,LONG
-1,-1,-1,-1,-4,-1,2022-07-21 06:55:00+00:00,2022-07-21 07:00:00+00:00,2022-07-21,SHORT
-1,-1,-1,1,-2,-1,2022-07-22 05:55:00+00:00,2022-07-22 06:00:00+00:00,2022-07-22,SHORT
-1,-1,-1,-1,-4,-1,2022-07-25 11:55:00+00:00,2022-07-25 12:00:00+00:00,2022-07-25,SHORT
-1,-1,-1,-1,-4,-1,2022-07-26 08:55:00+00:00,2022-07-26 09:00:00+00:00,2022-07-26,SHORT
-1,-1,-1,-1,-4,-1,2022-07-27 11:55:00+00:00,2022-07-27 12:00:00+00:00,2022-07-27,SHORT
1,1,1,1,4,1,2022-07-28 05:55:00+00:00,2022-07-28 06:00:00+00:00,2022-07-28,LONG
-1,-1,-1,-1,-4,-1,2022-07-29 05:55:00+00:00,2022-07-29 06:00:00+00:00,2022-07-29,SHORT
-1,-1,1,-1,-2,-1,2022-08-01 05:55:00+00:00,2022-08-01 06:00:00+00:00,2022-08-01,SHORT
-1,-1,-1,-1,-4,-1,2022-08-02 05:55:00+00:00,2022-08-02 06:00:00+00:00,2022-08-02,SHORT
-1,1,-1,-1,-2,-1,2022-08-03 05:55:00+00:00,2022-08-03 06:00:00+00:00,2022-08-03,SHORT
-1,1,1,1,2,1,2022-08-04 08:55:00+00:00,2022-08-04 09:00:00+00:00,2022-08-04,LONG
-1,-1,-1,1,-2,-1,2022-08-05 05:55:00+00:00,2022-08-05 06:00:00+00:00,2022-08-05,SHORT
-1,-1,-1,1,-2,-1,2022-08-08 05:55:00+00:00,2022-08-08 06:00:00+00:00,2022-08-08,SHORT
1,1,1,1,4,1,2022-08-09 07:55:00+00:00,2022-08-09 08:00:00+00:00,2022-08-09,LONG
-1,-1,-1,-1,-4,-1,2022-08-10 05:55:00+00:00,2022-08-10 06:00:00+00:00,2022-08-10,SHORT
-1,1,-1,-1,-2,-1,2022-08-11 05:55:00+00:00,2022-08-11 06:00:00+00:00,2022-08-11,SHORT
1,-1,-1,-1,-2,-1,2022-08-12 05:55:00+00:00,2022-08-12 06:00:00+00:00,2022-08-12,SHORT
-1,-1,1,-1,-2,-1,2022-08-15 07:55:00+00:00,2022-08-15 08:00:00+00:00,2022-08-15,SHORT
1,-1,-1,-1,-2,-1,2022-08-16 06:55:00+00:00,2022-08-16 07:00:00+00:00,2022-08-16,SHORT
1,1,1,1,4,1,2022-08-17 05:55:00+00:00,2022-08-17 06:00:00+00:00,2022-08-17,LONG
-1,-1,-1,-1,-4,-1,2022-08-18 06:55:00+00:00,2022-08-18 07:00:00+00:00,2022-08-18,SHORT
1,1,1,1,4,1,2022-08-19 05:55:00+00:00,2022-08-19 06:00:00+00:00,2022-08-19,LONG
1,-1,-1,-1,-2,-1,2022-08-22 07:55:00+00:00,2022-08-22 08:00:00+00:00,2022-08-22,SHORT
-1,-1,-1,-1,-4,-1,2022-08-23 07:55:00+00:00,2022-08-23 08:00:00+00:00,2022-08-23,SHORT
-1,-1,-1,-1,-4,-1,2022-08-24 05:55:00+00:00,2022-08-24 06:00:00+00:00,2022-08-24,SHORT
0,1,1,1,3,1,2022-08-25 05:55:00+00:00,2022-08-25 06:00:00+00:00,2022-08-25,LONG
-1,-1,-1,-1,-4,-1,2022-08-26 05:55:00+00:00,2022-08-26 06:00:00+00:00,2022-08-26,SHORT
-1,1,1,1,2,1,2022-08-29 05:55:00+00:00,2022-08-29 06:00:00+00:00,2022-08-29,LONG
1,1,-1,1,2,1,2022-08-30 07:55:00+00:00,2022-08-30 08:00:00+00:00,2022-08-30,LONG
-1,-1,-1,1,-2,-1,2022-08-31 06:55:00+00:00,2022-08-31 07:00:00+00:00,2022-08-31,SHORT
-1,-1,-1,1,-2,-1,2022-09-01 05:55:00+00:00,2022-09-01 06:00:00+00:00,2022-09-01,SHORT
-1,-1,-1,1,-2,-1,2022-09-02 05:55:00+00:00,2022-09-02 06:00:00+00:00,2022-09-02,SHORT
-1,1,1,1,2,1,2022-09-05 05:55:00+00:00,2022-09-05 06:00:00+00:00,2022-09-05,LONG
-1,1,1,1,2,1,2022-09-06 06:55:00+00:00,2022-09-06 07:00:00+00:00,2022-09-06,LONG
1,1,1,-1,2,1,2022-09-07 05:55:00+00:00,2022-09-07 06:00:00+00:00,2022-09-07,LONG
-1,1,-1,-1,-2,-1,2022-09-08 07:55:00+00:00,2022-09-08 08:00:00+00:00,2022-09-08,SHORT
1,1,1,-1,2,1,2022-09-09 05:55:00+00:00,2022-09-09 06:00:00+00:00,2022-09-09,LONG
1,1,1,1,4,1,2022-09-12 06:55:00+00:00,2022-09-12 07:00:00+00:00,2022-09-12,LONG
1,1,-1,1,2,1,2022-09-13 05:55:00+00:00,2022-09-13 06:00:00+00:00,2022-09-13,LONG
-1,-1,-1,-1,-4,-1,2022-09-14 08:55:00+00:00,2022-09-14 09:00:00+00:00,2022-09-14,SHORT
-1,1,1,1,2,1,2022-09-15 06:55:00+00:00,2022-09-15 07:00:00+00:00,2022-09-15,LONG
-1,1,-1,-1,-2,-1,2022-09-16 05:55:00+00:00,2022-09-16 06:00:00+00:00,2022-09-16,SHORT
1,1,1,1,4,1,2022-09-19 10:55:00+00:00,2022-09-19 11:00:00+00:00,2022-09-19,LONG
-1,-1,-1,-1,-4,-1,2022-09-20 05:55:00+00:00,2022-09-20 06:00:00+00:00,2022-09-20,SHORT
-1,-1,-1,1,-2,-1,2022-09-21 05:55:00+00:00,2022-09-21 06:00:00+00:00,2022-09-21,SHORT
-1,-1,-1,1,-2,-1,2022-09-22 05:55:00+00:00,2022-09-22 06:00:00+00:00,2022-09-22,SHORT
-1,1,1,1,2,1,2022-09-23 05:55:00+00:00,2022-09-23 06:00:00+00:00,2022-09-23,LONG
1,-1,-1,-1,-2,-1,2022-09-26 07:55:00+00:00,2022-09-26 08:00:00+00:00,2022-09-26,SHORT
-1,-1,-1,1,-2,-1,2022-09-27 07:55:00+00:00,2022-09-27 08:00:00+00:00,2022-09-27,SHORT
1,-1,-1,-1,-2,-1,2022-09-28 06:55:00+00:00,2022-09-28 07:00:00+00:00,2022-09-28,SHORT
-1,-1,1,-1,-2,-1,2022-09-29 06:55:00+00:00,2022-09-29 07:00:00+00:00,2022-09-29,SHORT
1,-1,1,1,2,1,2022-09-30 05:55:00+00:00,2022-09-30 06:00:00+00:00,2022-09-30,LONG
-1,1,1,1,2,1,2022-10-03 05:55:00+00:00,2022-10-03 06:00:00+00:00,2022-10-03,LONG
1,1,1,1,4,1,2022-10-04 06:55:00+00:00,2022-10-04 07:00:00+00:00,2022-10-04,LONG
-1,-1,-1,-1,-4,-1,2022-10-05 05:55:00+00:00,2022-10-05 06:00:00+00:00,2022-10-05,SHORT
-1,-1,-1,-1,-4,-1,2022-10-06 06:55:00+00:00,2022-10-06 07:00:00+00:00,2022-10-06,SHORT
-1,1,1,1,2,1,2022-10-07 06:55:00+00:00,2022-10-07 07:00:00+00:00,2022-10-07,LONG
1,-1,-1,-1,-2,-1,2022-10-10 06:55:00+00:00,2022-10-10 07:00:00+00:00,2022-10-10,SHORT
-1,-1,-1,-1,-4,-1,2022-10-11 07:55:00+00:00,2022-10-11 08:00:00+00:00,2022-10-11,SHORT
1,1,0,1,3,1,2022-10-12 05:55:00+00:00,2022-10-12 06:00:00+00:00,2022-10-12,LONG
-1,-1,-1,-1,-4,-1,2022-10-13 05:55:00+00:00,2022-10-13 06:00:00+00:00,2022-10-13,SHORT
1,-1,-1,-1,-2,-1,2022-10-14 05:55:00+00:00,2022-10-14 06:00:00+00:00,2022-10-14,SHORT
-1,-1,-1,-1,-4,-1,2022-10-17 06:55:00+00:00,2022-10-17 07:00:00+00:00,2022-10-17,SHORT
1,-1,-1,-1,-2,-1,2022-10-18 05:55:00+00:00,2022-10-18 06:00:00+00:00,2022-10-18,SHORT
1,-1,-1,-1,-2,-1,2022-10-19 06:55:00+00:00,2022-10-19 07:00:00+00:00,2022-10-19,SHORT
1,-1,-1,-1,-2,-1,2022-10-20 05:55:00+00:00,2022-10-20 06:00:00+00:00,2022-10-20,SHORT
1,1,1,1,4,1,2022-10-21 05:55:00+00:00,2022-10-21 06:00:00+00:00,2022-10-21,LONG
-1,1,1,1,2,1,2022-10-24 06:55:00+00:00,2022-10-24 07:00:00+00:00,2022-10-24,LONG
-1,-1,-1,1,-2,-1,2022-10-25 08:55:00+00:00,2022-10-25 09:00:00+00:00,2022-10-25,SHORT
1,-1,-1,-1,-2,-1,2022-10-26 05:55:00+00:00,2022-10-26 06:00:00+00:00,2022-10-26,SHORT
1,1,1,-1,2,1,2022-10-27 09:55:00+00:00,2022-10-27 10:00:00+00:00,2022-10-27,LONG
1,1,-1,1,2,1,2022-10-28 10:55:00+00:00,2022-10-28 11:00:00+00:00,2022-10-28,LONG
1,-1,-1,-1,-2,-1,2022-10-31 05:55:00+00:00,2022-10-31 06:00:00+00:00,2022-10-31,SHORT
1,1,1,1,4,1,2022-11-01 05:55:00+00:00,2022-11-01 06:00:00+00:00,2022-11-01,LONG
1,1,-1,1,2,1,2022-11-02 06:55:00+00:00,2022-11-02 07:00:00+00:00,2022-11-02,LONG
1,-1,-1,-1,-2,-1,2022-11-03 06:55:00+00:00,2022-11-03 07:00:00+00:00,2022-11-03,SHORT
1,-1,-1,-1,-2,-1,2022-11-04 05:55:00+00:00,2022-11-04 06:00:00+00:00,2022-11-04,SHORT
1,-1,-1,-1,-2,-1,2022-11-07 05:55:00+00:00,2022-11-07 06:00:00+00:00,2022-11-07,SHORT
-1,-1,-1,-1,-4,-1,2022-11-08 05:55:00+00:00,2022-11-08 06:00:00+00:00,2022-11-08,SHORT
1,-1,-1,-1,-2,-1,2022-11-09 08:55:00+00:00,2022-11-09 09:00:00+00:00,2022-11-09,SHORT
-1,1,1,1,2,1,2022-11-10 05:55:00+00:00,2022-11-10 06:00:00+00:00,2022-11-10,LONG
1,1,1,-1,2,1,2022-11-11 05:55:00+00:00,2022-11-11 06:00:00+00:00,2022-11-11,LONG
-1,1,-1,-1,-2,-1,2022-11-14 05:55:00+00:00,2022-11-14 06:00:00+00:00,2022-11-14,SHORT
1,1,1,1,4,1,2022-11-15 06:55:00+00:00,2022-11-15 07:00:00+00:00,2022-11-15,LONG
-1,1,1,1,2,1,2022-11-16 05:55:00+00:00,2022-11-16 06:00:00+00:00,2022-11-16,LONG
-1,1,1,1,2,1,2022-11-17 05:55:00+00:00,2022-11-17 06:00:00+00:00,2022-11-17,LONG
1,1,1,1,4,1,2022-11-18 06:55:00+00:00,2022-11-18 07:00:00+00:00,2022-11-18,LONG
-1,-1,-1,-1,-4,-1,2022-11-21 06:55:00+00:00,2022-11-21 07:00:00+00:00,2022-11-21,SHORT
-1,1,1,1,2,1,2022-11-22 07:55:00+00:00,2022-11-22 08:00:00+00:00,2022-11-22,LONG
1,1,0,1,3,1,2022-11-23 06:55:00+00:00,2022-11-23 07:00:00+00:00,2022-11-23,LONG
1,-1,-1,-1,-2,-1,2022-11-24 06:55:00+00:00,2022-11-24 07:00:00+00:00,2022-11-24,SHORT
1,-1,-1,-1,-2,-1,2022-11-25 05:55:00+00:00,2022-11-25 06:00:00+00:00,2022-11-25,SHORT
-1,-1,-1,1,-2,-1,2022-11-28 05:55:00+00:00,2022-11-28 06:00:00+00:00,2022-11-28,SHORT
-1,1,-1,-1,-2,-1,2022-11-29 06:55:00+00:00,2022-11-29 07:00:00+00:00,2022-11-29,SHORT
1,1,1,-1,2,1,2022-11-30 06:55:00+00:00,2022-11-30 07:00:00+00:00,2022-11-30,LONG
-1,1,-1,-1,-2,-1,2022-12-01 05:55:00+00:00,2022-12-01 06:00:00+00:00,2022-12-01,SHORT
1,1,1,-1,2,1,2022-12-02 05:55:00+00:00,2022-12-02 06:00:00+00:00,2022-12-02,LONG
-1,-1,-1,-1,-4,-1,2022-12-05 07:55:00+00:00,2022-12-05 08:00:00+00:00,2022-12-05,SHORT
-1,1,1,1,2,1,2022-12-06 05:55:00+00:00,2022-12-06 06:00:00+00:00,2022-12-06,LONG
1,1,1,-1,2,1,2022-12-07 05:55:00+00:00,2022-12-07 06:00:00+00:00,2022-12-07,LONG
1,1,1,-1,2,1,2022-12-08 05:55:00+00:00,2022-12-08 06:00:00+00:00,2022-12-08,LONG
-1,1,-1,-1,-2,-1,2022-12-09 05:55:00+00:00,2022-12-09 06:00:00+00:00,2022-12-09,SHORT
1,1,-1,1,2,1,2022-12-12 05:55:00+00:00,2022-12-12 06:00:00+00:00,2022-12-12,LONG
1,-1,1,1,2,1,2022-12-13 05:55:00+00:00,2022-12-13 06:00:00+00:00,2022-12-13,LONG
-1,-1,-1,1,-2,-1,2022-12-14 05:55:00+00:00,2022-12-14 06:00:00+00:00,2022-12-14,SHORT
1,1,1,1,4,1,2022-12-15 05:55:00+00:00,2022-12-15 06:00:00+00:00,2022-12-15,LONG
1,1,1,-1,2,1,2022-12-16 05:55:00+00:00,2022-12-16 06:00:00+00:00,2022-12-16,LONG
-1,-1,-1,-1,-4,-1,2022-12-19 09:55:00+00:00,2022-12-19 10:00:00+00:00,2022-12-19,SHORT
-1,1,1,1,2,1,2022-12-20 14:55:00+00:00,2022-12-20 15:00:00+00:00,2022-12-20,LONG
1,1,-1,1,2,1,2022-12-21 05:55:00+00:00,2022-12-21 06:00:00+00:00,2022-12-21,LONG
1,1,1,-1,2,1,2022-12-22 08:55:00+00:00,2022-12-22 09:00:00+00:00,2022-12-22,LONG
1,-1,-1,-1,-2,-1,2022-12-23 05:55:00+00:00,2022-12-23 06:00:00+00:00,2022-12-23,SHORT
1,-1,1,1,2,1,2022-12-26 05:55:00+00:00,2022-12-26 06:00:00+00:00,2022-12-26,LONG
-1,1,1,1,2,1,2022-12-27 06:55:00+00:00,2022-12-27 07:00:00+00:00,2022-12-27,LONG
-1,-1,-1,1,-2,-1,2022-12-28 09:55:00+00:00,2022-12-28 10:00:00+00:00,2022-12-28,SHORT
1,-1,1,1,2,1,2022-12-29 05:55:00+00:00,2022-12-29 06:00:00+00:00,2022-12-29,LONG
-1,-1,-1,-1,-4,-1,2022-12-30 05:55:00+00:00,2022-12-30 06:00:00+00:00,2022-12-30,SHORT
1,1,-1,1,2,1,2023-01-02 05:55:00+00:00,2023-01-02 06:00:00+00:00,2023-01-02,LONG
-1,1,-1,-1,-2,-1,2023-01-03 05:55:00+00:00,2023-01-03 06:00:00+00:00,2023-01-03,SHORT
-1,1,1,1,2,1,2023-01-04 06:55:00+00:00,2023-01-04 07:00:00+00:00,2023-01-04,LONG
1,1,-1,1,2,1,2023-01-05 05:55:00+00:00,2023-01-05 06:00:00+00:00,2023-01-05,LONG
-1,-1,-1,1,-2,-1,2023-01-06 06:55:00+00:00,2023-01-06 07:00:00+00:00,2023-01-06,SHORT
-1,1,-1,-1,-2,-1,2023-01-09 05:55:00+00:00,2023-01-09 06:00:00+00:00,2023-01-09,SHORT
1,-1,1,1,2,1,2023-01-10 08:55:00+00:00,2023-01-10 09:00:00+00:00,2023-01-10,LONG
-1,1,-1,-1,-2,-1,2023-01-11 05:55:00+00:00,2023-01-11 06:00:00+00:00,2023-01-11,SHORT
-1,1,-1,-1,-2,-1,2023-01-12 05:55:00+00:00,2023-01-12 06:00:00+00:00,2023-01-12,SHORT
1,-1,1,1,2,1,2023-01-13 05:55:00+00:00,2023-01-13 06:00:00+00:00,2023-01-13,LONG
-1,-1,-1,1,-2,-1,2023-01-16 07:55:00+00:00,2023-01-16 08:00:00+00:00,2023-01-16,SHORT
-1,1,1,1,2,1,2023-01-17 05:55:00+00:00,2023-01-17 06:00:00+00:00,2023-01-17,LONG
1,-1,1,1,2,1,2023-01-18 06:55:00+00:00,2023-01-18 07:00:00+00:00,2023-01-18,LONG
-1,1,-1,-1,-2,-1,2023-01-19 05:55:00+00:00,2023-01-19 06:00:00+00:00,2023-01-19,SHORT
1,-1,1,1,2,1,2023-01-20 05:55:00+00:00,2023-01-20 06:00:00+00:00,2023-01-20,LONG
1,1,1,1,4,1,2023-01-23 06:55:00+00:00,2023-01-23 07:00:00+00:00,2023-01-23,LONG
-1,-1,-1,-1,-4,-1,2023-01-24 07:55:00+00:00,2023-01-24 08:00:00+00:00,2023-01-24,SHORT
1,-1,1,1,2,1,2023-01-25 05:55:00+00:00,2023-01-25 06:00:00+00:00,2023-01-25,LONG
-1,1,1,1,2,1,2023-01-26 05:55:00+00:00,2023-01-26 06:00:00+00:00,2023-01-26,LONG
1,1,1,-1,2,1,2023-01-27 05:55:00+00:00,2023-01-27 06:00:00+00:00,2023-01-27,LONG
1,-1,1,1,2,1,2023-01-30 05:55:00+00:00,2023-01-30 06:00:00+00:00,2023-01-30,LONG
-1,-1,-1,1,-2,-1,2023-01-31 05:55:00+00:00,2023-01-31 06:00:00+00:00,2023-01-31,SHORT
1,1,1,-1,2,1,2023-02-01 05:55:00+00:00,2023-02-01 06:00:00+00:00,2023-02-01,LONG
1,-1,-1,-1,-2,-1,2023-02-02 07:55:00+00:00,2023-02-02 08:00:00+00:00,2023-02-02,SHORT
1,-1,-1,-1,-2,-1,2023-02-03 05:55:00+00:00,2023-02-03 06:00:00+00:00,2023-02-03,SHORT
-1,1,1,1,2,1,2023-02-06 05:55:00+00:00,2023-02-06 06:00:00+00:00,2023-02-06,LONG
1,-1,1,1,2,1,2023-02-07 05:55:00+00:00,2023-02-07 06:00:00+00:00,2023-02-07,LONG
1,1,1,1,4,1,2023-02-08 05:55:00+00:00,2023-02-08 06:00:00+00:00,2023-02-08,LONG
1,-1,1,1,2,1,2023-02-09 05:55:00+00:00,2023-02-09 06:00:00+00:00,2023-02-09,LONG
1,-1,1,1,2,1,2023-02-10 05:55:00+00:00,2023-02-10 06:00:00+00:00,2023-02-10,LONG
-1,-1,-1,-1,-4,-1,2023-02-13 08:55:00+00:00,2023-02-13 09:00:00+00:00,2023-02-13,SHORT
