stage,attempt_id,model_id,quantile,score_floor,gate_pass,failed_checks,learning_rate,max_iter,max_leaf_nodes,min_samples_leaf,l2_regularization,max_bins,feature_subset,random_state,fit_rows,feature_count,fit_target_mean,fit_score_mean,fit_spearman,trades,source_weekdays,trades_per_weekday,stress_net_r,stress_pf,average_stress_r,closed_drawdown_r,positive_active_month_share,positive_weekday_share,active_weekday_share,minimum_calendar_year_pf,positive_rolling_6m_share,top_winners_removed_stress_net_r,worst_weekday_r,best_weekday_r
selection,M032_P04,M032,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,80,7,50,5.0,127,ALL,314190,11409,58,-0.0882379262334373,-0.0891366532957205,0.35805386352397073,1818,784,2.318877551020408,2.4259590225704386,1.0025087243585236,0.0013344109035040917,149.24857483372313,0.4166666666666667,0.4030612244897959,0.7780612244897959,0.8558595955846073,0.3611111111111111,-35.109820985928735,-4.713148148148148,6.936762035401322
selection,M032_P05,M032,0.5,,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,80,7,50,5.0,127,ALL,314190,11409,58,-0.0882379262334373,-0.0891366532957205,0.35805386352397073,1725,784,2.2002551020408165,-10.097619921120724,0.9890051524795332,-0.005853692707896072,149.02235087257418,0.4166666666666667,0.39668367346938777,0.7755102040816326,0.8160717203038688,0.3888888888888889,-47.6240467688705,-4.716458333333334,6.936762035401322
selection,M032_P06,M032,0.5,0.0,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,80,7,50,5.0,127,ALL,314190,11409,58,-0.0882379262334373,-0.0891366532957205,0.35805386352397073,1665,784,2.123724489795918,5.028349928299136,1.005669245174247,0.003020029986966448,149.02235087257418,0.4444444444444444,0.38903061224489793,0.7436224489795918,0.8617407269537367,0.4166666666666667,-32.47073665001423,-4.7026157407407405,6.936762035401322
selection,M032_P07,M032,0.6,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,7,50,5.0,127,ALL,314190,11409,58,-0.0882379262334373,-0.0891366532957205,0.35805386352397073,1481,784,1.8890306122448979,50.37309531175666,1.0663107829271412,0.03401289352583164,117.46468426853221,0.3888888888888889,0.3852040816326531,0.7142857142857143,0.8882097172260054,0.3611111111111111,12.957927495927734,-4.716458333333334,6.9379773131791
selection,M032_P08,M032,0.6,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,7,50,5.0,127,ALL,314190,11409,58,-0.0882379262334373,-0.0891366532957205,0.35805386352397073,1459,784,1.8609693877551021,59.98480960562108,1.080565473667911,0.041113646062797174,105.47794219688991,0.4166666666666667,0.3826530612244898,0.6989795918367347,0.9333531010411911,0.3888888888888889,22.602537614784126,-4.698958333333334,6.9379773131791
selection,M033_P01,M033,0.3,,False,"minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,120,31,100,0.5,255,PRICE_REGIME,314191,11409,42,-0.0882379262334373,-0.08763926868427131,0.6238370820320401,2147,784,2.7385204081632653,10.919851106678777,1.0081490470841141,0.00508609739482011,145.43688995426365,0.3888888888888889,0.41709183673469385,0.8698979591836735,0.7746960814086438,0.3888888888888889,-27.1816355492969,-4.701388888888889,7.578050213010045
selection,M033_P02,M033,0.3,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,120,31,100,0.5,255,PRICE_REGIME,314191,11409,42,-0.0882379262334373,-0.08763926868427131,0.6238370820320401,1510,784,1.9260204081632653,242.71637906599884,1.2792929240745536,0.16073932388476744,71.3527799396162,0.4444444444444444,0.40561224489795916,0.7576530612244898,1.00498047654165,0.5,204.57694395359616,-4.654826388888889,7.578050213010045
selection,M033_P03,M033,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,120,31,100,0.5,255,PRICE_REGIME,314191,11409,42,-0.0882379262334373,-0.08763926868427131,0.6238370820320401,1943,784,2.4783163265306123,119.90462774642413,1.101768816771884,0.061711079643038666,124.46645828504768,0.4722222222222222,0.4298469387755102,0.8392857142857143,0.777505809450025,0.4166666666666667,81.78160350852818,-4.720833333333333,7.578050213010045
selection,M033_P04,M033,0.4,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf",0.03,120,31,100,0.5,255,PRICE_REGIME,314191,11409,42,-0.0882379262334373,-0.08763926868427131,0.6238370820320401,1478,784,1.885204081632653,255.73433419549184,1.302594862070638,0.17302728971278203,58.34708076886627,0.4722222222222222,0.4017857142857143,0.7410714285714286,1.00498047654165,0.5555555555555556,217.5951347049564,-4.654826388888889,7.578050213010045
selection,M033_P05,M033,0.5,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,120,31,100,0.5,255,PRICE_REGIME,314191,11409,42,-0.0882379262334373,-0.08763926868427131,0.6238370820320401,1720,784,2.193877551020408,139.2914279025439,1.1342325621586102,0.08098338831543249,111.81791119362786,0.4166666666666667,0.40433673469387754,0.7895408163265306,0.8232776248802532,0.4444444444444444,101.15954644233916,-5.823925813913527,7.557719780720866
selection,M033_P06,M033,0.5,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf",0.03,120,31,100,0.5,255,PRICE_REGIME,314191,11409,42,-0.0882379262334373,-0.08763926868427131,0.6238370820320401,1423,784,1.8150510204081634,249.8197673139836,1.3070185978913587,0.17555851532957384,59.39192376138399,0.4444444444444444,0.38903061224489793,0.7219387755102041,1.0047810002692035,0.5277777777777778,211.68056782344811,-5.823925813913527,7.557719780720866
selection,M033_P07,M033,0.6,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,120,31,100,0.5,255,PRICE_REGIME,314191,11409,42,-0.0882379262334373,-0.08763926868427131,0.6238370820320401,1457,784,1.8584183673469388,228.68501410446743,1.2718879360981281,0.15695608380539974,63.28821195544195,0.5,0.38903061224489793,0.7193877551020408,1.0143680472359686,0.5277777777777778,190.53331264730025,-5.823925813913527,7.530028481554928
selection,M033_P08,M033,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share",0.03,120,31,100,0.5,255,PRICE_REGIME,314191,11409,42,-0.0882379262334373,-0.08763926868427131,0.6238370820320401,1328,784,1.6938775510204083,239.87410269397003,1.3149097397922136,0.1806280893779895,58.27052443817849,0.4444444444444444,0.3788265306122449,0.6836734693877551,1.064681839361803,0.5833333333333334,201.7316015913787,-5.823925813913527,7.530028481554928
selection,M034_P01,M034,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,300,2.0,255,PRICE_MICRO,314192,11409,52,-0.0882379262334373,-0.08279068338445428,0.5993105932281798,2125,784,2.7104591836734695,55.65379633633552,1.0440637210503683,0.026190021805334363,136.3731873979517,0.4444444444444444,0.475765306122449,0.8673469387755102,0.860566111859514,0.3888888888888889,17.869624206602424,-4.684664351851852,6.936762035401322
selection,M034_P02,M034,0.3,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,300,2.0,255,PRICE_MICRO,314192,11409,52,-0.0882379262334373,-0.08279068338445428,0.5993105932281798,1927,784,2.457908163265306,109.37585539131102,1.096784335724466,0.05675965510706332,117.13844302293894,0.4444444444444444,0.45153061224489793,0.8239795918367347,1.0154090862743723,0.4166666666666667,71.58918337344898,-4.7073379629629635,6.936762035401322
selection,M034_P03,M034,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,300,2.0,255,PRICE_MICRO,314192,11409,52,-0.0882379262334373,-0.08279068338445428,0.5993105932281798,1921,784,2.4502551020408165,101.97485952599807,1.0909415199711232,0.05308425795210727,128.18810686711487,0.4444444444444444,0.4604591836734694,0.8329081632653061,0.9369713186635751,0.4166666666666667,64.21405723130897,-4.678715277777778,6.936762035401322
selection,M034_P04,M034,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,300,2.0,255,PRICE_MICRO,314192,11409,52,-0.0882379262334373,-0.08279068338445428,0.5993105932281798,1826,784,2.329081632653061,127.501414087163,1.1203063308517345,0.06982552797763582,125.9383662579125,0.4444444444444444,0.4477040816326531,0.7997448979591837,1.0154090862743723,0.4166666666666667,89.73811190434502,-4.7073379629629635,6.936762035401322
selection,M034_P05,M034,0.5,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,300,2.0,255,PRICE_MICRO,314192,11409,52,-0.0882379262334373,-0.08279068338445428,0.5993105932281798,1715,784,2.1875,112.07636418930639,1.112650482584541,0.06535064967306495,124.7553944828114,0.4166666666666667,0.43239795918367346,0.7831632653061225,0.9668874197493942,0.4166666666666667,74.38604385734808,-4.678715277777778,6.936762035401322
selection,M034_P06,M034,0.5,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,300,2.0,255,PRICE_MICRO,314192,11409,52,-0.0882379262334373,-0.08279068338445428,0.5993105932281798,1673,784,2.1339285714285716,122.8350794378449,1.1269715991693248,0.07342204389590251,124.75539448281137,0.4166666666666667,0.4221938775510204,0.7614795918367347,1.0067915600139345,0.4166666666666667,85.14475910588654,-4.7073379629629635,6.936762035401322
selection,M034_P07,M034,0.6,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,300,2.0,255,PRICE_MICRO,314192,11409,52,-0.0882379262334373,-0.08279068338445428,0.5993105932281798,1479,784,1.8864795918367347,140.34178237835428,1.1673191349862688,0.09488964325784603,90.15776869443611,0.4444444444444444,0.4030612244897959,0.7219387755102041,0.988180640795217,0.4166666666666667,102.73315002537637,-4.707407407407407,6.545064865812135
selection,M034_P08,M034,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,300,2.0,255,PRICE_MICRO,314192,11409,52,-0.0882379262334373,-0.08279068338445428,0.5993105932281798,1458,784,1.8596938775510203,139.97747693098586,1.169142607518043,0.09600649995266519,90.15776869443609,0.4444444444444444,0.39540816326530615,0.7155612244897959,0.9859922155362911,0.4166666666666667,102.368844578008,-4.7073379629629635,6.545064865812135
selection,M035_P01,M035,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,120,15,100,2.0,127,PRICE_MICRO,314193,11409,52,-0.0882379262334373,-0.08653748011977432,0.532334558582388,2116,784,2.6989795918367347,182.6509788431721,1.1422965461144756,0.08631898811113994,111.04582803124431,0.4444444444444444,0.4375,0.8686224489795918,0.8649967728316801,0.4444444444444444,144.1810902485226,-4.700671296296297,7.565553168114861
selection,M035_P02,M035,0.3,0.0,False,"minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,120,15,100,2.0,127,PRICE_MICRO,314193,11409,52,-0.0882379262334373,-0.08653748011977432,0.532334558582388,1965,784,2.506377551020408,224.7067737045891,1.187998611941384,0.11435459221607587,102.13642786804623,0.4722222222222222,0.42346938775510207,0.8163265306122449,0.9688694456597828,0.5,186.23688510993958,-4.6469907407407405,7.565553168114861
selection,M035_P03,M035,0.4,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,120,15,100,2.0,127,PRICE_MICRO,314193,11409,52,-0.0882379262334373,-0.08653748011977432,0.532334558582388,1909,784,2.434948979591837,196.95540236371085,1.1707227044672566,0.10317202847758557,102.03280052799383,0.4722222222222222,0.4221938775510204,0.8367346938775511,0.9175039784092396,0.4166666666666667,158.49103259796524,-4.653773148148148,7.578050213010045
selection,M035_P04,M035,0.4,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,120,15,100,2.0,127,PRICE_MICRO,314193,11409,52,-0.0882379262334373,-0.08653748011977432,0.532334558582388,1818,784,2.318877551020408,220.38165085493745,1.2004251996237945,0.12122203017323292,102.0328005279938,0.5,0.4145408163265306,0.7971938775510204,0.9975809064900011,0.4722222222222222,181.91728108919187,-4.6469907407407405,7.578050213010045
selection,M035_P05,M035,0.5,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,120,15,100,2.0,127,PRICE_MICRO,314193,11409,52,-0.0882379262334373,-0.08653748011977432,0.532334558582388,1706,784,2.1760204081632653,219.1096645624119,1.214493284181458,0.1284347388994208,92.21454085636918,0.5,0.40433673469387754,0.7831632653061225,1.015555482980774,0.4722222222222222,180.6407866412702,-4.688133267195767,7.5763073403173
selection,M035_P06,M035,0.5,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,120,15,100,2.0,127,PRICE_MICRO,314193,11409,52,-0.0882379262334373,-0.08653748011977432,0.532334558582388,1665,784,2.123724489795918,223.2884248137346,1.2231812755894196,0.13410716205029105,92.21454085636918,0.5,0.39668367346938777,0.764030612244898,1.0355544470646187,0.4722222222222222,184.81954689259288,-4.623759920634921,7.5763073403173
selection,M035_P07,M035,0.6,,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,120,15,100,2.0,127,PRICE_MICRO,314193,11409,52,-0.0882379262334373,-0.08653748011977432,0.532334558582388,1477,784,1.8839285714285714,214.71750395116138,1.244234282821354,0.14537407173402936,93.9867676305514,0.4722222222222222,0.375,0.7219387755102041,1.0288372019974439,0.5,176.52441630311517,-4.688133267195767,7.576006107034902
selection,M035_P08,M035,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,120,15,100,2.0,127,PRICE_MICRO,314193,11409,52,-0.0882379262334373,-0.08653748011977432,0.532334558582388,1468,784,1.8724489795918366,219.0575404590978,1.2510184436556342,0.14922175780592492,93.98676763055144,0.4722222222222222,0.3737244897959184,0.7155612244897959,1.0505467367002277,0.5,180.8644528110516,-4.617108831692542,7.576006107034902
selection,M036_P01,M036,0.3,,False,"minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.02,160,31,100,2.0,127,ALL,314194,11409,58,-0.0882379262334373,-0.09048996412214082,0.6180860298899654,2091,784,2.667091836734694,29.728797266656784,1.0230191188607995,0.014217502279606305,175.29774943489824,0.3888888888888889,0.41581632653061223,0.8686224489795918,0.773382584846068,0.3611111111111111,-8.349420577785793,-4.6886226851851855,7.5763073403173
selection,M036_P02,M036,0.3,0.0,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,100,2.0,127,ALL,314194,11409,58,-0.0882379262334373,-0.09048996412214082,0.6180860298899654,1993,784,2.542091836734694,66.41759459580184,1.0542554038605034,0.03332543632503856,144.48013386537548,0.3888888888888889,0.4107142857142857,0.8392857142857143,0.8544559504300854,0.3888888888888889,28.339376751359254,-4.6886226851851855,7.5763073403173
selection,M036_P03,M036,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,100,2.0,127,ALL,314194,11409,58,-0.0882379262334373,-0.09048996412214082,0.6180860298899654,1913,784,2.440051020408163,73.75475828411587,1.0629925561544942,0.03855449988714891,167.37422556188926,0.3888888888888889,0.4094387755102041,0.8405612244897959,0.8219053667300962,0.3888888888888889,35.66718544818332,-4.688368055555555,7.565468672455857
selection,M036_P04,M036,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,100,2.0,127,ALL,314194,11409,58,-0.0882379262334373,-0.09048996412214082,0.6180860298899654,1859,784,2.371173469387755,93.41935721689248,1.0823361353247396,0.05025247833076518,146.88379951271045,0.3888888888888889,0.4017857142857143,0.8214285714285714,0.8694869290233732,0.4166666666666667,55.33178438096,-4.688368055555555,7.565468672455857
selection,M036_P05,M036,0.5,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,100,2.0,127,ALL,314194,11409,58,-0.0882379262334373,-0.09048996412214082,0.6180860298899654,1721,784,2.19515306122449,114.64065881320967,1.109851886774242,0.06661281743940131,130.8615208338007,0.3888888888888889,0.39540816326530615,0.8099489795918368,0.9134339656116514,0.3888888888888889,76.54147273177577,-4.687169861532574,7.565468672455857
selection,M036_P06,M036,0.5,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,100,2.0,127,ALL,314194,11409,58,-0.0882379262334373,-0.09048996412214082,0.6180860298899654,1703,784,2.1721938775510203,116.29287085024673,1.1124311276690173,0.06828706450396167,125.71875212906495,0.3888888888888889,0.3903061224489796,0.798469387755102,0.9166918001756622,0.3888888888888889,78.19368476881274,-4.687169861532574,7.565468672455857
selection,M036_P07,M036,0.6,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,100,2.0,127,ALL,314194,11409,58,-0.0882379262334373,-0.09048996412214082,0.6180860298899654,1495,784,1.906887755102041,145.69574874405487,1.1613415988200764,0.09745535033047148,108.62726127815552,0.4166666666666667,0.36989795918367346,0.7397959183673469,0.9058815210497463,0.4444444444444444,107.58872044530555,-4.684705720228019,7.568229723177528
