variant_id,action_mode,basis_lookback_bars,basis_z_threshold,widening_bars,minimum_return_gap_atr,stop_atr,target_r,candidate_signals,executable_outcomes,policy_trades,passed,development_1_trades,development_1_trades_per_weekday,development_1_stress_net_r,development_1_stress_profit_factor,development_1_average_stress_r,development_1_closed_drawdown_r,development_1_top_winners_removed_stress_net_r,development_1_positive_month_share,development_2_trades,development_2_trades_per_weekday,development_2_stress_net_r,development_2_stress_profit_factor,development_2_average_stress_r,development_2_closed_drawdown_r,development_2_top_winners_removed_stress_net_r,development_2_positive_month_share,confirmation_trades,confirmation_trades_per_weekday,confirmation_stress_net_r,confirmation_stress_profit_factor,confirmation_average_stress_r,confirmation_closed_drawdown_r,confirmation_top_winners_removed_stress_net_r,confirmation_positive_month_share,minimum_window_pf,minimum_window_frequency
V66_06281b26468b29c9,CATCHUP,24,2.0,1,0.25,0.75,1.0,325,18,15,False,5,0.019157088122605363,1.9716558898662586,2.671047463908124,0.39433117797325173,1.179892212789153,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.038314176245210725,2.490162180147554,1.7198514516246073,0.2490162180147554,2.319510956963958,-1.8188248805974163,0.3333333333333333,0.0,0.0
V66_06556e0ea5d813b8,FADE,24,1.5,1,0.25,0.5,1.0,410,5,5,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.01532567049808429,-4.82932529313202,0.0,-1.207331323283005,4.82932529313202,0.0,0.0,0.0,0.0
V66_0d1e96c4fef37052,FADE,72,1.5,1,0.25,0.75,2.0,374,15,13,False,7,0.02681992337164751,-8.400324058861127,0.0,-1.200046294123018,8.400324058861127,-2.4692592163620697,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.022988505747126436,2.0366139945881523,1.5902794707869983,0.33943566576469203,2.309630514470406,-1.1612736495642786,0.16666666666666666,0.0,0.0
V66_0d743871ba9828db,CATCHUP,72,1.5,3,0.25,0.5,1.5,610,2,2,False,1,0.0038314176245210726,1.2690768544535993,inf,1.2690768544535993,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,-1.1232971889535273,0.0,-1.1232971889535273,1.1232971889535273,0.0,0.0,0.0,0.0
V66_1126b6053fe5ffc3,CATCHUP,24,2.5,3,0.25,0.5,1.0,422,2,2,False,1,0.0038314176245210726,0.7690768544536044,inf,0.7690768544536044,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,-1.2355004856981202,0.0,-1.2355004856981202,1.2355004856981202,0.0,0.0,0.0,0.0
V66_15be76aec1d06322,CATCHUP,24,2.0,1,0.25,0.5,2.0,325,4,4,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.011494252873563218,-0.5914227892742605,0.749516389841596,-0.19714092975808684,1.2355004856981202,0.0,0.08333333333333333,0.0,0.0
V66_15caf5bb4bea0b74,CATCHUP,72,2.0,1,0.25,0.5,1.0,304,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_166e143171ddb3d4,FADE,72,1.5,1,0.25,0.75,1.5,374,15,13,False,7,0.02681992337164751,-8.400324058861127,0.0,-1.200046294123018,8.400324058861127,-2.4692592163620697,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.022988505747126436,0.5384294206450415,1.1560550179459885,0.08973823677417359,2.309630514470406,-1.1612736495642786,0.16666666666666666,0.0,0.0
V66_192707bd05aa6ae4,FADE,24,2.5,1,0.25,0.5,1.5,252,3,3,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,-2.465075063126884,0.0,-1.232537531563442,2.465075063126884,0.0,0.0,0.0,0.0
V66_211f2b7962d970e7,CATCHUP,72,2.0,1,0.25,0.75,1.0,304,14,12,False,7,0.02681992337164751,3.596210585612609,4.04791450153867,0.5137443693732299,1.179892212789153,-0.42675459408155547,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.019157088122605363,-1.7356922036573832,0.49338559514692504,-0.34713844073147665,3.426061689186981,0.0,0.08333333333333333,0.0,0.0
V66_2190913d97c48a1a,CATCHUP,24,2.5,1,0.25,0.5,1.5,252,3,3,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,0.034200428491529156,1.0276814367031222,0.017100214245764578,1.2355004856981202,0.0,0.08333333333333333,0.0,0.0
V66_249c14e36ba94cff,FADE,24,1.5,1,0.25,0.5,1.5,410,5,5,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.01532567049808429,-4.82932529313202,0.0,-1.207331323283005,4.82932529313202,0.0,0.0,0.0,0.0
V66_26c2b11087634ce8,CATCHUP,72,1.5,1,0.25,0.75,1.5,374,15,13,False,7,0.02681992337164751,1.8222342824925026,1.5463526693430099,0.2603191832132147,2.3748595414487896,-2.374859541448789,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.022988505747126436,-4.460491465172241,0.23084601975677074,-0.7434152441953735,5.799217815607873,-1.2244024326649992,0.0,0.0,0.0
V66_27e714f0706b4b71,FADE,72,2.0,1,0.25,0.5,2.0,304,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_29c266c00c07300d,FADE,72,2.5,3,0.25,0.5,2.0,404,1,1,False,1,0.0038314176245210726,-1.2309231455463758,0.0,-1.2309231455463758,1.2309231455463758,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_2a08c0f0c3cf041d,CATCHUP,72,2.0,1,0.25,0.5,2.0,304,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_2d6fc6bced63293a,FADE,72,1.5,1,0.25,0.5,1.5,374,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_302c7d3c13863697,FADE,72,2.0,1,0.25,0.5,1.0,304,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_30aec706fa7aad29,FADE,24,2.0,3,0.25,0.5,2.0,550,2,2,False,1,0.0038314176245210726,-1.2309231455463758,0.0,-1.2309231455463758,1.2309231455463758,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,-1.2355004856981202,0.0,-1.2355004856981202,1.2355004856981202,0.0,0.0,0.0,0.0
V66_31525ed7616a1cfa,CATCHUP,72,2.5,3,0.25,0.5,1.5,404,1,1,False,1,0.0038314176245210726,1.2690768544535993,inf,1.2690768544535993,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_345e4df4f140a18e,FADE,72,1.5,3,0.25,0.5,1.0,610,2,2,False,1,0.0038314176245210726,-1.2309231455463758,0.0,-1.2309231455463758,1.2309231455463758,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,0.8767028110465651,inf,0.8767028110465651,0.0,0.0,0.08333333333333333,0.0,0.0
V66_364310e9278cd34e,FADE,72,1.5,1,0.25,0.5,2.0,374,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_3835c9b71640a7bd,CATCHUP,72,1.5,1,0.25,0.5,1.0,374,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_3979167de8964b27,FADE,24,1.5,1,0.25,0.75,1.0,410,21,17,False,6,0.022988505747126436,-7.211518577041494,0.0,-1.201919762840249,7.211518577041494,-1.2445081045228743,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0421455938697318,-8.6851180023919,0.16216186054412948,-0.7895561820356272,9.545356668485843,-6.987743207730612,0.08333333333333333,0.0,0.0
V66_399c4dd8b33047cb,FADE,72,2.0,1,0.25,0.5,1.5,304,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_3b6e8cf25de5953f,CATCHUP,24,2.0,3,0.25,0.5,1.5,550,2,2,False,1,0.0038314176245210726,1.2690768544535993,inf,1.2690768544535993,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,-1.2355004856981202,0.0,-1.2355004856981202,1.2355004856981202,0.0,0.0,0.0,0.0
V66_3b91b681377d333c,CATCHUP,72,1.5,3,0.25,0.5,2.0,610,2,2,False,1,0.0038314176245210726,1.7690768544535944,inf,1.7690768544535944,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,-1.1232971889535273,0.0,-1.1232971889535273,1.1232971889535273,0.0,0.0,0.0,0.0
V66_3f212f284338b5ec,FADE,24,2.0,3,0.25,0.5,1.0,550,2,2,False,1,0.0038314176245210726,-1.2309231455463758,0.0,-1.2309231455463758,1.2309231455463758,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,-1.2355004856981202,0.0,-1.2355004856981202,1.2355004856981202,0.0,0.0,0.0,0.0
V66_48177de7fd46c444,FADE,24,2.5,1,0.25,0.5,2.0,252,3,3,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,-2.465075063126884,0.0,-1.232537531563442,2.465075063126884,0.0,0.0,0.0,0.0
V66_4a41470fd1fc7667,CATCHUP,72,1.5,1,0.25,0.75,1.0,374,15,13,False,7,0.02681992337164751,3.596210585612609,4.04791450153867,0.5137443693732299,1.179892212789153,-0.42675459408155547,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.022988505747126436,-2.960094636322382,0.36348403970837057,-0.49334910605373034,4.65046412185198,-1.2244024326649992,0.08333333333333333,0.0,0.0
V66_4b6dc368e2b40d17,CATCHUP,24,2.5,1,0.25,0.75,1.5,252,15,13,False,5,0.019157088122605363,1.4687214122388685,1.6184455908254984,0.29374428244777373,2.3748595414487896,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.03065134099616858,0.7255976486619935,1.1574638795620638,0.09069970608274919,2.319510956963958,-3.468264650719851,0.25,0.0,0.0
V66_4c08163f2a3a9bfa,CATCHUP,72,2.5,1,0.25,0.5,2.0,252,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_4c49e8db15b3f4ad,CATCHUP,72,1.5,1,0.25,0.75,2.0,374,15,13,False,7,0.02681992337164751,3.8196661215974967,2.1452340687386005,0.5456665887996424,2.3748595414487896,-2.374859541448789,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.022988505747126436,-3.9604914651722587,0.31706454368499676,-0.6600819108620432,5.799217815607873,-1.2244024326649992,0.0,0.0,0.0
V66_4d75c4e07ac0da30,FADE,24,1.5,3,0.25,0.5,1.0,738,3,3,False,1,0.0038314176245210726,-1.2309231455463758,0.0,-1.2309231455463758,1.2309231455463758,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,-2.47412749793731,0.0,-1.237063748968655,2.47412749793731,0.0,0.0,0.0,0.0
V66_4df1878498047df0,CATCHUP,72,2.0,3,0.25,0.5,1.5,496,2,2,False,1,0.0038314176245210726,1.2690768544535993,inf,1.2690768544535993,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,-1.1232971889535273,0.0,-1.1232971889535273,1.1232971889535273,0.0,0.0,0.0,0.0
V66_4fa149c255ab81b2,FADE,72,2.5,1,0.25,0.75,2.0,252,14,12,False,7,0.02681992337164751,-8.400324058861127,0.0,-1.200046294123018,8.400324058861127,-2.4692592163620697,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.019157088122605363,0.26172006819171245,1.0758553087414005,0.05234401363834249,2.309630514470406,0.0,0.08333333333333333,0.0,0.0
V66_52aa9b73c74001f3,FADE,72,2.5,3,0.25,0.5,1.5,404,1,1,False,1,0.0038314176245210726,-1.2309231455463758,0.0,-1.2309231455463758,1.2309231455463758,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_5445767db79f2b3e,CATCHUP,72,2.0,1,0.25,0.75,1.5,304,14,12,False,7,0.02681992337164751,1.8222342824925026,1.5463526693430099,0.2603191832132147,2.3748595414487896,-2.374859541448789,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.019157088122605363,-3.2360890325072416,0.29262959013101425,-0.6472178065014483,4.574815382942873,0.0,0.0,0.0,0.0
V66_5b35f640bbfb1cea,FADE,72,2.0,1,0.25,0.75,1.5,304,14,12,False,7,0.02681992337164751,-8.400324058861127,0.0,-1.200046294123018,8.400324058861127,-2.4692592163620697,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.019157088122605363,-0.7371681466900797,0.7863437918694818,-0.14743362933801593,2.309630514470406,0.0,0.08333333333333333,0.0,0.0
V66_60694e1cc3523905,CATCHUP,72,2.5,3,0.25,0.5,1.0,404,1,1,False,1,0.0038314176245210726,0.7690768544536044,inf,0.7690768544536044,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_62858302ab6eaeb1,FADE,24,2.5,1,0.25,0.5,1.0,252,3,3,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,-2.465075063126884,0.0,-1.232537531563442,2.465075063126884,0.0,0.0,0.0,0.0
V66_64ad469cee478f83,CATCHUP,24,1.5,1,0.25,0.5,2.0,410,5,5,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.01532567049808429,1.1699501984865324,1.49550567671235,0.2924875496216331,1.2355004856981202,0.0,0.16666666666666666,0.0,0.0
V66_64fb7be0361b03a4,FADE,24,1.5,3,0.25,0.5,2.0,738,3,3,False,1,0.0038314176245210726,-1.2309231455463758,0.0,-1.2309231455463758,1.2309231455463758,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,-2.47412749793731,0.0,-1.237063748968655,2.47412749793731,0.0,0.0,0.0,0.0
V66_68d163b220d5fc9c,FADE,24,2.5,1,0.25,0.75,1.0,252,15,13,False,5,0.019157088122605363,-6.025989833364126,0.0,-1.2051979666728252,6.025989833364126,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.03065134099616858,-5.271628315022316,0.24177763469026606,-0.6589535393777896,6.13186698111626,-3.520343233703972,0.08333333333333333,0.0,0.0
V66_6b865ee197d27679,CATCHUP,24,2.5,1,0.25,0.5,1.0,252,3,3,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,-0.46507506312679947,0.6235735489298423,-0.23253753156339974,1.2355004856981202,0.0,0.08333333333333333,0.0,0.0
V66_6ea95e5d14fb68dc,FADE,24,2.0,1,0.25,0.75,1.5,325,18,15,False,5,0.019157088122605363,-6.025989833364126,0.0,-1.2051979666728252,6.025989833364126,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.038314176245210725,-6.510090959846748,0.2916386782528645,-0.6510090959846748,7.869605326992743,-5.811991866237662,0.08333333333333333,0.0,0.0
V66_6edfd22ce7954d9b,FADE,24,2.5,3,0.25,0.75,1.5,422,22,19,False,7,0.02681992337164751,-8.360341346509628,0.0,-1.194334478072804,8.360341346509628,-2.4692592163620697,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.04597701149425287,-6.270035836231111,0.3935516646408107,-0.5225029863525926,9.22374180258015,-8.083118504440728,0.25,0.0,0.0
V66_721154dd16e30ea6,CATCHUP,24,2.5,3,0.25,0.75,1.5,422,22,19,False,7,0.02681992337164751,4.132280221791904,2.749177337484833,0.590325745970272,2.3624135376312205,-2.3624135376312205,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.04597701149425287,1.2280798552804448,1.178118087004323,0.10233998794003707,2.2800617796538223,-5.563876264780427,0.3333333333333333,0.0,0.0
V66_7408a90da46ff1aa,CATCHUP,24,1.5,3,0.25,0.5,1.5,738,3,3,False,1,0.0038314176245210726,1.2690768544535993,inf,1.2690768544535993,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,0.025872502062723512,1.0209409080467533,0.012936251031361756,1.2355004856981202,0.0,0.08333333333333333,0.0,0.0
V66_76951485a4e8a08a,CATCHUP,24,2.5,1,0.25,0.75,1.0,252,15,13,False,5,0.019157088122605363,1.9716558898662586,2.671047463908124,0.39433117797325173,1.179892212789153,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.03065134099616858,0.7282528373046069,1.2105219757423176,0.09103160466307586,2.6294716814102395,-3.4592722908700053,0.16666666666666666,0.0,0.0
V66_78e33e0107a7337f,FADE,72,1.5,3,0.25,0.5,2.0,610,2,2,False,1,0.0038314176245210726,-1.2309231455463758,0.0,-1.2309231455463758,1.2309231455463758,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,1.8767028110465007,inf,1.8767028110465007,0.0,0.0,0.08333333333333333,0.0,0.0
V66_7a25650048a46d90,CATCHUP,72,1.5,1,0.25,0.5,2.0,374,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_7a627ea4ebb39662,CATCHUP,24,2.5,1,0.25,0.5,2.0,252,3,3,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,0.5342004284916859,1.4323757332963214,0.26710021424584296,1.2355004856981202,0.0,0.08333333333333333,0.0,0.0
V66_7abb6ebf1365b614,CATCHUP,24,1.5,3,0.25,0.5,2.0,738,3,3,False,1,0.0038314176245210726,1.7690768544535944,inf,1.7690768544535944,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,0.5258725020626729,1.4256352046397849,0.26293625103133644,1.2355004856981202,0.0,0.08333333333333333,0.0,0.0
V66_7e7d436ab84c6415,CATCHUP,72,2.0,1,0.25,0.5,1.5,304,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_7e8d93a3257ed291,FADE,24,2.0,1,0.25,0.5,2.0,325,4,4,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.011494252873563218,-3.5906982808928305,0.0,-1.1968994269642768,3.5906982808928305,0.0,0.0,0.0,0.0
V66_7fcbf9356a31bddb,CATCHUP,72,2.5,1,0.25,0.5,1.0,252,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_80b4c75cdcd7b638,CATCHUP,24,1.5,3,0.25,0.5,1.0,738,3,3,False,1,0.0038314176245210726,0.7690768544536044,inf,0.7690768544536044,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,-0.4741274979375111,0.6162466114534911,-0.23706374896875554,1.2355004856981202,0.0,0.0,0.0,0.0
V66_83076921a3c24fad,CATCHUP,24,2.0,1,0.25,0.5,1.0,325,4,4,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.011494252873563218,-1.590698280892746,0.3262960858175323,-0.5302327602975819,1.590698280892746,0.0,0.08333333333333333,0.0,0.0
V66_872d47440280a756,CATCHUP,24,1.5,1,0.25,0.75,1.0,410,21,17,False,6,0.022988505747126436,2.786127146188862,3.361340397020438,0.46435452436481034,1.179892212789153,-1.179892212789153,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0421455938697318,3.314410838654783,1.9581237208191007,0.3013100762413439,2.319510956963958,-0.9945762220901873,0.3333333333333333,0.0,0.0
V66_87b451909848c6e9,CATCHUP,24,2.0,1,0.25,0.75,2.0,325,18,15,False,5,0.019157088122605363,2.96670005319156,2.2492107433779926,0.593340010638312,2.3748595414487896,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.038314176245210725,3.484258073492193,1.6054228704394304,0.3484258073492193,4.615320351335269,-5.755081685241317,0.3333333333333333,0.0,0.0
V66_90bc75954ee8cd70,FADE,24,1.5,3,0.25,0.5,1.5,738,3,3,False,1,0.0038314176245210726,-1.2309231455463758,0.0,-1.2309231455463758,1.2309231455463758,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.007662835249042145,-2.47412749793731,0.0,-1.237063748968655,2.47412749793731,0.0,0.0,0.0,0.0
V66_92869dcb445afcdb,FADE,72,2.5,1,0.25,0.75,1.5,252,14,12,False,7,0.02681992337164751,-8.400324058861127,0.0,-1.200046294123018,8.400324058861127,-2.4692592163620697,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.019157088122605363,-0.7371681466900797,0.7863437918694818,-0.14743362933801593,2.309630514470406,0.0,0.08333333333333333,0.0,0.0
V66_9d53a6a91cbe1c9a,CATCHUP,72,1.5,1,0.25,0.5,1.5,374,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_9eed36021fc14b35,FADE,24,1.5,1,0.25,0.75,2.0,410,21,17,False,6,0.022988505747126436,-7.211518577041494,0.0,-1.201919762840249,7.211518577041494,-1.2445081045228743,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0421455938697318,-6.687088077358109,0.354908311945991,-0.6079170979416463,8.545878145556157,-6.987743207730612,0.08333333333333333,0.0,0.0
V66_a2aacb56f67da3f4,CATCHUP,72,2.0,3,0.25,0.5,1.0,496,2,2,False,1,0.0038314176245210726,0.7690768544536044,inf,0.7690768544536044,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,-1.1232971889535273,0.0,-1.1232971889535273,1.1232971889535273,0.0,0.0,0.0,0.0
V66_a321acee6715d884,FADE,72,1.5,1,0.25,0.5,1.0,374,1,1,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V66_a593dfc431ce5f08,FADE,24,2.0,1,0.25,0.5,1.5,325,4,4,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.011494252873563218,-3.5906982808928305,0.0,-1.1968994269642768,3.5906982808928305,0.0,0.0,0.0,0.0
V66_a8b51702f87c6849,CATCHUP,24,2.0,3,0.25,0.5,1.0,550,2,2,False,1,0.0038314176245210726,0.7690768544536044,inf,0.7690768544536044,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,-1.2355004856981202,0.0,-1.2355004856981202,1.2355004856981202,0.0,0.0,0.0,0.0
V66_b0ae6247059b4cc6,CATCHUP,24,2.0,3,0.25,0.5,2.0,550,2,2,False,1,0.0038314176245210726,1.7690768544535944,inf,1.7690768544535944,0.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038314176245210726,-1.2355004856981202,0.0,-1.2355004856981202,1.2355004856981202,0.0,0.0,0.0,0.0
V66_b22bee797a310cea,CATCHUP,24,2.5,3,0.25,0.75,2.0,422,22,19,False,7,0.02681992337164751,6.630793248297774,3.806787695157908,0.9472561783282535,2.3624135376312205,-2.3624135376312205,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.04597701149425287,0.36106695834653824,1.0448987363906965,0.030088913195544853,3.471583822977225,-8.04180668258975,0.16666666666666666,0.0,0.0
