timeframe,prior_bar_time,next_bar_time,duration_seconds,prior_weekday,prior_hour,next_weekday,next_hour,occurrence_count,present_in_run1,present_in_run2
H4,2025-06-06T20:00:00,2025-06-08T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-06-13T20:00:00,2025-06-15T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-06-20T20:00:00,2025-06-22T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-06-27T20:00:00,2025-06-29T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-07-03T00:00:00,2025-07-03T08:00:00,28800,3,0,3,8,2,true,true
H4,2025-07-04T16:00:00,2025-07-06T20:00:00,187200,4,16,6,20,96,true,true
H4,2025-07-11T20:00:00,2025-07-13T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-07-18T20:00:00,2025-07-20T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-07-25T20:00:00,2025-07-27T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-08-01T20:00:00,2025-08-03T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-08-08T20:00:00,2025-08-10T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-08-15T20:00:00,2025-08-17T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-08-22T20:00:00,2025-08-24T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-08-29T20:00:00,2025-08-31T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-09-05T20:00:00,2025-09-07T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-09-12T20:00:00,2025-09-14T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-09-19T20:00:00,2025-09-21T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-09-26T20:00:00,2025-09-28T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-10-03T20:00:00,2025-10-05T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-10-10T20:00:00,2025-10-12T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-10-17T20:00:00,2025-10-19T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-10-24T20:00:00,2025-10-26T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-10-31T20:00:00,2025-11-02T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-11-07T20:00:00,2025-11-09T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-11-14T20:00:00,2025-11-16T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-11-21T20:00:00,2025-11-23T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-11-28T16:00:00,2025-11-30T20:00:00,187200,4,16,6,20,96,true,true
H4,2025-12-05T20:00:00,2025-12-07T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-12-12T20:00:00,2025-12-14T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-12-19T20:00:00,2025-12-21T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-12-24T16:00:00,2025-12-25T20:00:00,100800,2,16,3,20,2,true,true
H4,2025-12-26T20:00:00,2025-12-28T20:00:00,172800,4,20,6,20,1010,true,true
H4,2025-12-31T20:00:00,2026-01-01T20:00:00,86400,2,20,3,20,2,true,true
H4,2026-01-02T20:00:00,2026-01-04T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-01-09T20:00:00,2026-01-11T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-01-16T20:00:00,2026-01-18T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-01-23T20:00:00,2026-01-25T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-01-30T20:00:00,2026-02-01T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-02-06T20:00:00,2026-02-08T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-02-13T20:00:00,2026-02-15T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-02-20T20:00:00,2026-02-22T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-02-27T20:00:00,2026-03-01T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-03-06T20:00:00,2026-03-08T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-03-13T20:00:00,2026-03-15T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-03-20T20:00:00,2026-03-22T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-03-27T20:00:00,2026-03-29T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-04-02T20:00:00,2026-04-05T20:00:00,259200,3,20,6,20,20,true,true
H4,2026-04-10T20:00:00,2026-04-12T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-04-17T20:00:00,2026-04-19T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-04-24T20:00:00,2026-04-26T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-05-01T20:00:00,2026-05-03T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-05-08T20:00:00,2026-05-10T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-05-15T20:00:00,2026-05-17T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-05-22T20:00:00,2026-05-24T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-05-29T20:00:00,2026-05-31T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-06-05T20:00:00,2026-06-07T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-06-12T20:00:00,2026-06-14T20:00:00,172800,4,20,6,20,1010,true,true
H4,2026-06-19T16:00:00,2026-06-21T20:00:00,187200,4,16,6,20,96,true,true
H4,2026-06-26T20:00:00,2026-06-28T20:00:00,172800,4,20,6,20,1010,true,true
D1,2015-06-05T00:00:00,2015-06-07T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-06-12T00:00:00,2015-06-14T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-06-19T00:00:00,2015-06-21T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-06-26T00:00:00,2015-06-28T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-07-03T00:00:00,2015-07-05T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-07-10T00:00:00,2015-07-12T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-07-17T00:00:00,2015-07-19T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-07-24T00:00:00,2015-07-26T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-07-31T00:00:00,2015-08-02T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-08-07T00:00:00,2015-08-09T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-08-14T00:00:00,2015-08-16T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-08-21T00:00:00,2015-08-23T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-08-28T00:00:00,2015-08-30T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-09-04T00:00:00,2015-09-06T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-09-11T00:00:00,2015-09-13T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-09-18T00:00:00,2015-09-20T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-09-25T00:00:00,2015-09-27T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-10-02T00:00:00,2015-10-04T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-10-09T00:00:00,2015-10-11T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-10-16T00:00:00,2015-10-18T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-10-23T00:00:00,2015-10-25T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-10-30T00:00:00,2015-11-01T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-11-06T00:00:00,2015-11-08T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-11-13T00:00:00,2015-11-15T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-11-20T00:00:00,2015-11-22T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-11-27T00:00:00,2015-11-29T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-12-04T00:00:00,2015-12-06T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-12-11T00:00:00,2015-12-13T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-12-18T00:00:00,2015-12-20T00:00:00,172800,4,0,6,0,1106,true,true
D1,2015-12-24T00:00:00,2015-12-27T00:00:00,259200,3,0,6,0,32,true,true
D1,2015-12-31T00:00:00,2016-01-03T00:00:00,259200,3,0,6,0,32,true,true
D1,2016-01-08T00:00:00,2016-01-10T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-01-15T00:00:00,2016-01-17T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-01-22T00:00:00,2016-01-24T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-01-29T00:00:00,2016-01-31T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-02-05T00:00:00,2016-02-07T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-02-12T00:00:00,2016-02-14T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-02-19T00:00:00,2016-02-21T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-02-26T00:00:00,2016-02-28T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-03-04T00:00:00,2016-03-06T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-03-11T00:00:00,2016-03-13T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-03-18T00:00:00,2016-03-20T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-03-24T00:00:00,2016-03-27T00:00:00,259200,3,0,6,0,32,true,true
D1,2016-04-01T00:00:00,2016-04-03T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-04-08T00:00:00,2016-04-10T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-04-15T00:00:00,2016-04-17T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-04-22T00:00:00,2016-04-25T00:00:00,259200,4,0,0,0,14,true,true
D1,2016-04-29T00:00:00,2016-05-01T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-05-06T00:00:00,2016-05-08T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-05-13T00:00:00,2016-05-15T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-05-20T00:00:00,2016-05-22T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-05-27T00:00:00,2016-05-29T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-06-03T00:00:00,2016-06-05T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-06-10T00:00:00,2016-06-12T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-06-17T00:00:00,2016-06-19T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-06-24T00:00:00,2016-06-26T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-07-01T00:00:00,2016-07-03T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-07-08T00:00:00,2016-07-10T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-07-15T00:00:00,2016-07-17T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-07-22T00:00:00,2016-07-24T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-07-29T00:00:00,2016-07-31T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-08-05T00:00:00,2016-08-07T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-08-12T00:00:00,2016-08-14T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-08-19T00:00:00,2016-08-21T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-08-26T00:00:00,2016-08-28T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-09-02T00:00:00,2016-09-04T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-09-09T00:00:00,2016-09-11T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-09-16T00:00:00,2016-09-18T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-09-23T00:00:00,2016-09-25T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-09-30T00:00:00,2016-10-02T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-10-07T00:00:00,2016-10-09T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-10-14T00:00:00,2016-10-16T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-10-21T00:00:00,2016-10-23T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-10-28T00:00:00,2016-10-30T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-11-04T00:00:00,2016-11-06T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-11-11T00:00:00,2016-11-13T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-11-18T00:00:00,2016-11-20T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-11-25T00:00:00,2016-11-27T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-12-02T00:00:00,2016-12-04T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-12-09T00:00:00,2016-12-11T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-12-16T00:00:00,2016-12-18T00:00:00,172800,4,0,6,0,1106,true,true
D1,2016-12-23T00:00:00,2016-12-26T00:00:00,259200,4,0,0,0,14,true,true
D1,2016-12-30T00:00:00,2017-01-02T00:00:00,259200,4,0,0,0,14,true,true
D1,2017-01-06T00:00:00,2017-01-08T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-01-13T00:00:00,2017-01-15T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-01-20T00:00:00,2017-01-22T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-01-27T00:00:00,2017-01-29T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-02-03T00:00:00,2017-02-05T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-02-10T00:00:00,2017-02-12T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-02-17T00:00:00,2017-02-19T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-02-24T00:00:00,2017-02-26T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-03-03T00:00:00,2017-03-05T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-03-10T00:00:00,2017-03-12T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-03-17T00:00:00,2017-03-19T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-03-24T00:00:00,2017-03-26T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-03-31T00:00:00,2017-04-02T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-04-07T00:00:00,2017-04-09T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-04-13T00:00:00,2017-04-16T00:00:00,259200,3,0,6,0,32,true,true
D1,2017-04-21T00:00:00,2017-04-23T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-04-28T00:00:00,2017-04-30T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-05-05T00:00:00,2017-05-07T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-05-12T00:00:00,2017-05-14T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-05-19T00:00:00,2017-05-21T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-05-26T00:00:00,2017-05-28T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-06-02T00:00:00,2017-06-04T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-06-09T00:00:00,2017-06-11T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-06-16T00:00:00,2017-06-18T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-06-23T00:00:00,2017-06-25T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-06-30T00:00:00,2017-07-02T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-07-07T00:00:00,2017-07-09T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-07-14T00:00:00,2017-07-16T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-07-21T00:00:00,2017-07-23T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-07-28T00:00:00,2017-07-30T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-08-04T00:00:00,2017-08-06T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-08-11T00:00:00,2017-08-13T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-08-18T00:00:00,2017-08-20T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-08-25T00:00:00,2017-08-27T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-09-01T00:00:00,2017-09-03T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-09-08T00:00:00,2017-09-10T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-09-15T00:00:00,2017-09-17T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-09-22T00:00:00,2017-09-24T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-09-29T00:00:00,2017-10-01T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-10-06T00:00:00,2017-10-08T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-10-13T00:00:00,2017-10-15T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-10-20T00:00:00,2017-10-22T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-10-27T00:00:00,2017-10-29T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-11-03T00:00:00,2017-11-05T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-11-10T00:00:00,2017-11-12T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-11-17T00:00:00,2017-11-19T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-11-24T00:00:00,2017-11-26T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-12-01T00:00:00,2017-12-03T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-12-08T00:00:00,2017-12-10T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-12-15T00:00:00,2017-12-17T00:00:00,172800,4,0,6,0,1106,true,true
D1,2017-12-22T00:00:00,2017-12-26T00:00:00,345600,4,0,1,0,4,true,true
D1,2017-12-29T00:00:00,2018-01-02T00:00:00,345600,4,0,1,0,4,true,true
D1,2018-01-05T00:00:00,2018-01-07T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-01-12T00:00:00,2018-01-14T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-01-19T00:00:00,2018-01-21T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-01-26T00:00:00,2018-01-28T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-02-02T00:00:00,2018-02-04T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-02-09T00:00:00,2018-02-11T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-02-16T00:00:00,2018-02-18T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-02-23T00:00:00,2018-02-25T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-03-02T00:00:00,2018-03-04T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-03-09T00:00:00,2018-03-11T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-03-16T00:00:00,2018-03-18T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-03-23T00:00:00,2018-03-25T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-03-29T00:00:00,2018-04-01T00:00:00,259200,3,0,6,0,32,true,true
D1,2018-04-06T00:00:00,2018-04-08T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-04-13T00:00:00,2018-04-15T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-04-20T00:00:00,2018-04-22T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-04-27T00:00:00,2018-04-29T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-05-04T00:00:00,2018-05-06T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-05-11T00:00:00,2018-05-13T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-05-18T00:00:00,2018-05-20T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-05-25T00:00:00,2018-05-27T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-06-01T00:00:00,2018-06-03T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-06-08T00:00:00,2018-06-10T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-06-15T00:00:00,2018-06-17T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-06-22T00:00:00,2018-06-24T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-06-29T00:00:00,2018-07-01T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-07-06T00:00:00,2018-07-08T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-07-13T00:00:00,2018-07-15T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-07-20T00:00:00,2018-07-22T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-07-27T00:00:00,2018-07-29T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-08-03T00:00:00,2018-08-05T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-08-10T00:00:00,2018-08-12T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-08-17T00:00:00,2018-08-19T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-08-24T00:00:00,2018-08-26T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-08-31T00:00:00,2018-09-02T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-09-07T00:00:00,2018-09-09T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-09-14T00:00:00,2018-09-16T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-09-21T00:00:00,2018-09-23T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-09-28T00:00:00,2018-09-30T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-10-05T00:00:00,2018-10-07T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-10-12T00:00:00,2018-10-14T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-10-19T00:00:00,2018-10-21T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-10-26T00:00:00,2018-10-28T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-11-02T00:00:00,2018-11-04T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-11-09T00:00:00,2018-11-11T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-11-16T00:00:00,2018-11-18T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-11-23T00:00:00,2018-11-25T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-11-30T00:00:00,2018-12-02T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-12-07T00:00:00,2018-12-09T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-12-14T00:00:00,2018-12-16T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-12-21T00:00:00,2018-12-23T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-12-24T00:00:00,2018-12-26T00:00:00,172800,0,0,2,0,4,true,true
D1,2018-12-28T00:00:00,2018-12-30T00:00:00,172800,4,0,6,0,1106,true,true
D1,2018-12-31T00:00:00,2019-01-02T00:00:00,172800,0,0,2,0,4,true,true
D1,2019-01-04T00:00:00,2019-01-06T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-01-11T00:00:00,2019-01-13T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-01-18T00:00:00,2019-01-20T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-01-25T00:00:00,2019-01-27T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-02-01T00:00:00,2019-02-03T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-02-08T00:00:00,2019-02-10T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-02-15T00:00:00,2019-02-17T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-02-22T00:00:00,2019-02-24T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-03-01T00:00:00,2019-03-03T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-03-08T00:00:00,2019-03-10T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-03-15T00:00:00,2019-03-17T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-03-22T00:00:00,2019-03-24T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-03-29T00:00:00,2019-03-31T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-04-05T00:00:00,2019-04-07T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-04-12T00:00:00,2019-04-14T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-04-18T00:00:00,2019-04-21T00:00:00,259200,3,0,6,0,32,true,true
D1,2019-04-26T00:00:00,2019-04-28T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-05-03T00:00:00,2019-05-05T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-05-10T00:00:00,2019-05-12T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-05-17T00:00:00,2019-05-19T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-05-24T00:00:00,2019-05-26T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-05-31T00:00:00,2019-06-02T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-06-07T00:00:00,2019-06-09T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-06-14T00:00:00,2019-06-16T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-06-21T00:00:00,2019-06-23T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-06-28T00:00:00,2019-06-30T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-07-05T00:00:00,2019-07-07T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-07-12T00:00:00,2019-07-14T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-07-19T00:00:00,2019-07-21T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-07-26T00:00:00,2019-07-28T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-08-02T00:00:00,2019-08-04T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-08-09T00:00:00,2019-08-11T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-08-16T00:00:00,2019-08-18T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-08-23T00:00:00,2019-08-25T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-08-30T00:00:00,2019-09-01T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-09-06T00:00:00,2019-09-08T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-09-13T00:00:00,2019-09-15T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-09-20T00:00:00,2019-09-22T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-09-27T00:00:00,2019-09-29T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-10-04T00:00:00,2019-10-06T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-10-11T00:00:00,2019-10-13T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-10-18T00:00:00,2019-10-20T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-10-25T00:00:00,2019-10-27T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-11-01T00:00:00,2019-11-03T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-11-08T00:00:00,2019-11-10T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-11-15T00:00:00,2019-11-17T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-11-22T00:00:00,2019-11-24T00:00:00,172800,4,0,6,0,1106,true,true
D1,2019-11-29T00:00:00,2019-12-01T00:00:00,172800,4,0,6,0,1106,true,true
