trade_id,source_id,entry_time_utc,exit_time_utc,pnl_usd
V7_20250110T114000Z_SHORT,V7_SWING_HEALTH,2025-01-10T11:40:00Z,2025-01-10T12:40:00.000Z,6.510416666666667
V9_BREAK_20250110T143500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-01-10T14:35:00Z,2025-01-10T14:45:00.000Z,-9.96047761064962
V9_BREAK_20250113T001000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-01-13T00:10:00Z,2025-01-13T01:10:00.000Z,6.510416666666667
V9_BREAK_20250113T011000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-01-13T01:10:00Z,2025-01-13T01:20:00.000Z,-4.248146405781616
V9_BREAK_20250114T073000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-01-14T07:30:00Z,2025-01-14T09:45:00.000Z,-4.0078125
V7_20250115T133500Z_SHORT,V7_SWING_HEALTH,2025-01-15T13:35:00Z,2025-01-15T14:00:00.000Z,-5.630918594908733
V7_20250115T140000Z_SHORT,V7_SWING_HEALTH,2025-01-15T14:00:00Z,2025-01-15T14:40:00.000Z,12.636407484428329
V7_20250117T110500Z_LONG,V7_SWING_HEALTH,2025-01-17T11:05:00Z,2025-01-17T13:25:00.000Z,6.490972222222222
V7_20250117T134500Z_LONG,V7_SWING_HEALTH,2025-01-17T13:45:00Z,2025-01-17T14:05:00.000Z,-5.573747921915562
2025-01-20 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-01-20T10:15:00Z,2025-01-20T12:35:40.000Z,-7.72
2025-01-20 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-01-20T09:30:00Z,2025-01-20T12:37:45.000Z,-7.359999999999999
2025-01-20 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-01-20T14:45:00Z,2025-01-20T15:24:30.000Z,-4.9399999999999995
2025-01-21 10:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-01-21T10:45:00Z,2025-01-21T13:43:40.000Z,11.87
2025-01-21 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-01-21T09:30:00Z,2025-01-21T13:56:30.000Z,13.66
V7_20250121T170000Z_SHORT,V7_SWING_HEALTH,2025-01-21T17:00:00Z,2025-01-22T00:50:00.000Z,-5.803785183689124
V9_BREAK_20250122T052500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-01-22T05:25:00Z,2025-01-22T05:45:00.000Z,-3.979861111111111
V9_BREAK_20250122T063500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-01-22T06:35:00Z,2025-01-22T09:20:00.000Z,8.396737137745657
2025-01-22 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-01-22T13:00:00Z,2025-01-23T02:22:35.000Z,-7.89
2025-01-22 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-01-22T14:45:00Z,2025-01-23T08:20:40.000Z,-7.31
2025-01-22 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-01-22T14:30:00Z,2025-01-23T08:20:40.000Z,-5.51
V7_20250123T082500Z_SHORT,V7_SWING_HEALTH,2025-01-23T08:25:00Z,2025-01-23T09:25:00.000Z,6.510416666666667
V7_20250123T094000Z_LONG,V7_SWING_HEALTH,2025-01-23T09:40:00Z,2025-01-23T10:50:00.000Z,7.146055814634331
V9_BREAK_20250124T011000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-01-24T01:10:00Z,2025-01-24T01:45:00.000Z,-3.9835069444444446
2025-01-15 20:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2025-01-15T20:00:00Z,2025-01-24T01:56:15.000Z,78.49000000000001
V7_20250127T010500Z_SHORT,V7_SWING_HEALTH,2025-01-27T01:05:00Z,2025-01-27T01:45:00.000Z,7.00098551554115
2025-01-24 04:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2025-01-24T04:00:00Z,2025-01-27T15:51:20.000Z,-36.839999999999996
V7_20250128T010500Z_SHORT,V7_SWING_HEALTH,2025-01-28T01:05:00Z,2025-01-28T08:35:00.000Z,7.6166753951448465
V7_20250129T105500Z_LONG,V7_SWING_HEALTH,2025-01-29T10:55:00Z,2025-01-29T13:20:00.000Z,-4.010243055555556
V7_20250129T142500Z_SHORT,V7_SWING_HEALTH,2025-01-29T14:25:00Z,2025-01-29T15:35:00.000Z,7.496575965819608
2025-01-31 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-01-31T09:30:00Z,2025-01-31T11:00:40.000Z,6.7
2025-01-31 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-01-31T10:30:00Z,2025-01-31T13:42:40.000Z,12.229999999999999
2025-01-31 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-01-31T11:15:00Z,2025-02-02T22:24:30.000Z,-11.08
2025-02-03 10:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-03T10:45:00Z,2025-02-03T13:35:30.000Z,15.82
2025-02-03 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-03T11:00:00Z,2025-02-03T13:45:15.000Z,17.83
2025-02-04 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-04T10:30:00Z,2025-02-04T11:53:35.000Z,6.74
2025-02-04 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-04T11:15:00Z,2025-02-04T12:18:30.000Z,8.19
2025-02-04 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-04T11:30:00Z,2025-02-04T12:23:40.000Z,13.139999999999999
2025-01-30 08:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2025-01-30T08:00:00Z,2025-02-05T04:48:30.000Z,82.52
V9_BREAK_20250205T082500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-02-05T08:25:00Z,2025-02-05T10:35:00.000Z,7.3286087299058975
V9_BREAK_20250205T114500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-02-05T11:45:00Z,2025-02-05T13:45:00.000Z,8.556269317090903
V9_BREAK_20250206T022500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-02-06T02:25:00Z,2025-02-06T02:35:00.000Z,-4.192859401360682
V9_BREAK_20250206T072500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-02-06T07:25:00Z,2025-02-06T08:25:00.000Z,7.981784782335992
V9_BREAK_20250207T004500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-02-07T00:45:00Z,2025-02-07T01:55:00.000Z,6.507986111111111
2025-02-07 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-07T10:00:00Z,2025-02-07T12:11:30.000Z,-5.069999999999999
2025-02-07 12:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-07T12:30:00Z,2025-02-07T12:30:45.000Z,-5.1
V9_BREAK_20250207T081000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-02-07T08:10:00Z,2025-02-07T13:15:00.000Z,-4.0491319444444445
V9_BREAK_20250210T000500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-02-10T00:05:00Z,2025-02-10T04:45:00.000Z,8.837926432459499
V9_BREAK_20250210T081000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-02-10T08:10:00Z,2025-02-10T10:05:00.000Z,9.161178488666339
V9_BREAK_20250211T001500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-02-11T00:15:00Z,2025-02-11T01:15:00.000Z,8.13920124930377
V9_BREAK_20250211T014000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-02-11T01:40:00Z,2025-02-11T02:05:00.000Z,-6.680268301694238
V9_BREAK_20250212T021000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-02-12T02:10:00Z,2025-02-12T06:11:50.000Z,2.068768177416489
V7_20250212T021500Z_SHORT,V7_SWING_HEALTH,2025-02-12T02:15:00Z,2025-02-12T10:35:00.000Z,11.093685963881915
V9_BREAK_20250213T071500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-02-13T07:15:00Z,2025-02-13T07:35:00.000Z,-4.819523595707441
V7_20250214T105000Z_SHORT,V7_SWING_HEALTH,2025-02-14T10:50:00Z,2025-02-14T13:10:00.000Z,7.655422676729138
V7_20250217T093000Z_SHORT,V7_SWING_HEALTH,2025-02-17T09:30:00Z,2025-02-18T03:10:00.000Z,-5.982195785078794
V7_20250219T071500Z_LONG,V7_SWING_HEALTH,2025-02-19T07:15:00Z,2025-02-19T09:20:00.000Z,6.878571641035999
V7_20250219T150000Z_SHORT,V7_SWING_HEALTH,2025-02-19T15:00:00Z,2025-02-19T16:05:00.000Z,13.45179875036613
V7_20250220T021500Z_LONG,V7_SWING_HEALTH,2025-02-20T02:15:00Z,2025-02-20T05:35:00.000Z,7.803096283945466
2025-02-20 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-20T11:45:00Z,2025-02-20T11:45:20.000Z,-1.1500000000000545
a336110cc4cf7d5ba8adf133,R4_CHOP,2025-02-20T04:05:00.084000Z,2025-02-20T11:45:20.000Z,7.4940512940061454
V25_5cbef8425a879f0e07c7edf9,V25_CHOP,2025-02-21T00:00:00.091000Z,2025-02-21T01:46:05.000Z,-7.8759013587225954
V7_20250221T070500Z_SHORT,V7_SWING_HEALTH,2025-02-21T07:05:00Z,2025-02-21T08:25:00.000Z,9.578029116025546
V7_20250224T015500Z_LONG,V7_SWING_HEALTH,2025-02-24T01:55:00Z,2025-02-24T03:00:00.000Z,10.655391475585358
2025-02-24 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-24T10:30:00Z,2025-02-24T14:03:40.000Z,-8.66
2025-02-24 10:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-24T10:45:00Z,2025-02-24T14:03:40.000Z,-11.020000000000001
2025-02-24 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-24T11:00:00Z,2025-02-24T14:03:40.000Z,-14.100000000000001
V7_20250225T130500Z_LONG,V7_SWING_HEALTH,2025-02-25T13:05:00Z,2025-02-25T14:20:00.000Z,11.466895721804002
V7_20250225T142000Z_SHORT,V7_SWING_HEALTH,2025-02-25T14:20:00Z,2025-02-25T15:20:00.000Z,12.250652892042405
V7_20250226T064500Z_LONG,V7_SWING_HEALTH,2025-02-26T06:45:00Z,2025-02-26T09:05:00.000Z,8.784008532644187
V7_20250226T143000Z_LONG,V7_SWING_HEALTH,2025-02-26T14:30:00Z,2025-02-26T15:30:00.000Z,13.81814511443772
V7_20250227T053500Z_LONG,V7_SWING_HEALTH,2025-02-27T05:35:00Z,2025-02-27T08:10:00.000Z,-5.912806112737589
V9_BREAK_20250228T062000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-02-28T06:20:00Z,2025-02-28T08:20:00.000Z,9.076528258416795
V9_BREAK_20250228T082000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-02-28T08:20:00Z,2025-02-28T10:50:00.000Z,9.243979961760854
V9_BREAK_20250303T003000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-03-03T00:30:00Z,2025-03-03T03:15:00.000Z,-7.641293425024137
V9_BREAK_20250303T075500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-03-03T07:55:00Z,2025-03-03T08:30:00.000Z,-4.256619966361014
V9_BREAK_20250304T022000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-03-04T02:20:00Z,2025-03-04T07:30:00.000Z,8.773870475129298
V9_BREAK_20250304T074000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-03-04T07:40:00Z,2025-03-04T08:20:00.000Z,10.09319439441961
V7_20250306T161500Z_LONG,V7_SWING_HEALTH,2025-03-06T16:15:00Z,2025-03-07T00:10:00.000Z,-8.584866614993436
V7_20250310T011500Z_SHORT,V7_SWING_HEALTH,2025-03-10T01:15:00Z,2025-03-10T03:40:00.000Z,7.09340364817763
V7_20250310T074500Z_SHORT,V7_SWING_HEALTH,2025-03-10T07:45:00Z,2025-03-10T07:55:00.000Z,6.743946382553832
V7_20250311T080500Z_SHORT,V7_SWING_HEALTH,2025-03-11T08:05:00Z,2025-03-11T08:25:00.000Z,-4.866125969883086
V7_20250311T083500Z_SHORT,V7_SWING_HEALTH,2025-03-11T08:35:00Z,2025-03-11T09:10:00.000Z,-4.828192794530968
V7_20250312T031500Z_SHORT,V7_SWING_HEALTH,2025-03-12T03:15:00Z,2025-03-12T07:05:00.000Z,6.4690972222222225
V7_20250312T071000Z_LONG,V7_SWING_HEALTH,2025-03-12T07:10:00Z,2025-03-12T08:55:00.000Z,8.030051058590246
2025-03-13 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-13T12:45:00Z,2025-03-13T15:10:05.000Z,27.189999999999998
2025-03-13 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-13T13:15:00Z,2025-03-13T15:39:30.000Z,29.29
2025-03-14 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-14T13:15:00Z,2025-03-14T14:02:40.000Z,-9.280000000000001
2025-03-17 09:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-17T09:15:00Z,2025-03-17T11:23:25.000Z,-11.370000000000001
V9_BREAK_20250318T061500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-03-18T06:15:00Z,2025-03-18T06:25:00.000Z,-5.395531547727895
V9_BREAK_20250319T080000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-03-19T08:00:00Z,2025-03-19T09:00:00.000Z,9.811867343920133
V9_BREAK_20250319T092000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-03-19T09:20:00Z,2025-03-19T11:30:00.000Z,10.195509942195937
2025-03-19 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-19T10:15:00Z,2025-03-19T13:08:15.000Z,-9.25
2025-03-19 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-19T10:30:00Z,2025-03-19T13:09:40.000Z,-12.260000000000002
2025-03-19 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-19T13:00:00Z,2025-03-19T13:23:05.000Z,-6.84
V7_20250320T014000Z_SHORT,V7_SWING_HEALTH,2025-03-20T01:40:00Z,2025-03-20T03:00:00.000Z,8.24790083051117
V9_BREAK_20250320T065000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-03-20T06:50:00Z,2025-03-20T08:25:00.000Z,8.151694024221072
V7_20250321T120000Z_SHORT,V7_SWING_HEALTH,2025-03-21T12:00:00Z,2025-03-21T13:35:00.000Z,8.758809504296835
V9_BREAK_20250321T104500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-03-21T10:45:00Z,2025-03-21T13:35:00.000Z,-4.399997173876477
V9_BREAK_20250324T014500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-03-24T01:45:00Z,2025-03-24T02:50:00.000Z,7.388220730908738
V9_BREAK_20250324T074500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-03-24T07:45:00Z,2025-03-24T09:10:00.000Z,6.9093297355785985
V7_20250325T073000Z_LONG,V7_SWING_HEALTH,2025-03-25T07:30:00Z,2025-03-25T08:00:00.000Z,-3.982291666666667
2025-03-27 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-27T13:00:00Z,2025-03-27T13:39:40.000Z,16.599999999999998
V7_20250327T132000Z_LONG,V7_SWING_HEALTH,2025-03-27T13:20:00Z,2025-03-27T13:40:00.000Z,-7.334993139524263
2025-03-27 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-27T13:15:00Z,2025-03-28T04:33:35.000Z,29.93
2025-03-27 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-27T13:30:00Z,2025-03-28T10:21:10.000Z,26.06999999999971
2025-03-28 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-28T10:00:00Z,2025-03-28T10:21:10.000Z,-4.459999999999855
2025-03-28 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-28T10:15:00Z,2025-03-28T10:21:10.000Z,-3.709999999999855
2025-03-28 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-28T13:00:00Z,2025-03-28T13:37:25.000Z,-14.020000000000001
2025-03-28 14:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-28T14:15:00Z,2025-03-30T22:02:40.000Z,18.2
2025-03-28 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-28T10:30:00Z,2025-03-31T00:52:45.000Z,10.089999999999709
2025-03-28 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-28T14:30:00Z,2025-03-31T00:52:45.000Z,4.34399999999987
2025-03-28 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-28T14:45:00Z,2025-03-31T00:52:45.000Z,6.419999999999909
V9_BREAK_20250331T000500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-03-31T00:05:00Z,2025-03-31T00:52:45.000Z,3.42097027891725
V9_BREAK_20250331T012500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-03-31T01:25:00Z,2025-03-31T02:25:00.000Z,11.189107289060573
2025-03-31 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-31T14:00:00Z,2025-04-01T02:47:30.000Z,30.2
V9_BREAK_20250401T021500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-04-01T02:15:00Z,2025-04-01T05:55:00.000Z,-6.795830749391187
2025-04-01 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-04-01T10:15:00Z,2025-04-01T12:01:05.000Z,-7.3999999999999995
2025-04-01 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-04-01T11:45:00Z,2025-04-01T12:01:05.000Z,-4.68
2025-04-01 12:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-04-01T12:30:00Z,2025-04-01T14:14:15.000Z,-7.21
V9_BREAK_20250401T055500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-04-01T05:55:00Z,2025-04-01T15:45:00.000Z,11.584981676291726
V9_BREAK_20250402T002500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-04-02T00:25:00Z,2025-04-02T01:10:00.000Z,7.974088518572662
V9_BREAK_20250402T011000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-04-02T01:10:00Z,2025-04-02T04:35:00.000Z,-5.977024476177839
2025-04-02 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-04-02T13:30:00Z,2025-04-02T20:13:30.000Z,-10.42
2025-03-31 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-03-31T14:45:00Z,2025-04-02T23:46:35.000Z,42.540000000000006
V9_BREAK_20250403T001500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-04-03T00:15:00Z,2025-04-03T01:40:00.000Z,-13.089382540310636
V9_BREAK_20250414T122500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-04-14T12:25:00Z,2025-04-14T12:45:00.000Z,16.404262691785284
V9_BREAK_20250414T131500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-04-14T13:15:00Z,2025-04-14T13:45:00.000Z,-12.535920478694635
V9_BREAK_20250415T011500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-04-15T01:15:00Z,2025-04-15T01:41:00.000Z,2.059500819651417
V9_BREAK_20250415T052000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-04-15T05:20:00Z,2025-04-15T07:55:20.000Z,2.3880841191051765
V9_BREAK_20250416T000000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-04-16T00:00:00Z,2025-04-16T00:35:00.000Z,13.202193049804281
V9_BREAK_20250416T010500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-04-16T01:05:00Z,2025-04-16T01:35:00.000Z,-10.264769901397916
V9_BREAK_20250417T000500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-04-17T00:05:00Z,2025-04-17T01:15:00.000Z,-6.859310385302803
V9_BREAK_20250417T011500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-04-17T01:15:00Z,2025-04-17T01:35:00.000Z,-9.614533688500503
V9_BREAK_20250421T000500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-04-21T00:05:00Z,2025-04-21T01:05:00.000Z,17.972203205125844
V9_BREAK_20250421T024000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-04-21T02:40:00Z,2025-04-21T04:15:00.000Z,-9.828809788840774
V9_BREAK_20250422T012000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-04-22T01:20:00Z,2025-04-22T02:35:00.000Z,24.502063591762674
V9_BREAK_20250422T023500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-04-22T02:35:00Z,2025-04-22T03:30:00.000Z,26.061037754093512
36bd9ded30a58d7a02cb26b9,R4_CHOP,2025-04-30T08:15:00.025000Z,2025-04-30T12:45:10.000Z,-12.154589937187014
V7_20250502T120000Z_SHORT,V7_SWING_HEALTH,2025-05-02T12:00:00Z,2025-05-02T13:05:00.000Z,12.554564069493082
V7_20250509T123500Z_SHORT,V7_SWING_HEALTH,2025-05-09T12:35:00Z,2025-05-09T13:30:00.000Z,-8.671650150601701
V7_20250513T092000Z_LONG,V7_SWING_HEALTH,2025-05-13T09:20:00Z,2025-05-13T11:20:00.000Z,-6.953925013048796
V7_20250514T081500Z_SHORT,V7_SWING_HEALTH,2025-05-14T08:15:00Z,2025-05-14T12:05:00.000Z,16.50749295643885
V9_BREAK_20250515T084000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-05-15T08:40:00Z,2025-05-15T10:35:00.000Z,20.880105408503336
V9_BREAK_20250515T120500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-05-15T12:05:00Z,2025-05-15T13:20:00.000Z,14.568490159378175
f93789480ce59db3dd2d7d72,R2_DOWNTREND,2025-05-14T02:00:00.095000Z,2025-05-15T14:00:05.000Z,44.00042338265095
V7_20250516T083000Z_LONG,V7_SWING_HEALTH,2025-05-16T08:30:00Z,2025-05-16T10:40:00.000Z,-10.2595932862098
3d0f4c1c9afa4659aeccb611,R2_DOWNTREND,2025-05-16T12:00:00.060000Z,2025-05-16T12:37:40.000Z,-17.598783321869796
V7_20250528T082000Z_SHORT,V7_SWING_HEALTH,2025-05-28T08:20:00Z,2025-05-28T13:20:00.000Z,14.854481486022255
V25_b394e95c97edfe48603a2262,V25_CHOP,2025-06-02T05:30:00.033000Z,2025-06-02T06:41:00.000Z,21.28179160751339
V7_20250602T114500Z_SHORT,V7_SWING_HEALTH,2025-06-02T11:45:00Z,2025-06-02T12:30:00.000Z,-7.752995444916593
V7_20250603T122500Z_LONG,V7_SWING_HEALTH,2025-06-03T12:25:00Z,2025-06-03T13:50:00.000Z,-6.482412861526195
2025-06-05 09:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-06-05T09:15:00Z,2025-06-05T10:57:30.000Z,20.45
2025-06-05 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-06-05T10:00:00Z,2025-06-05T14:05:45.000Z,-19.43
2025-06-05 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-06-05T13:45:00Z,2025-06-05T14:05:45.000Z,-15.690000000000001
2025-06-05 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-06-05T09:30:00Z,2025-06-05T14:05:55.000Z,-19.57
V7_20250610T082500Z_SHORT,V7_SWING_HEALTH,2025-06-10T08:25:00Z,2025-06-10T11:10:00.000Z,-7.709271461124238
2025-06-13 12:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-06-13T12:30:00Z,2025-06-16T07:13:30.000Z,-16.98
V7_20250616T111000Z_SHORT,V7_SWING_HEALTH,2025-06-16T11:10:00Z,2025-06-16T13:20:00.000Z,11.184282158647761
V7_20250620T130500Z_LONG,V7_SWING_HEALTH,2025-06-20T13:05:00Z,2025-06-20T13:35:00.000Z,13.079402535858598
6bdb7058d53d70ba06271cc2,R4_CHOP,2025-06-24T06:15:00.073000Z,2025-06-24T13:40:10.000Z,23.86044831945264
V7_20250625T122000Z_LONG,V7_SWING_HEALTH,2025-06-25T12:20:00Z,2025-06-25T12:45:00.000Z,-5.657231388233232
V7_20250626T093000Z_LONG,V7_SWING_HEALTH,2025-06-26T09:30:00Z,2025-06-26T11:35:00.000Z,-5.305658790430066
V9_BREAK_20250627T175000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-06-27T17:50:00Z,2025-06-27T18:05:00.000Z,-6.8110313547489705
V9_BREAK_20250627T183500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-06-27T18:35:00Z,2025-06-29T22:00:00.000Z,-4.020280769606887
V9_BREAK_20250630T010500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-06-30T01:05:00Z,2025-06-30T01:15:00.000Z,-7.9643260724419624
V9_BREAK_20250630T012000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-06-30T01:20:00Z,2025-06-30T05:25:00.000Z,15.544413671286947
V9_BREAK_20250701T032500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-07-01T03:25:00Z,2025-07-01T05:35:00.000Z,9.276143357903084
V25_8856d73487bb090989282a58,V25_CHOP,2025-07-02T22:45:00.076000Z,2025-07-02T23:10:40.000Z,-7.937113196579997
8f176b174147773177ecfc75,R4_CHOP,2025-07-02T23:15:00.212000Z,2025-07-03T00:00:50.000Z,-8.045744699982258
V25_47bd827e48f2eb71b2d19431,V25_CHOP,2025-07-03T00:15:00.210000Z,2025-07-03T06:03:45.000Z,14.692753955594759
V25_5c0b604ee76318653948b9c3,V25_CHOP,2025-07-03T06:15:00.069000Z,2025-07-03T08:21:05.000Z,-8.2574619856726
V7_20250704T073500Z_LONG,V7_SWING_HEALTH,2025-07-04T07:35:00Z,2025-07-04T09:35:00.000Z,-4.8879749332363716
V25_985ea9fad1069cdcd9c80fd7,V25_CHOP,2025-07-07T08:30:00.007000Z,2025-07-07T14:13:35.000Z,-9.158733042163485
106e717fd9d04f538a5efaa5,R3_COMPRESSION,2025-07-08T14:00:00.019000Z,2025-07-08T20:00:05.000Z,10.828748426493428
ea62ac6ef16718f9f6117366,R3_COMPRESSION,2025-07-09T03:00:00.069000Z,2025-07-09T04:26:00.000Z,-9.075498620577097
V7_20250710T091000Z_SHORT,V7_SWING_HEALTH,2025-07-10T09:10:00Z,2025-07-10T12:00:00.000Z,7.744723750837397
V7_20250710T122500Z_LONG,V7_SWING_HEALTH,2025-07-10T12:25:00Z,2025-07-10T13:50:00.000Z,-5.64144450693671
0ceaad778b275a37c4bae639,R3_COMPRESSION,2025-07-11T11:00:00.067000Z,2025-07-11T17:01:40.000Z,4.908555907845086
7155f1fc8a59aca9d63e6c48,R3_COMPRESSION,2025-07-17T13:00:00.046000Z,2025-07-17T13:57:40.000Z,-9.773396754195952
