simulation_id,specialist_id,direction,excursion_episode_id,UTC_date,chronological_segment,candidate_time,entry_time,entry_source_sequence,entry_bid,entry_ask,entry_price,entry_spread,stop,target,initial_risk_price,exit_time,exit_source_sequence,exit_timestamp_group_size,exit_ordering_quality,exit_bid,exit_ask,exit_price,exit_spread,exit_reason,residual_z_at_entry,residual_z_at_exit_signal,gross_R,baseline_net_R,stress_incremental_entry_spread_R,stress_incremental_exit_spread_R,stress_slippage_R,stress_net_R,broker_transfer_R,MFE_R,MAE_R,holding_minutes,stop_gap,target_gap,identical_timestamp_ambiguity,convergence_exit,expiry_exit,forced_exit,post_exit_invariance_contract,Capital_minimum_volume_loss,Capital_required_margin,Capital_post_entry_free_margin,Capital_account_feasible,Capital_rejection_reason
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-03-00556,2022-03-03,DEVELOPMENT,2022-03-03T13:00:00.000Z,2022-03-03T13:05:00.334Z,2022030313:0000001501,1931.057,1931.422,1931.422,0.365,1929.25569926,1934.67145112,2.16630074443,2022-03-03T13:10:00.100Z,2022030313:0000002983,1,SOURCE_SEQUENCE_ORDERED,1932.51,1932.867,1932.51,0.357,RESIDUAL_CONVERGENCE,-3.0031848965,0.768738492559,0.668882196402,0.50223866783,0.0173106158489,0.0191570815395,0.05,0.415770970441,0.35223866783,0.686885236885,-0.537783132373,4.9961,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-03-00612,2022-03-03,DEVELOPMENT,2022-03-03T14:40:00.000Z,2022-03-03T14:45:00.089Z,2022030314:0000019804,1930.835,1931.197,1930.835,0.362,1934.11785817,1925.91071274,3.28285817401,2022-03-03T14:50:00.074Z,2022030314:0000022114,1,SOURCE_SEQUENCE_ORDERED,1930.56,1930.862,1930.862,0.302,RESIDUAL_CONVERGENCE,2.86382711702,-0.299631957408,0.0929068463617,-0.00822454049761,0.0118798918299,0.0210182701605,0.05,-0.091122702488,-0.158224540498,0.150174017234,-0.462401943531,4.99975,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-04-00558,2022-03-04,DEVELOPMENT,2022-03-04T13:00:00.000Z,2022-03-04T13:05:00.289Z,2022030413:0000002136,1942.183,1942.559,1942.559,0.376,1940.3731264,1945.83781041,2.1858736046,2022-03-04T13:07:53.137Z,2022030413:0000003373,1,SOURCE_SEQUENCE_ORDERED,1940.353,1940.711,1940.353,0.358,STOP,-3.9351008805,,-0.841311225008,-1.00920748361,0.0146394557913,0.0187568027326,0.05,-1.09260374214,-1.15920748361,0,-1.00920748361,2.8808,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-04-00559,2022-03-04,DEVELOPMENT,2022-03-04T14:30:00.000Z,2022-03-04T14:35:00.100Z,2022030414:0000016791,1954.75,1955.052,1955.052,0.302,1951.88599645,1959.80100532,3.16600354683,2022-03-04T14:55:00.056Z,2022030414:0000030038,1,SOURCE_SEQUENCE_ORDERED,1953.653,1954.023,1953.653,0.37,RESIDUAL_CONVERGENCE,-3.13329048931,0.101596970555,-0.335754519626,-0.441882006544,0.0217940374922,0.011054946554,0.05,-0.52473099059,-0.591882006544,1.33038385387,-0.620656285103,19.9992666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-04-00613,2022-03-04,DEVELOPMENT,2022-03-04T15:05:00.000Z,2022-03-04T15:10:00.030Z,2022030415:0000006709,1950.698,1951.031,1950.698,0.333,1955.61960552,1943.31559172,4.92160551682,2022-03-04T15:14:31.761Z,2022030415:0000009344,1,SOURCE_SEQUENCE_ORDERED,1955.407,1955.708,1955.708,0.301,STOP,2.54458230699,,-0.953550621633,-1.01796049742,0.0108704364495,0.0141214080979,0.05,-1.09295234197,-1.16796049742,0,-1.01796049742,4.52885,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-07-00564,2022-03-07,DEVELOPMENT,2022-03-07T06:05:00.000Z,2022-03-07T06:10:00.203Z,2022030706:0000003143,1978.708,1979.02,1979.02,0.312,1976.23244461,1983.20133308,2.78755538631,2022-03-07T06:20:00.283Z,2022030706:0000006216,1,SOURCE_SEQUENCE_ORDERED,1977.878,1978.302,1977.878,0.424,RESIDUAL_CONVERGENCE,-4.00178455226,1.86864138732,-0.277662644409,-0.409677958547,0.0229591850674,0.00286989813343,0.05,-0.485507041748,-0.559677958547,0.0746173514691,-0.954958603898,10.0013333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-07-00565,2022-03-07,DEVELOPMENT,2022-03-07T06:35:00.000Z,2022-03-07T06:40:00.355Z,2022030706:0000011120,1983.228,1983.658,1983.658,0.43,1980.87571446,1987.83142831,2.7822855422,2022-03-07T06:45:00.764Z,2022030706:0000012007,1,SOURCE_SEQUENCE_ORDERED,1984.338,1984.598,1984.338,0.26,RESIDUAL_CONVERGENCE,-2.93077537891,1.82981885339,0.368402158748,0.244403383365,0.00179708370124,0.0323475066218,0.05,0.160258793042,0.0944033833646,0.287533392194,-0.34144590323,5.00681666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-07-00566,2022-03-07,DEVELOPMENT,2022-03-07T08:15:00.000Z,2022-03-07T08:20:00.226Z,2022030708:0000006652,1995.628,1995.978,1995.978,0.35,1992.6280596,2001.0029106,3.34994039724,2022-03-07T08:25:00.114Z,2022030708:0000008364,1,SOURCE_SEQUENCE_ORDERED,1997.078,1997.48,1997.078,0.402,RESIDUAL_CONVERGENCE,-3.56329426021,2.0775346034,0.440604854109,0.328364051165,0.0134330748204,0.00567174270194,0.05,0.259259233643,0.178364051165,0.498516332223,-0.197018430699,4.99813333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-07-00567,2022-03-07,DEVELOPMENT,2022-03-07T11:30:00.000Z,2022-03-07T11:35:00.088Z,2022030711:0000010539,1985.958,1986.313,1986.313,0.355,1982.9920957,1991.29435646,3.32090430388,2022-03-07T11:38:14.663Z,2022030711:0000011883,1,SOURCE_SEQUENCE_ORDERED,1991.342,1991.554,1991.29435646,0.212,TARGET,-5.97596610451,,1.58536831359,1.5,0.0127977189678,0.0343279991136,0.05,1.40287428192,1.35,1.51434655739,-0.197235433504,3.24291666667,false,true,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-07-00621,2022-03-07,DEVELOPMENT,2022-03-07T11:35:00.000Z,2022-03-07T11:40:00.117Z,2022030711:0000012514,1991.262,1991.579,1991.262,0.317,1994.86712543,1985.85431186,3.60512542503,2022-03-07T12:00:00.106Z,2022030712:0000000000,1,SOURCE_SEQUENCE_ORDERED,1990.166,1990.384,1990.384,0.218,RESIDUAL_CONVERGENCE,2.7627042756,-0.0382469727564,0.317742065795,0.243542150823,0.017059045872,0.0307894974275,0.05,0.145693607524,0.0935421508231,0.515654736196,-0.404978975173,19.9998166667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-07-00568,2022-03-07,DEVELOPMENT,2022-03-07T12:30:00.000Z,2022-03-07T12:35:00.006Z,2022030712:0000014675,1982.248,1982.582,1982.582,0.334,1978.40977354,1988.84033969,4.17222645683,2022-03-07T12:40:00.060Z,2022030712:0000016773,1,SOURCE_SEQUENCE_ORDERED,1983.858,1984.089,1983.858,0.231,RESIDUAL_CONVERGENCE,-2.98525784387,2.35716456827,0.373541564948,0.305831913297,0.0127030496902,0.0250465791062,0.05,0.2180822845,0.155831913297,0.85230273016,-0.0968307938652,5.0009,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-07-00569,2022-03-07,DEVELOPMENT,2022-03-07T12:40:00.000Z,2022-03-07T12:45:00.011Z,2022030712:0000019041,1981.975,1982.239,1982.239,0.264,1978.04675499,1988.52736751,4.19224500614,2022-03-07T12:50:00.000Z,2022030712:0000021119,1,SOURCE_SEQUENCE_ORDERED,1985.358,1985.595,1985.358,0.237,RESIDUAL_CONVERGENCE,-3.19904385863,0.985158562466,0.803745963097,0.743992776049,0.0209911395615,0.0242113711988,0.05,0.648790265289,0.593992776049,0.822709549405,-0.143359941778,4.99981666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-07-00622,2022-03-07,DEVELOPMENT,2022-03-07T13:00:00.000Z,2022-03-07T13:05:00.091Z,2022030713:0000002217,1987.41,1987.729,1987.41,0.319,1991.69666853,1980.9799972,4.28666853317,2022-03-07T13:10:00.524Z,2022030713:0000004624,1,SOURCE_SEQUENCE_ORDERED,1983.99,1984.359,1984.359,0.369,RESIDUAL_CONVERGENCE,3.97109983392,-2.41622032212,0.79199032389,0.71174152524,0.0141135241813,0.00828148939562,0.05,0.639346511663,0.56174152524,1.05816439151,-0.0767495777791,5.00721666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-07-00570,2022-03-07,DEVELOPMENT,2022-03-07T13:15:00.000Z,2022-03-07T13:20:00.022Z,2022030713:0000008716,1972.828,1973.072,1973.072,0.244,1967.95212112,1980.75181832,5.11987887842,2022-03-07T13:25:00.081Z,2022030713:0000011863,1,SOURCE_SEQUENCE_ORDERED,1973.088,1973.31,1973.088,0.222,RESIDUAL_CONVERGENCE,-4.56483278382,6.27717802656,0.0486339630122,0.00312507392851,0.019141077812,0.0212895661379,0.05,-0.0873055700214,-0.146874926071,1.11252631854,-0.283991093252,5.00098333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-07-00623,2022-03-07,DEVELOPMENT,2022-03-07T13:20:00.000Z,2022-03-07T13:25:00.081Z,2022030713:0000011863,1973.088,1973.31,1973.088,0.222,1978.48471789,1964.99292317,5.3967178871,2022-03-07T13:32:50.538Z,2022030713:0000015904,1,SOURCE_SEQUENCE_ORDERED,1964.442,1964.678,1964.99292317,0.236,TARGET,6.27717802656,,1.54243319825,1.5,0.0201974611755,0.0189003765129,0.05,1.41090216231,1.35,1.55835457327,-0.615929916949,7.84095,false,true,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-07-00571,2022-03-07,DEVELOPMENT,2022-03-07T13:30:00.000Z,2022-03-07T13:35:00.002Z,2022030713:0000017325,1968.063,1968.475,1968.475,0.412,1962.50042565,1977.43686153,5.97457435164,2022-03-07T13:41:13.105Z,2022030713:0000020806,1,SOURCE_SEQUENCE_ORDERED,1962.458,1962.853,1962.458,0.395,STOP,-4.45564284738,,-0.939564840877,-1.00710103279,0.00234326316422,0.00376595865676,0.05,-1.06321025461,-1.15710103279,0.0532255490155,-1.00710103279,6.21838333333,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-07-00624,2022-03-07,DEVELOPMENT,2022-03-07T13:50:00.000Z,2022-03-07T13:55:00.014Z,2022030713:0000028341,1971.399,1971.748,1971.399,0.349,1977.67226306,1961.98910541,6.2732630592,2022-03-07T13:56:03.749Z,2022030713:0000028961,1,SOURCE_SEQUENCE_ORDERED,1977.318,1977.732,1977.732,0.414,STOP,2.65662200536,,-0.948708820886,-1.00952246705,0.00725300367139,0.00207228676326,0.05,-1.06884775749,-1.15952246705,0.0161000740837,-1.00952246705,1.06225,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-07-00572,2022-03-07,DEVELOPMENT,2022-03-07T14:05:00.000Z,2022-03-07T14:10:00.228Z,2022030714:0000004734,1970.918,1971.312,1971.312,0.394,1964.68006867,1981.25989699,6.63193132874,2022-03-07T14:15:00.001Z,2022030714:0000006861,1,SOURCE_SEQUENCE_ORDERED,1971.378,1971.618,1971.378,0.24,RESIDUAL_CONVERGENCE,-2.75842914763,1.24399276432,0.0577508995518,0.00995185214208,0.00346806968588,0.0150785638516,0.05,-0.0585947813954,-0.140048147858,0.258748155694,-0.197981543372,4.99621666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-08-00628,2022-03-08,DEVELOPMENT,2022-03-08T07:00:00.000Z,2022-03-08T07:05:00.056Z,2022030807:0000001599,2014.94,2015.322,2014.94,0.382,2019.50914762,2008.08627857,4.56914761779,2022-03-08T07:20:00.043Z,2022030807:0000006263,1,SOURCE_SEQUENCE_ORDERED,2017.848,2018.372,2018.372,0.524,RESIDUAL_CONVERGENCE,2.52544213389,-1.07486985802,-0.651981561813,-0.751124780176,0.00634691684882,0,0.05,-0.807471697025,-0.901124780176,0.380377292525,-0.961229613791,14.9997833333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-08-00574,2022-03-08,DEVELOPMENT,2022-03-08T10:00:00.000Z,2022-03-08T10:05:00.059Z,2022030810:0000001488,2006.486,2006.878,2006.878,0.392,2003.12181354,2012.51227968,3.75618645511,2022-03-08T10:13:09.401Z,2022030810:0000003878,1,SOURCE_SEQUENCE_ORDERED,2002.958,2003.302,2002.958,0.344,STOP,-2.5038961959,,-0.945639957562,-1.04361166488,0.00638945917274,0.0127789183455,0.05,-1.11278004239,-1.19361166488,0,-1.04361166488,8.1557,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-08-00575,2022-03-08,DEVELOPMENT,2022-03-08T10:40:00.000Z,2022-03-08T10:45:00.104Z,2022030810:0000011656,2005.369,2005.788,2005.788,0.419,2002.1454675,2011.25179874,3.6425324955,2022-03-08T10:50:00.134Z,2022030810:0000012825,1,SOURCE_SEQUENCE_ORDERED,2006.59,2006.982,2006.59,0.392,RESIDUAL_CONVERGENCE,-2.85582342893,2.87356776558,0.331500131156,0.220176484627,0.00288260983613,0.0065888224826,0.05,0.160705052308,0.0701764846271,0.497456097437,-0.120520544578,5.0005,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-08-00629,2022-03-08,DEVELOPMENT,2022-03-08T10:45:00.000Z,2022-03-08T10:50:00.134Z,2022030810:0000012825,2006.59,2006.982,2006.59,0.392,2010.17315517,2001.21526724,3.5831551744,2022-03-08T11:10:00.052Z,2022030811:0000001894,1,SOURCE_SEQUENCE_ORDERED,2006.642,2007.102,2007.102,0.46,RESIDUAL_CONVERGENCE,2.87356776558,-2.67388324337,-0.0240011933099,-0.142890825287,0.00669800743531,0,0.05,-0.199588832722,-0.292890825287,0.304480254664,-0.511281234229,19.9986333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-08-00576,2022-03-08,DEVELOPMENT,2022-03-08T11:05:00.000Z,2022-03-08T11:10:00.052Z,2022030811:0000001894,2006.642,2007.102,2007.102,0.46,2003.88883303,2011.92175046,3.21316697303,2022-03-08T11:15:00.071Z,2022030811:0000002468,1,SOURCE_SEQUENCE_ORDERED,2006.75,2007.192,2006.75,0.442,RESIDUAL_CONVERGENCE,-2.67388324337,0.584286209376,0.0308107237597,-0.109549240035,0,0,0.05,-0.159549240035,-0.259549240035,0.192956047788,-0.280719927589,5.00031666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-08-00630,2022-03-08,DEVELOPMENT,2022-03-08T13:00:00.000Z,2022-03-08T13:05:00.062Z,2022030813:0000002498,2005.728,2006.148,2005.728,0.42,2009.64672239,1999.84991642,3.91872238549,2022-03-08T13:05:17.147Z,2022030813:0000002643,1,SOURCE_SEQUENCE_ORDERED,2009.308,2009.675,2009.675,0.367,STOP,2.60458542627,,-0.906800648384,-1.00721602903,0.0025518521131,0.00931426021275,0.05,-1.06908214136,-1.15721602903,0,-1.00721602903,0.28475,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-08-00577,2022-03-08,DEVELOPMENT,2022-03-08T13:25:00.000Z,2022-03-08T13:30:00.047Z,2022030813:0000012112,2012.198,2012.668,2012.668,0.47,2008.05244311,2019.59133533,4.61555688767,2022-03-08T13:35:00.043Z,2022030813:0000014294,1,SOURCE_SEQUENCE_ORDERED,2016.828,2017.172,2016.828,0.344,RESIDUAL_CONVERGENCE,-2.53092162675,1.11973590517,0.989479733682,0.901299691727,0,0.0103996118276,0.05,0.840900079899,0.751299691727,0.960664142576,-0.422484230497,4.99993333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-08-00631,2022-03-08,DEVELOPMENT,2022-03-08T14:35:00.000Z,2022-03-08T14:40:00.021Z,2022030814:0000015640,2027.428,2027.822,2027.428,0.394,2032.65944645,2019.58083033,5.2314464497,2022-03-08T14:49:02.196Z,2022030814:0000021571,1,SOURCE_SEQUENCE_ORDERED,2032.258,2032.682,2032.682,0.424,STOP,3.49171427501,,-0.926130095488,-1.00431114999,0.00439648961741,0.00152921377996,0.05,-1.06023685339,-1.15431114999,0.0412887720589,-1.00431114999,9.03625,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-10-00637,2022-03-10,DEVELOPMENT,2022-03-10T11:05:00.000Z,2022-03-10T11:10:00.252Z,2022031011:0000002539,2006.668,2007.122,2006.668,0.454,2011.6689874,1999.1665189,5.0009873987,2022-03-10T11:30:00.060Z,2022031011:0000006296,1,SOURCE_SEQUENCE_ORDERED,2006.258,2006.612,2006.612,0.354,RESIDUAL_CONVERGENCE,2.76554836268,-0.74065122584,0.091981835451,0.0111977886636,0,0.00859830200955,0.05,-0.047400513346,-0.138802211336,0.931815985221,-0.308739030296,19.9968,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-10-00585,2022-03-10,DEVELOPMENT,2022-03-10T13:45:00.000Z,2022-03-10T13:50:00.220Z,2022031013:0000015744,2002.488,2002.912,2002.912,0.424,1997.9755459,2010.31668115,4.9364541025,2022-03-10T13:51:05.693Z,2022031013:0000016318,1,SOURCE_SEQUENCE_ORDERED,1997.828,1998.072,1997.828,0.244,STOP,-3.26377727664,,-0.962229142897,-1.02988904473,0.0016205964512,0.0198523065272,0.05,-1.10136194771,-1.17988904473,0,-1.02988904473,1.09121666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-10-00586,2022-03-10,DEVELOPMENT,2022-03-10T14:55:00.000Z,2022-03-10T15:00:00.015Z,2022031015:0000000000,1996.958,1997.332,1997.332,0.374,1991.71778275,2005.75332587,5.61421724562,2022-03-10T15:10:00.012Z,2022031015:0000003982,1,SOURCE_SEQUENCE_ORDERED,1994.548,1995.022,1994.548,0.474,RESIDUAL_CONVERGENCE,-2.59183476802,0.178076891265,-0.420361360587,-0.495883910116,0.0058779342794,0,0.05,-0.551761844396,-0.645883910116,0.43336406369,-0.586724712616,9.99995,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-11-00588,2022-03-11,DEVELOPMENT,2022-03-11T13:25:00.000Z,2022-03-11T13:30:00.959Z,2022031113:0000006360,1972.352,1972.722,1972.722,0.37,1967.05658227,1981.22012659,5.66541772703,2022-03-11T13:33:46.713Z,2022031113:0000007404,1,SOURCE_SEQUENCE_ORDERED,1967.05,1967.288,1967.05,0.238,STOP,-3.04774977548,,-0.947502948351,-1.00116183365,0.00617783218933,0.0178274586035,0.05,-1.07516712445,-1.15116183365,0.0123556643786,-1.00116183365,3.76256666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-11-00639,2022-03-11,DEVELOPMENT,2022-03-11T14:35:00.000Z,2022-03-11T14:40:00.001Z,2022031114:0000011323,1976.452,1976.882,1976.452,0.43,1982.15911475,1967.89132788,5.70711474598,2022-03-11T14:45:00.010Z,2022031114:0000013118,1,SOURCE_SEQUENCE_ORDERED,1972.588,1973.088,1973.088,0.5,RESIDUAL_CONVERGENCE,3.08006141413,-1.21226902621,0.670916946728,0.589439699345,0.000876099434217,0,0.05,0.538563599911,0.439439699345,0.678100962088,-0.19379319485,5.00015,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-03-14-00642,2022-03-14,DEVELOPMENT,2022-03-14T09:55:00.000Z,2022-03-14T10:00:00.115Z,2022031410:0000000000,1963.651,1963.908,1963.651,0.257,1966.79372118,1958.93691823,3.14272118292,2022-03-14T10:05:00.005Z,2022031410:0000001389,1,SOURCE_SEQUENCE_ORDERED,1963.991,1964.342,1964.342,0.351,RESIDUAL_CONVERGENCE,4.25180581562,-0.217178816332,-0.123141690744,-0.219873148072,0.0291148958735,0.0141597034576,0.05,-0.313147747403,-0.369873148072,0.0315013627484,-0.668528920548,4.99816666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-14-00590,2022-03-14,DEVELOPMENT,2022-03-14T11:20:00.000Z,2022-03-14T11:25:00.079Z,2022031411:0000004475,1954.828,1955.282,1955.282,0.454,1952.03148361,1960.15777458,3.25051638516,2022-03-14T11:25:27.107Z,2022031411:0000004807,1,SOURCE_SEQUENCE_ORDERED,1960.171,1960.575,1960.15777458,0.404,TARGET,-2.67898624945,,1.63197903015,1.5,0,0.00553758168461,0.05,1.44446241832,1.35,1.50406871423,-0.201198801208,0.450466666667,false,true,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-03-14-00591,2022-03-14,DEVELOPMENT,2022-03-14T13:00:00.000Z,2022-03-14T13:05:00.665Z,2022031413:0000001328,1962.638,1963.064,1963.064,0.426,1959.23920137,1968.80119795,3.82479863092,2022-03-14T13:10:00.524Z,2022031413:0000002475,1,SOURCE_SEQUENCE_ORDERED,1963.522,1963.844,1963.522,0.322,RESIDUAL_CONVERGENCE,-3.16545961393,0.763931757164,0.217527791731,0.119744866121,0.00183016170925,0.0154256486924,0.05,0.0524890557193,-0.030255133879,0.381196538874,-0.221188115149,4.99765,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
